chromosome	position	Het	Mean_boostrap	lower_95	upper_95	pvalue
LG20	18351536.7181208	0.0468501439494062	0.111324601260119	0.015480369520017	0.288536734822403	0.190231387147507
LG20	18502771.1812081	0.0552399641643445	0.106450397628339	0.0197318494690542	0.30183902748089	0.25301722186576
LG20	18654005.6442953	0.0711298596584784	0.112251158503183	0.0185852949456575	0.283559041446604	0.281531707750374
LG20	18805240.1073826	0.0802472850438879	0.115343126226278	0.0171689017235338	0.271844363144409	0.301071673043723
LG20	18956474.5704698	0.079982574938964	0.116845803139672	0.0204046756367978	0.268537119892662	0.288110066220997
LG20	19107709.033557	0.0794711774027781	0.11733841502896	0.0279812400071397	0.255951509957142	0.265380606786953
LG20	19258943.4966443	0.0865857550099996	0.11872570492483	0.0368531915559472	0.233137479698713	0.263965832476333
LG20	19410177.9597315	0.105138775205797	0.119539319782815	0.0382499120991919	0.230950439679165	0.38625317420972
LG20	19561412.4228188	0.126972925504782	0.119413484413532	0.0371126268054339	0.232987310636901	0.559007859930396
LG20	19712646.885906	0.14953035788523	0.119547144209022	0.0406093655761752	0.225736592295146	0.734098001610507
LG20	19863881.3489933	0.170600925749633	0.120225443088056	0.0427174239112953	0.221395189435827	0.863260720308338
LG20	20015115.8120805	0.182338451053453	0.119271058888239	0.0384696922232474	0.230380265520217	0.896553165035108
LG20	20166350.2751678	0.180208462986055	0.118021008746388	0.0331971181972537	0.241507608743815	0.872565513805134
LG20	20317584.738255	0.164401727461103	0.11851273374143	0.0336847694677458	0.240349665295425	0.802515892644153
LG20	20468819.2013423	0.135509168171358	0.117115777601151	0.0322889917885051	0.246936981714215	0.628332315044485
LG20	20620053.6644295	0.106880513989787	0.116998283797103	0.0250831252144546	0.261474897635257	0.435918348243173
LG20	20771288.1275168	0.0854257151743929	0.117074403451769	0.0206536422538758	0.269395028042866	0.315774000240192
LG20	20922522.590604	0.0662339991554286	0.116753915322794	0.0199191914906859	0.265644752287038	0.218090538880417
LG20	21073757.0536913	0.0441502378011887	0.11645967743847	0.0231760848973103	0.263851760863297	0.128536429716919
LG20	21224991.5167785	0.0228260163929576	0.111991990225249	0.0285989844103222	0.270082724507738	0.0845164209300172
LG20	21376225.9798658	0.013545595178983	0.116706974891215	0.0317131003264166	0.246773905819067	0.0337788053201353
LG20	21527460.442953	0.0187856126369445	0.119052957789787	0.0347952282263076	0.235439914346989	0.02766046566535
LG20	21678694.9060403	0.0330262492969532	0.119365993465526	0.0379217466884201	0.232452686373016	0.0441352050646333
LG20	21829929.3691275	0.0537771219395577	0.119986050898799	0.0418399625329496	0.222172602460705	0.0773924306180861
LG20	21981163.8322148	0.0744037144218036	0.119970585144469	0.0438366561465203	0.2203587398866	0.158195269988905
LG20	22132398.295302	0.0832139284454633	0.11927726125324	0.0426052142467292	0.224066684378214	0.22204648481453
LG20	22283632.7583893	0.0719467479154622	0.119357132979679	0.0413422808369699	0.225819111497442	0.160957216972714
LG20	22434867.2214765	0.0467134112626368	0.118581620958432	0.0385309243865879	0.232034313393315	0.0767921176402004
LG20	22586101.6845638	0.0274713533559039	0.118854194946554	0.0325506744866744	0.242569566405641	0.0480757563556804
LG20	22737336.147651	0.0319796531700656	0.117018673131639	0.0282303983452586	0.252149078278101	0.0743050435559078
LG20	22888570.6107383	0.0654695496756192	0.117503853895789	0.0290213936655772	0.250692987956096	0.186216646366882
LG20	23039805.0738255	0.123005317491934	0.117259705779349	0.0318325684443682	0.24737824632399	0.540453018018974
LG20	23191039.5369128	0.173407278768297	0.118048791610044	0.0307480149632098	0.248442166246082	0.834107629719268
LG20	23342274	0.201592769809952	0.118342233580139	0.0287418080415883	0.248189852450001	0.926377160483399
LG21	1080607	0.0321658560072676	0.0901460201641175	0	0.392259575756127	0.30741189846576
LG21	1218796.23489933	0.0418717875630883	0.0664320254126504	0	0.439432366424943	0.426487749123291
LG21	1356985.46979866	0.0409518425877593	0.0751996188036598	0	0.42203961730709	0.392660934180723
LG21	1495174.70469799	0.0396897528562614	0.0866329692434696	0	0.400449062447589	0.345345746017537
LG21	1633363.93959732	0.0423792314393114	0.0954777427260237	0.000262078197125461	0.376334458016444	0.312234506791742
LG21	1771553.17449664	0.0487068315485196	0.0999556483482843	0.000872865963372701	0.354364898735559	0.303693634134314
LG21	1909742.40939597	0.0663578891975115	0.103348558714601	0.00329720227122403	0.336223976055348	0.344195240493569
LG21	2047931.6442953	0.100982246716723	0.108961148338606	0.00591235416648835	0.317964153116508	0.462564186638424
LG21	2186120.87919463	0.140977116645304	0.106559725438981	0.00714381713841276	0.31614848077936	0.658130901730291
LG21	2324310.11409396	0.154900998042891	0.103513585790018	0.00667781736723738	0.328712831986373	0.718692359058943
LG21	2462499.34899329	0.13249985355411	0.102627461765569	0.00572128516244592	0.336262791076156	0.627274523394532
LG21	2600688.58389262	0.0887952197835519	0.102647548230126	0.0106015675950038	0.326105368226969	0.437098430365881
LG21	2738877.81879195	0.0522332937562943	0.108506296640802	0.0183740733179546	0.297267366181538	0.228601989735533
LG21	2877067.05369127	0.0429399057735723	0.113402659146984	0.0244208723278529	0.266512394796447	0.136125185777583
LG21	3015256.2885906	0.0522927716252344	0.116682010932853	0.0263925210521608	0.255669371292268	0.142506634190761
LG21	3153445.52348993	0.0698216478718585	0.118125370379208	0.0294042694562943	0.246943715863188	0.198638287125812
LG21	3291634.75838926	0.0934702831865437	0.11844405532671	0.0330035395035591	0.23811147490794	0.320628743362286
LG21	3429823.99328859	0.119666478795016	0.119351494852969	0.0349644277805638	0.23296492288274	0.502446965828715
LG21	3568013.22818792	0.135764239682413	0.118569682557285	0.0370229706714646	0.234402162941262	0.630703963751297
LG21	3706202.46308725	0.126191685464815	0.118863415352822	0.03461735258411	0.237538575537762	0.554980485225486
LG21	3844391.69798658	0.092026004973978	0.117701945225138	0.027455635728895	0.248955600994498	0.32872509459041
LG21	3982580.93288591	0.0532141330194863	0.11579598283666	0.0212479126872952	0.271583798764046	0.174280733910788
LG21	4120770.16778523	0.0280071845421386	0.113802334611689	0.0174595734184808	0.287396644997353	0.120480430771637
LG21	4258959.40268456	0.0264983814528235	0.115040367599614	0.0178582377963511	0.279589297571497	0.10335307157954
LG21	4397148.63758389	0.0565793157901796	0.111347606530843	0.026191531269613	0.274786976432608	0.205224912290613
LG21	4535337.87248322	0.0956301156505519	0.111388512141886	0.0302018664242993	0.271343882784821	0.403703229852429
LG21	4673527.10738255	0.104751367465349	0.11790349917765	0.0364221506243475	0.240242497960452	0.403128228393168
LG21	4811716.34228188	0.0952380472319776	0.119767065918488	0.0444834593095753	0.220991313098537	0.296001417375657
LG21	4949905.57718121	0.0790726936142696	0.120418272551493	0.0513707468031134	0.209862099121831	0.156011327621513
LG21	5088094.81208054	0.0682360406725105	0.121106287297521	0.055785578589081	0.20278191462523	0.0812194659050209
LG21	5226284.04697987	0.0678090474988181	0.121512476142888	0.0558666608199857	0.201893243854372	0.0760467286346123
LG21	5364473.28187919	0.0775437188312881	0.120751005137128	0.0533717482921484	0.204782381062705	0.134517660045649
LG21	5502662.51677852	0.0923350912906765	0.120450268071384	0.051410122408309	0.209837783439933	0.245992517730601
LG21	5640851.75167785	0.104550192159846	0.120124808617057	0.0515092954980801	0.211764094760452	0.353960020848674
LG21	5779040.98657718	0.104158682283893	0.11943501548259	0.0513621970888512	0.214191772836938	0.359010061573925
LG21	5917230.22147651	0.0903624829122556	0.119554458898553	0.0417077524718992	0.225200210739019	0.269532148171704
LG21	6055419.45637584	0.0771352681583735	0.119030611029357	0.0345444803352059	0.234000445059665	0.207861268421734
LG21	6193608.69127517	0.0691339120270175	0.119072272850018	0.0310903499102625	0.237464103020455	0.175060873654206
LG21	6331797.9261745	0.0684866408072825	0.118812304587153	0.0309351841283251	0.240873381278392	0.177578220056841
LG21	6469987.16107383	0.0903686394709773	0.118765283520686	0.0343390779886072	0.236722077684385	0.294944678618621
LG21	6608176.39597315	0.149274721986658	0.115818459890026	0.031895800467452	0.25304005772876	0.717975632101379
LG21	6746365.63087248	0.194775718243129	0.10840646913267	0.0234853432349375	0.293651082824549	0.877245941193701
LG21	6884554.86577181	0.18122909821577	0.110254509881986	0.0207630042889285	0.287229823769653	0.838228508442084
LG21	7022744.10067114	0.149473156356661	0.117219273504024	0.0277398563421407	0.252927429656189	0.70667967298843
LG21	7160933.33557047	0.125697069870105	0.118698971118513	0.0359891686031152	0.237329127763968	0.553060583732883
LG21	7299122.5704698	0.111491301898925	0.119192518601304	0.0384292026370909	0.229595109367578	0.43848660817877
LG21	7437311.80536913	0.0982118375082941	0.119584622371742	0.0404118267347582	0.22482725233238	0.327498222228045
LG21	7575501.04026846	0.0819196879863668	0.12017185822571	0.0410504600348029	0.223138753068777	0.207434503031601
LG21	7713690.27516778	0.0654934200923633	0.119695174264597	0.0403879610586436	0.225131676989385	0.128079868320885
LG21	7851879.51006711	0.051004111268481	0.119042043238164	0.0381901990729134	0.231369337109755	0.0878212174572994
LG21	7990068.74496644	0.0441618642336742	0.117926964007716	0.0348161262313092	0.240190714567841	0.0852217265936771
LG21	8128257.97986577	0.0549727047141445	0.117315886379977	0.0318398084700785	0.249399470636129	0.137778167861987
LG21	8266447.2147651	0.0877430416525609	0.116130722901932	0.0261401053751268	0.26026360623154	0.322850054721642
LG21	8404636.44966443	0.130171177944395	0.11674789584976	0.0216771514038298	0.266531237937702	0.582073514854134
LG21	8542825.68456376	0.160616122260008	0.116860845136381	0.0220127606129391	0.268984362930107	0.74617177733321
LG21	8681014.91946309	0.164931356516552	0.115605231223516	0.0276488462123006	0.260449114993236	0.788671482436104
LG21	8819204.15436242	0.141506905086893	0.118387570186645	0.0300858038243576	0.243147098234177	0.661410167914789
LG21	8957393.38926174	0.112607592623576	0.118265240413654	0.0292088605498699	0.248909659918768	0.460856286883903
LG21	9095582.62416107	0.0974038359698416	0.118053635137595	0.032022105724549	0.247002699336163	0.358185103247267
LG21	9233771.8590604	0.0967872752554143	0.119505414918997	0.0413686750557936	0.227378945347121	0.318771552221328
LG21	9371961.09395973	0.107362237299082	0.12044577163723	0.0495421166227448	0.211808626907976	0.377033690440999
LG21	9510150.32885906	0.123014548956565	0.120356240979447	0.0496141583016032	0.211905223247666	0.525334335027215
LG21	9648339.56375839	0.135756491131275	0.120497242198654	0.0490124803647405	0.212261794297224	0.641906363575012
LG21	9786528.79865772	0.145475094294421	0.120705548271972	0.0499092754813341	0.209697445594634	0.726807771909991
LG21	9924718.03355705	0.154757865444429	0.120706947417496	0.0493882174824173	0.210096212876878	0.794578182630346
LG21	10062907.2684564	0.165927297143234	0.119848711708574	0.044099819808958	0.221220849992831	0.842137753217983
LG21	10201096.5033557	0.182306210044624	0.118373579002601	0.0368537905542787	0.239252715741301	0.884943389321242
LG21	10339285.738255	0.208141151961392	0.117429213031615	0.0305127917457644	0.249582165177497	0.941667449348095
LG21	10477474.9731544	0.236254634751053	0.115254416397266	0.0287199715860965	0.261415478982152	0.974977195220325
LG21	10615664.2080537	0.225927883649016	0.108546579221256	0.0243545049342645	0.283484308232269	0.953381006466134
LG21	10753853.442953	0.178143785209758	0.114484493878097	0.0190750148092583	0.274791728951726	0.824278349638238
LG21	10892042.6778523	0.141056761573201	0.116507954836509	0.0175619161338182	0.26994708980148	0.643886894608101
LG21	11030231.9127517	0.131485952720426	0.117242745444045	0.0202346386106267	0.264219297949026	0.587220547795395
LG21	11168421.147651	0.140696015294753	0.116808593957442	0.0213902276047957	0.263596339749407	0.645660602612598
LG21	11306610.3825503	0.151836005383302	0.117231273117322	0.0217020017303047	0.263061747219434	0.707324516267231
LG21	11444799.6174497	0.145841836131399	0.114686490959184	0.0213848677917075	0.273153629997936	0.678729891822345
LG21	11582988.852349	0.122900818596181	0.110324710197935	0.0219402474315764	0.285318275490272	0.56988711582296
LG21	11721178.0872483	0.104073652388196	0.112518531913124	0.0224272753499633	0.275170767963213	0.450346500923993
LG21	11859367.3221477	0.106750895489108	0.117050234522885	0.02328114358519	0.259432765476934	0.434629633525522
LG21	11997556.557047	0.119636558704944	0.11670765432363	0.0240488187894546	0.261024702008164	0.518639661540604
LG21	12135745.7919463	0.128932258441851	0.117381702142233	0.0253454856322713	0.256242100654376	0.575463855365906
LG21	12273935.0268456	0.12685684093164	0.117803859473167	0.0266992516862087	0.248058156033986	0.562172897241367
LG21	12412124.261745	0.110933292701205	0.117625593821642	0.0298236727379635	0.246328267613255	0.452931491263611
LG21	12550313.4966443	0.0878418031034654	0.117896469797651	0.0331043781083028	0.248180147660314	0.297921093971363
LG21	12688502.7315436	0.0704045308949341	0.117868643792026	0.0366017480519861	0.238251211861895	0.185205176384683
LG21	12826691.966443	0.0718011802825531	0.119096396686903	0.0367158265041376	0.232388806552396	0.175368525045056
LG21	12964881.2013423	0.0893461687560657	0.119063026340421	0.0331472501746023	0.236863298223905	0.287162828488475
LG21	13103070.4362416	0.113825682093816	0.118540897314465	0.0303445861686791	0.242013138467058	0.465841916683001
LG21	13241259.6711409	0.140762855624333	0.118213887100405	0.0287370354621453	0.24513172924911	0.655392825766785
LG21	13379448.9060403	0.164908289068512	0.118256310971397	0.0262709517911167	0.24948239570608	0.788006119073584
LG21	13517638.1409396	0.179246060106825	0.110552371171178	0.0208483404484732	0.281243695809467	0.837958248181271
LG21	13655827.3758389	0.174487722927498	0.0947040063361568	0.0164167630515673	0.335594830591758	0.811664801454125
LG21	13794016.6107383	0.144295030942495	0.0879593127648294	0.014353971574034	0.352592330842133	0.71962464247176
LG21	13932205.8456376	0.0839526245262401	0.113567605843849	0.00516225371072376	0.310179459693135	0.361101097076946
LG21	14070395.0805369	0.0428395667161566	0.10292682084228	0.00185189702751992	0.343598748707239	0.26360457703474
LG21	14208584.3154362	0.0328739809776781	0.101007689752728	0.00336155197469706	0.353776097819808	0.245516374689241
LG21	14346773.5503356	0.0308445899322872	0.10188122164381	0.00566710225997423	0.340740468942386	0.22375363568853
LG21	14484962.7852349	0.0325520101043706	0.109425437761689	0.0131146393632743	0.298236131610514	0.160044292059165
LG21	14623152.0201342	0.0412900386932919	0.117126705207706	0.0236955816376868	0.259371239206366	0.112063358000542
LG21	14761341.2550336	0.0563330464710715	0.115740187068874	0.029961680063843	0.256775658543648	0.162272562249453
LG21	14899530.4899329	0.0714620096595913	0.118129213378698	0.0312976118497819	0.246907648138024	0.205105115004365
LG21	15037719.7248322	0.0827857489080071	0.118808016401753	0.0337890080645596	0.235801579391735	0.244923006541787
LG21	15175908.9597315	0.0904383174619893	0.119344211355764	0.0345818877381317	0.2348137594726	0.289224608760841
LG21	15314098.1946309	0.0959758477986551	0.118764961231022	0.0343945584317439	0.237038192803291	0.332693337024896
LG21	15452287.4295302	0.101206584972664	0.118896412434358	0.0359821125762086	0.236249324200659	0.367394761297618
LG21	15590476.6644295	0.105139801625451	0.118110897453299	0.0380567394560023	0.234083354447857	0.399530942399348
LG21	15728665.8993289	0.106782308405144	0.11764287780844	0.0344330267741026	0.242884692980519	0.421499281927986
LG21	15866855.1342282	0.116408323625478	0.117939795666244	0.0321883239865002	0.246120953027779	0.489180488805815
LG21	16005044.3691275	0.14513545637018	0.11833074284951	0.0334019124493924	0.239515129539542	0.690894665575969
LG21	16143233.6040268	0.186506161296475	0.118797350871732	0.0337399199281355	0.235934371239301	0.90206656829748
LG21	16281422.8389262	0.223839934849671	0.118751660792603	0.0312790022617659	0.242178168988789	0.972278051821055
LG21	16419612.0738255	0.24385410249887	0.11820276780906	0.0292603721638046	0.248045198938258	0.98565701844796
LG21	16557801.3087248	0.232528473307809	0.117915655631773	0.0290046891514783	0.248433782091442	0.976681505370525
LG21	16695990.5436242	0.180110994766209	0.117079012518203	0.0246322704358894	0.257262549985689	0.848873744205233
LG21	16834179.7785235	0.110919942691626	0.108858960292704	0.0160122948585887	0.298073328683102	0.510728101770159
LG21	16972369.0134228	0.0736736936814306	0.103742522646322	0.011198963156595	0.328538736650365	0.366708107215157
LG21	17110558.2483221	0.0878975063330474	0.106335034493113	0.0112116438375071	0.31241731260049	0.411855025969008
LG21	17248747.4832215	0.154331932188326	0.115830010473183	0.0170962283875726	0.276540737219814	0.711518373193449
LG21	17386936.7181208	0.199877668515883	0.11121595020426	0.0227280191079574	0.280731529049326	0.899053081458308
LG21	17525125.9530201	0.184198118370021	0.115237791713537	0.0259440174229151	0.266884282917028	0.858614436669434
LG21	17663315.1879195	0.140371404511793	0.118046200321971	0.0353267018930128	0.240691521005615	0.661357148055833
LG21	17801504.4228188	0.0978355831186615	0.119857225322831	0.0447852160896696	0.22017548781501	0.313819622115313
LG21	17939693.6577181	0.074032090235977	0.120400829672796	0.0518765272670667	0.209488386707861	0.127440860393051
LG21	18077882.8926174	0.0709378709766268	0.12100708091968	0.0543002607926404	0.204457501320913	0.0978082351675168
LG21	18216072.1275168	0.0797451542503037	0.120730782221876	0.0530815222905875	0.204966172537874	0.145992951105439
LG21	18354261.3624161	0.0913915234488282	0.120812227774625	0.0499730544514697	0.210811668062485	0.238904791407987
LG21	18492450.5973154	0.100016987751067	0.120244449633305	0.0463211052366948	0.216526430641769	0.322392064078594
LG21	18630639.8322148	0.0984521808979917	0.120392566534634	0.0450315545008584	0.219588231408695	0.312650916407312
LG21	18768829.0671141	0.0725559335817268	0.1173769301555	0.0394360277429348	0.235649317597108	0.191521004207483
LG21	18907018.3020134	0.0369071284496302	0.108603547770042	0.0270168096585496	0.285915089054422	0.157338228842818
LG21	19045207.5369128	0.0299472016472665	0.109621287354324	0.0210221569904862	0.290764376544362	0.139691138192133
LG21	19183396.7718121	0.0569084032180823	0.116017446789848	0.0258798731628012	0.258902284055799	0.1697032357629
LG21	19321586.0067114	0.0965796219391655	0.118365610527463	0.0320812875585486	0.242350861502327	0.345153870901725
LG21	19459775.2416107	0.124673843186318	0.118422737710514	0.0323098323142948	0.239878726445902	0.545941247016704
LG21	19597964.4765101	0.134769057600028	0.118831330089253	0.0327891006328112	0.237605576701228	0.617870993896108
LG21	19736153.7114094	0.130582873106768	0.119162210253072	0.0337088070029048	0.235610237034187	0.586580112391523
LG21	19874342.9463087	0.117110473976794	0.118822551227304	0.0359544997252209	0.236233719920398	0.486885829057634
LG21	20012532.1812081	0.109133906260637	0.118136125408525	0.0421195552297827	0.232120776785436	0.428231477052495
LG21	20150721.4161074	0.113907725060365	0.119884348891846	0.043932864561844	0.222288282063047	0.448436102170686
LG21	20288910.6510067	0.113700604572698	0.119486193300628	0.0431376654933989	0.224468757704409	0.451145497656745
LG21	20427099.885906	0.0999517641246381	0.119793137967154	0.0426354472056323	0.222263324937252	0.334542369344778
LG21	20565289.1208054	0.0781123368329062	0.120529004382905	0.0468738055956627	0.214953029598026	0.164508945649023
LG21	20703478.3557047	0.0550888099621042	0.120542426259049	0.0518278738186016	0.209187372416149	0.0533865885583155
LG21	20841667.590604	0.0362881955980718	0.120669957662025	0.053468769601919	0.206421458587496	0.0160291465007847
LG21	20979856.8255034	0.0247955625259552	0.120581138307258	0.0511211690562635	0.20918513448848	0.00938386986583467
LG21	21118046.0604027	0.0188424316382158	0.120393333882027	0.044886174830323	0.217487849019349	0.0112738406198407
LG21	21256235.295302	0.0167310603752766	0.119311952763577	0.0393752356358893	0.226704215225198	0.0171457147783721
LG21	21394424.5302013	0.0185657485740727	0.118904399924365	0.0398448779313649	0.22959912178335	0.0210098865006715
LG21	21532613.7651007	0.0310899366933507	0.119389709730784	0.0435886581835925	0.222013494519843	0.0277409194500832
LG21	21670803	0.0538134592773729	0.118242526685739	0.0386600822773989	0.236216784203987	0.106276640051719
LG22	872447	0.0197705957176384	0.112517825303185	0.0179578291723858	0.282153351118121	0.0955738531554858
LG22	1004080.12080537	0.0137598959742504	0.0961142662715234	0.00991744070560459	0.345340653913582	0.191821462293855
LG22	1135713.24161074	0.0232556320192277	0.0752291899629342	0.00572872325926364	0.401629039561241	0.328166244739624
LG22	1267346.36241611	0.0657161705449737	0.0784092369256354	0.004404328155982	0.398923417410572	0.456437102467917
LG22	1398979.48322148	0.175487014368143	0.102472673966408	0.00153180719706418	0.344622984833012	0.777420862177944
LG22	1530612.60402685	0.258425137154343	0.0969721124802503	0.00782566036656784	0.346563962448145	0.955220147140016
LG22	1662245.72483221	0.251800633357505	0.100826311328916	0.0126055017678061	0.331723429551052	0.952999316411484
LG22	1793878.84563758	0.214244129374227	0.108851904134686	0.0176548432346974	0.294259514348648	0.920502315590652
LG22	1925511.96644295	0.179154704661309	0.115955103148062	0.0242792555842997	0.261178774924687	0.845539657477826
LG22	2057145.08724832	0.155203334024558	0.118617064676554	0.0305263559594821	0.243554087352044	0.744923504860276
LG22	2188778.20805369	0.144303259201695	0.118876601036363	0.0335496536718284	0.237768259086476	0.683818773200708
LG22	2320411.32885906	0.141953167976163	0.119064777286644	0.0364102056470506	0.232876053337837	0.673059659112554
LG22	2452044.44966443	0.150812719705555	0.11960683547227	0.0374458233313067	0.229022336099643	0.735287581674191
LG22	2583677.5704698	0.17189655605592	0.119309591213047	0.0357418032784756	0.233957715036504	0.846247986109456
LG22	2715310.69127517	0.200425645477129	0.117719876847067	0.0307273816495392	0.247055596849706	0.928391903891156
LG22	2846943.81208054	0.22014082368557	0.116697099042295	0.0269688617379832	0.256919526177631	0.955111487989246
LG22	2978576.93288591	0.211517602832088	0.116857281401302	0.0272161949871319	0.255772360680877	0.940825948630185
LG22	3110210.05369128	0.173930995910703	0.1148189538998	0.0262551079787706	0.261019228678416	0.828938307758941
LG22	3241843.17449664	0.145949452253648	0.113350594712377	0.0220775497759596	0.273959264836814	0.685392107253242
LG22	3373476.29530201	0.145828534696024	0.116210518487404	0.021150647950581	0.268965808753655	0.672326511073873
LG22	3505109.41610738	0.156847678972313	0.116941754383265	0.0274059051692422	0.256117565177796	0.744916877095695
LG22	3636742.53691275	0.162451569134617	0.118168661183643	0.0385128692134454	0.23403047135347	0.806668857678375
LG22	3768375.65771812	0.160198505760454	0.119810824265722	0.0458489268339293	0.218851985336079	0.816807692913476
LG22	3900008.77852349	0.157992574991446	0.120151847929658	0.0491027234616541	0.213127266732596	0.814608410689507
LG22	4031641.89932886	0.165197208230483	0.120844655962256	0.0528027995694276	0.207616208530643	0.866729606076299
LG22	4163275.02013423	0.179003320816402	0.12091569816316	0.0575396299606329	0.201028738060845	0.942418423571626
LG22	4294908.1409396	0.190620414073615	0.121284091514571	0.0592389616240134	0.198022074372658	0.974334072788557
LG22	4426541.26174497	0.189614135335398	0.121528551306634	0.0582358710184523	0.19935153328535	0.969577779759093
LG22	4558174.38255034	0.173564414604041	0.121387324477213	0.0551399069134322	0.203724850566823	0.913871408365362
LG22	4689807.50335571	0.147096153520266	0.120639786612559	0.0507415539590204	0.210106046382375	0.740843765134028
LG22	4821440.62416107	0.119599691823866	0.119710497512427	0.0461156770905053	0.218410981723409	0.499006377891357
LG22	4953073.74496644	0.104228162580205	0.118274511613427	0.0422036331964243	0.230203062163118	0.387484437572712
LG22	5084706.86577181	0.115444951565854	0.117921815232471	0.0367447151671396	0.241195049477543	0.481549047597597
LG22	5216339.98657718	0.142431844617411	0.116901366916408	0.0308372419294657	0.252798265371674	0.667797633172858
LG22	5347973.10738255	0.14460459291495	0.116262988846695	0.0299398698759541	0.254534848179958	0.682722227392631
LG22	5479606.22818792	0.113104597605133	0.118390532158767	0.0343864427265222	0.241311089473094	0.461214403654362
LG22	5611239.34899329	0.0729650187866269	0.118985498344874	0.0409504165894907	0.226749334157954	0.170262082367351
LG22	5742872.46979866	0.0434966662594771	0.119734529934596	0.04383741988162	0.219982069043053	0.0472423792661671
LG22	5874505.59060403	0.0282639985774645	0.120373862849097	0.0448241144890257	0.218156943501809	0.0195583903991897
LG22	6006138.7114094	0.0218438581775133	0.120040142021488	0.0441771529675787	0.218040423889693	0.0143198437202092
LG22	6137771.83221477	0.019144721737909	0.119822454445204	0.042663828466315	0.221680070441891	0.0146043319427709
LG22	6269404.95302013	0.0223197151882522	0.11936711760026	0.0394778696028193	0.228199147042236	0.023409946802123
LG22	6401038.0738255	0.0367107216296788	0.118163459823337	0.0360847412149718	0.237728049004946	0.0611419902199095
LG22	6532671.19463087	0.0784131692941614	0.115599133840572	0.0311182218159597	0.254045215669114	0.264336998127709
LG22	6664304.31543624	0.161600225563691	0.110757242570899	0.0240558827064879	0.279294731186177	0.772359777853986
LG22	6795937.43624161	0.264419029856649	0.111231479550527	0.0149443959715401	0.293008486402875	0.978963249249878
LG22	6927570.55704698	0.331532322376569	0.113375283360299	0.0119886963458062	0.299740018639047	0.99729159824676
LG22	7059203.67785235	0.330075309992445	0.108983456367458	0.0176604885059257	0.297380228383096	0.998122879157924
LG22	7190836.79865772	0.255043075511622	0.113835996840041	0.0274845501319758	0.268519289649041	0.985885136822757
LG22	7322469.91946309	0.14433510513243	0.118838721097562	0.0332536452938752	0.23861540740561	0.683633525470816
LG22	7454103.04026846	0.0705083810188034	0.11900830007086	0.0335301170709477	0.237720007267949	0.180174114049459
LG22	7585736.16107383	0.0446290786700522	0.11909398688179	0.0319839737411161	0.239197304786116	0.0836689738463306
LG22	7717369.2818792	0.0478394316031485	0.119014773867729	0.032952889756426	0.237357601365813	0.0888790058537444
LG22	7849002.40268456	0.0670565127434507	0.119584783154192	0.0358560755978426	0.232693388628395	0.151537661356057
LG22	7980635.52348993	0.0934050639988707	0.118484382217881	0.0353009258473695	0.235042895925534	0.314650322306246
LG22	8112268.6442953	0.111046684045444	0.117002387931291	0.0318084234902549	0.251254517037339	0.45921238162586
LG22	8243901.76510067	0.10734755710505	0.115033739555959	0.0267041691465735	0.265550716051237	0.451859029361551
LG22	8375534.88590604	0.0918882049795894	0.115742623065392	0.0254803036235065	0.264266030360246	0.353726942586894
LG22	8507168.00671141	0.0828689516067397	0.116026523003436	0.0259095826297074	0.257766047256451	0.293044428780401
LG22	8638801.12751678	0.0832117213862615	0.117881208467911	0.0270441284397501	0.254957982414776	0.281885132278257
LG22	8770434.24832215	0.081893235891475	0.117823299787205	0.0295917193155972	0.250709103892062	0.268892040812942
LG22	8902067.36912752	0.0717665127776494	0.119004716296846	0.0351191437930135	0.238357818734275	0.186610112724206
LG22	9033700.48993289	0.056834243520869	0.119633712884079	0.0372277358330398	0.229858024994825	0.103155823442319
LG22	9165333.61073826	0.0434436012175617	0.119456836699638	0.0350704674066204	0.233985698796987	0.0712314711255403
LG22	9296966.73154362	0.0349422187598734	0.118411742087259	0.0293012233274716	0.24457634483697	0.0684151773673788
LG22	9428599.85234899	0.0300659966695387	0.118254029900629	0.0273282212191632	0.250531756312743	0.0655164614321158
LG22	9560232.97315436	0.0311623152491909	0.117836408038837	0.0288460129092057	0.248193783405385	0.0650895110034878
LG22	9691866.09395973	0.0476494967239212	0.115201855199185	0.0296489046091743	0.255451801297176	0.127517929387476
LG22	9823499.2147651	0.0918949606869575	0.108192910639221	0.0204590420554988	0.291089136641859	0.412375986318137
LG22	9955132.33557047	0.142680016314579	0.111971815014491	0.0121922820348827	0.302330731656524	0.650615977615607
LG22	10086765.4563758	0.179564534527625	0.112493349660976	0.0138431359935449	0.296113018251814	0.807877059770288
LG22	10218398.5771812	0.183971027858493	0.113030054295017	0.0269964742964654	0.270932681806003	0.860335528270327
LG22	10350031.6979866	0.152914262787929	0.118246178964289	0.0381368664200381	0.232980107310587	0.752610855257835
LG22	10481664.8187919	0.118058823417629	0.119921047905981	0.0413614062239049	0.223289423622378	0.484256353737218
LG22	10613297.9395973	0.101365561100223	0.119529197079283	0.0402325496914105	0.225650604885076	0.352315010646964
LG22	10744931.0604027	0.0976095123031443	0.119810487578449	0.0419087774294634	0.221425800716722	0.315877688436428
LG22	10876564.1812081	0.0968108271883597	0.120487954006777	0.0459446422360077	0.215889295138505	0.294284768575424
