Locus	chromosome	position	fst
2349	LG16	421993145	0.0153
13485	LG16	422024493	0.0316
23099	LG16	422346164	0.2616
17941	LG16	422579015	0.199
7134	LG16	422610912	0.0195
6925	LG16	422791921	0.0835
13533	LG16	422792009	0.0206
22286	LG16	422867518	0.012
6487	LG16	423393693	0.1725
24284	LG16	423620813	0.0679
14405	LG16	423706816	0.2151
11234	LG16	424308117	0.0049
23633	LG16	424460737	0.0459
605	LG16	424537405	0.0802
20742	LG16	424572536	0.0944
19910	LG16	424900852	0.128
9393	LG16	425092017	0.03
18864	LG16	425119850	0.0235
9100	LG16	425124636	0.0121
23724	LG16	425221850	0.0075
15528	LG16	425707781	0.4191
19146	LG16	425798298	0.207
9740	LG16	425930600	0.0327
18553	LG16	426116356	0.0859
13626	LG16	426324664	0.0091
2149	LG16	426610567	0.0816
735	LG16	426833438	0.99
8671	LG16	427095639	0.4917
14199	LG16	427103213	0.0814
17255	LG16	427127041	0.0877
7146	LG16	427127129	0.0052
20078	LG16	427449078	0.0532
1007	LG16	427664178	0.01
952	LG16	427776408	0.0423
21999	LG16	427880560	0.0085
19712	LG16	427890672	0.0157
11129	LG16	427975588	0.0121
16208	LG16	428297407	0.0142
19899	LG16	428433504	0.0292
11899	LG16	428860195	0.7379
10471	LG16	429411844	0.0267
24886	LG16	429427922	0.2618
19739	LG16	429961947	0.0733
19438	LG16	430003926	0.0865
5722	LG16	430004014	0.1279
23870	LG16	430107692	0.014
212	LG16	430138156	0.0285
10414	LG16	430138244	0.081
12925	LG16	430420629	0.016
12972	LG16	430661947	0.009
7571	LG16	430776859	0.0448
25252	LG16	430789775	0.0586
20681	LG16	431213631	0.0236
21376	LG16	431351768	0.1587
22689	LG16	431351856	0.041
3827	LG16	431425226	0.5711
9144	LG16	431694696	0.0074
14924	LG16	431694784	0.0464
16874	LG16	431820057	0.0124
3348	LG16	432516786	0.0587
17355	LG16	432601343	0.015
24935	LG16	433387641	0.4131
20230	LG16	433542407	0.6336
23758	LG16	433816179	0.2393
22657	LG16	433999588	0.117
391	LG16	434206234	0.0952
23321	LG16	434421399	0.0514
9682	LG16	434618982	0.6991
17104	LG16	434656884	0.0445
1596	LG16	434828218	0.0375
591	LG16	434963099	0.2606
6498	LG16	434963187	0.263
15165	LG16	434975757	0.0506
9872	LG16	434976782	0.0256
12824	LG16	435539787	0.0633
21554	LG16	435539874	0.0263
6877	LG16	435874557	0.0122
11476	LG16	435874645	0.0376
10342	LG16	436017209	0.0404
3659	LG16	436017297	0.0422
9289	LG16	436427330	0.3301
15235	LG16	436427418	0.0196
14852	LG16	436474838	0.9499
4192	LG16	436567408	0.0478
7537	LG16	436747300	0.0191
13774	LG16	436768282	0.0033
20399	LG16	436818447	0.3189
3406	LG16	436911476	0.0272
10425	LG16	436956991	0.005
7299	LG16	437017567	0.0183
13725	LG16	437215983	0.2935
2329	LG16	437232250	0.1266
11651	LG16	437311166	0.003
14006	LG16	437425116	0.1277
13297	LG16	437430524	0.0025
8019	LG16	437674544	0.3217
14719	LG16	437675409	0.0063
7490	LG16	437948454	0.0273
18651	LG16	438186323	0.1182
2118	LG16	438577143	0.0261
18678	LG16	438717294	0.1386
10232	LG16	438733695	0.0278
16352	LG16	438940104	0.2671
22719	LG16	439245943	0.0646
18990	LG16	439423392	0.1594
8206	LG16	439464926	0.0259
23413	LG16	439672566	0.158
20085	LG16	439810116	0.0857
5176	LG16	439830703	0.0555
5288	LG16	439899310	0.1177
8260	LG16	439986656	0.0309
12218	LG16	440066277	0.0806
5637	LG16	440110990	0.033
20551	LG16	440300611	0.0029
6602	LG16	440322301	0.0336
1738	LG16	440438050	0.164
24115	LG16	440458785	0.007
4108	LG16	440478334	0.0724
6835	LG16	440537229	0.0348
4352	LG16	440537317	0.0376
19994	LG16	440661885	0.1019
3865	LG16	440776982	0.102
3488	LG16	440782721	0.0235
4032	LG16	441164681	0.4802
19940	LG16	441187919	0.117
21905	LG16	441268942	-0.0009
24025	LG16	441367362	0.0063
20748	LG16	442090096	0.0101
4782	LG16	442584610	0.4145
23482	LG16	442584698	0.0737
24586	LG16	442739854	0.0333
6525	LG16	442850592	0.0127
2786	LG16	442999226	0.0903
19884	LG16	443469584	0.0995
13406	LG16	443583642	0.2116
19458	LG16	443610135	0.9351
376	LG17	444266664	0.0347
25129	LG17	444363923	0.0151
22813	LG17	444720656	0.3234
2327	LG17	444778097	0.0056
9922	LG17	444918177	0.012
10840	LG17	445843096	0.852
25139	LG17	446021464	0.0006
13333	LG17	446482731	0.0573
18698	LG17	446524120	0.1502
16549	LG17	446878007	0.0292
3547	LG17	447902194	0.1096
8827	LG17	447905731	0.037
19772	LG17	447937556	0.9541
2353	LG17	447980916	0.056
2100	LG17	448058751	0.2724
377	LG17	448164114	0.2145
12054	LG17	448169224	-0.0015
18312	LG17	448192541	0.0541
22687	LG17	448192629	0.4192
25297	LG17	448495743	0.0658
23917	LG17	448526410	0.0049
5897	LG17	449032470	0.0996
2058	LG17	449156569	0.0336
2648	LG17	449281708	0.003
11859	LG17	449288240	0.0211
21336	LG17	449331762	0.0024
25366	LG17	449747385	0.0408
17325	LG17	449970959	0.8643
8816	LG17	450094152	0.0098
5973	LG17	450237141	0.344
21772	LG17	450244024	0.1246
14930	LG17	450245458	0.0727
9190	LG17	450415998	0.5584
11090	LG17	450528479	0.0444
15887	LG17	450528567	0.0091
13369	LG17	450658225	-0.0009
22868	LG17	450798535	0.0326
4549	LG17	451066058	0.0578
17436	LG17	451085740	0.687
1817	LG17	451362899	0.0266
11462	LG17	451389749	0.0122
24774	LG17	451401180	0.1248
3639	LG17	451409187	0.322
14979	LG17	451931754	0.3447
3601	LG17	452094973	0.0386
3680	LG17	452381413	0.86
6426	LG17	452526928	0.8141
14130	LG17	452630121	0.0419
2082	LG17	452630209	0.0101
8769	LG17	452960638	0.025
25103	LG17	453086698	0.0525
13196	LG17	453123753	0.4306
6533	LG17	453241522	0.0264
9833	LG17	453906395	0.1462
730	LG17	453906483	0.0248
11926	LG17	454184033	0.0086
22084	LG17	454241665	0.0351
23180	LG17	454251466	0.0672
419	LG17	454293011	0.4886
11574	LG17	454354804	0.0215
11027	LG17	454450453	0.0928
7869	LG17	454464350	0.001
17643	LG17	454606175	0.036
15229	LG17	454606263	0.204
14740	LG17	454640950	0.0727
12120	LG17	454978342	0.3814
19725	LG17	454979953	0.328
10560	LG17	455116434	0.029
21851	LG17	455473288	0.023
420	LG17	455666856	0.0578
8320	LG17	455721995	0.0332
12979	LG17	455745367	0.0066
2491	LG17	455879021	0.0203
23848	LG17	455958021	0.031
3939	LG17	456225717	0.1283
14143	LG17	457723937	0.1782
228	LG17	457782832	0.0237
17282	LG17	457868793	0.0497
21788	LG17	457905248	0.0161
9590	LG17	458170397	-0.0017
14714	LG17	458279574	0.0372
12636	LG17	458992787	0.0908
11337	LG17	459101790	0.1834
6100	LG17	459305497	0.0386
24840	LG17	459390816	0.0077
3822	LG17	459446870	0.3471
11964	LG17	459699931	0.1156
3378	LG17	459720033	0.0522
23493	LG17	459910913	0.0067
7367	LG17	460153818	0.6916
1734	LG17	460208983	0.0387
22323	LG17	460274580	0.0933
4734	LG17	460286249	0.3179
4097	LG17	460726349	0.0248
3328	LG17	460726437	0.0305
18594	LG17	460800005	0.2666
5189	LG17	461249498	0.0149
16880	LG17	461825228	0.0347
14045	LG17	462142831	0.0093
23645	LG17	462714322	-0.0016
14727	LG17	462762313	-0.0013
6870	LG17	462765522	0.3712
20837	LG18	463524152	0.7185
6368	LG18	463524240	0.7363
20419	LG18	463590611	0.0294
23272	LG18	464000195	0.0967
9812	LG18	464021032	0.0162
8217	LG18	464606529	0.7836
6604	LG18	464628681	0.0052
11072	LG18	464677962	0.0532
15571	LG18	464821432	0.6288
15323	LG18	464853294	0.125
9247	LG18	464884846	0.0274
3120	LG18	464912262	0.0448
8183	LG18	464943126	0.0983
6500	LG18	464965751	0.1711
1205	LG18	465048295	0.0234
3561	LG18	465133204	0.1324
21596	LG18	465532243	0.5357
13304	LG18	465923611	0.0144
12322	LG18	466109281	0.0021
13521	LG18	466705069	0.0353
9640	LG18	466880414	0.5622
6187	LG18	467199491	0.0746
22348	LG18	467492223	0.0648
6860	LG18	467881661	0.1751
16011	LG18	467916877	0.0226
3175	LG18	467972309	0.009
18523	LG18	468883542	0.0791
9210	LG18	468883630	0.0137
24400	LG18	468943027	0.1133
287	LG18	469169088	0.5005
20500	LG18	469247800	0.0119
3460	LG18	469453083	0.8461
23727	LG18	469465538	0.8382
4892	LG18	469514289	0.0522
17097	LG18	469787424	0.6696
1711	LG18	469803874	0.0143
20385	LG18	469965002	0.0385
13505	LG18	469965090	0.2205
14997	LG18	470194175	0.0222
11454	LG18	470202489	0.1696
2998	LG18	470381958	0.0411
7209	LG18	470403774	0.0358
15754	LG18	470456626	0.0792
6230	LG18	470539043	0.3371
1660	LG18	470608513	0.0238
5452	LG18	470719834	0.1014
25046	LG18	470721570	0.1026
3825	LG18	471027685	0.0385
5606	LG18	471093674	0.0138
5398	LG18	471210884	0.0523
11113	LG18	471230230	0.0376
19141	LG18	471663808	0.0453
22690	LG18	471712683	0.0906
16933	LG18	471753403	0.1383
21647	LG18	471839257	0.0141
20321	LG18	471910410	0.0884
12705	LG18	472081617	0.4984
10440	LG18	472372902	0.9441
512	LG18	472483661	0.0014
8808	LG18	472776983	0.0401
16261	LG18	472777071	0.0592
10139	LG18	472998029	0.0035
6886	LG18	473318176	0.1162
3866	LG18	473718835	0.0317
10894	LG18	473983722	0.0919
14968	LG18	474099960	0.39
22788	LG18	474420125	0.6849
19537	LG18	474787828	0.0259
10151	LG18	474864109	0.1278
20928	LG18	474980018	0.7531
13237	LG18	475042131	0.0251
17624	LG18	475095648	0.0146
25511	LG18	475136383	0.0524
10921	LG18	475245236	0.0497
22858	LG18	475318732	0.003
18534	LG18	475418628	0.0109
17399	LG18	475514683	0.0367
6773	LG18	476017170	0.7611
3076	LG18	476054324	0.7678
18094	LG18	476147533	0.2716
24062	LG18	476516132	0.2707
11422	LG18	476519519	0.1064
17837	LG18	476606221	0.1514
22085	LG18	476616908	0.1624
13104	LG18	476676920	0.0073
6735	LG18	476689296	0.0391
21907	LG18	476728009	0.1752
23082	LG18	476787452	0.0639
13802	LG18	476809592	0.0948
6675	LG18	476839263	0.0388
7976	LG18	476919401	0.0628
4495	LG18	476948458	0.0973
4508	LG18	477230684	0.1633
5501	LG18	477513613	0.0456
15459	LG18	477791304	0.0864
18579	LG18	477882012	0.1507
6637	LG18	478048549	0.0006
5539	LG18	478187848	0.0465
20689	LG18	478410858	0.0113
6845	LG18	478492681	0.0975
1729	LG18	478979484	0.0234
17002	LG18	478995141	0.0202
3554	LG18	479145020	0.0108
9987	LG18	479169248	0.0265
15680	LG18	479709859	0.0257
25187	LG18	479843740	0.0989
22922	LG18	479873665	0.0422
23095	LG18	480080365	0.056
10761	LG18	480154478	0.0287
11520	LG18	480299305	0.1855
25296	LG18	480497942	0.0035
20997	LG18	480500144	0.0215
19513	LG18	480602003	0.0897
1020	LG18	480695447	0.8521
14765	LG18	480695535	0.2517
7023	LG18	480835526	0.0438
3261	LG18	481045338	0.0178
3566	LG18	481262192	0.0477
15248	LG18	481262280	0.0418
7847	LG18	481266096	0.0485
15185	LG18	481656062	0.0288
8606	LG18	481784322	0.0351
19181	LG18	481787588	0.6099
12242	LG18	481799558	0.1327
10595	LG18	482116471	0.0846
14909	LG18	482150629	0.2769
9156	LG18	482157037	0.0299
16931	LG18	482218151	0.0537
24478	LG18	482255016	0.8382
15207	LG18	482337408	0.1124
21666	LG18	482455228	0.1584
10760	LG18	482538699	0.0173
23494	LG18	482570161	0.0677
15419	LG18	482582588	0.0249
20517	LG18	482848075	0.1676
24698	LG18	482866516	0.0095
15488	LG18	482870975	0.0343
13338	LG18	483160568	0.0696
13124	LG18	483299012	0.1092
4176	LG18	483333293	-0.0015
14641	LG18	483535573	0.0218
21289	LG18	483632645	0.2204
17923	LG18	483778451	0.0274
16178	LG18	484334945	0.0483
24407	LG18	484727172	0.1005
20382	LG18	485029532	0.2776
14174	LG18	485035764	0.0208
18149	LG18	485095945	0.0696
6065	LG18	485114802	0.0449
5766	LG18	485427288	0.0926
13152	LG18	485465828	0.9146
11951	LG18	485468236	0.9247
8517	LG18	485468324	0.0212
19630	LG19	485559844	0.0353
17552	LG19	485657287	0.4651
10620	LG19	486532206	0.7378
19235	LG19	486876399	0.1071
4062	LG19	487155840	0.8892
3834	LG19	487505269	0.0956
422	LG19	488124710	0.0268
14371	LG19	488128312	0.0149
2623	LG19	488186916	0.0292
24891	LG19	488409513	0.0123
13501	LG19	488409601	0.0099
7421	LG19	488576553	0.0631
2399	LG19	488748713	0.0118
22830	LG19	488789666	0.1086
13857	LG19	488980572	0.2938
17619	LG19	489026572	0.1371
5935	LG19	489289061	0.046
9331	LG19	489573375	0.0929
12294	LG19	490032143	0.5399
7647	LG19	490244052	0.0698
16560	LG19	490542183	0.0122
6492	LG19	490748745	0.6698
5617	LG19	490940581	0.0756
139	LG19	490984979	0.0361
6677	LG19	491123758	0.2139
14550	LG19	491123846	0.2599
5137	LG19	491302455	0.021
888	LG19	491333894	0.1447
25060	LG19	491701015	0.0151
7828	LG19	492351901	0.7407
23618	LG19	492610085	0.0262
15805	LG19	492648501	0.0155
6563	LG19	492722344	0.0241
22653	LG19	493334684	0.0167
768	LG19	493372610	0.0561
13856	LG19	493551142	0.044
25208	LG19	493692224	0.0128
18741	LG19	494074690	0.9882
13220	LG19	494701780	0.9965
12068	LG19	494899914	0.1736
9168	LG19	494947435	0.0957
8150	LG19	494947523	0.0076
13908	LG19	495064194	0.0066
2038	LG19	495064282	0.0896
24955	LG19	495123191	0.1495
25065	LG19	495237437	0.033
1770	LG19	495261045	0.0527
3186	LG19	495284936	0.7457
19241	LG19	495488125	0.6202
8747	LG19	495798222	0.1192
10979	LG19	496333687	0.0709
17070	LG19	496556795	0.414
22621	LG19	497085717	0.2756
6899	LG19	497262214	0.0647
13982	LG19	497368702	0.0107
4744	LG19	497396116	0.2272
14475	LG19	497515787	0.0548
22126	LG19	497526141	0.0286
25624	LG19	497554839	0.1688
19679	LG19	497629349	0.2966
183	LG19	497636359	0.1302
19269	LG19	497737943	0.0517
9326	LG19	497739600	0.5792
23278	LG19	498142084	0.0767
7333	LG19	498158284	0.0282
3061	LG19	498207859	0.1689
23858	LG19	498219580	0.0935
694	LG19	498572209	0.0403
4536	LG19	498766266	0.0701
7335	LG19	498936743	0.0764
4187	LG19	499595980	0.0922
6408	LG19	499677925	0.0316
11190	LG19	499809644	0.9899
17635	LG19	499809732	0.1098
4661	LG19	499989627	0.0415
901	LG19	500015047	0.013
9054	LG19	500095471	0.0219
8690	LG19	500171211	0.6023
19854	LG19	500255050	0.4101
8414	LG19	500255138	0.1183
3351	LG19	500526264	0.326
12541	LG19	500558097	0.0456
12184	LG19	500775511	0.0148
5995	LG19	501066609	0.3253
3416	LG19	501134357	0.1172
6248	LG19	501516122	0.2781
13892	LG19	501523544	0.0067
3309	LG19	501674053	0.2899
8067	LG19	501860261	0.0341
23432	LG19	501862055	0.0423
20670	LG19	501971347	0.228
15598	LG19	501994082	0.1996
6962	LG19	503379588	0.8011
13773	LG19	503466601	0.0753
13693	LG19	503865693	0.76
24279	LG19	504240677	0.0687
2709	LG19	504351750	0.0667
16211	LG19	504389328	0.0301
21317	LG19	504441653	0.0674
5534	LG19	504582524	0.2686
21826	LG19	505054016	0.0289
12309	LG19	505065992	0.2775
18804	LG19	505115910	-0.0011
19011	LG19	505225341	0.1256
15968	LG19	505225429	0.0135
14783	LG19	505280664	-0.0016
17128	LG19	505334807	-0.0011
11686	LG19	505482332	0.0194
6443	LG19	505747185	0.1752
3754	LG19	505825546	0.0362
10199	LG19	505932050	0.1703
3946	LG19	505969927	0.0529
6960	LG19	506131372	0.0029
18222	LG20	506713665	0.0147
22791	LG20	507061885	0.2007
22284	LG20	507061973	0.0903
11609	LG20	507332380	0.0871
17522	LG20	507549356	0.0352
6333	LG20	507912654	0.0365
12895	LG20	507952789	0.1164
19731	LG20	508497554	0.0122
14247	LG20	508498039	0.0421
16492	LG20	508507382	0.0227
24158	LG20	508608334	0.0367
9131	LG20	508986207	0.0318
23891	LG20	509433205	0.1369
4499	LG20	509485291	0.0182
5562	LG20	509929989	0.5578
12332	LG20	509960283	0.0527
11262	LG20	510095001	0.0219
19066	LG20	510095089	0.3136
25009	LG20	510148142	0.983
644	LG20	510842565	0.1017
23920	LG20	510861775	0.2169
22941	LG20	511003012	0.2368
20186	LG20	511022053	0.0169
12277	LG20	511023721	0.4512
4070	LG20	511039825	0.018
14117	LG20	511156055	0.8928
6279	LG20	511559136	0.1779
3900	LG20	511559224	0.2026
23026	LG20	511732499	0.5306
425	LG20	511806539	0.3674
5116	LG20	511806627	0.0354
4172	LG20	511821142	0.0164
19061	LG20	511916927	0.0598
20372	LG20	512342350	0.0911
1452	LG20	512353146	0.0808
23575	LG20	512372055	0.0316
14049	LG20	512405492	0.0771
15251	LG20	512419004	0.01
5334	LG20	512435441	0.0503
10530	LG20	512451461	0.0463
22409	LG20	512624167	0.0123
21119	LG20	512834578	0.0487
9565	LG20	513015635	0.1631
7252	LG20	513119356	0.1071
18641	LG20	513183803	0.0664
1323	LG20	513195033	0.1913
10711	LG20	513240322	0.1027
1285	LG20	513328693	0.1772
10529	LG20	513357036	0.4714
12213	LG20	513371760	0.0288
15808	LG20	513441410	0.3678
9726	LG20	513618894	0.0022
16812	LG20	514050538	0.0097
8915	LG20	514611051	0.013
12432	LG20	514792429	0.035
21762	LG20	514795061	0.0326
24691	LG20	514967638	0.0275
9855	LG20	515100898	0.0521
769	LG20	515110943	0.0081
2880	LG20	515111031	0.1037
18028	LG20	515590128	0.0367
4066	LG20	515598207	0.0236
380	LG20	515651170	0.0772
16458	LG20	515728339	0.1573
3405	LG20	515851795	0.1945
12320	LG20	515863363	0.8783
3019	LG20	515917027	0.6028
12520	LG20	515964640	0.1028
24	LG20	516047873	0.0168
19633	LG20	516199308	0.0188
19541	LG20	516249801	0.0741
5654	LG20	516693378	0.8513
786	LG20	516961027	0.0219
10732	LG20	517364103	-0.0007
11146	LG20	517364191	0.6587
15373	LG20	517558064	0.8401
8534	LG20	517558152	0.8553
54	LG20	517567213	0.9409
6576	LG20	517814632	0.0745
14059	LG20	517856625	0.0491
7603	LG20	518145416	0.0343
19294	LG20	518283121	0.0312
16908	LG20	518313953	0.2172
21097	LG20	518402122	0.015
22336	LG20	519132753	0.0298
1469	LG20	519218309	0.1139
18793	LG20	519250295	0.0571
15531	LG20	519882068	0.0421
22001	LG20	519915045	0.0181
3138	LG20	520097881	0.0278
5155	LG20	520099671	0.3933
19758	LG20	520358756	0.0889
1229	LG20	520358844	0.0927
17475	LG20	520545880	0.06
18306	LG20	520737756	0.1357
23331	LG20	521200151	0.0134
2417	LG20	521210420	0.1832
1197	LG20	521657444	0.1378
21100	LG20	521790903	0.0369
15614	LG20	521808585	0.0304
14311	LG20	522001132	0.2263
12639	LG20	522249926	0.011
19070	LG20	522435157	0.0233
10160	LG20	522439004	0.2517
24005	LG20	522920778	0.0071
6947	LG20	522961375	0.0243
19304	LG20	523025983	0.6444
25052	LG20	523501614	-0.0019
7992	LG20	523837245	0.0103
18770	LG20	523952501	0.0599
10836	LG20	523979357	0.064
13412	LG20	524071980	0.981
298	LG20	524591823	0.0342
17826	LG20	524636688	0.0464
22984	LG20	525158129	0.0541
9085	LG20	525472045	0.1032
22423	LG20	525666175	0.0398
22790	LG20	525704773	0.0048
23520	LG20	525765273	0.071
16690	LG20	526158503	0.0254
5148	LG20	526283006	0.1723
20239	LG20	526324755	0.0251
18142	LG20	526569647	0.1781
21748	LG20	526720642	0.7817
1254	LG20	526754884	0.1202
9563	LG20	526846713	0.0588
1092	LG20	527356872	0.0075
14764	LG20	527469251	0.039
1926	LG20	527483041	0.0311
4766	LG20	527804024	0.0098
22306	LG20	527968166	0.0343
25286	LG20	528332662	0.0235
10568	LG20	528356032	0.0357
1000	LG20	528356120	0.0128
14236	LG20	528413638	0.3558
9970	LG20	528455527	-0.0015
594	LG20	528642757	0.0777
15293	LG20	528701713	0.3058
7127	LG20	528767612	0.4898
13641	LG20	528805090	0.1675
2497	LG20	528805178	0.1004
4939	LG20	529074124	0.0542
9355	LG20	529109303	0.8805
8642	LG20	529351992	0.0076
6026	LG20	529352080	0.0555
23747	LG20	529459291	0.0251
3023	LG20	529715295	0.1456
18835	LG20	530061558	0.355
11889	LG20	530073979	0.2033
9218	LG20	530171788	0.0546
15667	LG20	530311993	0.4284
11580	LG20	530469526	0.235
10738	LG20	530731625	0.4148
11441	LG21	530890475	0.9879
16858	LG21	531135066	0.0488
23364	LG21	532756337	0.9102
17237	LG21	533801975	0.0116
4541	LG21	534055341	0.7104
20543	LG21	534055429	0.0415
17298	LG21	534057229	0.167
3420	LG21	534117808	0.0006
1911	LG21	534382499	0.3807
992	LG21	534384509	0.032
20795	LG21	534393217	0.2692
10676	LG21	534683959	0.0118
21433	LG21	534785268	0.0241
19	LG21	534836552	0.0236
8471	LG21	535636171	0.591
21996	LG21	535694818	0.0958
9134	LG21	535815045	0.0222
9079	LG21	535829173	0.0325
8514	LG21	535916800	0.049
18063	LG21	535923836	0.01
11443	LG21	535955916	0.0331
24292	LG21	536085653	0.0145
15306	LG21	536111914	0.026
8026	LG21	536127018	0.0264
17350	LG21	536127106	0.0075
535	LG21	536167389	0.0496
7789	LG21	536177582	0.0084
4570	LG21	536230780	0.0976
20532	LG21	536306570	0.3024
3797	LG21	536527213	0.045
3303	LG21	536839723	0.0267
14213	LG21	536861577	0
6988	LG21	536930236	0.3603
14741	LG21	536957875	0.0467
24471	LG21	536957963	0.0455
24454	LG21	537032688	-0.0014
673	LG21	537054105	0.1042
10226	LG21	537616453	0.3586
17192	LG21	537736296	0.1328
24510	LG21	538041986	0.086
15610	LG21	538080119	0.1543
5765	LG21	538194265	0.1041
3000	LG21	538263657	0.0148
10552	LG21	538310714	0.205
16963	LG21	538347443	0.1334
8840	LG21	538411757	0.5553
16	LG21	538548171	0.0236
15039	LG21	538548259	-0.0019
11846	LG21	538689753	0.0405
10576	LG21	538847787	0.0206
5001	LG21	539069203	0.0173
2694	LG21	539247127	0.0342
19138	LG21	539390464	0.2247
12775	LG21	539469247	0.0936
700	LG21	539890306	0.0118
18471	LG21	539890394	0.1398
8586	LG21	539911169	0.0485
4214	LG21	539926066	0.0908
2677	LG21	540282310	0.0667
15527	LG21	540442384	0.0548
463	LG21	540443026	0.0806
24309	LG21	540470882	0.2485
21559	LG21	540500788	0.0587
4207	LG21	540537329	0.2132
25322	LG21	540538338	0.0597
17254	LG21	540644438	0.0206
805	LG21	540661057	0.1996
19022	LG21	540764448	0.0473
6028	LG21	540940131	0.4594
2135	LG21	540940219	0.5796
9852	LG21	540941717	0.3646
10441	LG21	541463326	0.2527
9865	LG21	541739762	0.0333
9964	LG21	541801169	0.0121
11268	LG21	541925020	0.0131
3902	LG21	541993216	0.3718
18476	LG21	542478865	0.9673
24994	LG21	542835518	0.2335
3501	LG21	542916586	0.1532
5169	LG21	542939681	0.0219
8831	LG21	543107223	0.2611
1933	LG21	543249047	0.7061
17116	LG21	543353014	0.0397
3298	LG21	543518453	0.3339
13518	LG21	543752980	0.9361
2456	LG21	543881967	0.0982
22240	LG21	543887547	0.0265
24433	LG21	543913982	0.0843
10501	LG21	543952372	0.0284
3342	LG21	544036775	0.6122
24980	LG21	545138086	-0.0019
10953	LG21	545149657	0.0522
4033	LG21	545645434	0.0093
6721	LG21	545733990	0.042
18047	LG21	545966819	0.0489
1503	LG21	546083682	0.3416
4036	LG21	546121366	0.1032
13552	LG21	546126270	0.1419
19821	LG21	546436087	0.0999
20688	LG21	546710026	0.0118
18512	LG21	546717518	0.0125
6085	LG21	546762365	0.6823
17523	LG21	547056328	0.3307
3867	LG21	547056416	0.0894
9192	LG21	547248385	-0.0003
23252	LG21	547736230	0.0185
7688	LG21	548341759	0.3756
6314	LG21	548439073	0.0728
10785	LG21	548579500	0.9627
5632	LG21	548680882	0.0786
12506	LG21	548777969	0.0345
3	LG21	548832167	0.0142
746	LG21	548914948	0.026
12430	LG21	548960840	0.027
8409	LG21	549135403	-0.0017
17382	LG21	549140809	0.028
3600	LG21	549141582	0.0438
4148	LG21	549185835	0.1361
3622	LG21	549186540	0.2049
19039	LG21	549216450	0.01
6126	LG21	549751059	0.0077
23613	LG21	550187093	0.0301
21152	LG21	550364244	0.0597
2601	LG21	550388991	0.0873
7988	LG21	550406260	0.5554
7703	LG21	550429615	0.2663
2261	LG21	550572996	0.0819
3855	LG21	550718421	0.0155
17578	LG21	550758771	0.0168
19650	LG21	551172382	0.0603
16059	LG21	551204967	0.0427
21833	LG21	551211010	0.3645
5923	LG21	551296226	0.069
24031	LG21	551296314	0.0177
17860	LG21	551382408	0.0654
14902	LG21	551479105	0.0192
19666	LG21	551595079	0.0122
14221	LG21	551632394	0.0243
8867	LG21	551753749	0.011
18581	LG21	551948304	0.397
3043	LG21	551966394	0.3114
12458	LG21	551984246	0.1398
4257	LG21	552039916	0.0426
13218	LG21	552131346	0.2826
12049	LG21	552627075	0.0317
13574	LG21	552720192	0.0235
2769	LG21	552724066	0.021
21920	LG21	552761364	0.1038
16615	LG21	552979416	0.0121
12255	LG21	553026958	0.0424
9323	LG21	553064249	0.1364
21558	LG21	553225262	0.2147
2762	LG22	553437210	0.1391
16563	LG22	553453717	0.0116
4280	LG22	553672122	0.0337
18480	LG22	553722426	0.0165
18398	LG22	554361304	0.5372
23429	LG22	555093798	0.3455
160	LG22	555580266	0.0143
12537	LG22	555601987	0.0326
19384	LG22	555788353	0.0076
15948	LG22	555836619	0.0871
9184	LG22	555990228	0.2269
3780	LG22	556125318	0.5722
8530	LG22	556558927	0.0174
951	LG22	556737041	0.1433
10150	LG22	556840761	0.0122
23351	LG22	556952317	0.7648
24664	LG22	557206248	0.2309
18318	LG22	557286715	0.0303
6566	LG22	557348679	0.0052
15841	LG22	557352003	0.0991
23950	LG22	557352092	0.0079
11469	LG22	557431505	0.217
6318	LG22	557469837	0.2397
5273	LG22	557581617	0.0253
6617	LG22	557633124	0.0009
6388	LG22	557702943	0.277
23060	LG22	557739718	0.0649
17512	LG22	557759213	0.136
15098	LG22	557861885	0.0518
5016	LG22	557861973	0.0617
23441	LG22	557886016	0.0153
16577	LG22	557887733	0.0212
22905	LG22	557930041	0.0439
18331	LG22	558109195	0.0012
16037	LG22	558123716	0.0077
13608	LG22	558297742	0.0183
5516	LG22	558696185	0.3983
19050	LG22	558872620	0.0587
11367	LG22	559000424	0.0758
6306	LG22	559131605	0.0697
15267	LG22	559135462	0.1466
24544	LG22	559247594	0.0094
7192	LG22	559293977	0.0392
23152	LG22	559342552	0.0189
613	LG22	559342936	0.0046
17021	LG22	559423967	0.3079
21924	LG22	559517561	0.0301
21148	LG22	559536079	0.0633
5891	LG22	559709836	0.0262
1294	LG22	560019988	0.1053
21084	LG22	560327469	0.3729
20242	LG22	560448505	0.1719
4404	LG22	560847145	0.0138
18881	LG22	560934795	0.0156
14466	LG22	560996725	0.0121
20466	LG22	560996813	0.0244
2950	LG22	561059429	0.0295
6802	LG22	561238999	0.7756
23922	LG22	561446587	0.1829
4458	LG22	561545881	0.0102
14269	LG22	561799576	0.0124
13712	LG22	562078264	0.069
24742	LG22	562135701	0.0521
4174	LG22	562361844	0.0123
4081	LG22	562545007	0.3913
9418	LG22	562545095	0.0059
17004	LG22	562607436	0.0229
17131	LG22	562633211	0.3699
4039	LG22	562682500	0.0704
20082	LG22	563437870	0.0726
6983	LG22	563516132	0.2565
3413	LG22	563984806	0.0144
