Locus	chromosome	position	fst
17592	LG13	19931606	0.0544
17600	LG22	13696297	0.1571
17606	LG02	4524449	-0.0011
17615	LG22	17373299	0.0719
17619	LG19	3547506	0.1371
17624	LG18	12170837	0.0146
17625	LG14	1955317	0.8606
17629	LG05	14114194	0.0683
17631	LG07	17895354	0.031
17635	LG19	14330666	0.1098
17643	LG17	10830571	0.036
17644	LG11	24432463	0.177
17654	LG14	14918702	0.0363
17660	LG01	9866994	0.0237
17666	LG08	11504924	0.0705
17670	LG07	25484701	0.4889
17683	LG05	12036263	0.0164
17702	LG09	13518924	0.2767
17708	LG15	13907715	0.1185
17709	LG11	12700354	0.0255
17718	LG05	21496059	0.0121
17726	LG11	16223640	0.295
17737	LG05	11138867	0.1135
17738	LG05	23403828	0.0584
17739	LG13	9164472	0.1082
17750	LG11	15734279	0.0105
17760	LG10	18095577	0.3112
17779	LG05	18648134	0.0798
17816	LG06	237035	0.0221
17825	LG01	6887258	0.9695
17826	LG20	17981362	0.0464
17835	LG07	9383414	0.9654
17837	LG18	13681410	0.1514
17856	LG08	4176493	0.0342
17860	LG21	20577949	0.0654
17867	LG08	1124351	-7e-04
17870	LG08	13840335	0.9446
17879	LG10	2293277	-0.0014
17885	LG08	23012265	0.0502
17890	LG22	11257372	0.1868
17892	LG23	8025224	0.0197
17898	LG06	24099530	0.6982
17899	LG23	22636068	0.1636
17901	LG09	16836821	0.0791
17909	LG04	27400513	0.0129
17912	LG09	23034645	0.092
17917	LG23	6910701	0.017
17919	LG05	9434848	0.067
17923	LG18	20853640	0.0274
17934	LG06	177317	0.0498
17941	LG16	9896654	0.199
17944	LG05	9577848	-0.0011
17947	LG14	25735447	0.0699
17951	LG09	14669233	0.0246
17959	LG09	16869465	0.1166
17968	LG09	23570799	0.1771
17971	LG23	20868446	0.0235
17973	LG16	8994042	0.0891
17977	LG14	24906233	0.0983
17978	LG02	18279914	0.0223
17985	LG02	19239438	0.1976
17990	LG10	13900150	0.2134
17993	LG07	28876115	0.1877
17999	LG10	11365506	0.0759
18002	LG02	5475402	0.017
18012	LG12	22709819	0.1543
18015	LG12	6667315	0.2582
18028	LG20	8934802	0.0367
18043	LG09	17110549	0.9142
18047	LG21	15162360	0.0489
18049	LG02	15045848	0.0602
18050	LG10	1115331	0.0335
18063	LG21	5119377	0.01
18065	LG23	23935	0.3206
18070	LG12	18432995	0.0599
18073	LG08	18588524	0.0605
18075	LG15	6218214	0.9878
18089	LG15	18910824	0.0293
18094	LG18	13222722	0.2716
18111	LG10	2525180	0.05
18120	LG06	10569904	0.0112
18133	LG12	18750265	0.013
18142	LG20	19914321	0.1781
18149	LG18	22171134	0.0696
18159	LG06	23485475	0.0848
18166	LG12	567544	0.6412
18186	LG09	3902933	0.1293
18191	LG15	23717326	0.1746
18193	LG04	26465366	0.1832
18222	LG20	58339	0.0147
18236	LG11	5341135	0.053
18243	LG23	3883723	0.5168
18248	LG10	4304858	0.0261
18249	LG02	565546	0.0061
18250	LG11	22636036	-0.0013
18253	LG12	23861769	0.1275
18273	LG13	19032406	0.0145
18306	LG20	14082430	0.1357
18308	LG01	22419255	0.0115
18309	LG01	4438940	0.012
18312	LG17	4416937	0.0541
18313	LG11	8774654	0.1209
18315	LG12	9291719	0.0658
18318	LG22	3971952	0.0303
18319	LG09	21889342	0.077
18328	LG01	4337363	-0.0013
18330	LG10	5843219	0.3832
18331	LG22	4794432	0.0012
18337	LG13	14242723	0.0204
18355	LG05	11138778	0.1346
18366	LG10	18594290	0.0995
18398	LG22	1046541	0.5372
18401	LG09	10862292	0.1253
18404	LG15	31666	0.3366
18415	LG03	27141255	0.0075
18434	LG12	23397580	0.2321
18438	LG03	15357577	0.0857
18467	LG13	15756260	0.026
18471	LG21	9085935	0.1398
18476	LG21	11674406	0.9673
18478	LG12	11760945	0.0038
18480	LG22	407663	0.0165
18482	LG09	12928434	0.0067
18502	LG09	940472	0.0406
18508	LG04	20070601	0.2582
18512	LG21	15913059	0.0125
18514	LG13	20554528	0.4291
18517	LG07	16558501	0.2188
18523	LG18	5958731	0.0791
18524	LG02	20466907	0.033
18528	LG14	1687979	0.4688
18534	LG18	12493817	0.0109
18535	LG03	23373618	0.0602
18553	LG16	13433995	0.0859
18558	LG13	9131344	0.1334
18566	LG01	21078734	0.8014
18571	LG11	4312750	0.0947
18577	LG04	25721181	0.0106
18579	LG18	14957201	0.1507
18581	LG21	21143845	0.397
18583	LG15	7601977	0.0267
18594	LG17	17024401	0.2666
18599	LG13	9325469	0.1503
18615	LG08	12122177	0.9248
18619	LG07	18183680	0.1514
18621	LG15	16439929	-0.0014
18628	LG08	10815737	0.0474
18633	LG13	25006236	0.0408
18637	LG05	21652083	0.0212
18641	LG20	6528477	0.0664
18648	LG04	19725566	0.0218
18651	LG16	25503962	0.1182
18659	LG14	2164166	0.0076
18662	LG15	12265718	0.0392
18678	LG16	26034933	0.1386
18686	LG05	11546793	0.0021
18687	LG14	25020971	0.0601
18694	LG05	21068872	0.0338
18698	LG17	2748516	0.1502
18702	LG08	21564021	0.1917
18715	LG13	10560993	0.0124
18726	LG08	25130632	0.0729
18741	LG19	8595624	0.9882
18743	LG06	7692783	0.3789
18754	LG10	19102995	0.0214
18757	LG09	11297595	0.0492
18770	LG20	17297175	0.0599
18780	LG02	16247404	0.3369
18792	LG12	13201639	0.4581
18793	LG20	12594969	0.0571
18796	LG07	20918202	0.0038
18804	LG19	19636844	-0.0011
18821	LG12	11902614	0.4358
18822	LG03	4110675	0.0655
18830	LG14	18092169	0.0467
18835	LG20	23406232	0.355
18840	LG12	5561882	0.0511
18841	LG06	6656691	0.1855
18858	LG15	11572233	0.0097
18864	LG16	12437489	0.0235
18879	LG11	2695805	-0.0012
18881	LG22	7620032	0.0156
18887	LG02	22522394	0.2036
18889	LG08	18146524	0.0244
18900	LG08	10347890	0.0373
18906	LG05	9579838	0.0759
18925	LG05	11763208	0.1872
18934	LG15	8332754	0.2144
18938	LG23	14589392	0.8118
18947	LG11	8837364	0.0478
18975	LG05	2579067	0.0954
18979	LG05	11124903	0.4628
18990	LG16	26741031	0.1594
18994	LG03	27850690	0.4048
19011	LG19	19746275	0.1256
19014	LG11	24642299	0.3675
19020	LG07	27371063	0.0356
19021	LG11	2466205	0.0192
19022	LG21	9959989	0.0473
19023	LG10	17098983	0.2548
19031	LG01	12492400	0.038
19035	LG11	23667786	0.0021
19037	LG11	9019282	0.6973
19039	LG21	18411991	0.01
19045	LG02	11101487	0.2501
19046	LG07	25485765	0.0364
19050	LG22	5557857	0.0587
19061	LG20	5261601	0.0598
19066	LG20	3439763	0.3136
19069	LG13	1656421	0.3283
19070	LG20	15779831	0.0233
19081	LG03	7238162	0.2527
19083	LG09	16022854	0.055
19094	LG02	6619151	0.7214
19098	LG14	24096084	0.0333
19107	LG07	25260051	0.2031
19118	LG05	14061436	0.0236
19126	LG02	11403166	0.1381
19138	LG21	8586005	0.2247
19141	LG18	8738997	0.0453
19146	LG16	13115937	0.207
19165	LG05	14114282	0.0223
19170	LG13	10600670	0.0166
19174	LG12	5655789	0.0466
19181	LG18	18862777	0.6099
19193	LG15	17580160	0.1783
19194	LG15	20966393	0.102
19199	LG09	7053631	0.0379
19201	LG11	4663213	0.0262
19219	LG14	22548886	0.0967
19222	LG12	19916291	0.271
19228	LG11	2128700	0.0074
19231	LG14	25976208	0.0071
19232	LG01	6367870	0.0181
19235	LG19	1397333	0.1071
19241	LG19	10009059	0.6202
19255	LG03	19837223	0.014
19263	LG11	15974041	0.0191
19269	LG19	12258877	0.0517
19286	LG22	10702229	0.0133
19292	LG14	22568955	0.9707
19294	LG20	11627795	0.0312
19304	LG20	16370657	0.6444
19310	LG09	23544030	0.1697
19324	LG13	1620554	0.0024
19329	LG03	24955295	0.3093
19340	LG01	25547121	0.0702
19342	LG08	3742817	0.1375
19351	LG12	19338527	0.0729
19360	LG09	21644883	0.9469
19371	LG09	10689203	0.227
19372	LG07	30915399	0.0164
19384	LG22	2473590	0.0076
19393	LG15	14447479	0.2377
19408	LG05	22952177	0.0568
19425	LG03	10767687	0.5589
19438	LG16	17321565	0.0865
19441	LG03	5484346	0.052
19458	LG16	30927774	0.9351
19466	LG06	22609209	0.0707
19475	LG11	14782518	0.1528
19478	LG11	17498265	0.036
19502	LG22	17169193	0.1379
19509	LG13	24173924	0.0323
19513	LG18	17677192	0.0897
19520	LG07	29868988	0.097
19522	LG05	22307581	0.0161
19526	LG01	24606463	0.0689
19537	LG18	11863017	0.0259
19541	LG20	9594475	0.0741
19543	LG15	19969306	0.0156
19551	LG06	5223455	0.3765
19559	LG16	4031997	0.0584
19564	LG10	20345887	-0.0019
19587	LG08	8178687	0.4402
19592	LG03	20800363	0.3454
19598	LG02	20048778	-0.0012
19608	LG13	5343568	0.1162
19616	LG02	3134816	0.2198
19626	LG13	6621179	0.3002
19630	LG19	80778	0.0353
19633	LG20	9543982	0.0188
19641	LG11	22415326	0.0258
19650	LG21	20367923	0.0603
19651	LG14	5180737	0.052
19660	LG11	12511791	0.003
19666	LG21	20790620	0.0122
19679	LG19	12150283	0.2966
19682	LG09	24358659	0.0723
19683	LG13	13024843	0.1895
19685	LG07	28686518	0.0423
19689	LG06	3616089	0.2239
19712	LG16	15208311	0.0157
19716	LG01	13543599	0.0837
19718	LG04	15786063	0.8489
19720	LG14	7840851	0.0431
19725	LG17	11204349	0.328
19729	LG11	9699702	0.1249
19731	LG20	1842228	0.0122
19739	LG16	17279586	0.0733
19740	LG04	32561118	0.0336
19742	LG11	658080	0.0137
19750	LG02	6566985	0.2174
19752	LG09	14153515	0.0721
19756	LG04	17689844	0.0243
19758	LG20	13703430	0.0889
19768	LG23	13992374	0.1205
19772	LG17	4161952	0.9541
19784	LG11	19585086	0.131
19785	LG07	19665494	0.065
19821	LG21	15631628	0.0999
19829	LG10	7361517	0.06
19830	LG11	18942693	0.0561
19853	LG16	4413742	0.1689
19854	LG19	14775984	0.4101
19856	LG05	19867310	0.1394
19867	LG05	14061524	0.0546
19879	LG07	27702248	0.02
19881	LG03	24958507	0.0337
19884	LG16	30787223	0.0995
19890	LG16	6043725	0.0524
19899	LG16	15751143	0.0292
19900	LG01	21474610	0.0145
19904	LG07	18504536	0.1197
19910	LG16	12218491	0.128
19918	LG14	18235511	0.4448
19923	LG08	20933711	0.0449
19928	LG14	12103261	0.2082
19940	LG16	28505558	0.117
19943	LG11	5432424	0.0165
19949	LG11	9077021	1
19956	LG12	9597045	0.3427
19964	LG11	5576643	0.0355
19965	LG15	14387770	0.0687
19971	LG15	18510285	0.0021
19975	LG03	29149035	0.6514
19990	LG06	10021608	0.6641
19994	LG16	27979524	0.1019
19996	LG01	25476068	0.0025
20017	LG15	8397570	0.5156
20023	LG15	21939601	0.0375
20036	LG09	7937542	0.2238
20042	LG05	12599556	0.0059
20056	LG13	15343655	0.0629
20057	LG04	15803187	0.284
20061	LG15	19363735	0.1599
20068	LG09	23628908	0.2214
20070	LG14	27100953	0.0027
20078	LG16	14766717	0.0532
20081	LG10	12658536	0.092
20082	LG22	10123107	0.0726
20083	LG23	19876950	0.6156
20085	LG16	27127755	0.0857
20091	LG06	6642602	0.006
20101	LG06	7734851	0.2662
20125	LG15	9544012	0.1267
20128	LG06	176690	0.8792
20130	LG03	22446759	0.0223
20140	LG11	18447554	0.1221
20144	LG05	14401240	0.0796
20148	LG03	28122202	0.0209
20154	LG01	19065023	0.9014
20158	LG04	25712430	0.014
20163	LG07	24305226	0.0349
20186	LG20	4366727	0.0169
20195	LG01	4436797	0.5353
20197	LG07	21773059	0.0326
20198	LG13	17432380	0.0096
20222	LG01	15949701	0.7533
20230	LG16	20860046	0.6336
20232	LG05	10533578	0.3023
20239	LG20	19669429	0.0251
20242	LG22	7133742	0.1719
20245	LG01	14915282	0.2915
20248	LG07	29864471	0.112
20249	LG11	21054680	0.1725
20255	LG04	17092539	0.0963
20257	LG13	23629689	0.0213
20263	LG12	29713	0.087
20265	LG09	12622101	0.0575
20270	LG08	17349042	0.0583
20284	LG02	5625109	-0.0024
20285	LG08	14206924	0.0261
20295	LG10	24766333	0.4958
20312	LG22	14743419	0.0179
20321	LG18	8985599	0.0884
20343	LG01	7310623	0.0264
20351	LG11	24512227	0.1384
20354	LG04	25968078	0.0201
20364	LG14	8805051	0.0252
20372	LG20	5687024	0.0911
20373	LG02	5899155	0.0493
20374	LG22	19950182	0.0415
20381	LG05	14027035	0.0368
20382	LG18	22104721	0.2776
20384	LG14	18183471	0.0071
20385	LG18	7040191	0.0385
20395	LG07	29553803	0.182
20399	LG16	24136086	0.3189
20400	LG15	7408576	0.1184
20402	LG06	24374929	0.0628
20413	LG04	22474367	0.0608
20419	LG18	665800	0.0294
20425	LG05	6497308	0.5028
20437	LG01	8869410	0.1063
20446	LG09	11671951	0.8702
20449	LG05	21122347	0.0321
20452	LG02	11371678	0.0237
20462	LG22	10749043	0.1886
20466	LG22	7682050	0.0244
20472	LG07	27329202	0.402
20486	LG23	1216584	0.0526
20490	LG03	25668424	0.0374
20500	LG18	6322989	0.0119
20501	LG02	4299068	0.0367
20517	LG18	19923264	0.1676
20522	LG09	2507199	0.0167
20525	LG16	8921702	0.0474
20530	LG08	14072527	0.0218
20532	LG21	5502111	0.3024
20543	LG21	3250970	0.0415
20544	LG12	6086824	-0.0014
20546	LG15	8724721	0.021
20551	LG16	27618250	0.0029
20552	LG02	7704733	0.2745
20559	LG01	8160450	0.1627
20561	LG04	28036248	0.0253
20568	LG15	22021243	0.0734
20570	LG02	3848141	0.0797
20572	LG02	19225999	0.0236
20573	LG05	17773491	0.0444
20578	LG08	11763653	0.0456
20588	LG15	8372922	0.0877
20593	LG13	16159441	0.0173
20604	LG16	6738364	0.0281
20609	LG14	8091522	0.1817
20625	LG14	3709595	0.033
20649	LG15	22198330	0.0338
20670	LG19	16492281	0.228
20672	LG15	21374181	0.8368
20681	LG16	18531270	0.0236
20688	LG21	15905567	0.0118
20689	LG18	15486047	0.0113
20691	LG15	7901474	0.2902
20699	LG13	23508293	0.0453
20705	LG06	21055115	0.0753
20706	LG16	5823127	0.016
20714	LG14	23463317	0.0438
20715	LG03	16306928	0.0812
20726	LG09	4436715	0.0102
20732	LG14	7233848	0.348
20735	LG04	16801618	0.0164
20742	LG16	11890175	0.0944
20744	LG05	23975122	0.1044
20748	LG16	29407735	0.0101
20753	LG07	27066137	0.5986
20756	LG06	3568242	0.1723
20760	LG08	15110370	0.0748
20770	LG13	20742960	0.1448
20781	LG15	10765691	0.0076
20791	LG08	10603909	0.0184
20794	LG01	6675702	0.0077
20795	LG21	3588758	0.2692
20796	LG11	10174407	0.2579
20810	LG07	5032460	0.2376
20835	LG22	15230255	0.0447
20837	LG18	599341	0.7185
20867	LG06	15224176	0.0076
20890	LG09	7053543	0.0191
20895	LG15	19993255	0.0398
20898	LG03	6721773	0.0271
20908	LG15	8329374	-3e-04
20920	LG10	19404682	0.2097
20923	LG11	14468605	0.6386
20926	LG01	19851693	0.3477
20928	LG18	12055207	0.7531
20929	LG05	17283664	0.2682
20937	LG09	4094091	0.0266
20945	LG10	19366755	0.0193
20964	LG15	19751967	0.0762
20990	LG07	21131169	0.5928
20997	LG18	17575333	0.0215
21003	LG23	12820690	0.1023
21016	LG07	23507934	0.2968
21028	LG03	6721861	0.1003
21046	LG03	18033092	0.5404
21070	LG12	21516223	0.0052
21071	LG15	25544457	0.077
21073	LG12	4069175	0.028
21078	LG02	22029483	0.1386
21084	LG22	7012706	0.3729
21089	LG10	4739467	0.0566
21092	LG08	24575790	0.0368
21097	LG20	11746796	0.015
21100	LG20	15135577	0.0369
21118	LG09	17644011	0.0367
21119	LG20	6179252	0.0487
21120	LG09	6147938	0.2721
21123	LG08	16555297	0.993
21148	LG22	6221316	0.0633
21152	LG21	19559785	0.0597
21174	LG12	22865901	0.0112
21239	LG09	19366042	0.0198
21256	LG11	3027003	0.1186
21277	LG02	18598638	0.3337
21289	LG18	20707834	0.2204
21290	LG05	16180064	0.7101
21296	LG02	8900071	0.7547
21302	LG14	14635342	0.0483
21313	LG11	852857	0.0158
21317	LG19	18962587	0.0674
21335	LG11	2991166	0.1282
21336	LG17	5556158	0.0024
21339	LG04	10785561	0.0169
21360	LG11	16819948	0.3124
21376	LG16	18669407	0.1587
21377	LG02	5810716	0.1207
21383	LG14	28071137	0.0613
21403	LG14	6790576	0.5584
21411	LG15	17013389	0.0371
21419	LG04	15849042	0.9382
21433	LG21	3980809	0.0241
21453	LG06	6580009	0.1977
21454	LG09	7105409	0.1658
21470	LG08	24761922	0.0962
21488	LG04	8724903	0.0302
21492	LG14	10086345	0.2667
21509	LG11	8929232	0.0239
21518	LG01	16668458	0.0982
21531	LG08	15039052	0.0516
21537	LG22	11444989	0.3768
21539	LG08	10823636	0.243
21540	LG08	6956890	0.1789
21554	LG16	22857513	0.0263
21558	LG21	22420803	0.2147
21559	LG21	9696329	0.0587
21572	LG05	4258516	0.1393
21573	LG23	15103569	0.028
21583	LG01	21139714	0.0161
21590	LG11	5432942	0.5077
21596	LG18	2607432	0.5357
21600	LG08	7171130	0.0032
21611	LG06	10068624	0.0234
21613	LG03	7275254	0.3819
21614	LG06	8028774	0.363
21624	LG04	8536219	0.0666
21633	LG16	3885750	0.5057
21647	LG18	8914446	0.0141
21649	LG05	13154753	0.1181
21653	LG13	14590679	0.3022
21666	LG18	19530417	0.1584
21681	LG10	7779998	0.028
21686	LG09	13925989	0.5806
21699	LG06	8243548	0.0519
21704	LG14	2137806	0.5484
21720	LG01	12649886	0.0213
21723	LG07	29130898	0.0513
21726	LG14	5603751	0.1426
21732	LG05	2375291	0.0327
21748	LG20	20065316	0.7817
21762	LG20	8139735	0.0326
21772	LG17	6468420	0.1246
21779	LG14	10097824	0.0354
21786	LG23	14033295	0.0494
21788	LG17	14129644	0.0161
21789	LG11	11847676	0.0778
21798	LG23	17398726	0.1269
21800	LG10	7362046	0.023
21801	LG01	3842286	-0.001
21802	LG09	609295	0.2954
21821	LG03	22712251	0.0507
21826	LG19	19574950	0.0289
21829	LG07	19738440	0.7472
21833	LG21	20406551	0.3645
21851	LG17	11697684	0.023
21863	LG23	14840096	0.637
21870	LG10	2836992	0.005
21874	LG07	15564103	0.8132
21884	LG10	18670124	0.026
21896	LG13	17395032	0.0227
21905	LG16	28586581	-9e-04
21907	LG18	13803198	0.1752
21920	LG21	21956905	0.1038
21921	LG06	17047252	0.0541
21924	LG22	6202798	0.0301
21934	LG07	18657038	0.583
21971	LG10	10867159	0.6831
21989	LG14	14128458	0.0958
21996	LG21	4890359	0.0958
21999	LG16	15198199	0.0085
22001	LG20	13259719	0.0181
22011	LG10	4306943	0.0057
22014	LG02	17465390	0.0174
22020	LG06	13229716	0.3764
22022	LG22	11180967	-5e-04
22034	LG04	23376531	0.0229
22035	LG07	13370025	0.0178
22061	LG22	11222389	0.0123
22084	LG17	10466061	0.0351
22085	LG18	13692097	0.1624
22087	LG15	12236939	0.0173
22092	LG09	13245403	0.0044
22126	LG19	12047075	0.0286
22129	LG15	18678206	0.0225
22131	LG02	19717408	0.1885
22166	LG07	14854682	0.748
22206	LG12	21990158	0.3028
22240	LG21	13083088	0.0265
22242	LG23	1656399	0.2619
22246	LG09	16119065	-0.0019
22261	LG04	20221981	0.1692
22270	LG03	2331790	0.0313
22276	LG07	22340068	0.0063
22282	LG14	2687638	0.0423
22284	LG20	406647	0.0903
22286	LG16	10185157	0.012
22295	LG16	4288722	0.0912
22303	LG07	17494008	2e-04
22304	LG14	6109311	0.0401
22306	LG20	21312840	0.0343
22323	LG17	16498976	0.0933
22324	LG07	21203117	0.1583
22328	LG23	688488	0.1033
22330	LG02	1459777	0.0421
22331	LG16	3984059	0.5792
22332	LG08	19098019	0.2226
22336	LG20	12477427	0.0298
22340	LG02	19082581	0.012
22348	LG18	4567412	0.0648
22349	LG22	16115335	0.2575
22364	LG22	19950094	0.0413
22376	LG01	18270121	0.173
22386	LG23	1332557	0.1347
22392	LG10	16955644	0.0161
22406	LG22	15374292	0.0293
22407	LG14	19237839	0.0536
22409	LG20	5968841	0.0123
22410	LG15	12018193	0.0497
22423	LG20	19010849	0.0398
22430	LG07	27902353	0.2557
22431	LG05	10067172	0.1435
22434	LG04	15803099	0.0787
22437	LG01	6834192	0.0577
22449	LG23	10287740	0.0098
22508	LG02	19309451	0.0317
22526	LG08	24326107	0.8315
22539	LG03	11485414	0.022
22563	LG08	11820497	0.9523
22595	LG14	27451587	0.2684
22596	LG15	17133549	0.2634
22597	LG13	1481646	0.0449
22615	LG15	16328025	0.0376
22617	LG12	26643090	0.9913
22621	LG19	11606651	0.2756
22637	LG11	24477451	0.137
22640	LG09	17652604	0.3734
22648	LG01	4342933	0.1033
22653	LG19	7855618	0.0167
22657	LG16	21317227	0.117
22677	LG13	7980396	0.0515
22679	LG03	10176528	0.0983
22687	LG17	4417025	0.4192
22688	LG14	20409170	0.3359
22689	LG16	18669495	0.041
22690	LG18	8787872	0.0906
22698	LG09	7438914	0.0133
22699	LG02	13825179	0.0436
22705	LG04	17429463	0.0947
22707	LG02	23145300	0.049
22710	LG12	10828140	0.1325
22719	LG16	26563582	0.0646
22728	LG04	13820872	0.0958
22729	LG07	24533275	0.0191
22731	LG14	13607687	0.9965
22737	LG05	18809175	0.1072
22739	LG05	11633495	0.1193
22753	LG09	23684868	0.0234
22759	LG15	24490271	0.9923
22771	LG10	3784167	0.6338
22783	LG06	17151219	0.2462
22788	LG18	11495314	0.6849
22789	LG15	23061083	0.2988
22790	LG20	19049447	0.0048
22791	LG20	406559	0.2007
22794	LG15	24809886	0.4226
22800	LG03	15388181	0.9644
22806	LG09	12871481	0.3519
22813	LG17	945052	0.3234
22824	LG08	24757841	0.7436
22830	LG19	3310600	0.1086
22839	LG15	17946990	0.0409
22842	LG23	5489707	0.1777
22851	LG11	21940307	0.0023
22858	LG18	12393921	0.003
22863	LG04	11033438	0.1777
22868	LG17	7022931	0.0326
22873	LG09	12988290	0.0538
22877	LG06	2385195	0.246
22889	LG15	19171896	0.3648
22892	LG14	8176240	0.1354
22895	LG03	24988455	0.4978
22898	LG14	28147577	0.2238
22899	LG22	10850682	0.1246
22900	LG08	8301243	0.0146
22905	LG22	4615278	0.0439
22918	LG09	11494887	0.0163
22921	LG06	9693517	0.5421
22922	LG18	16948854	0.0422
22923	LG23	22909679	0.9856
22930	LG04	34615017	0.5287
22941	LG20	4347686	0.2368
22947	LG11	3409526	0.0757
22950	LG14	242580	0.3326
22954	LG15	16462762	0.0354
22955	LG12	18576679	0.3722
22961	LG10	9917591	0.0992
22978	LG01	11703390	0.7638
22983	LG03	21749404	0.0578
22984	LG20	18502803	0.0541
22989	LG07	27407732	0.0277
23000	LG03	24732451	0.0649
23001	LG03	23423007	0.0136
23009	LG13	20869043	0.0887
23014	LG11	26491712	0.195
23018	LG13	1498281	0.3865
23026	LG20	5077173	0.5306
23029	LG03	26493285	0.7127
23055	LG01	13348517	0.4333
23057	LG01	8762573	0.9693
23060	LG22	4424955	0.0649
23066	LG11	3715071	0.1703
23076	LG08	10423892	0.0367
23079	LG04	21683194	0.063
23082	LG18	13862641	0.0639
23093	LG11	27289201	0.0225
23094	LG11	4350264	0.1811
23095	LG18	17155554	0.056
23099	LG16	9663803	0.2616
23100	LG08	5415753	0.0126
23112	LG02	19178339	0.4072
23124	LG23	19544808	0.0413
23136	LG09	23542273	0.1693
23143	LG09	12593181	0.0395
23146	LG10	23430455	0.0538
23148	LG06	4104193	0.0817
23152	LG22	6027789	0.0189
23156	LG23	19718731	0.0171
23159	LG08	24547395	0.3795
23168	LG11	13620304	0.0555
23178	LG09	20841659	0.329
23180	LG17	10475862	0.0672
23189	LG10	19767704	0.0238
23190	LG07	6942938	0.0437
23191	LG04	19725654	0.062
23201	LG12	10284210	0.0357
23211	LG07	26183959	0.2538
23215	LG03	6928935	0.0593
23232	LG06	5400756	0.0199
23233	LG05	18045368	0.7262
23248	LG07	1151010	0.0624
23252	LG21	16931771	0.0185
23258	LG12	4735969	0.1136
23271	LG01	2020904	0.5849
23272	LG18	1075384	0.0967
23278	LG19	12663018	0.0767
23279	LG16	8142193	0.077
23293	LG08	12844372	0.0912
23313	LG05	19510123	0.0807
23321	LG16	21739038	0.0514
23331	LG20	14544825	0.0134
23333	LG14	10622606	0.0076
23334	LG14	1850852	0.0699
23336	LG03	11807877	0.0071
23345	LG02	4533055	0.0078
23351	LG22	3637554	0.7648
23361	LG22	12129202	0.0373
23364	LG21	1951878	0.9102
23371	LG04	10599321	0.1188
23374	LG13	17292407	0.1288
23389	LG13	20567864	0.0183
23395	LG08	14187546	0.1317
23412	LG15	8051383	0.0209
23413	LG16	26990205	0.158
23416	LG02	23079533	0.1547
23421	LG05	7123980	0.0317
23422	LG04	25712342	0.0429
23426	LG23	12507419	0.0051
23427	LG05	5411902	0.0531
23429	LG22	1779035	0.3455
23432	LG19	16382989	0.0423
23441	LG22	4571253	0.0153
23445	LG13	8744355	0.3792
23448	LG11	26240894	0.0615
23449	LG01	9519370	0.9008
23451	LG15	12323986	0.009
23457	LG07	2323253	0.0133
23467	LG12	6428531	0.0967
23482	LG16	29902337	0.0737
23486	LG11	16266066	0.0218
23487	LG14	9953277	0.113
23493	LG17	16135309	0.0067
23494	LG18	19645350	0.0677
23500	LG05	14113948	0.0161
23502	LG22	20045959	0.0186
23503	LG13	9971401	0.6239
23508	LG03	2759358	0.0147
23511	LG16	4694470	0.0271
23520	LG20	19109947	0.071
23528	LG04	34498084	0.089
23529	LG01	22426003	0.0856
23534	LG23	13337311	0.035
23544	LG03	17774929	-5e-04
23550	LG15	19942101	0.0046
23556	LG01	8703318	0.1917
23562	LG07	9752923	0.2844
23563	LG07	12349213	0.3629
23564	LG08	25718636	0.0145
23575	LG20	5716729	0.0316
23580	LG08	10125644	0.4403
23587	LG06	24168683	0.1658
23592	LG08	26200561	0.2216
23593	LG08	11824764	0.0488
23595	LG04	6557609	0.052
23608	LG23	2056660	0.2205
23613	LG21	19382634	0.0301
23615	LG10	14722708	0.4971
23617	LG02	22626275	0.0077
23618	LG19	7131019	0.0262
23624	LG02	19001001	0.0219
23627	LG22	11043718	0.0428
23633	LG16	11778376	0.0459
23643	LG02	2178449	0.0069
23645	LG17	18938718	-0.0016
23650	LG06	17098228	0.9434
23685	LG15	10818312	0.6859
23694	LG14	27086884	0.6969
23705	LG04	30578350	0.03
23721	LG22	12306044	0.047
23723	LG14	2993108	0.1658
23724	LG16	12539489	0.0075
23727	LG18	6540727	0.8382
23732	LG03	18399324	0.0749
23740	LG15	4420759	0.0189
23747	LG20	22803965	0.0251
23748	LG07	546087	0.069
23753	LG06	6601593	0.0262
23758	LG16	21133818	0.2393
23765	LG06	21333521	0.0165
23776	LG14	2289824	-0.0018
23785	LG09	15134525	0.0526
23788	LG06	19578433	0.3385
23792	LG13	18856816	0.7817
23795	LG04	22412121	0.0565
23824	LG04	1450506	0.0167
23827	LG15	12270324	0.043
23836	LG01	17891826	0.0026
23838	LG02	11039942	0.0055
23845	LG04	17671956	0.0666
23847	LG04	20747991	0.0614
23848	LG17	12182417	0.031
23858	LG19	12740514	0.0935
23863	LG03	8123980	0.4056
23870	LG16	17425331	0.014
23879	LG01	17874079	0.0451
23883	LG13	23701508	0.0165
23884	LG04	20800759	0.2225
23886	LG15	19219373	0.0176
23891	LG20	2777879	0.1369
23903	LG15	9410969	0.1614
23908	LG07	21130324	0.2634
23914	LG23	10085963	0.1885
23915	LG01	26446274	0.0579
23917	LG17	4750806	0.0049
23920	LG20	4206449	0.2169
23922	LG22	8131824	0.1829
23924	LG09	10911434	0.1019
23927	LG11	11392893	0.2566
23935	LG09	9937787	0.0161
23947	LG07	17608211	0.047
23950	LG22	4037329	0.0079
