Locus	chromosome	position	fst
13242	PCodG	400040720	0.0506
16480	PCodG	400171591	0.2063
16520	PCodG	400418887	0.1524
19965	PCodG	400472172	0.0687
19393	PCodG	400531881	0.2377
5264	PCodG	400566177	0.0332
8301	PCodG	400580236	0.0397
9228	PCodG	400628314	0.0284
11552	PCodG	401071907	0.0775
2967	PCodG	401233546	0.3217
24036	PCodG	401513052	0.0325
1560	PCodG	401545581	0.3082
16535	PCodG	401822030	0.0419
2813	PCodG	402088995	0.0824
16599	PCodG	402359663	0.0503
22615	PCodG	402412427	0.0376
10742	PCodG	402465956	0.0778
18621	PCodG	402524331	-0.0014
7526	PCodG	402533785	0.111
22954	PCodG	402547164	0.0354
13860	PCodG	402727919	0.0196
5590	PCodG	403033607	0.05
21411	PCodG	403097791	0.0371
12206	PCodG	403133743	0.3165
4849	PCodG	403167424	0.2902
22596	PCodG	403217951	0.2634
88	PCodG	403226675	0.0343
15507	PCodG	403237131	0.0205
11841	PCodG	403357093	0.024
1567	PCodG	403423871	0.1659
7096	PCodG	403423959	0.3307
8023	PCodG	403526604	0.0244
1160	PCodG	403561935	0.3782
2820	PCodG	403580743	0.1483
14510	PCodG	403603421	0.1023
19193	PCodG	403664562	0.1783
22839	PCodG	404031392	0.0409
1844	PCodG	404066124	0.1079
13082	PCodG	404087082	0.0009
974	PCodG	404087170	0.0005
15398	PCodG	404146611	0.0715
2127	PCodG	404273555	0.0632
4578	PCodG	404574589	0.0001
19971	PCodG	404594687	0.0021
12709	PCodG	404639530	0.0254
12425	PCodG	404698054	0.0098
22129	PCodG	404762608	0.0225
16384	PCodG	404882269	0.0293
18089	PCodG	404995226	0.0293
22889	PCodG	405256298	0.3648
23886	PCodG	405303775	0.0176
20061	PCodG	405448137	0.1599
6319	PCodG	405505318	0.0798
7083	PCodG	405524986	0.0114
25087	PCodG	405590891	0.0125
11789	PCodG	405617312	0.043
4824	PCodG	405643667	0.0129
11386	PCodG	405675414	0.0299
8246	PCodG	405739463	0.2782
8427	PCodG	405796186	0.0243
20964	PCodG	405836369	0.0762
5679	PCodG	405931788	0.8135
23550	PCodG	406026503	0.0046
19543	PCodG	406053708	0.0156
20895	PCodG	406077657	0.0398
6878	PCodG	406466192	0.2402
9789	PCodG	406527800	0.6897
10839	PCodG	406653924	0.1289
24029	PCodG	406654012	0.0104
597	PCodG	406656098	0.0478
6417	PCodG	406659190	-0.0018
12295	PCodG	406895821	0.0594
19194	PCodG	407050795	0.102
8788	PCodG	407083965	0.1347
15869	PCodG	407214367	0.0532
15326	PCodG	407337521	0.1469
11433	PCodG	407337609	0.0169
4079	PCodG	407430623	0.0649
20672	PCodG	407458583	0.8368
10756	PCodG	407546065	0.2084
20023	PCodG	408024003	0.0375
20568	PCodG	408105645	0.0734
20649	PCodG	408282732	0.0338
3849	PCodG	408326710	0.3207
6658	PCodG	408478885	0.5303
7223	PCodG	408605197	0.1127
240	PCodG	408761057	0.4029
7193	PCodG	408769097	0.0349
10284	PCodG	409079869	0.0615
3484	PCodG	409142132	0.032
22789	PCodG	409145485	0.2988
9354	PCodG	409221336	0.2573
18191	PCodG	409801728	0.1746
12070	PCodG	409842185	0.0299
11133	PCodG	410349151	0.3833
13607	PCodG	410555872	0.0905
22759	PCodG	410574673	0.9923
4852	PCodG	410866035	0.0318
2850	PCodG	410893465	0.0705
22794	PCodG	410894288	0.4226
8759	PCodG	410992944	0.0072
16966	PCodG	411091437	0.0082
25025	PCodG	411101760	0.0048
6996	PCodG	411103983	0.022
2539	PCodG	411214376	0.0047
12956	PCodG	411249454	0.1455
17335	PCodG	411268756	0.2502
12025	PCodG	411330919	0.0425
24485	PCodG	411370941	0.1894
11990	PCodG	411454893	0.0735
25199	PCodG	411572050	0.054
21071	PCodG	411628859	0.077
1066	PCodG	411691329	0.0219
17258	PCodG	412238293	0.0199
142	PCodG	413030538	0.029
117	PCodG	413352643	0.976
13221	PCodG	413352731	0.978
2029	PCodG	414090589	0.5731
6454	PCodG	414224496	0.0583
7227	PCodG	414781999	0.0949
17330	PCodG	414948124	0.0075
24841	PCodG	414955502	0.0246
13352	PCodG	415001721	0.0259
11646	PCodG	416402008	0.0164
21633	PCodG	416568111	0.5057
22331	PCodG	416666420	0.5792
6315	PCodG	416700413	0.1404
19559	PCodG	416714358	0.0584
22295	PCodG	416971083	0.0912
25037	PCodG	417096015	0.0114
19853	PCodG	417096103	0.1689
23511	PCodG	417376831	0.0271
3066	PCodG	417767718	0.3003
5730	PCodG	417792896	0.6269
2844	PCodG	418299992	0.0028
3086	PCodG	418421181	0.2409
20706	PCodG	418505488	0.016
4841	PCodG	418723360	0.0139
19890	PCodG	418726086	0.0524
14380	PCodG	419175899	0.0081
13600	PCodG	419304635	-0.0019
20604	PCodG	419420725	0.0281
11871	PCodG	420313706	0.0322
15752	PCodG	420332825	0.1428
8209	PCodG	420720703	0.2025
11872	PCodG	420796335	0.1014
25102	PCodG	420824466	0.0055
23279	PCodG	420824554	0.077
24219	PCodG	421428039	0.2698
11843	PCodG	421589905	0.0229
20525	PCodG	421604063	0.0474
13083	PCodG	421625380	-0.0018
6403	PCodG	421625468	0.3639
14327	PCodG	421667402	0.0682
17973	PCodG	421676403	0.0891
13818	PCodG	421762605	0.2032
2349	PCodG	421993145	0.0153
13485	PCodG	422024493	0.0316
23099	PCodG	422346164	0.2616
17941	PCodG	422579015	0.199
7134	PCodG	422610912	0.0195
6925	PCodG	422791921	0.0835
13533	PCodG	422792009	0.0206
22286	PCodG	422867518	0.012
6487	PCodG	423393693	0.1725
24284	PCodG	423620813	0.0679
14405	PCodG	423706816	0.2151
11234	PCodG	424308117	0.0049
23633	PCodG	424460737	0.0459
605	PCodG	424537405	0.0802
20742	PCodG	424572536	0.0944
19910	PCodG	424900852	0.128
9393	PCodG	425092017	0.03
18864	PCodG	425119850	0.0235
9100	PCodG	425124636	0.0121
23724	PCodG	425221850	0.0075
15528	PCodG	425707781	0.4191
19146	PCodG	425798298	0.207
9740	PCodG	425930600	0.0327
18553	PCodG	426116356	0.0859
13626	PCodG	426324664	0.0091
2149	PCodG	426610567	0.0816
735	PCodG	426833438	0.99
8671	PCodG	427095639	0.4917
14199	PCodG	427103213	0.0814
17255	PCodG	427127041	0.0877
7146	PCodG	427127129	0.0052
20078	PCodG	427449078	0.0532
1007	PCodG	427664178	0.01
952	PCodG	427776408	0.0423
21999	PCodG	427880560	0.0085
19712	PCodG	427890672	0.0157
11129	PCodG	427975588	0.0121
16208	PCodG	428297407	0.0142
19899	PCodG	428433504	0.0292
11899	PCodG	428860195	0.7379
10471	PCodG	429411844	0.0267
24886	PCodG	429427922	0.2618
19739	PCodG	429961947	0.0733
19438	PCodG	430003926	0.0865
5722	PCodG	430004014	0.1279
23870	PCodG	430107692	0.014
212	PCodG	430138156	0.0285
10414	PCodG	430138244	0.081
12925	PCodG	430420629	0.016
12972	PCodG	430661947	0.009
7571	PCodG	430776859	0.0448
25252	PCodG	430789775	0.0586
20681	PCodG	431213631	0.0236
21376	PCodG	431351768	0.1587
22689	PCodG	431351856	0.041
3827	PCodG	431425226	0.5711
9144	PCodG	431694696	0.0074
14924	PCodG	431694784	0.0464
16874	PCodG	431820057	0.0124
3348	PCodG	432516786	0.0587
17355	PCodG	432601343	0.015
24935	PCodG	433387641	0.4131
20230	PCodG	433542407	0.6336
23758	PCodG	433816179	0.2393
22657	PCodG	433999588	0.117
391	PCodG	434206234	0.0952
23321	PCodG	434421399	0.0514
9682	PCodG	434618982	0.6991
17104	PCodG	434656884	0.0445
1596	PCodG	434828218	0.0375
591	PCodG	434963099	0.2606
6498	PCodG	434963187	0.263
15165	PCodG	434975757	0.0506
9872	PCodG	434976782	0.0256
12824	PCodG	435539787	0.0633
21554	PCodG	435539874	0.0263
6877	PCodG	435874557	0.0122
11476	PCodG	435874645	0.0376
10342	PCodG	436017209	0.0404
3659	PCodG	436017297	0.0422
9289	PCodG	436427330	0.3301
15235	PCodG	436427418	0.0196
14852	PCodG	436474838	0.9499
4192	PCodG	436567408	0.0478
7537	PCodG	436747300	0.0191
13774	PCodG	436768282	0.0033
20399	PCodG	436818447	0.3189
3406	PCodG	436911476	0.0272
10425	PCodG	436956991	0.005
7299	PCodG	437017567	0.0183
13725	PCodG	437215983	0.2935
2329	PCodG	437232250	0.1266
11651	PCodG	437311166	0.003
14006	PCodG	437425116	0.1277
13297	PCodG	437430524	0.0025
8019	PCodG	437674544	0.3217
14719	PCodG	437675409	0.0063
7490	PCodG	437948454	0.0273
18651	PCodG	438186323	0.1182
2118	PCodG	438577143	0.0261
18678	PCodG	438717294	0.1386
10232	PCodG	438733695	0.0278
16352	PCodG	438940104	0.2671
22719	PCodG	439245943	0.0646
18990	PCodG	439423392	0.1594
8206	PCodG	439464926	0.0259
23413	PCodG	439672566	0.158
20085	PCodG	439810116	0.0857
5176	PCodG	439830703	0.0555
5288	PCodG	439899310	0.1177
8260	PCodG	439986656	0.0309
12218	PCodG	440066277	0.0806
5637	PCodG	440110990	0.033
20551	PCodG	440300611	0.0029
6602	PCodG	440322301	0.0336
1738	PCodG	440438050	0.164
24115	PCodG	440458785	0.007
4108	PCodG	440478334	0.0724
6835	PCodG	440537229	0.0348
4352	PCodG	440537317	0.0376
19994	PCodG	440661885	0.1019
3865	PCodG	440776982	0.102
3488	PCodG	440782721	0.0235
4032	PCodG	441164681	0.4802
19940	PCodG	441187919	0.117
21905	PCodG	441268942	-0.0009
24025	PCodG	441367362	0.0063
20748	PCodG	442090096	0.0101
4782	PCodG	442584610	0.4145
23482	PCodG	442584698	0.0737
24586	PCodG	442739854	0.0333
6525	PCodG	442850592	0.0127
2786	PCodG	442999226	0.0903
19884	PCodG	443469584	0.0995
13406	PCodG	443583642	0.2116
19458	PCodG	443610135	0.9351
376	PCodG	444266664	0.0347
25129	PCodG	444363923	0.0151
22813	PCodG	444720656	0.3234
2327	PCodG	444778097	0.0056
9922	PCodG	444918177	0.012
10840	PCodG	445843096	0.852
25139	PCodG	446021464	0.0006
13333	PCodG	446482731	0.0573
18698	PCodG	446524120	0.1502
16549	PCodG	446878007	0.0292
3547	PCodG	447902194	0.1096
8827	PCodG	447905731	0.037
19772	PCodG	447937556	0.9541
2353	PCodG	447980916	0.056
2100	PCodG	448058751	0.2724
377	PCodG	448164114	0.2145
12054	PCodG	448169224	-0.0015
18312	PCodG	448192541	0.0541
22687	PCodG	448192629	0.4192
25297	PCodG	448495743	0.0658
23917	PCodG	448526410	0.0049
5897	PCodG	449032470	0.0996
2058	PCodG	449156569	0.0336
2648	PCodG	449281708	0.003
11859	PCodG	449288240	0.0211
21336	PCodG	449331762	0.0024
25366	PCodG	449747385	0.0408
17325	PCodG	449970959	0.8643
8816	PCodG	450094152	0.0098
5973	PCodG	450237141	0.344
21772	PCodG	450244024	0.1246
14930	PCodG	450245458	0.0727
9190	PCodG	450415998	0.5584
11090	PCodG	450528479	0.0444
15887	PCodG	450528567	0.0091
13369	PCodG	450658225	-0.0009
22868	PCodG	450798535	0.0326
4549	PCodG	451066058	0.0578
17436	PCodG	451085740	0.687
1817	PCodG	451362899	0.0266
11462	PCodG	451389749	0.0122
24774	PCodG	451401180	0.1248
3639	PCodG	451409187	0.322
14979	PCodG	451931754	0.3447
3601	PCodG	452094973	0.0386
3680	PCodG	452381413	0.86
6426	PCodG	452526928	0.8141
14130	PCodG	452630121	0.0419
2082	PCodG	452630209	0.0101
8769	PCodG	452960638	0.025
25103	PCodG	453086698	0.0525
13196	PCodG	453123753	0.4306
6533	PCodG	453241522	0.0264
9833	PCodG	453906395	0.1462
730	PCodG	453906483	0.0248
11926	PCodG	454184033	0.0086
22084	PCodG	454241665	0.0351
23180	PCodG	454251466	0.0672
419	PCodG	454293011	0.4886
11574	PCodG	454354804	0.0215
11027	PCodG	454450453	0.0928
7869	PCodG	454464350	0.001
17643	PCodG	454606175	0.036
15229	PCodG	454606263	0.204
14740	PCodG	454640950	0.0727
12120	PCodG	454978342	0.3814
19725	PCodG	454979953	0.328
10560	PCodG	455116434	0.029
21851	PCodG	455473288	0.023
420	PCodG	455666856	0.0578
8320	PCodG	455721995	0.0332
12979	PCodG	455745367	0.0066
2491	PCodG	455879021	0.0203
23848	PCodG	455958021	0.031
3939	PCodG	456225717	0.1283
14143	PCodG	457723937	0.1782
228	PCodG	457782832	0.0237
17282	PCodG	457868793	0.0497
21788	PCodG	457905248	0.0161
9590	PCodG	458170397	-0.0017
14714	PCodG	458279574	0.0372
12636	PCodG	458992787	0.0908
11337	PCodG	459101790	0.1834
6100	PCodG	459305497	0.0386
24840	PCodG	459390816	0.0077
3822	PCodG	459446870	0.3471
11964	PCodG	459699931	0.1156
3378	PCodG	459720033	0.0522
23493	PCodG	459910913	0.0067
7367	PCodG	460153818	0.6916
1734	PCodG	460208983	0.0387
22323	PCodG	460274580	0.0933
4734	PCodG	460286249	0.3179
4097	PCodG	460726349	0.0248
3328	PCodG	460726437	0.0305
18594	PCodG	460800005	0.2666
5189	PCodG	461249498	0.0149
16880	PCodG	461825228	0.0347
14045	PCodG	462142831	0.0093
23645	PCodG	462714322	-0.0016
14727	PCodG	462762313	-0.0013
6870	PCodG	462765522	0.3712
20837	PCodG	463524152	0.7185
6368	PCodG	463524240	0.7363
20419	PCodG	463590611	0.0294
23272	PCodG	464000195	0.0967
9812	PCodG	464021032	0.0162
8217	PCodG	464606529	0.7836
6604	PCodG	464628681	0.0052
11072	PCodG	464677962	0.0532
15571	PCodG	464821432	0.6288
15323	PCodG	464853294	0.125
9247	PCodG	464884846	0.0274
3120	PCodG	464912262	0.0448
8183	PCodG	464943126	0.0983
6500	PCodG	464965751	0.1711
1205	PCodG	465048295	0.0234
3561	PCodG	465133204	0.1324
21596	PCodG	465532243	0.5357
13304	PCodG	465923611	0.0144
12322	PCodG	466109281	0.0021
13521	PCodG	466705069	0.0353
9640	PCodG	466880414	0.5622
6187	PCodG	467199491	0.0746
22348	PCodG	467492223	0.0648
6860	PCodG	467881661	0.1751
16011	PCodG	467916877	0.0226
3175	PCodG	467972309	0.009
18523	PCodG	468883542	0.0791
9210	PCodG	468883630	0.0137
24400	PCodG	468943027	0.1133
287	PCodG	469169088	0.5005
20500	PCodG	469247800	0.0119
3460	PCodG	469453083	0.8461
23727	PCodG	469465538	0.8382
4892	PCodG	469514289	0.0522
17097	PCodG	469787424	0.6696
1711	PCodG	469803874	0.0143
20385	PCodG	469965002	0.0385
13505	PCodG	469965090	0.2205
14997	PCodG	470194175	0.0222
11454	PCodG	470202489	0.1696
2998	PCodG	470381958	0.0411
7209	PCodG	470403774	0.0358
15754	PCodG	470456626	0.0792
6230	PCodG	470539043	0.3371
1660	PCodG	470608513	0.0238
5452	PCodG	470719834	0.1014
25046	PCodG	470721570	0.1026
3825	PCodG	471027685	0.0385
5606	PCodG	471093674	0.0138
5398	PCodG	471210884	0.0523
11113	PCodG	471230230	0.0376
19141	PCodG	471663808	0.0453
22690	PCodG	471712683	0.0906
16933	PCodG	471753403	0.1383
21647	PCodG	471839257	0.0141
20321	PCodG	471910410	0.0884
12705	PCodG	472081617	0.4984
10440	PCodG	472372902	0.9441
512	PCodG	472483661	0.0014
8808	PCodG	472776983	0.0401
16261	PCodG	472777071	0.0592
10139	PCodG	472998029	0.0035
6886	PCodG	473318176	0.1162
3866	PCodG	473718835	0.0317
10894	PCodG	473983722	0.0919
14968	PCodG	474099960	0.39
22788	PCodG	474420125	0.6849
19537	PCodG	474787828	0.0259
10151	PCodG	474864109	0.1278
20928	PCodG	474980018	0.7531
13237	PCodG	475042131	0.0251
17624	PCodG	475095648	0.0146
25511	PCodG	475136383	0.0524
10921	PCodG	475245236	0.0497
22858	PCodG	475318732	0.003
18534	PCodG	475418628	0.0109
17399	PCodG	475514683	0.0367
6773	PCodG	476017170	0.7611
3076	PCodG	476054324	0.7678
18094	PCodG	476147533	0.2716
24062	PCodG	476516132	0.2707
11422	PCodG	476519519	0.1064
17837	PCodG	476606221	0.1514
22085	PCodG	476616908	0.1624
13104	PCodG	476676920	0.0073
6735	PCodG	476689296	0.0391
21907	PCodG	476728009	0.1752
23082	PCodG	476787452	0.0639
13802	PCodG	476809592	0.0948
6675	PCodG	476839263	0.0388
7976	PCodG	476919401	0.0628
4495	PCodG	476948458	0.0973
4508	PCodG	477230684	0.1633
5501	PCodG	477513613	0.0456
15459	PCodG	477791304	0.0864
18579	PCodG	477882012	0.1507
6637	PCodG	478048549	0.0006
5539	PCodG	478187848	0.0465
20689	PCodG	478410858	0.0113
6845	PCodG	478492681	0.0975
1729	PCodG	478979484	0.0234
17002	PCodG	478995141	0.0202
3554	PCodG	479145020	0.0108
9987	PCodG	479169248	0.0265
15680	PCodG	479709859	0.0257
25187	PCodG	479843740	0.0989
22922	PCodG	479873665	0.0422
23095	PCodG	480080365	0.056
10761	PCodG	480154478	0.0287
11520	PCodG	480299305	0.1855
25296	PCodG	480497942	0.0035
20997	PCodG	480500144	0.0215
19513	PCodG	480602003	0.0897
1020	PCodG	480695447	0.8521
14765	PCodG	480695535	0.2517
7023	PCodG	480835526	0.0438
3261	PCodG	481045338	0.0178
3566	PCodG	481262192	0.0477
15248	PCodG	481262280	0.0418
7847	PCodG	481266096	0.0485
15185	PCodG	481656062	0.0288
8606	PCodG	481784322	0.0351
19181	PCodG	481787588	0.6099
12242	PCodG	481799558	0.1327
10595	PCodG	482116471	0.0846
14909	PCodG	482150629	0.2769
9156	PCodG	482157037	0.0299
16931	PCodG	482218151	0.0537
24478	PCodG	482255016	0.8382
15207	PCodG	482337408	0.1124
21666	PCodG	482455228	0.1584
10760	PCodG	482538699	0.0173
23494	PCodG	482570161	0.0677
15419	PCodG	482582588	0.0249
20517	PCodG	482848075	0.1676
24698	PCodG	482866516	0.0095
15488	PCodG	482870975	0.0343
13338	PCodG	483160568	0.0696
13124	PCodG	483299012	0.1092
4176	PCodG	483333293	-0.0015
14641	PCodG	483535573	0.0218
21289	PCodG	483632645	0.2204
17923	PCodG	483778451	0.0274
16178	PCodG	484334945	0.0483
24407	PCodG	484727172	0.1005
20382	PCodG	485029532	0.2776
14174	PCodG	485035764	0.0208
18149	PCodG	485095945	0.0696
6065	PCodG	485114802	0.0449
5766	PCodG	485427288	0.0926
13152	PCodG	485465828	0.9146
11951	PCodG	485468236	0.9247
8517	PCodG	485468324	0.0212
19630	PCodG	485559844	0.0353
17552	PCodG	485657287	0.4651
10620	PCodG	486532206	0.7378
19235	PCodG	486876399	0.1071
4062	PCodG	487155840	0.8892
3834	PCodG	487505269	0.0956
422	PCodG	488124710	0.0268
14371	PCodG	488128312	0.0149
2623	PCodG	488186916	0.0292
24891	PCodG	488409513	0.0123
13501	PCodG	488409601	0.0099
7421	PCodG	488576553	0.0631
2399	PCodG	488748713	0.0118
22830	PCodG	488789666	0.1086
13857	PCodG	488980572	0.2938
17619	PCodG	489026572	0.1371
5935	PCodG	489289061	0.046
9331	PCodG	489573375	0.0929
12294	PCodG	490032143	0.5399
7647	PCodG	490244052	0.0698
16560	PCodG	490542183	0.0122
6492	PCodG	490748745	0.6698
5617	PCodG	490940581	0.0756
139	PCodG	490984979	0.0361
6677	PCodG	491123758	0.2139
14550	PCodG	491123846	0.2599
5137	PCodG	491302455	0.021
888	PCodG	491333894	0.1447
25060	PCodG	491701015	0.0151
7828	PCodG	492351901	0.7407
23618	PCodG	492610085	0.0262
15805	PCodG	492648501	0.0155
6563	PCodG	492722344	0.0241
22653	PCodG	493334684	0.0167
768	PCodG	493372610	0.0561
13856	PCodG	493551142	0.044
25208	PCodG	493692224	0.0128
18741	PCodG	494074690	0.9882
13220	PCodG	494701780	0.9965
12068	PCodG	494899914	0.1736
9168	PCodG	494947435	0.0957
8150	PCodG	494947523	0.0076
13908	PCodG	495064194	0.0066
2038	PCodG	495064282	0.0896
24955	PCodG	495123191	0.1495
25065	PCodG	495237437	0.033
1770	PCodG	495261045	0.0527
3186	PCodG	495284936	0.7457
19241	PCodG	495488125	0.6202
8747	PCodG	495798222	0.1192
10979	PCodG	496333687	0.0709
17070	PCodG	496556795	0.414
22621	PCodG	497085717	0.2756
6899	PCodG	497262214	0.0647
13982	PCodG	497368702	0.0107
4744	PCodG	497396116	0.2272
14475	PCodG	497515787	0.0548
22126	PCodG	497526141	0.0286
25624	PCodG	497554839	0.1688
19679	PCodG	497629349	0.2966
183	PCodG	497636359	0.1302
19269	PCodG	497737943	0.0517
9326	PCodG	497739600	0.5792
23278	PCodG	498142084	0.0767
7333	PCodG	498158284	0.0282
3061	PCodG	498207859	0.1689
23858	PCodG	498219580	0.0935
694	PCodG	498572209	0.0403
4536	PCodG	498766266	0.0701
7335	PCodG	498936743	0.0764
4187	PCodG	499595980	0.0922
6408	PCodG	499677925	0.0316
11190	PCodG	499809644	0.9899
17635	PCodG	499809732	0.1098
4661	PCodG	499989627	0.0415
901	PCodG	500015047	0.013
9054	PCodG	500095471	0.0219
8690	PCodG	500171211	0.6023
19854	PCodG	500255050	0.4101
8414	PCodG	500255138	0.1183
3351	PCodG	500526264	0.326
12541	PCodG	500558097	0.0456
12184	PCodG	500775511	0.0148
5995	PCodG	501066609	0.3253
3416	PCodG	501134357	0.1172
6248	PCodG	501516122	0.2781
13892	PCodG	501523544	0.0067
3309	PCodG	501674053	0.2899
8067	PCodG	501860261	0.0341
23432	PCodG	501862055	0.0423
20670	PCodG	501971347	0.228
15598	PCodG	501994082	0.1996
6962	PCodG	503379588	0.8011
13773	PCodG	503466601	0.0753
13693	PCodG	503865693	0.76
24279	PCodG	504240677	0.0687
2709	PCodG	504351750	0.0667
16211	PCodG	504389328	0.0301
21317	PCodG	504441653	0.0674
5534	PCodG	504582524	0.2686
21826	PCodG	505054016	0.0289
12309	PCodG	505065992	0.2775
18804	PCodG	505115910	-0.0011
19011	PCodG	505225341	0.1256
15968	PCodG	505225429	0.0135
14783	PCodG	505280664	-0.0016
17128	PCodG	505334807	-0.0011
11686	PCodG	505482332	0.0194
6443	PCodG	505747185	0.1752
3754	PCodG	505825546	0.0362
10199	PCodG	505932050	0.1703
3946	PCodG	505969927	0.0529
6960	PCodG	506131372	0.0029
18222	PCodG	506713665	0.0147
22791	PCodG	507061885	0.2007
22284	PCodG	507061973	0.0903
11609	PCodG	507332380	0.0871
17522	PCodG	507549356	0.0352
6333	PCodG	507912654	0.0365
12895	PCodG	507952789	0.1164
19731	PCodG	508497554	0.0122
14247	PCodG	508498039	0.0421
16492	PCodG	508507382	0.0227
24158	PCodG	508608334	0.0367
9131	PCodG	508986207	0.0318
23891	PCodG	509433205	0.1369
4499	PCodG	509485291	0.0182
5562	PCodG	509929989	0.5578
12332	PCodG	509960283	0.0527
11262	PCodG	510095001	0.0219
19066	PCodG	510095089	0.3136
25009	PCodG	510148142	0.983
644	PCodG	510842565	0.1017
23920	PCodG	510861775	0.2169
22941	PCodG	511003012	0.2368
20186	PCodG	511022053	0.0169
12277	PCodG	511023721	0.4512
4070	PCodG	511039825	0.018
14117	PCodG	511156055	0.8928
6279	PCodG	511559136	0.1779
3900	PCodG	511559224	0.2026
23026	PCodG	511732499	0.5306
425	PCodG	511806539	0.3674
5116	PCodG	511806627	0.0354
4172	PCodG	511821142	0.0164
19061	PCodG	511916927	0.0598
20372	PCodG	512342350	0.0911
1452	PCodG	512353146	0.0808
23575	PCodG	512372055	0.0316
14049	PCodG	512405492	0.0771
15251	PCodG	512419004	0.01
5334	PCodG	512435441	0.0503
10530	PCodG	512451461	0.0463
22409	PCodG	512624167	0.0123
21119	PCodG	512834578	0.0487
9565	PCodG	513015635	0.1631
7252	PCodG	513119356	0.1071
18641	PCodG	513183803	0.0664
1323	PCodG	513195033	0.1913
10711	PCodG	513240322	0.1027
1285	PCodG	513328693	0.1772
10529	PCodG	513357036	0.4714
12213	PCodG	513371760	0.0288
15808	PCodG	513441410	0.3678
9726	PCodG	513618894	0.0022
16812	PCodG	514050538	0.0097
8915	PCodG	514611051	0.013
12432	PCodG	514792429	0.035
21762	PCodG	514795061	0.0326
24691	PCodG	514967638	0.0275
9855	PCodG	515100898	0.0521
769	PCodG	515110943	0.0081
2880	PCodG	515111031	0.1037
18028	PCodG	515590128	0.0367
4066	PCodG	515598207	0.0236
380	PCodG	515651170	0.0772
16458	PCodG	515728339	0.1573
3405	PCodG	515851795	0.1945
12320	PCodG	515863363	0.8783
3019	PCodG	515917027	0.6028
12520	PCodG	515964640	0.1028
24	PCodG	516047873	0.0168
19633	PCodG	516199308	0.0188
19541	PCodG	516249801	0.0741
5654	PCodG	516693378	0.8513
786	PCodG	516961027	0.0219
10732	PCodG	517364103	-0.0007
11146	PCodG	517364191	0.6587
15373	PCodG	517558064	0.8401
8534	PCodG	517558152	0.8553
54	PCodG	517567213	0.9409
6576	PCodG	517814632	0.0745
14059	PCodG	517856625	0.0491
7603	PCodG	518145416	0.0343
19294	PCodG	518283121	0.0312
16908	PCodG	518313953	0.2172
21097	PCodG	518402122	0.015
22336	PCodG	519132753	0.0298
1469	PCodG	519218309	0.1139
18793	PCodG	519250295	0.0571
15531	PCodG	519882068	0.0421
22001	PCodG	519915045	0.0181
3138	PCodG	520097881	0.0278
5155	PCodG	520099671	0.3933
19758	PCodG	520358756	0.0889
1229	PCodG	520358844	0.0927
17475	PCodG	520545880	0.06
18306	PCodG	520737756	0.1357
23331	PCodG	521200151	0.0134
2417	PCodG	521210420	0.1832
1197	PCodG	521657444	0.1378
21100	PCodG	521790903	0.0369
15614	PCodG	521808585	0.0304
14311	PCodG	522001132	0.2263
12639	PCodG	522249926	0.011
19070	PCodG	522435157	0.0233
10160	PCodG	522439004	0.2517
24005	PCodG	522920778	0.0071
6947	PCodG	522961375	0.0243
19304	PCodG	523025983	0.6444
25052	PCodG	523501614	-0.0019
7992	PCodG	523837245	0.0103
18770	PCodG	523952501	0.0599
10836	PCodG	523979357	0.064
13412	PCodG	524071980	0.981
298	PCodG	524591823	0.0342
17826	PCodG	524636688	0.0464
22984	PCodG	525158129	0.0541
9085	PCodG	525472045	0.1032
22423	PCodG	525666175	0.0398
22790	PCodG	525704773	0.0048
23520	PCodG	525765273	0.071
16690	PCodG	526158503	0.0254
5148	PCodG	526283006	0.1723
20239	PCodG	526324755	0.0251
18142	PCodG	526569647	0.1781
21748	PCodG	526720642	0.7817
1254	PCodG	526754884	0.1202
9563	PCodG	526846713	0.0588
1092	PCodG	527356872	0.0075
14764	PCodG	527469251	0.039
1926	PCodG	527483041	0.0311
4766	PCodG	527804024	0.0098
22306	PCodG	527968166	0.0343
25286	PCodG	528332662	0.0235
10568	PCodG	528356032	0.0357
1000	PCodG	528356120	0.0128
14236	PCodG	528413638	0.3558
9970	PCodG	528455527	-0.0015
594	PCodG	528642757	0.0777
15293	PCodG	528701713	0.3058
7127	PCodG	528767612	0.4898
13641	PCodG	528805090	0.1675
2497	PCodG	528805178	0.1004
4939	PCodG	529074124	0.0542
9355	PCodG	529109303	0.8805
8642	PCodG	529351992	0.0076
6026	PCodG	529352080	0.0555
23747	PCodG	529459291	0.0251
3023	PCodG	529715295	0.1456
18835	PCodG	530061558	0.355
11889	PCodG	530073979	0.2033
9218	PCodG	530171788	0.0546
15667	PCodG	530311993	0.4284
11580	PCodG	530469526	0.235
10738	PCodG	530731625	0.4148
11441	PCodG	530890475	0.9879
16858	PCodG	531135066	0.0488
23364	PCodG	532756337	0.9102
17237	PCodG	533801975	0.0116
4541	PCodG	534055341	0.7104
20543	PCodG	534055429	0.0415
17298	PCodG	534057229	0.167
3420	PCodG	534117808	0.0006
1911	PCodG	534382499	0.3807
992	PCodG	534384509	0.032
20795	PCodG	534393217	0.2692
10676	PCodG	534683959	0.0118
21433	PCodG	534785268	0.0241
19	PCodG	534836552	0.0236
8471	PCodG	535636171	0.591
