locus	n_missing	p_missing
20374_72	420	0.618556701031
20378_66	159	0.234167893962
20379_70	599	0.882179675994
20383_89	371	0.546391752577
20389_35	377	0.555228276878
20392_66	425	0.625920471281
20398_63	256	0.377025036819
20407_46	132	0.19440353461
20414_70	502	0.739322533137
20424_33	518	0.762886597938
20425_46	45	0.0662739322533
20436_40	416	0.612665684831
20444_32	196	0.288659793814
20447_78	91	0.134020618557
20448_84	462	0.680412371134
20462_43	129	0.189985272459
20473_66	497	0.731958762887
20478_83	203	0.298969072165
20481_70	407	0.59941089838
20486_89	16	0.0235640648012
20494_50	306	0.450662739323
20496_60	349	0.513991163476
20500_53	149	0.219440353461
20504_87	540	0.79528718704
20511_65	95	0.139911634757
20514_81	159	0.234167893962
20517_32	247	0.363770250368
20520_68	31	0.0456553755523
20530_43	142	0.20913107511
20532_47	41	0.060382916053
20549_45	429	0.631811487482
20559_66	20	0.0294550810015
20564_78	167	0.245949926362
20568_56	473	0.696612665685
20570_35	122	0.179675994109
20581_43	91	0.134020618557
20587_49	466	0.686303387334
20590_73	428	0.630338733432
20609_79	49	0.0721649484536
20611_76	56	0.0824742268041
20616_90	370	0.544918998527
20623_61	28	0.0412371134021
20624_60	213	0.313696612666
20625_85	369	0.543446244477
20646_67	271	0.39911634757
20649_75	154	0.226804123711
20656_75	145	0.213549337261
20666_82	390	0.574374079529
20667_30	130	0.19145802651
20683_81	429	0.631811487482
20687_87	585	0.861561119293
20688_76	140	0.20618556701
20711_36	307	0.452135493373
20719_30	98	0.144329896907
20723_82	568	0.836524300442
20731_78	27	0.039764359352
20744_32	70	0.103092783505
20748_76	499	0.734904270987
20753_58	97	0.142857142857
20756_87	26	0.0382916053019
20764_48	468	0.689248895434
20770_80	32	0.0471281296024
20790_65	564	0.830633284242
20795_76	33	0.0486008836524
20796_80	43	0.0633284241532
20811_86	593	0.873343151694
20813_50	31	0.0456553755523
20826_73	135	0.19882179676
20835_91	319	0.469808541973
20837_42	479	0.705449189985
20847_43	368	0.541973490427
20863_68	472	0.695139911635
20897_62	368	0.541973490427
20899_46	141	0.20765832106
20904_86	560	0.824742268041
20905_59	292	0.430044182622
20907_43	433	0.637702503682
20908_32	38	0.0559646539028
20913_79	30	0.0441826215022
20920_45	242	0.356406480118
20922_36	30	0.0441826215022
20923_87	496	0.730486008837
20926_77	87	0.128129602356
20928_88	198	0.291605301915
20933_28	347	0.511045655376
20935_77	539	0.79381443299
20945_87	87	0.128129602356
20947_62	473	0.696612665685
20952_73	92	0.135493372607
20954_81	24	0.0353460972018
20964_52	188	0.276877761414
21016_66	194	0.285714285714
21044_65	431	0.634756995582
21056_62	575	0.846833578792
21084_81	21	0.0309278350515
21097_61	96	0.141384388807
21103_30	432	0.636229749632
21107_62	140	0.20618556701
21120_58	224	0.329896907216
21122_31	35	0.0515463917526
21131_90	584	0.860088365243
21140_63	133	0.19587628866
21145_52	474	0.698085419735
21150_90	246	0.362297496318
21171_44	568	0.836524300442
21175_36	104	0.153166421208
21177_63	569	0.837997054492
21187_76	337	0.496318114875
21189_90	230	0.338733431517
21209_73	376	0.553755522828
21224_47	239	0.351988217968
21237_60	563	0.829160530191
21239_77	516	0.759941089838
21251_47	333	0.490427098675
21254_72	367	0.540500736377
21261_38	468	0.689248895434
21263_53	40	0.0589101620029
21280_65	143	0.210603829161
21285_46	118	0.173784977909
21290_80	23	0.0338733431517
21301_65	543	0.79970544919
21309_86	287	0.422680412371
21317_40	53	0.0780559646539
21325_86	106	0.156111929308
21327_46	330	0.486008836524
21335_70	368	0.541973490427
21344_63	477	0.702503681885
21349_80	568	0.836524300442
21353_63	150	0.220913107511
21360_43	420	0.618556701031
21370_34	40	0.0589101620029
21376_62	389	0.572901325479
21381_28	275	0.40500736377
21392_73	99	0.145802650957
21419_81	465	0.684830633284
21431_39	561	0.826215022091
21434_46	498	0.733431516937
21437_60	295	0.434462444772
21439_40	372	0.547864506627
21444_57	576	0.848306332842
21448_31	580	0.854197349043
21449_34	84	0.123711340206
21450_58	403	0.59351988218
21451_88	578	0.851251840943
21452_28	600	0.883652430044
21458_83	367	0.540500736377
21459_82	23	0.0338733431517
21470_85	331	0.487481590574
21498_83	415	0.611192930781
21500_77	309	0.455081001473
21509_58	148	0.217967599411
21519_68	40	0.0589101620029
21526_35	472	0.695139911635
21535_45	43	0.0633284241532
21537_40	385	0.567010309278
21539_91	240	0.353460972018
21540_43	136	0.20029455081
21545_80	40	0.0589101620029
21548_59	477	0.702503681885
21550_29	284	0.418262150221
21559_57	89	0.131075110457
21560_57	18	0.0265095729013
21561_65	394	0.580265095729
21562_30	572	0.842415316642
21566_47	600	0.883652430044
21569_57	556	0.818851251841
21576_91	298	0.438880706922
21577_87	282	0.415316642121
21582_65	476	0.701030927835
21583_80	256	0.377025036819
21588_58	572	0.842415316642
21590_69	466	0.686303387334
21592_84	468	0.689248895434
21594_74	384	0.565537555228
21596_52	116	0.170839469809
21598_91	573	0.843888070692
21600_42	421	0.620029455081
21603_87	164	0.241531664212
21611_69	470	0.692194403535
21613_41	42	0.0618556701031
21616_61	125	0.184094256259
21621_56	293	0.431516936672
21625_81	561	0.826215022091
21629_73	307	0.452135493373
21633_56	477	0.702503681885
21636_88	422	0.621502209131
21641_68	272	0.40058910162
21650_74	243	0.357879234168
21653_35	376	0.553755522828
21659_38	129	0.189985272459
21678_41	172	0.253313696613
21680_36	465	0.684830633284
21681_39	508	0.748159057437
21683_72	287	0.422680412371
21685_79	110	0.162002945508
21689_90	131	0.19293078056
21690_56	470	0.692194403535
21693_45	19	0.0279823269514
21696_74	550	0.810014727541
21699_82	352	0.518409425626
21700_82	374	0.550810014728
21703_61	566	0.833578792342
21705_34	54	0.079528718704
21708_83	121	0.178203240059
21709_71	125	0.184094256259
21714_40	506	0.745213549337
21716_71	599	0.882179675994
21719_55	425	0.625920471281
21724_57	464	0.683357879234
21730_84	243	0.357879234168
21731_79	442	0.650957290133
21738_43	342	0.503681885125
21740_80	103	0.151693667158
21742_29	289	0.425625920471
21744_61	288	0.424153166421
21747_86	330	0.486008836524
21748_31	382	0.562592047128
21750_85	253	0.372606774669
21755_44	536	0.789396170839
21756_64	443	0.652430044183
21774_57	235	0.346097201767
21780_91	430	0.633284241532
21784_56	489	0.720176730486
21785_51	541	0.79675994109
21787_85	561	0.826215022091
21789_52	107	0.157584683358
21795_90	4	0.00589101620029
21797_52	546	0.80412371134
21799_79	489	0.720176730486
21800_73	138	0.20324005891
21803_54	24	0.0353460972018
21804_78	297	0.437407952872
21810_86	314	0.462444771723
21811_60	518	0.762886597938
21812_54	111	0.163475699558
21815_37	468	0.689248895434
21820_64	31	0.0456553755523
21821_80	194	0.285714285714
21823_52	382	0.562592047128
21824_47	134	0.19734904271
21829_68	233	0.343151693667
21833_28	343	0.505154639175
21834_34	482	0.709867452135
21838_64	365	0.537555228277
21840_87	562	0.827687776141
21844_34	53	0.0780559646539
21855_47	473	0.696612665685
21857_51	593	0.873343151694
21875_76	127	0.187039764359
21879_88	48	0.0706921944035
21886_36	324	0.477172312224
21889_36	140	0.20618556701
21890_76	559	0.823269513991
21895_64	569	0.837997054492
21903_81	327	0.481590574374
21907_30	32	0.0471281296024
21910_91	429	0.631811487482
21918_60	149	0.219440353461
21920_67	426	0.627393225331
21921_33	190	0.279823269514
21933_52	173	0.254786450663
21935_77	179	0.263622974963
21936_77	597	0.879234167894
21939_83	544	0.80117820324
21942_39	561	0.826215022091
21946_47	326	0.480117820324
21950_69	214	0.315169366716
21952_91	522	0.768777614138
21953_34	26	0.0382916053019
21954_54	438	0.645066273932
21956_59	569	0.837997054492
21958_86	150	0.220913107511
21961_33	338	0.497790868925
21962_51	561	0.826215022091
21963_73	434	0.639175257732
21964_35	486	0.715758468336
21966_32	537	0.79086892489
21973_52	43	0.0633284241532
21975_46	470	0.692194403535
21984_81	310	0.456553755523
21985_75	570	0.839469808542
21986_63	200	0.294550810015
21990_84	293	0.431516936672
21991_64	40	0.0589101620029
21994_73	417	0.614138438881
21996_53	328	0.483063328424
22003_88	232	0.341678939617
22007_81	48	0.0706921944035
22011_29	85	0.125184094256
22013_65	29	0.0427098674521
22019_90	502	0.739322533137
22021_85	44	0.0648011782032
22022_82	103	0.151693667158
22024_66	613	0.902798232695
22025_80	237	0.349042709867
22029_77	230	0.338733431517
22032_58	42	0.0618556701031
22033_35	299	0.440353460972
22042_71	602	0.886597938144
22057_48	367	0.540500736377
22060_69	459	0.675994108984
22067_49	455	0.670103092784
22069_42	375	0.552282768778
22072_79	603	0.888070692194
22075_88	388	0.571428571429
22081_88	595	0.876288659794
22082_89	198	0.291605301915
22083_43	379	0.558173784978
22084_52	29	0.0427098674521
22085_78	31	0.0456553755523
22087_31	430	0.633284241532
22092_61	538	0.79234167894
22095_45	198	0.291605301915
22099_64	284	0.418262150221
22104_48	287	0.422680412371
22106_89	141	0.20765832106
22110_32	368	0.541973490427
22113_63	33	0.0486008836524
22117_35	369	0.543446244477
22118_32	196	0.288659793814
22120_41	113	0.166421207658
22126_91	32	0.0471281296024
22130_89	24	0.0353460972018
22134_36	604	0.889543446244
22139_73	516	0.759941089838
22141_88	597	0.879234167894
22142_51	482	0.709867452135
22143_47	517	0.761413843888
22147_49	510	0.751104565538
22148_51	20	0.0294550810015
22150_71	564	0.830633284242
22152_87	474	0.698085419735
22153_69	40	0.0589101620029
22155_54	427	0.628865979381
22158_90	225	0.331369661267
22163_74	602	0.886597938144
22168_28	526	0.774668630339
22173_65	501	0.737849779087
22175_85	51	0.0751104565538
22180_75	476	0.701030927835
22184_33	464	0.683357879234
22188_82	229	0.337260677467
22189_75	236	0.347569955817
22194_83	490	0.721649484536
22196_74	397	0.584683357879
22205_55	187	0.275405007364
22206_85	55	0.0810014727541
22212_59	481	0.708394698085
22213_34	57	0.0839469808542
22214_31	423	0.622974963181
22215_86	58	0.0854197349043
22218_68	100	0.147275405007
22228_88	600	0.883652430044
22232_80	608	0.895434462445
22234_90	414	0.60972017673
22242_70	340	0.500736377025
22256_54	469	0.690721649485
22261_88	421	0.620029455081
22267_83	609	0.896907216495
22276_47	363	0.534609720177
22280_52	498	0.733431516937
22283_54	23	0.0338733431517
22284_77	37	0.0544918998527
22328_91	34	0.0500736377025
22329_68	238	0.350515463918
22331_72	13	0.019145802651
22332_59	476	0.701030927835
22335_31	554	0.815905743741
22337_63	193	0.284241531664
22340_40	110	0.162002945508
22341_64	510	0.751104565538
22342_79	562	0.827687776141
22348_49	218	0.321060382916
22349_91	336	0.494845360825
22355_76	155	0.228276877761
22359_65	578	0.851251840943
22364_83	102	0.150220913108
22365_85	30	0.0441826215022
22373_54	399	0.587628865979
22375_32	451	0.664212076583
22379_55	40	0.0589101620029
22385_47	22	0.0324005891016
22386_80	91	0.134020618557
22391_90	389	0.572901325479
22419_91	36	0.0530191458027
22426_35	545	0.80265095729
22429_59	373	0.549337260677
22430_73	172	0.253313696613
22431_57	42	0.0618556701031
22432_34	363	0.534609720177
22438_52	366	0.539027982327
22445_88	336	0.494845360825
22446_41	243	0.357879234168
22458_49	22	0.0324005891016
22465_38	563	0.829160530191
22470_72	463	0.681885125184
22488_63	34	0.0500736377025
22497_87	386	0.568483063328
22507_53	43	0.0633284241532
22509_91	479	0.705449189985
22512_65	474	0.698085419735
22513_54	123	0.181148748159
22518_55	595	0.876288659794
22523_69	521	0.767304860088
22527_51	31	0.0456553755523
22529_40	239	0.351988217968
22530_86	467	0.687776141384
22531_48	443	0.652430044183
22540_90	295	0.434462444772
22544_75	94	0.138438880707
22550_57	43	0.0633284241532
22563_78	42	0.0618556701031
22565_37	530	0.780559646539
22576_64	419	0.617083946981
22596_51	46	0.0677466863034
22601_84	326	0.480117820324
22608_74	33	0.0486008836524
22615_30	363	0.534609720177
22618_82	520	0.765832106038
22619_52	469	0.690721649485
22621_48	90	0.132547864507
22626_83	275	0.40500736377
22631_48	378	0.556701030928
22640_33	149	0.219440353461
22645_55	157	0.231222385862
22647_44	608	0.895434462445
22653_83	228	0.335787923417
22655_83	174	0.256259204713
22663_63	11	0.0162002945508
22669_50	11	0.0162002945508
22672_80	361	0.531664212077
22687_45	92	0.135493372607
22688_52	43	0.0633284241532
22689_37	428	0.630338733432
22690_70	85	0.125184094256
22696_38	421	0.620029455081
22698_82	25	0.0368188512518
22701_81	330	0.486008836524
22706_82	91	0.134020618557
22707_65	534	0.786450662739
22710_76	28	0.0412371134021
22717_35	18	0.0265095729013
22718_78	68	0.100147275405
22719_90	99	0.145802650957
22721_59	472	0.695139911635
22726_67	133	0.19587628866
22727_49	30	0.0441826215022
22729_40	273	0.40206185567
22732_47	97	0.142857142857
22733_47	474	0.698085419735
22737_32	596	0.877761413844
22752_60	468	0.689248895434
22761_86	429	0.631811487482
22771_46	30	0.0441826215022
22781_42	477	0.702503681885
22783_55	149	0.219440353461
22789_74	32	0.0471281296024
22791_90	268	0.39469808542
22794_40	475	0.699558173785
22801_80	330	0.486008836524
22806_43	28	0.0412371134021
22813_62	196	0.288659793814
22819_77	471	0.693667157585
22821_37	246	0.362297496318
22824_44	17	0.0250368188513
22827_28	488	0.718703976436
22828_30	319	0.469808541973
22830_60	72	0.106038291605
22839_39	516	0.759941089838
22842_81	217	0.319587628866
22851_64	86	0.126656848306
22863_82	94	0.138438880707
22876_91	549	0.80854197349
22877_85	421	0.620029455081
22881_88	31	0.0456553755523
22883_79	208	0.306332842415
22888_36	389	0.572901325479
22891_88	407	0.59941089838
22892_71	283	0.416789396171
22895_53	232	0.341678939617
22898_87	239	0.351988217968
22899_59	166	0.244477172312
22913_46	469	0.690721649485
22918_71	249	0.366715758468
22928_46	300	0.441826215022
22930_30	151	0.222385861561
22937_74	510	0.751104565538
22938_37	84	0.123711340206
22945_39	39	0.0574374079529
22946_65	285	0.419734904271
22947_60	284	0.418262150221
22948_31	211	0.310751104566
22953_60	428	0.630338733432
22954_65	31	0.0456553755523
22955_76	327	0.481590574374
22961_84	45	0.0662739322533
22964_28	599	0.882179675994
22971_65	101	0.148748159057
22978_78	237	0.349042709867
22990_82	24	0.0353460972018
22998_72	378	0.556701030928
23002_53	472	0.695139911635
23016_52	525	0.773195876289
23024_42	384	0.565537555228
23031_90	469	0.690721649485
23037_49	466	0.686303387334
23051_81	306	0.450662739323
23055_67	103	0.151693667158
23078_52	246	0.362297496318
23080_78	469	0.690721649485
23094_50	32	0.0471281296024
23095_58	34	0.0500736377025
23099_52	42	0.0618556701031
23100_30	449	0.661266568483
23107_71	35	0.0515463917526
23112_71	384	0.565537555228
23122_47	90	0.132547864507
23123_49	286	0.421207658321
23124_34	333	0.490427098675
23127_85	38	0.0559646539028
23128_30	369	0.543446244477
23130_45	374	0.550810014728
23136_82	44	0.0648011782032
23138_64	37	0.0544918998527
23146_74	180	0.265095729013
23150_85	189	0.278350515464
23157_54	190	0.279823269514
23159_72	236	0.347569955817
23165_41	22	0.0324005891016
23168_55	466	0.686303387334
23175_31	374	0.550810014728
23179_74	381	0.561119293078
23180_87	21	0.0309278350515
23186_45	504	0.742268041237
23189_59	308	0.453608247423
23190_41	239	0.351988217968
23191_63	387	0.569955817378
23211_59	98	0.144329896907
23219_28	373	0.549337260677
23230_28	192	0.282768777614
23234_62	568	0.836524300442
23244_81	394	0.580265095729
23248_29	269	0.39617083947
23267_67	338	0.497790868925
23271_34	20	0.0294550810015
23281_35	415	0.611192930781
23290_32	329	0.484536082474
23293_64	143	0.210603829161
23295_37	132	0.19440353461
23297_41	303	0.446244477172
23299_85	563	0.829160530191
23301_33	327	0.481590574374
23313_65	557	0.820324005891
23326_42	468	0.689248895434
23330_32	254	0.374079528719
23331_49	49	0.0721649484536
23334_68	15	0.0220913107511
23341_83	127	0.187039764359
23342_45	96	0.141384388807
23343_73	557	0.820324005891
23346_64	58	0.0854197349043
23348_39	373	0.549337260677
23349_83	179	0.263622974963
23351_84	235	0.346097201767
23358_32	506	0.745213549337
23360_83	516	0.759941089838
23366_35	574	0.845360824742
23368_84	326	0.480117820324
23371_62	6	0.00883652430044
23374_56	134	0.19734904271
23384_62	472	0.695139911635
23389_88	566	0.833578792342
23391_64	430	0.633284241532
23395_74	71	0.104565537555
23401_33	505	0.743740795287
23409_34	110	0.162002945508
23419_66	394	0.580265095729
23429_46	204	0.300441826215
23430_35	9	0.0132547864507
23445_80	31	0.0456553755523
23448_43	238	0.350515463918
23449_84	84	0.123711340206
23459_57	482	0.709867452135
23462_77	547	0.80559646539
23477_70	431	0.634756995582
23478_90	324	0.477172312224
23487_55	395	0.581737849779
23490_44	336	0.494845360825
23494_54	160	0.235640648012
23495_60	472	0.695139911635
23499_66	469	0.690721649485
23501_49	468	0.689248895434
23502_49	596	0.877761413844
23503_79	282	0.415316642121
23512_52	40	0.0589101620029
23518_35	51	0.0751104565538
23526_36	202	0.297496318115
23528_64	479	0.705449189985
23530_67	149	0.219440353461
23532_56	97	0.142857142857
23556_35	46	0.0677466863034
23562_44	86	0.126656848306
23566_88	139	0.20471281296
23571_90	597	0.879234167894
23580_77	377	0.555228276878
23584_51	35	0.0515463917526
23587_86	40	0.0589101620029
23591_69	184	0.270986745214
23592_38	151	0.222385861561
23594_59	502	0.739322533137
23603_88	327	0.481590574374
23608_63	41	0.060382916053
23612_42	185	0.272459499264
23614_49	335	0.493372606775
23619_66	318	0.468335787923
23663_28	373	0.549337260677
23664_59	430	0.633284241532
23674_68	247	0.363770250368
23677_61	474	0.698085419735
23684_70	421	0.620029455081
23685_83	10	0.0147275405007
23718_35	433	0.637702503682
23722_89	32	0.0471281296024
23728_84	27	0.039764359352
23742_43	39	0.0574374079529
23744_87	141	0.20765832106
23757_64	385	0.567010309278
23772_91	312	0.459499263623
23784_66	524	0.771723122239
23788_46	103	0.151693667158
23802_68	405	0.59646539028
23817_75	287	0.422680412371
23825_90	575	0.846833578792
23838_82	144	0.212076583211
23845_75	189	0.278350515464
23848_73	323	0.475699558174
23858_62	278	0.40942562592
23866_88	213	0.313696612666
23870_61	286	0.421207658321
23872_48	49	0.0721649484536
23883_54	289	0.425625920471
23891_45	210	0.309278350515
23895_36	135	0.19882179676
23896_30	26	0.0382916053019
23903_45	34	0.0500736377025
23921_38	362	0.533136966127
23922_44	29	0.0427098674521
23926_33	326	0.480117820324
23927_84	31	0.0456553755523
23929_78	239	0.351988217968
23933_43	292	0.430044182622
23953_83	35	0.0515463917526
23956_67	427	0.628865979381
23967_31	36	0.0530191458027
23986_89	266	0.39175257732
23990_71	286	0.421207658321
24010_56	312	0.459499263623
24011_76	326	0.480117820324
24016_78	182	0.268041237113
24017_47	60	0.0883652430044
24020_41	5	0.00736377025037
24034_79	99	0.145802650957
24046_36	480	0.706921944035
24057_39	8	0.0117820324006
24059_86	230	0.338733431517
24066_73	368	0.541973490427
24068_70	192	0.282768777614
24069_67	468	0.689248895434
24083_62	30	0.0441826215022
24111_80	288	0.424153166421
24114_90	23	0.0338733431517
24128_87	63	0.0927835051546
24130_41	540	0.79528718704
24135_88	19	0.0279823269514
24136_82	143	0.210603829161
24147_35	273	0.40206185567
24153_72	466	0.686303387334
24167_47	25	0.0368188512518
24194_44	232	0.341678939617
24196_62	238	0.350515463918
24206_74	192	0.282768777614
24220_85	156	0.229749631811
24222_56	19	0.0279823269514
24223_56	115	0.169366715758
24232_79	286	0.421207658321
24236_31	24	0.0353460972018
24252_91	39	0.0574374079529
24257_49	268	0.39469808542
24261_52	579	0.852724594993
24265_91	18	0.0265095729013
24274_64	84	0.123711340206
24277_67	19	0.0279823269514
24279_87	375	0.552282768778
24287_91	32	0.0471281296024
24299_75	34	0.0500736377025
24306_37	103	0.151693667158
24307_70	194	0.285714285714
24309_42	31	0.0456553755523
24329_73	600	0.883652430044
24336_88	530	0.780559646539
24345_31	131	0.19293078056
24347_89	390	0.574374079529
24361_33	584	0.860088365243
24370_28	23	0.0338733431517
24372_49	241	0.354933726068
24374_31	473	0.696612665685
24399_63	277	0.40795287187
24400_53	368	0.541973490427
24402_81	470	0.692194403535
24411_37	92	0.135493372607
24428_55	59	0.0868924889543
24446_40	139	0.20471281296
24462_56	559	0.823269513991
24464_30	111	0.163475699558
24467_66	596	0.877761413844
24469_79	361	0.531664212077
24472_28	519	0.764359351988
24478_46	143	0.210603829161
24484_40	102	0.150220913108
24491_64	527	0.776141384389
24495_91	208	0.306332842415
24500_49	226	0.332842415317
24506_88	502	0.739322533137
24510_84	301	0.443298969072
24541_87	129	0.189985272459
24543_65	47	0.0692194403535
24552_90	373	0.549337260677
24562_57	135	0.19882179676
24566_79	508	0.748159057437
24572_50	379	0.558173784978
24585_62	607	0.893961708395
24588_59	98	0.144329896907
24594_80	465	0.684830633284
24598_40	101	0.148748159057
24600_56	282	0.415316642121
24616_50	425	0.625920471281
24621_35	44	0.0648011782032
24648_38	35	0.0515463917526
24649_71	32	0.0471281296024
24664_56	281	0.413843888071
24667_42	328	0.483063328424
24673_38	34	0.0500736377025
24692_84	501	0.737849779087
24713_62	324	0.477172312224
24738_36	540	0.79528718704
24751_87	277	0.40795287187
24772_90	17	0.0250368188513
24782_31	600	0.883652430044
24791_70	537	0.79086892489
24804_85	422	0.621502209131
24806_58	471	0.693667157585
24808_90	14	0.020618556701
24825_58	106	0.156111929308
24859_80	500	0.736377025037
24866_51	97	0.142857142857
24867_55	119	0.175257731959
24868_36	34	0.0500736377025
24871_82	243	0.357879234168
24885_71	17	0.0250368188513
24886_36	19	0.0279823269514
24888_75	188	0.276877761414
24895_81	22	0.0324005891016
24896_33	14	0.020618556701
24912_89	428	0.630338733432
24920_86	186	0.273932253314
24922_46	464	0.683357879234
24929_62	469	0.690721649485
24935_75	100	0.147275405007
24941_91	25	0.0368188512518
24942_69	59	0.0868924889543
24950_80	460	0.677466863034
24951_36	599	0.882179675994
24965_68	173	0.254786450663
24971_66	41	0.060382916053
24976_40	29	0.0427098674521
24979_39	19	0.0279823269514
24982_41	239	0.351988217968
24983_30	29	0.0427098674521
24985_69	473	0.696612665685
24986_70	267	0.39322533137
24991_90	435	0.640648011782
24993_90	85	0.125184094256
24994_83	38	0.0559646539028
24997_46	289	0.425625920471
25018_78	593	0.873343151694
25019_32	42	0.0618556701031
25032_40	73	0.107511045655
25046_81	20	0.0294550810015
25055_65	322	0.474226804124
25058_42	142	0.20913107511
25064_57	305	0.449189985272
25065_86	179	0.263622974963
25068_46	600	0.883652430044
25070_91	218	0.321060382916
25080_62	427	0.628865979381
25085_42	236	0.347569955817
25087_60	380	0.559646539028
25091_59	28	0.0412371134021
25094_72	362	0.533136966127
25103_70	427	0.628865979381
25110_89	471	0.693667157585
25125_40	28	0.0412371134021
25132_82	245	0.360824742268
25139_50	319	0.469808541973
25161_74	19	0.0279823269514
25162_74	91	0.134020618557
25167_59	91	0.134020618557
25173_35	386	0.568483063328
25182_69	283	0.416789396171
25185_35	36	0.0530191458027
25187_43	335	0.493372606775
25208_44	331	0.487481590574
25214_90	43	0.0633284241532
25216_76	521	0.767304860088
25225_45	274	0.40353460972
25237_76	246	0.362297496318
25238_87	267	0.39322533137
25252_81	144	0.212076583211
25254_73	414	0.60972017673
25273_52	284	0.418262150221
25283_57	526	0.774668630339
25286_43	198	0.291605301915
25289_47	97	0.142857142857
25295_31	65	0.0957290132548
25296_85	88	0.129602356406
25318_51	116	0.170839469809
25319_50	121	0.178203240059
25321_73	510	0.751104565538
25322_53	565	0.832106038292
25323_62	138	0.20324005891
25324_68	601	0.885125184094
25325_80	113	0.166421207658
25326_52	374	0.550810014728
25329_89	486	0.715758468336
25330_67	133	0.19587628866
25331_45	559	0.823269513991
25332_45	432	0.636229749632
25334_73	290	0.427098674521
25335_91	359	0.528718703976
25339_68	183	0.269513991163
25342_63	308	0.453608247423
25343_89	238	0.350515463918
25344_90	499	0.734904270987
25345_70	148	0.217967599411
25348_82	242	0.356406480118
25350_46	237	0.349042709867
25351_87	413	0.60824742268
25353_42	301	0.443298969072
25355_43	441	0.649484536082
25356_64	184	0.270986745214
25357_31	289	0.425625920471
25358_82	136	0.20029455081
25360_84	227	0.334315169367
25362_54	327	0.481590574374
25363_68	384	0.565537555228
25364_30	570	0.839469808542
25366_64	427	0.628865979381
25367_77	133	0.19587628866
25368_50	323	0.475699558174
25369_28	286	0.421207658321
25370_57	347	0.511045655376
25372_45	130	0.19145802651
25373_87	198	0.291605301915
25375_81	564	0.830633284242
25378_64	222	0.326951399116
25380_59	524	0.771723122239
25381_86	129	0.189985272459
25382_35	108	0.159057437408
25384_91	552	0.812960235641
25387_53	391	0.575846833579
25388_67	426	0.627393225331
25389_67	290	0.427098674521
25390_77	244	0.359351988218
25391_33	127	0.187039764359
25394_67	599	0.882179675994
25395_60	280	0.412371134021
25397_67	127	0.187039764359
25401_35	557	0.820324005891
25402_73	185	0.272459499264
25403_48	589	0.867452135493
25407_54	566	0.833578792342
25408_78	603	0.888070692194
25409_39	182	0.268041237113
25410_90	336	0.494845360825
25411_89	278	0.40942562592
25412_83	566	0.833578792342
25414_86	137	0.20176730486
25416_62	333	0.490427098675
25418_33	520	0.765832106038
25419_70	126	0.185567010309
25424_29	232	0.341678939617
25426_43	112	0.164948453608
25430_28	343	0.505154639175
25431_35	204	0.300441826215
25432_53	598	0.880706921944
25435_84	58	0.0854197349043
25436_80	115	0.169366715758
25440_78	476	0.701030927835
25443_90	356	0.524300441826
25444_50	116	0.170839469809
25445_91	129	0.189985272459
25446_74	236	0.347569955817
25447_78	180	0.265095729013
25448_33	563	0.829160530191
25450_62	197	0.290132547865
25451_70	317	0.466863033873
25453_81	189	0.278350515464
25454_84	467	0.687776141384
25455_86	569	0.837997054492
25457_59	560	0.824742268041
25458_40	188	0.276877761414
25459_51	424	0.624447717231
25460_90	303	0.446244477172
25464_29	458	0.674521354934
25466_68	55	0.0810014727541
25467_31	599	0.882179675994
25468_85	229	0.337260677467
25469_84	186	0.273932253314
25470_47	456	0.671575846834
25472_55	467	0.687776141384
25473_38	474	0.698085419735
25476_80	562	0.827687776141
25479_79	328	0.483063328424
25480_80	232	0.341678939617
25481_54	484	0.712812960236
25482_47	477	0.702503681885
25483_34	180	0.265095729013
25484_57	525	0.773195876289
25485_78	511	0.752577319588
25488_69	570	0.839469808542
25492_64	480	0.706921944035
25493_86	352	0.518409425626
25496_91	357	0.525773195876
25497_57	606	0.892488954345
25500_90	228	0.335787923417
25501_55	251	0.369661266568
25502_47	423	0.622974963181
25504_76	241	0.354933726068
25505_59	176	0.259204712813
25507_40	237	0.349042709867
25508_75	351	0.516936671576
25510_70	548	0.80706921944
25511_84	561	0.826215022091
25515_29	551	0.811487481591
25516_41	341	0.502209131075
25518_45	134	0.19734904271
25520_89	419	0.617083946981
25522_78	282	0.415316642121
25523_87	414	0.60972017673
25524_56	140	0.20618556701
25525_47	81	0.119293078056
25526_86	147	0.216494845361
25529_40	238	0.350515463918
25533_41	59	0.0868924889543
25534_47	124	0.182621502209
25536_42	577	0.849779086892
25537_33	546	0.80412371134
25538_88	244	0.359351988218
25542_74	116	0.170839469809
25543_31	120	0.176730486009
25545_51	132	0.19440353461
25546_63	120	0.176730486009
25547_84	381	0.561119293078
25549_71	434	0.639175257732
25550_75	549	0.80854197349
25552_32	276	0.40648011782
25554_66	129	0.189985272459
25555_32	370	0.544918998527
25557_70	590	0.868924889543
25560_33	246	0.362297496318
25561_29	128	0.188512518409
25562_75	379	0.558173784978
25564_79	228	0.335787923417
25566_72	116	0.170839469809
25568_38	306	0.450662739323
25571_90	598	0.880706921944
25572_31	323	0.475699558174
25574_47	173	0.254786450663
25576_40	168	0.247422680412
25577_43	250	0.368188512518
25579_51	232	0.341678939617
25580_76	365	0.537555228277
25581_39	498	0.733431516937
25583_63	334	0.491899852725
25584_77	169	0.248895434462
25585_53	303	0.446244477172
25586_33	188	0.276877761414
