Locus	fst	chromosome	position
18398	0.0488	LG22	1046541
707	3e-04	LG22	1978209
11851	0.002	LG22	2223692
12537	0.0085	LG22	2287224
9184	-0.0019	LG22	2675465
18704	-0.0026	LG22	2749624
3780	0.0031	LG22	2810555
8530	0.0047	LG22	3244164
23351	0.0032	LG22	3637554
24664	0.0474	LG22	3891485
23950	0.0144	LG22	4037329
11469	-5e-04	LG22	4116742
6318	-0.0079	LG22	4155074
5273	0.0726	LG22	4266854
6617	-7e-04	LG22	4318361
6388	0.0044	LG22	4388180
17512	0.0104	LG22	4444450
15098	7e-04	LG22	4547122
5016	-0.0103	LG22	4547210
23441	0.0296	LG22	4571253
16577	0.0172	LG22	4572970
18331	0.0096	LG22	4794432
13608	5e-04	LG22	4982979
5516	-0.0026	LG22	5381422
19050	0.0123	LG22	5557857
11367	-0.0057	LG22	5685661
15267	-0.0065	LG22	5820699
24544	0.0169	LG22	5932831
7192	0.0036	LG22	5979214
613	-0.0074	LG22	6028173
17021	0.0213	LG22	6109204
21148	0.125	LG22	6221316
5891	0.0444	LG22	6395073
20242	0.0127	LG22	7133742
4404	0.0288	LG22	7532382
18881	0.0034	LG22	7620032
20466	0.009	LG22	7682050
6802	0.006	LG22	7924236
4081	0.0264	LG22	9230244
9418	0.0273	LG22	9230332
17004	-0.001	LG22	9292673
17131	-0.0033	LG22	9318448
4039	0.0449	LG22	9367737
2690	0.0124	LG22	9892159
8794	-0.0046	LG22	10702141
19286	-0.0034	LG22	10702229
5387	0.0057	LG22	10727070
20462	-9e-04	LG22	10749043
22899	0.0012	LG22	10850682
23627	-0.0054	LG22	11043718
22022	0.0255	LG22	11180967
17890	-0.0076	LG22	11257372
21537	-0.0021	LG22	11444989
1739	4e-04	LG22	11675953
9211	0.0761	LG22	11875758
14171	-0.0018	LG22	12059848
23361	0.0366	LG22	12129202
12736	6e-04	LG22	12325865
4775	-0.0069	LG22	12376372
13167	0.0021	LG22	12603468
2206	0.0332	LG22	13391318
6565	-0.0013	LG22	13653995
14592	0.0015	LG22	14345474
9610	-0.0046	LG22	14641840
20312	0.019	LG22	14743419
20835	0.0067	LG22	15230255
8056	0.0195	LG22	15240992
22406	0.0082	LG22	15374292
5035	0.0108	LG22	16170968
2554	-0.011	LG22	16243903
23115	0.0356	LG22	16243903
2718	0.0051	LG22	16526905
10316	-0.0032	LG22	16614805
11565	0.0144	LG22	16696270
8540	0.0028	LG22	16751795
21671	-0.0024	LG22	16784220
245	0.0106	LG22	16807954
9347	0.0054	LG22	17143940
19502	-0.0112	LG22	17169193
11144	0.0173	LG22	17277163
17615	2e-04	LG22	17373299
1629	0.0066	LG22	18697916
11611	-0.0061	LG22	18943071
8484	0.005	LG22	19029332
525	-0.0069	LG22	19123984
3196	-0.0071	LG22	19156479
24734	0.0016	LG22	19495640
12711	0.1109	LG22	19701486
4759	0.0089	LG22	19809786
647	-0.0014	LG22	19872092
22364	0.0104	LG22	19950094
20374	0.003	LG22	19950182
23502	0.0543	LG22	20045959
16745	-0.0051	LG22	20148987
18065	0.0069	LG23	23935
2947	0.0729	LG23	939621
1939	-0.0044	LG23	947149
20486	-0.001	LG23	1216584
4217	-0.0082	LG23	1421669
25365	0.0025	LG23	1422603
1969	0.0284	LG23	1571051
5776	0.0129	LG23	1598146
3499	-0.0016	LG23	1731017
14115	0.0033	LG23	1801745
23608	-8e-04	LG23	2056660
24671	0.0064	LG23	2294854
5673	-0.0016	LG23	2607933
24528	-0.0096	LG23	2793919
2498	-0.0045	LG23	2830661
9886	5e-04	LG23	2904649
862	-0.0013	LG23	3032160
6816	4e-04	LG23	3208908
12568	-0.0028	LG23	3548982
9415	-0.0046	LG23	3879604
18243	-0.0012	LG23	3883723
16418	-3e-04	LG23	3906293
4599	0.1729	LG23	4023710
14075	0.0054	LG23	4746307
14305	-0.001	LG23	4802793
9492	0.0187	LG23	4941457
8554	0.0021	LG23	4965463
14922	-0.0021	LG23	5120488
5431	5e-04	LG23	5415195
5586	0.0121	LG23	5729686
5859	0.0101	LG23	5934977
15780	0.0289	LG23	5975215
8126	0.0026	LG23	6176697
10745	0.009	LG23	6514744
24136	0.0059	LG23	6885062
17917	-0.008	LG23	6910701
13656	-5e-04	LG23	6939776
11343	0.0058	LG23	6939864
13253	-0.0096	LG23	7729126
13756	1e-04	LG23	7751151
25244	-0.0046	LG23	7799122
5633	0.0132	LG23	7996770
6953	-0.0021	LG23	8013738
24265	-0.0103	LG23	8127529
12886	0.0134	LG23	8197999
10928	1e-04	LG23	8351205
14913	0.0027	LG23	8352641
6080	0.0108	LG23	8352729
23214	0.0271	LG23	8604170
15122	-0.0064	LG23	8708221
4159	-0.01	LG23	9262983
7627	0.0108	LG23	9303595
5437	-0.0018	LG23	9601195
5538	0.0109	LG23	9616094
4412	0.0201	LG23	9893197
16517	-0.0019	LG23	9899809
11675	0.0014	LG23	9980807
15796	2e-04	LG23	10082796
23914	-8e-04	LG23	10085963
5662	-0.0058	LG23	10116938
10240	0.0066	LG23	10235311
16180	4e-04	LG23	10509126
7216	0.0161	LG23	11281788
16098	0.0175	LG23	11428544
25526	-0.0076	LG23	11553944
10598	-0.0012	LG23	11912700
10319	-9e-04	LG23	12543949
12555	0.0336	LG23	12601838
21003	-0.0043	LG23	12820690
1407	0.0702	LG23	12976106
7697	-0.0071	LG23	13180325
23534	-0.0021	LG23	13337311
2564	0.0109	LG23	13632032
5570	0.0046	LG23	13796931
14532	0.0054	LG23	13828739
19768	-0.0032	LG23	13992374
21786	-0.003	LG23	14033295
13650	-0.0063	LG23	14136677
2603	0.023	LG23	14392966
18938	-0.0013	LG23	14589392
21863	-0.0018	LG23	14840096
13462	0	LG23	14995379
21573	0.0041	LG23	15103569
8907	0.0147	LG23	15164927
2251	-0.009	LG23	15597949
10236	6e-04	LG23	16472284
6638	-0.0052	LG23	16622970
12600	0.0151	LG23	16671202
9655	-0.0039	LG23	16731817
16865	0.0026	LG23	16865370
11336	0.0133	LG23	17114644
2985	0.0777	LG23	17166837
5952	-0.0026	LG23	17392054
16902	0.01	LG23	17396584
21798	0.002	LG23	17398726
12615	0.0067	LG23	17463133
5201	-0.0055	LG23	17880932
8149	0.02	LG23	18211048
9941	0.0113	LG23	18507418
7620	-0.0022	LG23	18579738
11741	0.1386	LG23	18628873
7283	-0.0124	LG23	18658490
12758	-0.0056	LG23	18804744
10675	-0.002	LG23	19071795
3356	0.0144	LG23	19265074
11182	0.017	LG23	19306796
23124	8e-04	LG23	19544808
16157	-0.0057	LG23	19649645
20083	-4e-04	LG23	19876950
10514	-0.0044	LG23	21207956
7048	0.0272	LG23	21266614
12559	0.0046	LG23	21947173
13960	0.0081	LG23	22378723
13523	0.0229	LG23	22378811
22923	-2e-04	LG23	22909679
7754	0.0347	LG23	22966482
2751	-4e-04	LG23	22985440
