Locus	fst	chromosome	position
2252	16441	-0.0028	LG01	17478244
2253	16456	-0.0016	LG05	4768937
2254	16457	0.0054	LG15	3946906
2255	16458	0.0486	LG20	9073013
2256	16474	0.0076	LG04	14767734
2257	16480	0.0127	LG15	14087189
2258	16482	0.0098	LG13	9438752
2259	16504	0.0092	LG06	23022030
2260	16517	0.0262	LG23	9899809
2261	16520	0.0066	LG15	14334485
2262	16522	0.0056	LG01	16029166
2263	16535	0.0084	LG15	15737628
2264	16563	0.0484	LG22	138954
2265	16571	0.0285	LG06	7867244
2266	16580	0.0106	LG05	11076551
2267	16585	0.0531	LG17	10579288
2268	16599	-0.0079	LG15	16275261
2269	16612	0.0241	LG10	1560210
2270	16615	0.002	LG21	22174957
2271	16616	0.0243	LG13	1620642
2272	16620	0.0845	LG04	18616085
2273	16637	0.0011	LG09	4910828
2274	16650	0.044	LG13	11699849
2275	16654	0.0281	LG23	18467308
2276	16667	0.0053	LG09	19262015
2277	16683	5e-04	LG02	5502143
2278	16695	-0.0022	LG05	17929251
2279	16698	0.0042	LG08	10896352
2280	16706	0.0396	LG03	8053761
2281	16718	-0.0135	LG07	27965978
2282	16742	-0.0114	LG01	1741024
2283	16748	-5e-04	LG23	13575352
2284	16752	0.0096	LG13	7127580
2285	16790	0.0342	LG23	6321701
2286	16791	0.0092	LG10	25140041
2287	16800	0.0339	LG04	17712984
2288	16803	0.0708	LG08	8068226
2289	16806	0.1138	LG09	11496944
2290	16812	0.0176	LG20	7395212
2291	16814	0.0956	LG14	2926912
2292	16820	0.1325	LG12	8664407
2293	16833	0.0122	LG01	25695043
2294	16834	0.0184	LG07	28130284
2295	16839	0.0132	LG06	21459832
2296	16861	0.0229	LG23	1366855
2297	16865	0.0096	LG23	16865370
2298	16872	0.0047	LG02	20006957
2299	16880	0.0302	LG17	18049624
2300	16891	-6e-04	LG16	28854626
2301	16897	0.0038	LG12	7887658
2302	16898	0.0584	LG06	23015385
2303	16902	0.0387	LG23	17396584
2304	16904	0.0184	LG07	241251
2305	16931	-0.0069	LG18	19293340
2306	16933	0.036	LG18	8828592
2307	16934	-0.001	LG14	23734811
2308	16942	0.0111	LG08	19115287
2309	16944	0.0265	LG04	4758407
2310	16947	0.0036	LG05	3136987
2311	16955	0.0198	LG01	4680553
2312	16963	-0.0036	LG21	7542984
2313	16965	-2e-04	LG08	5811721
2314	16966	0.0117	LG15	25007035
2315	16968	0.0185	LG06	17047164
2316	16989	-0.0091	LG01	20244651
2317	17001	0.017	LG09	17110637
2318	17004	0.1078	LG22	9292673
2319	17016	0.0115	LG02	12664574
2320	17036	0.004	LG07	16603045
2321	17038	0.0023	LG09	17129440
2322	17040	0.003	LG02	21265012
2323	17046	0.0695	LG16	10104528
2324	17066	-0.005	LG06	24966019
2325	17070	0.0462	LG19	11077729
2326	17073	0.0504	LG02	10365156
2327	17074	0.0015	LG01	13460605
2328	17084	0.0075	LG05	348214
2329	17087	0.0019	LG11	11366771
2330	17097	0.0339	LG18	6862613
2331	17102	0.0224	LG13	19423592
2332	17118	0.0087	LG02	20711926
2333	17121	0.0422	LG01	24067024
2334	17128	0.0408	LG19	19855741
2335	17131	0.0482	LG22	9318448
2336	17132	9e-04	LG03	11263632
2337	17134	0.0293	LG03	14854029
2338	17141	0.01	LG07	16146679
2339	17149	0.1214	LG21	2315611
2340	17165	0.0051	LG18	21972144
2341	17185	0.0145	LG09	13511279
2342	17192	-5e-04	LG21	6931837
2343	17216	0.0179	LG07	29626247
2344	17217	0.0358	LG15	10839639
2345	17230	0.002	LG09	11767563
2346	17237	-5e-04	LG21	2997516
2347	17245	-8e-04	LG14	19228505
2348	17252	0.031	LG05	3682253
2349	17254	0.0211	LG21	9839979
2350	17255	-0.0038	LG16	14444680
2351	17256	0.0128	LG12	25161246
2352	17282	-0.0037	LG17	14093189
2353	17311	0.0106	LG04	1015872
2354	17312	0.0348	LG04	21518848
2355	17318	0.0026	LG07	9159743
2356	17320	0.0266	LG14	26201708
2357	17325	-0.0037	LG17	6195355
2358	17328	0.0208	LG05	11002377
2359	17329	-0.0068	LG01	20190450
2360	17330	0.0479	LG16	2265763
2361	17332	0.0065	LG02	12300457
2362	17335	-0.0029	LG15	25184354
2363	17342	0.0012	LG01	13165795
2364	17350	0.0452	LG21	5322647
2365	17351	0.0237	LG10	2645492
2366	17355	0.0155	LG16	19918982
2367	17357	0.0473	LG04	18182664
2368	17363	-0.0089	LG05	17877788
2369	17368	0.0266	LG16	28129391
2370	17391	0.007	LG02	19424468
2371	17392	0.0219	LG08	19037683
2372	17399	-0.0011	LG18	12589872
2373	17406	4e-04	LG12	8874489
2374	17417	0.0568	LG12	12250103
2375	17428	-0.0034	LG13	5252675
2376	17436	-0.0116	LG17	7310136
2377	17440	-0.001	LG11	5861074
2378	17442	-0.0105	LG09	18023941
2379	17446	-9e-04	LG13	11956125
2380	17454	0.07	LG03	24732539
2381	17461	4e-04	LG23	1562639
2382	17462	0.0022	LG01	19558080
2383	17480	0.0209	LG16	30396062
2384	17490	0.0079	LG14	27420218
2385	17497	0.0712	LG18	9760266
2386	17512	0.0323	LG22	4444450
2387	17523	0.0093	LG21	16251869
2388	17529	0.0561	LG13	18710644
2389	17533	-0.0027	LG04	9999171
2390	17552	0.0219	LG19	178221
2391	17561	0.0123	LG01	11481567
2392	17578	0.0291	LG21	19954312
2393	17582	0.0449	LG12	6410601
2394	17586	-0.0073	LG13	9571485
2395	17592	-9e-04	LG13	19931606
2396	17597	0.0104	LG14	7665891
2397	17600	0.0134	LG22	13696297
2398	17606	0.0074	LG02	4524449
2399	17615	-0.0038	LG22	17373299
2400	17619	0.0134	LG19	3547506
2401	17624	0.0218	LG18	12170837
2402	17625	-0.0087	LG14	1955317
2403	17629	0.0044	LG05	14114194
2404	17631	-0.0047	LG07	17895354
2405	17635	0.0661	LG19	14330666
2406	17643	-0.0036	LG17	10830571
2407	17644	-0.0061	LG11	24432463
2408	17654	0.0066	LG14	14918702
2409	17660	0.0639	LG01	9866994
2410	17666	0.0292	LG08	11504924
2411	17670	0.1296	LG07	25484701
2412	17677	-0.0012	LG12	5846753
2413	17702	-0.0013	LG09	13518924
2414	17708	0.012	LG15	13907715
2415	17718	0.0398	LG05	21496059
2416	17726	-0.001	LG11	16223640
2417	17737	0.0162	LG05	11138867
2418	17738	0.0229	LG05	23403828
2419	17739	0.0133	LG13	9164472
2420	17750	0.0569	LG11	15734279
2421	17760	-0.0014	LG10	18095577
2422	17779	0.0343	LG05	18648134
2423	17816	0.0046	LG06	237035
2424	17825	0.0381	LG01	6887258
2425	17835	0.0396	LG07	9383414
2426	17837	-0.0111	LG18	13681410
2427	17856	-2e-04	LG08	4176493
2428	17860	0.031	LG21	20577949
2429	17867	0.0166	LG08	1124351
2430	17870	0.0072	LG08	13840335
2431	17875	0.0025	LG18	21708197
2432	17879	0.0239	LG10	2293277
2433	17885	-0.0015	LG08	23012265
2434	17892	0.0251	LG23	8025224
2435	17898	0.0056	LG06	24099530
2436	17899	-0.0061	LG23	22636068
2437	17909	0.0026	LG04	27400513
2438	17912	0.0472	LG09	23034645
2439	17917	0.0034	LG23	6910701
2440	17919	-0.0114	LG05	9434848
2441	17941	0.0099	LG16	9896654
2442	17944	0.0083	LG05	9577848
2443	17947	-0.0098	LG14	25735447
2444	17959	0.0054	LG09	16869465
2445	17968	0.0728	LG09	23570799
2446	17971	0.1135	LG23	20868446
2447	17977	0.0168	LG14	24906233
2448	17985	0.0244	LG02	19239438
2449	17990	0.0139	LG10	13900150
2450	17993	0.0055	LG07	28876115
2451	18002	0.0579	LG02	5475402
2452	18012	-0.0045	LG12	22709819
2453	18015	0.014	LG12	6667315
2454	18028	-0.0012	LG20	8934802
2455	18047	0.011	LG21	15162360
2456	18049	-0.0022	LG02	15045848
2457	18050	-0.0024	LG10	1115331
2458	18063	0.0118	LG21	5119377
2459	18065	-7e-04	LG23	23935
2460	18070	0.0572	LG12	18432995
2461	18075	0.0587	LG15	6218214
2462	18089	0.0495	LG15	18910824
2463	18094	-0.0074	LG18	13222722
2464	18099	0.0401	LG01	18634387
2465	18108	0.0421	LG22	4261822
2466	18111	0.0196	LG10	2525180
2467	18142	0.0084	LG20	19914321
2468	18149	0.0369	LG18	22171134
2469	18159	0.0122	LG06	23485475
2470	18166	0.0055	LG12	567544
2471	18188	-0.0056	LG09	19813932
2472	18191	-5e-04	LG15	23717326
2473	18193	0.0048	LG04	26465366
2474	18196	0.0181	LG09	3577647
2475	18222	0.0685	LG20	58339
2476	18243	-0.0011	LG23	3883723
2477	18248	0.0062	LG10	4304858
2478	18250	-0.008	LG11	22636036
2479	18253	0.0277	LG12	23861769
2480	18273	0.064	LG13	19032406
2481	18276	-0.0091	LG09	1894085
2482	18297	0.0956	LG16	4251988
2483	18306	0.0486	LG20	14082430
2484	18308	0.048	LG01	22419255
2485	18309	0.0115	LG01	4438940
2486	18312	0.0026	LG17	4416937
2487	18318	0.0087	LG22	3971952
2488	18319	0.0203	LG09	21889342
2489	18322	0.0105	LG11	5422392
2490	18328	0.0143	LG01	4337363
2491	18330	0.0048	LG10	5843219
2492	18331	0.057	LG22	4794432
2493	18337	0.1506	LG13	14242723
2494	18355	0.026	LG05	11138778
2495	18366	0.0245	LG10	18594290
2496	18398	0.0049	LG22	1046541
2497	18401	0.0023	LG09	10862292
2498	18404	0.05	LG15	31666
2499	18415	-0.0026	LG03	27141255
2500	18434	-0.0069	LG12	23397580
2501	18438	0.0155	LG03	15357577
2502	18476	0.0369	LG21	11674406
2503	18478	0.0074	LG12	11760945
2504	18482	0.0505	LG09	12928434
2505	18512	0.0166	LG21	15913059
2506	18514	0.0672	LG13	20554528
2507	18517	-0.0075	LG07	16558501
2508	18523	-0.0125	LG18	5958731
2509	18524	0.0113	LG02	20466907
2510	18528	-0.006	LG14	1687979
2511	18534	0.0239	LG18	12493817
2512	18535	-0.0016	LG03	23373618
2513	18566	0.0319	LG01	21078734
2514	18571	-0.0086	LG11	4312750
2515	18579	0.0148	LG18	14957201
2516	18581	0.0046	LG21	21143845
2517	18586	0.0174	LG13	20555449
2518	18591	-0.0081	LG13	15078131
2519	18594	-0.0048	LG17	17024401
2520	18599	0.0101	LG13	9325469
2521	18615	1e-04	LG08	12122177
2522	18619	8e-04	LG07	18183680
2523	18621	0.0255	LG15	16439929
2524	18628	0.0142	LG08	10815737
2525	18629	0.0024	LG10	8019257
2526	18637	0.0193	LG05	21652083
2527	18641	-0.0058	LG20	6528477
2528	18659	-8e-04	LG14	2164166
2529	18662	-0.0031	LG15	12265718
2530	18678	0.005	LG16	26034933
2531	18687	-0.0079	LG14	25020971
2532	18694	0.0249	LG05	21068872
2533	18698	0.0031	LG17	2748516
2534	18702	0.0048	LG08	21564021
2535	18703	0.0028	LG20	19712595
2536	18704	-0.0184	LG22	2749624
2537	18715	0.0564	LG13	10560993
2538	18726	0.0075	LG08	25130632
2539	18733	0.0491	LG20	6483720
2540	18741	0.038	LG19	8595624
2541	18743	0.0121	LG06	7692783
2542	18757	-0.0056	LG09	11297595
2543	18760	0.004	LG20	19627592
2544	18762	0.0191	LG11	9890924
2545	18770	0.0338	LG20	17297175
2546	18780	0.094	LG02	16247404
2547	18782	-0.0014	LG06	23908378
2548	18792	-0.0011	LG12	13201639
2549	18793	0.0521	LG20	12594969
2550	18796	-0.0011	LG07	20918202
2551	18804	-0.001	LG19	19636844
2552	18808	0.0406	LG14	27046103
2553	18821	0.0235	LG12	11902614
2554	18835	0.0219	LG20	23406232
2555	18840	0.0279	LG12	5561882
2556	18841	0.0468	LG06	6656691
2557	18858	0.0275	LG15	11572233
2558	18879	0.0129	LG11	2695805
2559	18887	0.0052	LG02	22522394
2560	18889	-0.0063	LG08	18146524
2561	18900	-8e-04	LG08	10347890
2562	18923	0.0469	LG10	2954019
2563	18925	-0.0118	LG05	11763208
2564	18934	0.0092	LG15	8332754
2565	18938	-0.0135	LG23	14589392
2566	18975	0.0197	LG05	2579067
2567	18979	-4e-04	LG05	11124903
2568	18990	0.0021	LG16	26741031
2569	18994	0.0162	LG03	27850690
2570	19011	0.0851	LG19	19746275
2571	19014	0.0113	LG11	24642299
2572	19020	0.0098	LG07	27371063
2573	19022	0.0157	LG21	9959989
2574	19023	0.0427	LG10	17098983
2575	19035	0.0027	LG11	23667786
2576	19037	0.0082	LG11	9019282
2577	19039	-0.0039	LG21	18411991
2578	19045	0.0099	LG02	11101487
2579	19046	0.0609	LG07	25485765
2580	19061	0.0366	LG20	5261601
2581	19066	0.1353	LG20	3439763
2582	19069	-5e-04	LG13	1656421
2583	19070	-0.0013	LG20	15779831
2584	19076	-0.0103	LG16	28100272
2585	19081	0.0433	LG03	7238162
2586	19083	0.01	LG09	16022854
2587	19088	0.0441	LG10	21485544
2588	19094	0.0317	LG02	6619151
2589	19107	-0.0018	LG07	25260051
2590	19118	0.0011	LG05	14061436
2591	19126	0.0839	LG02	11403166
2592	19138	0.0534	LG21	8586005
2593	19141	-0.0117	LG18	8738997
2594	19146	0.087	LG16	13115937
2595	19158	-0.0037	LG15	9445017
2596	19165	0.0213	LG05	14114282
2597	19174	0.0238	LG12	5655789
2598	19181	0.0961	LG18	18862777
2599	19183	-0.0058	LG01	4056640
2600	19193	-0.0112	LG15	17580160
2601	19194	0.0285	LG15	20966393
2602	19199	0.0275	LG09	7053631
2603	19201	-0.0019	LG11	4663213
2604	19222	0.0366	LG12	19916291
2605	19228	-0.0091	LG11	2128700
2606	19231	-0.0117	LG14	25976208
2607	19232	-0.0015	LG01	6367870
2608	19241	0.135	LG19	10009059
2609	19255	-0.0093	LG03	19837223
2610	19263	0.0138	LG11	15974041
2611	19269	0.0067	LG19	12258877
2612	19275	-0.004	LG03	25242684
2613	19286	0.0021	LG22	10702229
2614	19304	0.1027	LG20	16370657
2615	19310	5e-04	LG09	23544030
2616	19324	0.0367	LG13	1620554
2617	19329	0.0294	LG03	24955295
2618	19340	3e-04	LG01	25547121
2619	19342	0.0166	LG08	3742817
2620	19351	0.0211	LG12	19338527
2621	19360	1e-04	LG09	21644883
2622	19371	0.0356	LG09	10689203
2623	19372	-0.004	LG07	30915399
2624	19384	0.0102	LG22	2473590
2625	19391	0.0281	LG15	26295688
2626	19393	0.0603	LG15	14447479
2627	19425	0.0248	LG03	10767687
2628	19437	0.0322	LG01	4662687
2629	19441	0.0068	LG03	5484346
2630	19450	0.045	LG05	20850964
2631	19458	0.0084	LG16	30927774
2632	19466	0.0056	LG06	22609209
2633	19475	0.06	LG11	14782518
2634	19502	-0.0096	LG22	17169193
2635	19513	0.0015	LG18	17677192
2636	19520	-0.0013	LG07	29868988
2637	19526	0.0069	LG01	24606463
2638	19528	0.0064	LG20	19494671
2639	19537	-0.003	LG18	11863017
2640	19541	-0.0033	LG20	9594475
2641	19543	-0.0022	LG15	19969306
2642	19551	0.0347	LG06	5223455
2643	19554	0.063	LG16	415421
2644	19559	0.0045	LG16	4031997
2645	19564	0.0315	LG10	20345887
2646	19587	0.0258	LG08	8178687
2647	19592	0.0155	LG03	20800363
2648	19598	0.0497	LG02	20048778
2649	19608	-0.0039	LG13	5343568
2650	19616	0.0118	LG02	3134816
2651	19626	-0.001	LG13	6621179
2652	19630	0.0139	LG19	80778
2653	19632	0.0488	LG07	24868754
2654	19641	0.0163	LG11	22415326
2655	19650	0.0886	LG21	20367923
2656	19651	0.0121	LG14	5180737
2657	19660	0.0153	LG11	12511791
2658	19666	0.0412	LG21	20790620
2659	19679	0.0166	LG19	12150283
2660	19682	0.0164	LG09	24358659
2661	19683	-0.0026	LG13	13024843
2662	19685	0.0121	LG07	28686518
2663	19689	-0.0052	LG06	3616089
2664	19716	0.0707	LG01	13543599
2665	19718	-0.0095	LG04	15786063
2666	19720	0.0128	LG14	7840851
2667	19725	-0.0077	LG17	11204349
2668	19729	0.1456	LG11	9699702
2669	19731	0.0083	LG20	1842228
2670	19735	0.2132	LG16	15806212
2671	19739	0.0104	LG16	17279586
2672	19740	-0.0035	LG04	32561118
2673	19742	0.0319	LG11	658080
2674	19750	0.0089	LG02	6566985
2675	19756	0.0329	LG04	17689844
2676	19758	0.0492	LG20	13703430
2677	19761	0.036	LG04	19319412
2678	19765	-1e-04	LG10	14845344
2679	19768	-0.0051	LG23	13992374
2680	19772	0.0985	LG17	4161952
2681	19784	0.1393	LG11	19585086
2682	19785	0.0604	LG07	19665494
2683	19821	0.0135	LG21	15631628
2684	19830	-0.0031	LG11	18942693
2685	19853	0.0474	LG16	4413742
2686	19854	0.0011	LG19	14775984
2687	19856	0.0173	LG05	19867310
2688	19864	0.292	LG16	10083819
2689	19879	0.0081	LG07	27702248
2690	19881	0.0095	LG03	24958507
2691	19884	-0.0021	LG16	30787223
2692	19885	0.0135	LG17	11215274
2693	19899	0.0109	LG16	15751143
2694	19900	0.0552	LG01	21474610
2695	19904	-0.0061	LG07	18504536
2696	19910	0.0106	LG16	12218491
2697	19918	0.0317	LG14	18235511
2698	19923	0.0391	LG08	20933711
2699	19928	-9e-04	LG14	12103261
2700	19937	0.0299	LG05	18997330
2701	19940	0.0057	LG16	28505558
2702	19943	0.0402	LG11	5432424
2703	19956	0.0287	LG12	9597045
2704	19964	0.0362	LG11	5576643
2705	19965	-6e-04	LG15	14387770
2706	19971	-0.0112	LG15	18510285
2707	19975	0.0417	LG03	29149035
2708	19990	-0.0051	LG06	10021608
2709	19994	5e-04	LG16	27979524
2710	19996	0.0097	LG01	25476068
2711	20017	-0.0091	LG15	8397570
2712	20021	0.0013	LG06	12932691
2713	20023	0.0049	LG15	21939601
2714	20036	0.0452	LG09	7937542
2715	20056	-0.0017	LG13	15343655
2716	20057	0.0456	LG04	15803187
2717	20061	0.0147	LG15	19363735
2718	20068	0.0356	LG09	23628908
2719	20070	0.0162	LG14	27100953
2720	20078	0.0225	LG16	14766717
2721	20081	0.0332	LG10	12658536
2722	20082	0.0204	LG22	10123107
2723	20083	-0.001	LG23	19876950
2724	20085	0.0229	LG16	27127755
2725	20101	0.0034	LG06	7734851
2726	20117	-0.0055	LG09	24359231
2727	20128	0.0427	LG06	176690
2728	20140	0.0943	LG11	18447554
2729	20144	0.029	LG05	14401240
2730	20148	0.011	LG03	28122202
2731	20154	0.0357	LG01	19065023
2732	20158	0.0486	LG04	25712430
2733	20163	0.0016	LG07	24305226
2734	20186	0.0092	LG20	4366727
2735	20195	0.0593	LG01	4436797
2736	20197	0.0097	LG07	21773059
2737	20198	0.0278	LG13	17432380
2738	20215	0.0113	LG14	7929568
2739	20222	0.0349	LG01	15949701
2740	20230	3e-04	LG16	20860046
2741	20239	0.0673	LG20	19669429
2742	20242	0.0273	LG22	7133742
2743	20245	0.0051	LG01	14915282
2744	20248	0.0162	LG07	29864471
2745	20249	0.092	LG11	21054680
2746	20255	0.0512	LG04	17092539
2747	20257	-0.0085	LG13	23629689
2748	20259	0.0208	LG19	9435515
2749	20263	0.0205	LG12	29713
2750	20265	0.0119	LG09	12622101
2751	20284	0.0532	LG02	5625109
2752	20295	-8e-04	LG10	24766333
2753	20321	0.0145	LG18	8985599
2754	20336	0.0213	LG21	1739622
2755	20337	0.0282	LG09	22425930
2756	20351	0.0139	LG11	24512227
2757	20364	0.0362	LG14	8805051
2758	20372	-0.0014	LG20	5687024
2759	20374	2e-04	LG22	19950182
2760	20381	-0.0062	LG05	14027035
2761	20384	0.0387	LG14	18183471
2762	20395	-5e-04	LG07	29553803
2763	20399	0.0215	LG16	24136086
2764	20400	0.0174	LG15	7408576
2765	20402	-0.0068	LG06	24374929
2766	20413	-0.0015	LG04	22474367
2767	20424	-0.0097	LG18	12678763
2768	20425	0.022	LG05	6497308
2769	20444	0.0161	LG19	17407510
2770	20446	0.023	LG09	11671951
2771	20449	0.077	LG05	21122347
2772	20452	-0.0055	LG02	11371678
2773	20462	0.0081	LG22	10749043
2774	20465	0.0099	LG06	23946740
2775	20472	-0.0018	LG07	27329202
2776	20473	-0.0103	LG15	24761398
2777	20486	-0.0068	LG23	1216584
2778	20490	0.0547	LG03	25668424
2779	20500	0.0253	LG18	6322989
2780	20501	-0.0023	LG02	4299068
2781	20517	0.0074	LG18	19923264
2782	20522	0.036	LG09	2507199
2783	20525	0.0046	LG16	8921702
2784	20526	0.0099	LG08	5973861
2785	20532	-0.0058	LG21	5502111
2786	20543	0.0218	LG21	3250970
2787	20544	0.0566	LG12	6086824
2788	20546	0.0416	LG15	8724721
2789	20551	0.0295	LG16	27618250
2790	20552	0.28	LG02	7704733
2791	20559	0.0279	LG01	8160450
2792	20561	0.0055	LG04	28036248
2793	20568	0.0025	LG15	22021243
2794	20570	-0.0075	LG02	3848141
2795	20572	-0.005	LG02	19225999
2796	20574	-0.0072	LG04	25004497
2797	20586	0.0077	LG02	23733031
2798	20588	0.0045	LG15	8372922
2799	20593	0.0099	LG13	16159441
2800	20609	0.0123	LG14	8091522
2801	20612	0.0381	LG20	23244756
2802	20624	0.0307	LG18	13659026
2803	20625	0.0164	LG14	3709595
2804	20649	-0.0058	LG15	22198330
2805	20664	0.0118	LG14	22972927
2806	20666	-0.0093	LG11	22294272
2807	20670	0.0646	LG19	16492281
2808	20672	0.0107	LG15	21374181
2809	20688	0.0022	LG21	15905567
2810	20689	0.0311	LG18	15486047
2811	20691	0.0442	LG15	7901474
2812	20714	0.0125	LG14	23463317
2813	20715	-0.0031	LG03	16306928
2814	20719	-0.0116	LG16	24193447
2815	20726	0.0198	LG09	4436715
2816	20732	0.0969	LG14	7233848
2817	20735	-0.0076	LG04	16801618
2818	20742	0.0428	LG16	11890175
2819	20744	-0.0072	LG05	23975122
2820	20753	0.023	LG07	27066137
2821	20756	6e-04	LG06	3568242
2822	20760	2e-04	LG08	15110370
2823	20770	-0.0058	LG13	20742960
2824	20781	0.0087	LG15	10765691
2825	20794	0.0207	LG01	6675702
2826	20795	0.0399	LG21	3588758
2827	20796	0.0329	LG11	10174407
2828	20798	0.0303	LG09	10682829
2829	20810	-9e-04	LG07	5032460
2830	20835	-0.0063	LG22	15230255
2831	20837	0.0117	LG18	599341
2832	20859	0.0179	LG20	12055040
2833	20867	0.0458	LG06	15224176
2834	20885	-0.005	LG07	12288312
2835	20890	0.0167	LG09	7053543
2836	20895	-0.0166	LG15	19993255
2837	20898	0.0393	LG03	6721773
2838	20908	0.0449	LG15	8329374
2839	20920	0.0407	LG10	19404682
2840	20923	-0.0111	LG11	14468605
2841	20926	-0.0062	LG01	19851693
2842	20928	0.02	LG18	12055207
2843	20929	0.0196	LG05	17283664
2844	20945	0.0584	LG10	19366755
2845	20964	-0.0011	LG15	19751967
2846	20990	0.0487	LG07	21131169
2847	20997	0.0177	LG18	17575333
2848	21016	0.0203	LG07	23507934
2849	21028	-0.001	LG03	6721861
2850	21046	4e-04	LG03	18033092
2851	21060	0.0222	LG22	16224007
2852	21061	0.0289	LG09	3779676
2853	21070	0.0331	LG12	21516223
2854	21071	0.0198	LG15	25544457
2855	21073	0.005	LG12	4069175
2856	21078	0.0421	LG02	22029483
2857	21084	0.0348	LG22	7012706
2858	21089	0.0104	LG10	4739467
2859	21097	-2e-04	LG20	11746796
2860	21100	0.0169	LG20	15135577
2861	21106	0.0399	LG22	7620118
2862	21107	7e-04	LG16	20463948
2863	21118	0.0779	LG09	17644011
2864	21120	0.0705	LG09	6147938
2865	21152	-0.001	LG21	19559785
2866	21174	0.026	LG12	22865901
2867	21185	0.0095	LG03	12326269
2868	21204	0.027	LG10	8516939
2869	21239	0.0375	LG09	19366042
2870	21244	0.1601	LG03	18402039
2871	21256	-0.0011	LG11	3027003
2872	21277	0.0401	LG02	18598638
2873	21289	0.0102	LG18	20707834
2874	21290	0.0505	LG05	16180064
2875	21296	0.0217	LG02	8900071
2876	21302	0.0531	LG14	14635342
2877	21313	-0.0125	LG11	852857
2878	21317	-0.0052	LG19	18962587
2879	21327	0.0217	LG03	20363142
2880	21335	-0.0151	LG11	2991166
2881	21336	0.0285	LG17	5556158
2882	21339	0.0607	LG04	10785561
2883	21360	0.0438	LG11	16819948
2884	21376	-0.0086	LG16	18669407
2885	21377	0	LG02	5810716
2886	21403	-0.0045	LG14	6790576
2887	21411	0.0425	LG15	17013389
2888	21419	-0.008	LG04	15849042
2889	21453	0.0276	LG06	6580009
2890	21454	0.0129	LG09	7105409
2891	21470	0.0177	LG08	24761922
2892	21482	0.0139	LG18	5106734
2893	21492	0.1017	LG14	10086345
2894	21509	0.0095	LG11	8929232
2895	21518	0.136	LG01	16668458
2896	21537	-8e-04	LG22	11444989
2897	21539	-0.0033	LG08	10823636
2898	21540	0.0429	LG08	6956890
2899	21546	0.0234	LG12	18266357
2900	21558	0.0161	LG21	22420803
2901	21559	9e-04	LG21	9696329
2902	21583	0.0099	LG01	21139714
2903	21590	0.0431	LG11	5432942
2904	21596	0.0112	LG18	2607432
2905	21600	0.0184	LG08	7171130
2906	21613	0.0055	LG03	7275254
2907	21614	0.0262	LG06	8028774
2908	21624	0	LG04	8536219
2909	21625	-0.0082	LG04	29329140
2910	21633	0.0283	LG16	3885750
2911	21647	0.0136	LG18	8914446
2912	21653	0.0129	LG13	14590679
2913	21666	-0.0019	LG18	19530417
2914	21671	0.0236	LG22	16784220
2915	21683	9e-04	LG04	14603051
2916	21686	0.0686	LG09	13925989
2917	21699	-0.0089	LG06	8243548
2918	21704	0.0061	LG14	2137806
2919	21720	0.0038	LG01	12649886
2920	21721	0.0101	LG19	7685592
2921	21723	-6e-04	LG07	29130898
2922	21726	-0.0123	LG14	5603751
2923	21738	0.0071	LG04	7663467
2924	21748	0.0503	LG20	20065316
2925	21762	-0.0055	LG20	8139735
2926	21772	-0.0122	LG17	6468420
2927	21779	0.0108	LG14	10097824
2928	21788	0.0085	LG17	14129644
2929	21789	0.0257	LG11	11847676
2930	21798	0.003	LG23	17398726
2931	21801	0.0085	LG01	3842286
2932	21802	0.0095	LG09	609295
2933	21807	0.057	LG11	26732894
2934	21821	-0.0035	LG03	22712251
2935	21826	-4e-04	LG19	19574950
2936	21829	0.0064	LG07	19738440
2937	21833	0.118	LG21	20406551
2938	21844	-0.0015	LG01	12649886
2939	21851	0.0306	LG17	11697684
2940	21863	0.1705	LG23	14840096
2941	21866	0.0159	LG11	21490805
2942	21870	0.032	LG10	2836992
2943	21874	0.0744	LG07	15564103
2944	21905	-0.0107	LG16	28586581
2945	21907	0.013	LG18	13803198
2946	21920	0.0067	LG21	21956905
2947	21921	0.0789	LG06	17047252
2948	21924	0.013	LG22	6202798
2949	21934	0.0045	LG07	18657038
2950	21961	0.0265	LG07	29591336
2951	21971	0.1478	LG10	10867159
2952	21996	-4e-04	LG21	4890359
2953	22001	0.0064	LG20	13259719
2954	22011	0.0287	LG10	4306943
2955	22022	0.0025	LG22	11180967
2956	22061	0.0238	LG22	11222389
2957	22068	0.2037	LG17	4492434
2958	22084	0.0091	LG17	10466061
2959	22085	0.0454	LG18	13692097
2960	22092	0.0367	LG09	13245403
2961	22104	-0.002	LG04	28268549
2962	22126	0.043	LG19	12047075
2963	22131	0.0278	LG02	19717408
2964	22145	0.017	LG11	9814031
2965	22166	0.0047	LG07	14854682
2966	22206	0.0717	LG12	21990158
2967	22242	0.0438	LG23	1656399
2968	22246	0.0492	LG09	16119065
2969	22276	0.0139	LG07	22340068
2970	22282	0.0206	LG14	2687638
2971	22284	-0.0034	LG20	406647
2972	22286	0.0296	LG16	10185157
2973	22295	0.1034	LG16	4288722
2974	22303	0.0363	LG07	17494008
2975	22304	-0.0056	LG14	6109311
2976	22323	0.1086	LG17	16498976
2977	22324	1e-04	LG07	21203117
2978	22328	0.0355	LG23	688488
2979	22330	0.0049	LG02	1459777
2980	22331	0.0033	LG16	3984059
2981	22332	0.0066	LG08	19098019
2982	22336	-0.0021	LG20	12477427
