Locus	chromosome	fst	c_pos
1228	PCodG	0.0229	351127601
7027	PCodG	0.3434	351131613
11154	PCodG	0.2357	351524448
18514	PCodG	0.4267	351665263
18586	PCodG	0.0038	351666184
23389	PCodG	0.0231	351678599
3339	PCodG	0.0108	351747868
11170	PCodG	0.2162	351774533
11225	PCodG	0.0305	351810061
20770	PCodG	0.1191	351853695
15104	PCodG	0.2113	351919340
23009	PCodG	0.0733	351979778
1048	PCodG	0.3049	352125522
14505	PCodG	0.1554	352131809
1689	PCodG	0.0068	352154206
315	PCodG	0.2668	352391205
14011	PCodG	0.6796	353027120
6693	PCodG	0.1183	353268111
4140	PCodG	-0.0012	353313453
5441	PCodG	0.0036	353502743
21827	PCodG	0.0222	354258608
10933	PCodG	0.0105	354512547
11116	PCodG	0.0536	354618940
20699	PCodG	0.0487	354619028
2682	PCodG	0.0565	354639724
20257	PCodG	0.0181	354740424
23883	PCodG	0.0133	354812243
22436	PCodG	0.0405	355025524
4156	PCodG	0.0208	355124404
19509	PCodG	0.0376	355284659
10960	PCodG	0.1779	355686191
3541	PCodG	0.1798	355686279
25323	PCodG	0.3424	355819951
8295	PCodG	0.4184	356010698
18633	PCodG	0.041	356116971
7768	PCodG	0.0634	356160505
16766	PCodG	0.1047	356164675
734	PCodG	0.0187	356370151
12401	PCodG	0.0382	356713750
2587	PCodG	0.0476	356990303
22950	PCodG	0.3603	357030050
13384	PCodG	0.7786	357232937
9378	PCodG	0.0548	357674243
8847	PCodG	0.1912	357817937
13418	PCodG	0.1148	358088341
11003	PCodG	0.1915	358121597
490	PCodG	0.8178	358311462
616	PCodG	0.6453	358326190
18528	PCodG	0.4883	358475449
1078	PCodG	0.0268	358526123
23334	PCodG	0.0659	358638322
17625	PCodG	0.8334	358742787
9770	PCodG	0.0633	358783553
25478	PCodG	0.0139	358829018
21704	PCodG	0.5326	358925276
18659	PCodG	0.0085	358951636
23776	PCodG	-0.0012	359077294
618	PCodG	0.2432	359112644
6540	PCodG	0.0257	359212040
24167	PCodG	0.0298	359277554
12158	PCodG	0.0464	359307029
12622	PCodG	0.3823	359315004
940	PCodG	0.0118	359354888
13525	PCodG	0.0654	359380591
22282	PCodG	0.0398	359475108
16814	PCodG	0.0351	359714382
23723	PCodG	0.1532	359780578
6353	PCodG	0.0057	360143412
16325	PCodG	0.0407	360213441
20625	PCodG	0.041	360497065
13411	PCodG	0.1491	360497151
25091	PCodG	0.5256	360618328
5711	PCodG	0.0192	360766018
16233	PCodG	0.2732	360901397
24451	PCodG	0.9871	360976087
8330	PCodG	0.3784	361029832
2550	PCodG	0.2447	361121793
25561	PCodG	0.3111	361121886
5892	PCodG	0.235	361186360
14127	PCodG	0.0192	361372776
13188	PCodG	0.0144	361426521
6608	PCodG	0.0117	361443112
1975	PCodG	0.7242	361838567
91	PCodG	0.0314	361844629
19651	PCodG	0.0522	361968207
1970	PCodG	0.012	362238760
9717	PCodG	0.9422	362329385
21726	PCodG	0.1575	362391221
6399	PCodG	0.0107	362470576
3594	PCodG	0.0474	362691061
5781	PCodG	0.2774	362786197
14517	PCodG	0.152	362803426
10410	PCodG	0.0149	362803514
22304	PCodG	0.0302	362896781
10662	PCodG	0.0916	362896869
7910	PCodG	0.0177	363360735
21403	PCodG	0.5855	363578046
815	PCodG	0.4801	363902412
554	PCodG	0.0267	363996661
2204	PCodG	0.0035	364021230
20732	PCodG	0.3716	364021318
15774	PCodG	0.0666	364056412
24090	PCodG	0.0726	364397881
17597	PCodG	0.7047	364453361
14620	PCodG	0.0398	364565322
19720	PCodG	0.0425	364628321
9102	PCodG	0.0456	364628409
20215	PCodG	0.0217	364717038
20609	PCodG	0.1699	364878992
5699	PCodG	0.0487	364925289
22892	PCodG	0.1542	364963710
2425	PCodG	0.8197	365073689
5580	PCodG	0.7171	365073777
691	PCodG	0.0436	365287923
15239	PCodG	0.2292	365301829
11447	PCodG	0.0318	365301917
14839	PCodG	0.3529	365350235
9119	PCodG	0.4379	365518680
14702	PCodG	0.4263	365518768
20364	PCodG	0.02	365592521
2843	PCodG	0.2211	365868895
15997	PCodG	0.0872	366004450
7089	PCodG	0.4084	366152252
24342	PCodG	0.4201	366255229
2974	PCodG	0.8555	366506833
8389	PCodG	0.6547	366595603
388	PCodG	0.0703	366595691
13422	PCodG	0.0515	366596552
16215	PCodG	0.0612	366601149
14804	PCodG	0.0472	366720316
13909	PCodG	0.0351	366720862
4492	PCodG	0.0905	366720862
23487	PCodG	0.0935	366740747
3129	PCodG	0.0052	366817700
21492	PCodG	0.2558	366873815
21779	PCodG	0.0375	366885294
1441	PCodG	0.0123	367110338
3308	PCodG	0.0371	367387396
23333	PCodG	0.0052	367410076
7690	PCodG	0.9904	367968121
445	PCodG	0.1368	368028179
11313	PCodG	0.3165	368307293
3417	PCodG	0.4475	368463831
7203	PCodG	0.0282	368491388
24098	PCodG	0.0063	368542475
10462	PCodG	0.3077	368609718
13563	PCodG	0.0339	368609806
25240	PCodG	0.0068	368805796
19928	PCodG	0.2328	368890731
15327	PCodG	0.1442	368930376
8461	PCodG	0.3593	368953114
4989	PCodG	5.00E-04	369040099
14864	PCodG	0.0081	369164888
8388	PCodG	0.0085	369249079
5945	PCodG	0.1919	369656548
721	PCodG	0.4228	369656636
10245	PCodG	0.0102	369680974
5151	PCodG	0.0516	369715817
9943	PCodG	0.1378	369929840
7890	PCodG	0.1059	370071952
10954	PCodG	0.1135	370103820
10715	PCodG	0.0139	370608171
21989	PCodG	0.1019	370915928
21302	PCodG	0.0385	371422812
15316	PCodG	0.2542	371668107
17654	PCodG	0.0377	371706172
2861	PCodG	0.0274	372185095
10306	PCodG	0.2912	372250373
4185	PCodG	0.4243	372566056
6631	PCodG	0.8499	372566877
1463	PCodG	0.024	372886209
10092	PCodG	0.0319	372886297
13911	PCodG	0.0392	373104389
7366	PCodG	0.0041	373243947
75	PCodG	0.0999	373752118
25130	PCodG	0.2756	373752206
8726	PCodG	0.0695	373802705
5333	PCodG	0.7711	373977505
1339	PCodG	0.0937	373991577
4402	PCodG	0.9117	374339482
6597	PCodG	0.474	374503391
7498	PCodG	0.0626	374559551
25649	PCodG	0.0753	374623881
3832	PCodG	0.0839	374744831
12884	PCodG	0.5307	374744921
18830	PCodG	0.0528	374879639
10218	PCodG	0.0187	374882549
20384	PCodG	0.0065	374970941
19918	PCodG	0.4646	375022981
24824	PCodG	0.1057	375028748
11354	PCodG	0.0272	375702414
17245	PCodG	0.021	376015975
22407	PCodG	0.0476	376025309
12948	PCodG	0.0766	376119832
17106	PCodG	0.0535	376527190
9675	PCodG	0.0027	376946235
22476	PCodG	0.0158	376957906
3636	PCodG	0.0049	377173299
22688	PCodG	0.3286	377196640
4088	PCodG	0.0464	377672647
1372	PCodG	0.0452	377694171
331	PCodG	0.0032	378001677
14492	PCodG	0.006	378123769
8046	PCodG	0.3815	378651774
12707	PCodG	0.1055	379076083
3102	PCodG	0.0645	379081547
11749	PCodG	0.0729	379085474
663	PCodG	0.009	379111715
13468	PCodG	0.1449	379330246
19219	PCodG	0.1071	379336356
1002	PCodG	0.365	379642741
1159	PCodG	0.0141	379664728
20664	PCodG	0.017	379760397
13322	PCodG	0.038	379864417
8885	PCodG	0.1774	379864505
14266	PCodG	0.0795	379898311
148	PCodG	0.0236	380004428
24483	PCodG	0.0035	380019210
20714	PCodG	0.0501	380250787
16934	PCodG	0.0285	380522281
6270	PCodG	0.0875	380533500
9731	PCodG	0.8367	380544717
2794	PCodG	0.0413	380634422
19098	PCodG	0.0389	380883554
14208	PCodG	0.0395	381050087
12869	PCodG	0.0215	381074645
1936	PCodG	0.0435	381292625
3524	PCodG	0.0761	381292713
2917	PCodG	0.0811	381491045
3379	PCodG	0.0575	381510340
17977	PCodG	0.08	381693703
12155	PCodG	0.2631	381693791
9506	PCodG	0.0164	381801884
18687	PCodG	0.0597	381808441
13430	PCodG	0.5865	381946415
4754	PCodG	0.0064	382001218
22355	PCodG	0.1199	382110024
844	PCodG	0.0122	382319576
10079	PCodG	0.6525	382348258
4330	PCodG	0.0202	382351813
12747	PCodG	0.2908	382522829
17947	PCodG	0.0587	382522917
3228	PCodG	0.1044	382612379
10821	PCodG	0.2226	382670641
19231	PCodG	0.014	382763678
6360	PCodG	0.0095	382944315
17320	PCodG	0.3386	382989178
10086	PCodG	0.1124	383038127
7952	PCodG	0.1429	383078950
7682	PCodG	0.0229	383175978
548	PCodG	0.1157	383360514
2429	PCodG	0.2364	383677508
18808	PCodG	-0.0014	383833573
23694	PCodG	0.6977	383874354
20070	PCodG	3.00E-04	383888423
15623	PCodG	0.0295	383891990
14992	PCodG	0.0575	383892078
7698	PCodG	0.0988	383917191
24801	PCodG	0.05	384086231
17490	PCodG	0.2943	384207688
22595	PCodG	0.2891	384239057
7953	PCodG	0.016	384258482
4760	PCodG	0.0348	384776896
1712	PCodG	0.0206	384822570
21383	PCodG	0.0646	384858607
22898	PCodG	0.1997	384935047
12606	PCodG	0.0471	385264818
12866	PCodG	0.0815	385472320
5697	PCodG	0.2514	385665896
3341	PCodG	0.7535	385680625
2752	PCodG	0.1796	385859028
14341	PCodG	-0.0011	385949897
18404	PCodG	0.3031	386116068
4715	PCodG	0.0591	387338164
8727	PCodG	0.012	387367274
7559	PCodG	0.0912	388004334
12233	PCodG	0.0671	388252814
12099	PCodG	0.0418	388483960
16457	PCodG	0.0894	390031308
4413	PCodG	0.1054	390184838
15401	PCodG	0.0676	390379387
10539	PCodG	0.0136	390436057
14473	PCodG	0.0136	390445011
23740	PCodG	0.0168	390505161
7271	PCodG	0.4177	390505249
7370	PCodG	0.1556	390661070
12738	PCodG	0.0917	390861006
6031	PCodG	0.5845	391009105
11505	PCodG	0.1089	391041377
12664	PCodG	0.0027	391123899
2175	PCodG	0.3859	391443052
15274	PCodG	0.0371	391972725
3523	PCodG	0.9407	392039434
18075	PCodG	0.9884	392302616
11947	PCodG	0.116	393390566
1722	PCodG	0.0319	393488878
6244	PCodG	0.1386	393489936
20400	PCodG	0.1045	393492978
18583	PCodG	0.0306	393686379
8527	PCodG	-0.0015	393841370
10045	PCodG	0.0909	393877034
14502	PCodG	0.1059	393895009
9579	PCodG	0.1696	393928794
20691	PCodG	0.2877	393985876
4004	PCodG	0.0137	393997328
23412	PCodG	0.0186	394135785
12921	PCodG	0.0081	394210495
860	PCodG	0.0756	394246781
6938	PCodG	0.0149	394377574
20908	PCodG	3.00E-04	394413776
18934	PCodG	0.1966	394417156
6926	PCodG	0.5008	394441257
20588	PCodG	0.0999	394457324
13597	PCodG	0.9838	394472057
20017	PCodG	0.4751	394481972
192	PCodG	0.0403	394485391
16613	PCodG	0.083	394516335
832	PCodG	0.1296	394518373
15850	PCodG	0.0468	394614211
5636	PCodG	0.0186	394617293
20546	PCodG	0.0166	394809123
10691	PCodG	-0.0011	394876837
1589	PCodG	0.0202	394966924
10475	PCodG	0.0644	395275122
16354	PCodG	0.0498	395368636
23903	PCodG	0.1373	395495371
19158	PCodG	0.2349	395529419
20125	PCodG	0.1454	395628414
10292	PCodG	0.0172	395628502
8743	PCodG	0.1349	396383660
1031	PCodG	0.1415	396687583
4729	PCodG	0.0515	396790565
20781	PCodG	0.0106	396850093
16063	PCodG	0.0429	396872172
23685	PCodG	0.665	396902714
17217	PCodG	0.0394	396924041
11486	PCodG	0.0584	396924129
8955	PCodG	0.3319	396952864
15508	PCodG	0.0225	396987876
10076	PCodG	0.0441	396993368
8601	PCodG	0.6791	396995581
4000	PCodG	0.0406	397158999
13316	PCodG	0.1113	397182242
18858	PCodG	0.0068	397656635
23929	PCodG	0.0929	397682085
22410	PCodG	0.0555	398102595
2607	PCodG	0.0639	398321255
22087	PCodG	0.0195	398321341
18662	PCodG	0.0379	398350120
23827	PCodG	0.0426	398354726
7730	PCodG	0.0136	398376653
9187	PCodG	0.0565	398383824
23451	PCodG	0.013	398408388
7138	PCodG	0.0267	398487853
13209	PCodG	0.0348	398737719
6969	PCodG	0.3593	398749468
9449	PCodG	0.0556	399103241
10017	PCodG	0.0331	399383581
17708	PCodG	0.1185	399992117
13242	PCodG	0.0603	400040720
16480	PCodG	0.2142	400171591
16520	PCodG	0.1362	400418887
19965	PCodG	0.0704	400472172
19393	PCodG	0.2608	400531881
5264	PCodG	0.0444	400566177
8301	PCodG	0.0447	400580236
9228	PCodG	0.0239	400628314
11552	PCodG	0.0611	401071907
2967	PCodG	0.2929	401233546
24036	PCodG	0.0395	401513052
1560	PCodG	0.3228	401545581
16535	PCodG	0.0514	401822030
2813	PCodG	0.0805	402088995
16599	PCodG	0.0457	402359663
22615	PCodG	0.0352	402412427
10742	PCodG	0.0742	402465956
18621	PCodG	-0.0016	402524331
7526	PCodG	0.1235	402533785
22954	PCodG	0.0411	402547164
13860	PCodG	0.0203	402727919
5590	PCodG	0.0482	403033607
21411	PCodG	0.0283	403097791
12206	PCodG	0.3087	403133743
4849	PCodG	0.2635	403167424
22596	PCodG	0.2409	403217951
88	PCodG	0.0412	403226675
15507	PCodG	0.0248	403237131
11841	PCodG	0.0291	403357093
1567	PCodG	0.15	403423871
7096	PCodG	0.3452	403423959
8023	PCodG	0.0273	403526604
1160	PCodG	0.392	403561935
15474	PCodG	0.304	403567902
2820	PCodG	0.1595	403580743
1126	PCodG	0.0201	403584170
14510	PCodG	0.0893	403603421
19193	PCodG	0.1836	403664562
22839	PCodG	0.0323	404031392
1844	PCodG	0.1153	404066124
13082	PCodG	4.00E-04	404087082
974	PCodG	2.00E-04	404087170
15398	PCodG	0.075	404146611
2127	PCodG	0.0709	404273555
4578	PCodG	3.00E-04	404574589
19971	PCodG	0.0024	404594687
12709	PCodG	0.0233	404639530
4894	PCodG	0.0533	404672080
12425	PCodG	0.0101	404698054
22129	PCodG	0.0257	404762608
13314	PCodG	0.1391	404777388
16384	PCodG	0.0355	404882269
18089	PCodG	0.0228	404995226
22889	PCodG	0.3264	405256298
23886	PCodG	0.0184	405303775
20061	PCodG	0.1435	405448137
6319	PCodG	0.0705	405505318
7083	PCodG	0.0073	405524986
25087	PCodG	0.0167	405590891
11789	PCodG	0.0413	405617312
4824	PCodG	0.0131	405643667
11386	PCodG	0.0299	405675414
8246	PCodG	0.2389	405739463
8427	PCodG	0.0279	405796186
20964	PCodG	0.0681	405836369
5679	PCodG	0.8079	405931788
23550	PCodG	0.0068	406026503
19543	PCodG	0.0209	406053708
20895	PCodG	0.0442	406077657
6878	PCodG	0.2051	406466192
9789	PCodG	0.6601	406527800
10839	PCodG	0.1032	406653924
24029	PCodG	0.015	406654012
597	PCodG	0.0528	406656098
6417	PCodG	6.00E-04	406659190
12295	PCodG	0.0485	406895821
19194	PCodG	0.0947	407050795
8788	PCodG	0.1457	407083965
15869	PCodG	0.0606	407214367
15326	PCodG	0.1613	407337521
11433	PCodG	0.0194	407337609
4079	PCodG	0.0574	407430623
20672	PCodG	0.8373	407458583
10756	PCodG	0.2002	407546065
14166	PCodG	0.302	407981940
20023	PCodG	0.0417	408024003
15652	PCodG	0.0847	408096542
20568	PCodG	0.0595	408105645
20649	PCodG	0.0342	408282732
3849	PCodG	0.3462	408326710
6658	PCodG	0.5582	408478885
7223	PCodG	0.1216	408605197
240	PCodG	0.3573	408761057
7193	PCodG	0.0444	408769097
10284	PCodG	0.0627	409079869
3484	PCodG	0.0264	409142132
22789	PCodG	0.2722	409145485
9354	PCodG	0.2364	409221336
14730	PCodG	0.0945	409320043
18191	PCodG	0.1914	409801728
12070	PCodG	0.032	409842185
11133	PCodG	0.4135	410349151
13607	PCodG	0.0781	410555872
20473	PCodG	0.9275	410845800
4852	PCodG	0.0369	410866035
2850	PCodG	0.0637	410893465
22794	PCodG	0.4143	410894288
8759	PCodG	0.0052	410992944
16966	PCodG	0.0123	411091437
25025	PCodG	0.0073	411101760
6996	PCodG	0.0249	411103983
2539	PCodG	0.0015	411214376
6526	PCodG	0.9503	411227640
12956	PCodG	0.1356	411249454
17335	PCodG	0.2592	411268756
12025	PCodG	0.0435	411330919
24485	PCodG	0.2099	411370941
11990	PCodG	0.0857	411454893
25199	PCodG	0.0575	411572050
21071	PCodG	0.0685	411628859
24517	PCodG	0.034	411648362
1066	PCodG	0.0244	411691329
17258	PCodG	0.0226	412238293
19391	PCodG	0.1549	412380090
142	PCodG	0.0257	413030538
19554	PCodG	0.1908	413097782
117	PCodG	0.9755	413352643
13221	PCodG	0.9773	413352731
9724	PCodG	0.0286	413916985
2029	PCodG	0.5378	414090589
6454	PCodG	0.0488	414224496
7227	PCodG	0.0828	414781999
17330	PCodG	0.0068	414948124
24841	PCodG	0.0283	414955502
13352	PCodG	0.03	415001721
15411	PCodG	0.1117	416165157
11646	PCodG	0.0133	416402008
21633	PCodG	0.5105	416568111
22331	PCodG	0.5604	416666420
6315	PCodG	0.1245	416700413
19559	PCodG	0.0474	416714358
18297	PCodG	-0.0013	416934349
22295	PCodG	0.0782	416971083
25037	PCodG	0.0124	417096015
19853	PCodG	0.1599	417096103
23511	PCodG	0.0308	417376831
3066	PCodG	0.2655	417767718
5730	PCodG	0.6063	417792896
2844	PCodG	0.0038	418299992
3086	PCodG	0.2184	418421181
20706	PCodG	0.0163	418505488
4841	PCodG	0.0132	418723360
19890	PCodG	0.0576	418726086
14380	PCodG	0.0095	419175899
13600	PCodG	-0.0019	419304635
20604	PCodG	0.0323	419420725
11871	PCodG	0.0371	420313706
15752	PCodG	0.1258	420332825
22999	PCodG	0.2571	420365920
8209	PCodG	0.1938	420720703
11872	PCodG	0.0935	420796335
25102	PCodG	0.0054	420824466
23279	PCodG	0.0801	420824554
1201	PCodG	0.1322	421206188
24219	PCodG	0.2921	421428039
11843	PCodG	0.0325	421589905
20525	PCodG	0.0466	421604063
13083	PCodG	-0.0015	421625380
6403	PCodG	0.3389	421625468
14327	PCodG	0.0803	421667402
17973	PCodG	0.1004	421676403
13818	PCodG	0.2181	421762605
2349	PCodG	0.0164	421993145
13485	PCodG	0.0261	422024493
23099	PCodG	0.2404	422346164
17941	PCodG	0.224	422579015
7134	PCodG	0.0207	422610912
19864	PCodG	0.0325	422766180
17046	PCodG	0.0661	422786889
6925	PCodG	0.0867	422791921
13533	PCodG	0.0221	422792009
22286	PCodG	0.0076	422867518
6487	PCodG	0.191	423393693
24284	PCodG	0.0747	423620813
14405	PCodG	0.1975	423706816
11234	PCodG	0.0114	424308117
23633	PCodG	0.0515	424460737
605	PCodG	0.0885	424537405
20742	PCodG	0.0864	424572536
19910	PCodG	0.1063	424900852
6970	PCodG	0.018	424963020
9393	PCodG	0.0373	425092017
9100	PCodG	0.0082	425124636
23724	PCodG	0.0094	425221850
3338	PCodG	0.0927	425353816
15528	PCodG	0.4465	425707781
19146	PCodG	0.1839	425798298
9740	PCodG	0.0364	425930600
18553	PCodG	0.0969	426116356
9162	PCodG	0.0042	426305957
13626	PCodG	0.0079	426324664
2149	PCodG	0.0943	426610567
735	PCodG	0.992	426833438
8671	PCodG	0.5272	427095639
14199	PCodG	0.0858	427103213
17255	PCodG	0.0796	427127041
7146	PCodG	0.0051	427127129
20078	PCodG	0.0599	427449078
1007	PCodG	0.0123	427664178
952	PCodG	0.0372	427776408
21999	PCodG	0.0106	427880560
2997	PCodG	0.6355	427880648
19712	PCodG	0.0194	427890672
11129	PCodG	0.0119	427975588
16208	PCodG	0.0134	428297407
19899	PCodG	0.0228	428433504
19735	PCodG	0.6672	428488573
23974	PCodG	0.0247	428528561
11899	PCodG	0.7025	428860195
10471	PCodG	0.0308	429411844
24886	PCodG	0.2426	429427922
3331	PCodG	0.6252	429839505
19739	PCodG	0.0606	429961947
19438	PCodG	0.0995	430003926
5722	PCodG	0.12	430004014
23870	PCodG	0.0139	430107692
212	PCodG	0.0333	430138156
10414	PCodG	0.0644	430138244
557	PCodG	0.1269	430235062
12925	PCodG	0.0198	430420629
12972	PCodG	0.0106	430661947
7571	PCodG	0.0482	430776859
25252	PCodG	0.0496	430789775
12534	PCodG	0.0313	430923573
20681	PCodG	0.0273	431213631
21376	PCodG	0.1396	431351768
22689	PCodG	0.0377	431351856
3827	PCodG	0.5409	431425226
9144	PCodG	0.0102	431694696
14924	PCodG	0.0518	431694784
16874	PCodG	0.0139	431820057
3348	PCodG	0.0536	432516786
348	PCodG	0.9291	432559120
17355	PCodG	0.0196	432601343
21107	PCodG	0.0775	433146309
24935	PCodG	0.3879	433387641
20230	PCodG	0.6614	433542407
23758	PCodG	0.2543	433816179
22657	PCodG	0.0976	433999588
391	PCodG	0.0866	434206234
23321	PCodG	0.0552	434421399
9682	PCodG	0.6938	434618982
17104	PCodG	0.0543	434656884
1596	PCodG	0.0287	434828218
6498	PCodG	0.2386	434963187
15165	PCodG	0.0501	434975757
9872	PCodG	0.0275	434976782
12824	PCodG	0.0755	435539787
21554	PCodG	0.0318	435539874
6877	PCodG	0.0136	435874557
11476	PCodG	0.032	435874645
7450	PCodG	0.4957	436004131
10342	PCodG	0.0443	436017209
3659	PCodG	0.0535	436017297
9289	PCodG	0.3572	436427330
15235	PCodG	0.0155	436427418
24858	PCodG	0.0936	436474751
14852	PCodG	0.9442	436474838
4192	PCodG	0.052	436567408
5836	PCodG	0.0264	436618446
7537	PCodG	0.0205	436747300
13774	PCodG	0.0018	436768282
20399	PCodG	0.3286	436818447
20719	PCodG	0.8845	436875808
3406	PCodG	0.0307	436911476
10425	PCodG	0.0068	436956991
7299	PCodG	0.022	437017567
4242	PCodG	0.0854	437209165
13725	PCodG	0.3024	437215983
2329	PCodG	0.1329	437232250
11651	PCodG	0.0053	437311166
14006	PCodG	0.1052	437425116
13297	PCodG	0.0025	437430524
15168	PCodG	0.0356	437478520
8019	PCodG	0.2863	437674544
14719	PCodG	0.0061	437675409
12723	PCodG	0.0589	437741099
7490	PCodG	0.0298	437948454
18651	PCodG	0.1343	438186323
2118	PCodG	0.0275	438577143
18678	PCodG	0.1535	438717294
10232	PCodG	0.0219	438733695
16352	PCodG	0.2795	438940104
22719	PCodG	0.0541	439245943
18990	PCodG	0.1732	439423392
8206	PCodG	0.0302	439464926
23413	PCodG	0.1747	439672566
20085	PCodG	0.0938	439810116
5176	PCodG	0.0452	439830703
5288	PCodG	0.1144	439899310
8260	PCodG	0.0308	439986656
12218	PCodG	0.0843	440066277
5637	PCodG	0.0306	440110990
20551	PCodG	0.0035	440300611
6602	PCodG	0.0398	440322301
1738	PCodG	0.138	440438050
24115	PCodG	0.0095	440458785
4108	PCodG	0.0646	440478334
6835	PCodG	0.0273	440537229
4352	PCodG	0.0368	440537317
19994	PCodG	0.0988	440661885
3865	PCodG	0.0924	440776982
19076	PCodG	0.0155	440782633
3488	PCodG	0.0186	440782721
17368	PCodG	0.1206	440811752
4032	PCodG	0.4795	441164681
19940	PCodG	0.0999	441187919
21905	PCodG	-0.001	441268942
24025	PCodG	0.0027	441367362
16891	PCodG	0.014	441536987
20748	PCodG	0.0124	442090096
4016	PCodG	0.0417	442241822
4782	PCodG	0.4467	442584610
23482	PCodG	0.0676	442584698
24586	PCodG	0.0359	442739854
6525	PCodG	0.0089	442850592
2786	PCodG	0.1048	442999226
17480	PCodG	0.0283	443078423
19884	PCodG	0.0873	443469584
8746	PCodG	0.8287	443570573
13406	PCodG	0.2339	443583642
19458	PCodG	0.9306	443610135
376	PCodG	0.0284	444266664
25129	PCodG	0.013	444363923
6593	PCodG	0.112	444625493
22813	PCodG	0.3142	444720656
2327	PCodG	0.007	444778097
9922	PCodG	0.0117	444918177
10840	PCodG	0.8265	445843096
25139	PCodG	7.00E-04	446021464
13333	PCodG	0.0449	446482731
18698	PCodG	0.1269	446524120
16549	PCodG	0.0322	446878007
3547	PCodG	0.0941	447902194
8827	PCodG	0.0424	447905731
19772	PCodG	0.9479	447937556
2353	PCodG	0.0618	447980916
2100	PCodG	0.2961	448058751
377	PCodG	0.2316	448164114
12054	PCodG	0	448169224
18312	PCodG	0.0504	448192541
22687	PCodG	0.4008	448192629
22068	PCodG	0.2066	448268038
25297	PCodG	0.0617	448495743
23917	PCodG	0.0032	448526410
5897	PCodG	0.1149	449032470
2058	PCodG	0.0388	449156569
2648	PCodG	0.0036	449281708
14559	PCodG	0.0163	449284205
11859	PCodG	0.0219	449288240
21336	PCodG	0.0029	449331762
25366	PCodG	0.0412	449747385
17325	PCodG	0.855	449970959
8816	PCodG	0.0119	450094152
5973	PCodG	0.3075	450237141
21772	PCodG	0.1353	450244024
14930	PCodG	0.0623	450245458
6467	PCodG	0.6354	450313936
9190	PCodG	0.5721	450415998
11090	PCodG	0.0506	450528479
15887	PCodG	0.0061	450528567
13369	PCodG	-0.0013	450658225
22868	PCodG	0.0364	450798535
4549	PCodG	0.0522	451066058
4893	PCodG	0.7186	451085652
17436	PCodG	0.6639	451085740
1817	PCodG	0.0333	451362899
11462	PCodG	0.0169	451389749
24774	PCodG	0.1492	451401180
3639	PCodG	0.2982	451409187
14979	PCodG	0.3266	451931754
3601	PCodG	0.0312	452094973
3680	PCodG	0.8481	452381413
6426	PCodG	0.8233	452526928
14130	PCodG	0.04	452630121
2082	PCodG	0.007	452630209
8769	PCodG	0.0286	452960638
25103	PCodG	0.0518	453086698
13196	PCodG	0.3976	453123753
15351	PCodG	0.2074	453214943
6533	PCodG	0.0212	453241522
9833	PCodG	0.1292	453906395
730	PCodG	0.0196	453906483
11926	PCodG	0.0109	454184033
22084	PCodG	0.0352	454241665
23180	PCodG	0.0606	454251466
419	PCodG	0.4595	454293011
11574	PCodG	0.0221	454354804
16585	PCodG	0.2735	454354892
11027	PCodG	0.0815	454450453
7869	PCodG	0.0016	454464350
17643	PCodG	0.0383	454606175
15229	PCodG	0.196	454606263
14740	PCodG	0.0808	454640950
12120	PCodG	0.3896	454978342
19725	PCodG	0.2947	454979953
19885	PCodG	0.2406	454990878
4885	PCodG	0.07	455082463
10560	PCodG	0.041	455116434
21851	PCodG	0.0209	455473288
420	PCodG	0.065	455666856
8320	PCodG	0.04	455721995
12979	PCodG	0.0124	455745367
2491	PCodG	0.0258	455879021
23848	PCodG	0.038	455958021
3939	PCodG	0.1085	456225717
7230	PCodG	0.0218	457612326
14143	PCodG	0.1909	457723937
228	PCodG	0.0203	457782832
17282	PCodG	0.0461	457868793
21788	PCodG	0.013	457905248
9590	PCodG	-0.0014	458170397
14714	PCodG	0.0391	458279574
12636	PCodG	0.0851	458992787
11337	PCodG	0.1701	459101790
6100	PCodG	0.0435	459305497
24840	PCodG	0.0067	459390816
3822	PCodG	0.3147	459446870
11964	PCodG	0.1269	459699931
3378	PCodG	0.0568	459720033
23493	PCodG	0.0092	459910913
7367	PCodG	0.6668	460153818
1734	PCodG	0.0317	460208983
22323	PCodG	0.0879	460274580
4734	PCodG	0.3333	460286249
4097	PCodG	0.0241	460726349
3328	PCodG	0.0272	460726437
18594	PCodG	0.2525	460800005
5189	PCodG	0.0183	461249498
16880	PCodG	0.0285	461825228
14045	PCodG	0.0093	462142831
23645	PCodG	-6.00E-04	462714322
14727	PCodG	-2.00E-04	462762313
6870	PCodG	0.4027	462765522
24077	PCodG	0.0272	463078573
15378	PCodG	0.0663	463078573
13980	PCodG	0.0148	463078661
20837	PCodG	0.7058	463524152
6368	PCodG	0.7222	463524240
20419	PCodG	0.0294	463590611
9443	PCodG	0.1306	463728004
23272	PCodG	0.104	464000195
9812	PCodG	0.0189	464021032
8217	PCodG	0.8001	464606529
6604	PCodG	0.0061	464628681
11072	PCodG	0.046	464677962
15571	PCodG	0.616	464821432
15323	PCodG	0.1035	464853294
9247	PCodG	0.0216	464884846
3120	PCodG	0.0362	464912262
8183	PCodG	0.1053	464943126
6500	PCodG	0.1625	464965751
1205	PCodG	0.0262	465048295
3561	PCodG	0.1146	465133204
21596	PCodG	0.5582	465532243
13304	PCodG	0.0102	465923611
12322	PCodG	0.0022	466109281
