Locus	fst	chromosome	c_pos
4280	-0.0038	LG22	553672122
18480	0.0237	LG22	553722426
11048	-0.0023	LG22	553949837
18398	0.0488	LG22	554361304
707	0.0003	LG22	555292972
11851	0.002	LG22	555538455
12537	0.0085	LG22	555601987
9184	-0.0019	LG22	555990228
18704	-0.0026	LG22	556064387
3780	0.0031	LG22	556125318
8530	0.0047	LG22	556558927
23351	0.0032	LG22	556952317
24664	0.0474	LG22	557206248
23950	0.0144	LG22	557352092
11469	-0.0005	LG22	557431505
6318	-0.0079	LG22	557469837
5273	0.0726	LG22	557581617
6617	-0.0007	LG22	557633124
6388	0.0044	LG22	557702943
17512	0.0104	LG22	557759213
15098	0.0007	LG22	557861885
5016	-0.0103	LG22	557861973
23441	0.0296	LG22	557886016
16577	0.0172	LG22	557887733
18331	0.0096	LG22	558109195
13608	0.0005	LG22	558297742
5516	-0.0026	LG22	558696185
19050	0.0123	LG22	558872620
11367	-0.0057	LG22	559000424
15267	-0.0065	LG22	559135462
24544	0.0169	LG22	559247594
7192	0.0036	LG22	559293977
613	-0.0074	LG22	559342936
17021	0.0213	LG22	559423967
21148	0.125	LG22	559536079
5891	0.0444	LG22	559709836
20242	0.0127	LG22	560448505
4404	0.0288	LG22	560847145
18881	0.0034	LG22	560934795
20466	0.009	LG22	560996813
6802	0.006	LG22	561238999
4081	0.0264	LG22	562545007
9418	0.0273	LG22	562545095
17004	-0.001	LG22	562607436
17131	-0.0033	LG22	562633211
4039	0.0449	LG22	562682500
2690	0.0124	LG22	563206922
8794	-0.0046	LG22	564016904
19286	-0.0034	LG22	564016992
5387	0.0057	LG22	564041833
20462	-0.0009	LG22	564063806
22899	0.0012	LG22	564165445
23627	-0.0054	LG22	564358481
22022	0.0255	LG22	564495730
17890	-0.0076	LG22	564572135
21537	-0.0021	LG22	564759752
1739	0.0004	LG22	564990716
9211	0.0761	LG22	565190521
14171	-0.0018	LG22	565374611
23361	0.0366	LG22	565443965
12736	0.0006	LG22	565640628
4775	-0.0069	LG22	565691135
13167	0.0021	LG22	565918231
2206	0.0332	LG22	566706081
6565	-0.0013	LG22	566968758
14592	0.0015	LG22	567660237
9610	-0.0046	LG22	567956603
20312	0.019	LG22	568058182
20835	0.0067	LG22	568545018
8056	0.0195	LG22	568555755
22406	0.0082	LG22	568689055
5035	0.0108	LG22	569485731
2554	-0.011	LG22	569558666
23115	0.0356	LG22	569558666
2718	0.0051	LG22	569841668
10316	-0.0032	LG22	569929568
11565	0.0144	LG22	570011033
8540	0.0028	LG22	570066558
21671	-0.0024	LG22	570098983
245	0.0106	LG22	570122717
9347	0.0054	LG22	570458703
19502	-0.0112	LG22	570483956
11144	0.0173	LG22	570591926
17615	0.0002	LG22	570688062
1629	0.0066	LG22	572012679
11611	-0.0061	LG22	572257834
8484	0.005	LG22	572344095
525	-0.0069	LG22	572438747
3196	-0.0071	LG22	572471242
24734	0.0016	LG22	572810403
12711	0.1109	LG22	573016249
4759	0.0089	LG22	573124549
647	-0.0014	LG22	573186855
22364	0.0104	LG22	573264857
20374	0.003	LG22	573264945
23502	0.0543	LG22	573360722
16745	-0.0051	LG22	573463750
18065	0.0069	LG23	575074401
2947	0.0729	LG23	575990087
1939	-0.0044	LG23	575997615
20486	-0.001	LG23	576267050
4217	-0.0082	LG23	576472135
25365	0.0025	LG23	576473069
1969	0.0284	LG23	576621517
5776	0.0129	LG23	576648612
3499	-0.0016	LG23	576781483
14115	0.0033	LG23	576852211
23608	-0.0008	LG23	577107126
24671	0.0064	LG23	577345320
5673	-0.0016	LG23	577658399
24528	-0.0096	LG23	577844385
2498	-0.0045	LG23	577881127
9886	0.0005	LG23	577955115
862	-0.0013	LG23	578082626
6816	0.0004	LG23	578259374
12568	-0.0028	LG23	578599448
9415	-0.0046	LG23	578930070
18243	-0.0012	LG23	578934189
16418	-0.0003	LG23	578956759
4599	0.1729	LG23	579074176
14075	0.0054	LG23	579796773
14305	-0.001	LG23	579853259
9492	0.0187	LG23	579991923
8554	0.0021	LG23	580015929
14922	-0.0021	LG23	580170954
5431	0.0005	LG23	580465661
5586	0.0121	LG23	580780152
5859	0.0101	LG23	580985443
15780	0.0289	LG23	581025681
8126	0.0026	LG23	581227163
10745	0.009	LG23	581565210
24136	0.0059	LG23	581935528
17917	-0.008	LG23	581961167
13656	-0.0005	LG23	581990242
11343	0.0058	LG23	581990330
13253	-0.0096	LG23	582779592
13756	0.0001	LG23	582801617
25244	-0.0046	LG23	582849588
5633	0.0132	LG23	583047236
6953	-0.0021	LG23	583064204
24265	-0.0103	LG23	583177995
12886	0.0134	LG23	583248465
10928	0.0001	LG23	583401671
14913	0.0027	LG23	583403107
6080	0.0108	LG23	583403195
23214	0.0271	LG23	583654636
15122	-0.0064	LG23	583758687
4159	-0.01	LG23	584313449
7627	0.0108	LG23	584354061
5437	-0.0018	LG23	584651661
5538	0.0109	LG23	584666560
4412	0.0201	LG23	584943663
16517	-0.0019	LG23	584950275
11675	0.0014	LG23	585031273
15796	0.0002	LG23	585133262
23914	-0.0008	LG23	585136429
5662	-0.0058	LG23	585167404
10240	0.0066	LG23	585285777
16180	0.0004	LG23	585559592
7216	0.0161	LG23	586332254
16098	0.0175	LG23	586479010
25526	-0.0076	LG23	586604410
10598	-0.0012	LG23	586963166
10319	-0.0009	LG23	587594415
12555	0.0336	LG23	587652304
21003	-0.0043	LG23	587871156
1407	0.0702	LG23	588026572
7697	-0.0071	LG23	588230791
23534	-0.0021	LG23	588387777
2564	0.0109	LG23	588682498
5570	0.0046	LG23	588847397
14532	0.0054	LG23	588879205
19768	-0.0032	LG23	589042840
21786	-0.003	LG23	589083761
13650	-0.0063	LG23	589187143
2603	0.023	LG23	589443432
18938	-0.0013	LG23	589639858
21863	-0.0018	LG23	589890562
13462	0	LG23	590045845
21573	0.0041	LG23	590154035
8907	0.0147	LG23	590215393
2251	-0.009	LG23	590648415
10236	0.0006	LG23	591522750
6638	-0.0052	LG23	591673436
12600	0.0151	LG23	591721668
9655	-0.0039	LG23	591782283
16865	0.0026	LG23	591915836
11336	0.0133	LG23	592165110
2985	0.0777	LG23	592217303
5952	-0.0026	LG23	592442520
16902	0.01	LG23	592447050
21798	0.002	LG23	592449192
12615	0.0067	LG23	592513599
5201	-0.0055	LG23	592931398
8149	0.02	LG23	593261514
9941	0.0113	LG23	593557884
7620	-0.0022	LG23	593630204
11741	0.1386	LG23	593679339
7283	-0.0124	LG23	593708956
12758	-0.0056	LG23	593855210
10675	-0.002	LG23	594122261
3356	0.0144	LG23	594315540
11182	0.017	LG23	594357262
23124	0.0008	LG23	594595274
16157	-0.0057	LG23	594700111
20083	-0.0004	LG23	594927416
10514	-0.0044	LG23	596258422
7048	0.0272	LG23	596317080
12559	0.0046	LG23	596997639
13960	0.0081	LG23	597429189
13523	0.0229	LG23	597429277
22923	-0.0002	LG23	597960145
7754	0.0347	LG23	598016948
2751	-0.0004	LG23	598035906
