locus	n_missing	p_missing
19937_46	39	0.0605590062112
19940_45	12	0.0186335403727
19941_65	12	0.0186335403727
19943_64	5	0.00776397515528
19946_81	86	0.133540372671
19956_81	2	0.00310559006211
19959_64	163	0.253105590062
19960_75	11	0.0170807453416
19964_73	24	0.0372670807453
19965_46	1	0.00155279503106
19967_83	1	0.00155279503106
19971_69	7	0.0108695652174
19975_77	23	0.0357142857143
19984_40	17	0.026397515528
19985_31	358	0.555900621118
19990_74	4	0.00621118012422
19993_34	1	0.00155279503106
19994_89	4	0.00621118012422
19995_90	30	0.0465838509317
19996_91	39	0.0605590062112
20000_70	10	0.0155279503106
20001_82	426	0.66149068323
20016_63	280	0.434782608696
20017_89	3	0.00465838509317
20021_68	2	0.00310559006211
20023_56	32	0.0496894409938
20028_53	3	0.00465838509317
20032_40	382	0.593167701863
20033_53	9	0.0139751552795
20036_57	24	0.0372670807453
20039_83	4	0.00621118012422
20042_75	3	0.00465838509317
20049_41	118	0.183229813665
20052_57	104	0.16149068323
20056_48	6	0.00931677018634
20057_72	11	0.0170807453416
20058_78	8	0.0124223602484
20061_62	16	0.0248447204969
20068_52	24	0.0372670807453
20070_33	65	0.100931677019
20074_48	15	0.0232919254658
20075_45	368	0.571428571429
20077_56	18	0.027950310559
20078_54	27	0.0419254658385
20081_32	121	0.187888198758
20082_54	7	0.0108695652174
20083_40	36	0.055900621118
20085_77	12	0.0186335403727
20086_32	63	0.0978260869565
20091_36	10	0.0155279503106
20099_81	57	0.0885093167702
20100_68	87	0.135093167702
20101_58	13	0.0201863354037
20104_28	5	0.00776397515528
20105_82	189	0.29347826087
20108_69	86	0.133540372671
20115_44	6	0.00931677018634
20117_80	19	0.0295031055901
20118_89	108	0.167701863354
20125_75	5	0.00776397515528
20128_60	8	0.0124223602484
20130_54	16	0.0248447204969
20132_36	87	0.135093167702
20139_66	5	0.00776397515528
20140_39	7	0.0108695652174
20144_38	27	0.0419254658385
20148_73	12	0.0186335403727
20154_72	2	0.00310559006211
20157_86	5	0.00776397515528
20158_53	3	0.00465838509317
20159_45	12	0.0186335403727
20163_53	82	0.127329192547
20168_54	13	0.0201863354037
20171_41	6	0.00931677018634
20181_62	83	0.128881987578
20184_54	347	0.538819875776
20186_89	3	0.00465838509317
20194_67	93	0.144409937888
20195_34	16	0.0248447204969
20197_83	8	0.0124223602484
20198_46	0	0.0
20215_72	4	0.00621118012422
20222_82	7	0.0108695652174
20225_33	22	0.0341614906832
20227_34	167	0.259316770186
20230_54	16	0.0248447204969
20232_89	46	0.0714285714286
20236_53	11	0.0170807453416
20239_35	26	0.0403726708075
20242_58	61	0.0947204968944
20245_54	9	0.0139751552795
20248_54	74	0.114906832298
20249_50	15	0.0232919254658
20251_30	392	0.608695652174
20255_44	11	0.0170807453416
20257_65	11	0.0170807453416
20259_88	3	0.00465838509317
20260_64	4	0.00621118012422
20263_34	2	0.00310559006211
20265_35	115	0.178571428571
20270_89	11	0.0170807453416
20273_81	33	0.0512422360248
20284_87	61	0.0947204968944
20285_86	8	0.0124223602484
20295_36	56	0.0869565217391
20296_62	0	0.0
20312_28	33	0.0512422360248
20320_56	88	0.136645962733
20321_44	31	0.0481366459627
20322_34	3	0.00465838509317
20328_78	10	0.0155279503106
20336_79	20	0.0310559006211
20337_28	2	0.00310559006211
20343_57	30	0.0465838509317
20344_34	31	0.0481366459627
20351_28	9	0.0139751552795
20354_36	33	0.0512422360248
20363_87	70	0.108695652174
20364_58	12	0.0186335403727
20372_78	1	0.00155279503106
20373_35	132	0.204968944099
20374_72	46	0.0714285714286
20381_65	8	0.0124223602484
20382_37	17	0.026397515528
20383_71	15	0.0232919254658
20384_52	9	0.0139751552795
20385_69	3	0.00465838509317
20391_78	20	0.0310559006211
20395_69	18	0.027950310559
20399_42	10	0.0155279503106
20400_59	7	0.0108695652174
20402_75	9	0.0139751552795
20407_46	8	0.0124223602484
20413_39	4	0.00621118012422
20419_57	11	0.0170807453416
20424_33	32	0.0496894409938
20425_46	4	0.00621118012422
20435_88	5	0.00776397515528
20436_40	315	0.489130434783
20437_35	20	0.0310559006211
20444_63	11	0.0170807453416
20446_35	2	0.00310559006211
20449_53	14	0.0217391304348
20452_48	6	0.00931677018634
20462_43	7	0.0108695652174
20464_83	55	0.0854037267081
20465_81	8	0.0124223602484
20466_66	12	0.0186335403727
20472_87	15	0.0232919254658
20473_75	60	0.0931677018634
20478_83	37	0.0574534161491
20486_89	7	0.0108695652174
20490_28	8	0.0124223602484
20494_88	60	0.0931677018634
20497_88	79	0.122670807453
20500_53	8	0.0124223602484
20501_35	70	0.108695652174
20511_65	29	0.0450310559006
20514_81	30	0.0465838509317
20517_32	51	0.0791925465839
20522_80	6	0.00931677018634
20525_43	12	0.0186335403727
20526_79	3	0.00465838509317
20530_56	8	0.0124223602484
20532_47	7	0.0108695652174
20539_65	343	0.532608695652
20543_35	19	0.0295031055901
20544_89	18	0.027950310559
20546_42	32	0.0496894409938
20551_60	5	0.00776397515528
20552_60	2	0.00310559006211
20554_75	373	0.579192546584
20559_66	1	0.00155279503106
20561_35	14	0.0217391304348
20568_56	86	0.133540372671
20570_35	3	0.00465838509317
20572_35	2	0.00310559006211
20573_64	16	0.0248447204969
20574_42	7	0.0108695652174
20578_91	46	0.0714285714286
20581_43	8	0.0124223602484
20586_75	5	0.00776397515528
20588_36	69	0.107142857143
20593_54	119	0.184782608696
20597_44	20	0.0310559006211
20598_33	8	0.0124223602484
20604_78	37	0.0574534161491
20609_79	16	0.0248447204969
20612_42	18	0.027950310559
20616_90	64	0.0993788819876
20624_60	26	0.0403726708075
20625_85	70	0.108695652174
20626_73	176	0.273291925466
20631_91	74	0.114906832298
20646_67	61	0.0947204968944
20648_53	24	0.0372670807453
20649_71	38	0.0590062111801
20656_77	39	0.0605590062112
20657_51	15	0.0232919254658
20658_90	84	0.130434782609
20664_88	14	0.0217391304348
20666_51	40	0.0621118012422
20670_39	31	0.0481366459627
20672_73	55	0.0854037267081
20675_53	18	0.027950310559
20678_86	360	0.55900621118
20681_49	4	0.00621118012422
20682_50	10	0.0155279503106
20685_34	393	0.610248447205
20688_76	19	0.0295031055901
20689_88	53	0.082298136646
20691_89	28	0.0434782608696
20699_87	7	0.0108695652174
20705_78	104	0.16149068323
20706_37	19	0.0295031055901
20711_36	103	0.159937888199
20714_70	46	0.0714285714286
20715_33	53	0.082298136646
20719_30	12	0.0186335403727
20724_91	369	0.57298136646
20726_42	5	0.00776397515528
20732_56	12	0.0186335403727
20735_86	3	0.00465838509317
20740_83	221	0.343167701863
20742_30	31	0.0481366459627
20744_32	17	0.026397515528
20748_78	93	0.144409937888
20753_58	15	0.0232919254658
20756_87	6	0.00931677018634
20760_53	12	0.0186335403727
20770_80	5	0.00776397515528
20778_54	41	0.0636645962733
20781_76	22	0.0341614906832
20782_70	9	0.0139751552795
20788_86	371	0.576086956522
20791_58	39	0.0605590062112
20794_86	30	0.0465838509317
20795_76	14	0.0217391304348
20796_80	7	0.0108695652174
20798_88	14	0.0217391304348
20799_73	62	0.0962732919255
20810_76	8	0.0124223602484
20813_50	9	0.0139751552795
20834_61	370	0.574534161491
20835_91	30	0.0465838509317
20837_42	132	0.204968944099
20859_64	8	0.0124223602484
20862_53	24	0.0372670807453
20863_85	143	0.222049689441
20867_36	3	0.00465838509317
20872_72	15	0.0232919254658
20875_68	10	0.0155279503106
20880_79	108	0.167701863354
20885_88	56	0.0869565217391
20890_34	9	0.0139751552795
20893_48	8	0.0124223602484
20895_28	56	0.0869565217391
20897_62	310	0.481366459627
20898_37	19	0.0295031055901
20900_34	561	0.871118012422
20907_43	356	0.552795031056
20908_32	10	0.0155279503106
20913_60	9	0.0139751552795
20920_45	14	0.0217391304348
20923_87	55	0.0854037267081
20926_90	12	0.0186335403727
20928_88	11	0.0170807453416
20929_56	18	0.027950310559
20933_28	42	0.0652173913043
20937_84	17	0.026397515528
20938_34	399	0.619565217391
20940_69	236	0.366459627329
20945_59	8	0.0124223602484
20952_73	21	0.0326086956522
20964_52	11	0.0170807453416
20965_74	139	0.215838509317
20972_89	83	0.128881987578
20979_35	263	0.408385093168
20989_81	18	0.027950310559
20990_48	26	0.0403726708075
20997_52	2	0.00310559006211
21003_28	20	0.0310559006211
21007_41	11	0.0170807453416
21016_66	15	0.0232919254658
21027_80	20	0.0310559006211
21028_83	4	0.00621118012422
21042_80	8	0.0124223602484
21046_87	8	0.0124223602484
21060_52	191	0.296583850932
21061_61	8	0.0124223602484
21070_72	84	0.130434782609
21071_61	16	0.0248447204969
21073_82	23	0.0357142857143
21078_35	30	0.0465838509317
21084_81	4	0.00621118012422
21089_49	7	0.0108695652174
21090_37	26	0.0403726708075
21092_64	7	0.0108695652174
21097_61	10	0.0155279503106
21100_52	2	0.00310559006211
21101_30	46	0.0714285714286
21106_58	13	0.0201863354037
21107_62	11	0.0170807453416
21113_43	18	0.027950310559
21118_69	2	0.00310559006211
21119_51	49	0.0760869565217
21120_58	10	0.0155279503106
21122_86	19	0.0295031055901
21125_43	6	0.00931677018634
21127_47	12	0.0186335403727
21131_90	400	0.621118012422
21148_90	21	0.0326086956522
21152_61	5	0.00776397515528
21174_85	49	0.0760869565217
21179_43	8	0.0124223602484
21180_60	60	0.0931677018634
21185_61	6	0.00931677018634
21188_34	3	0.00465838509317
21189_90	31	0.0481366459627
21202_56	27	0.0419254658385
21204_50	1	0.00155279503106
21207_41	352	0.546583850932
21209_73	62	0.0962732919255
21213_53	14	0.0217391304348
21224_47	14	0.0217391304348
21237_28	85	0.13198757764
21239_71	115	0.178571428571
21244_64	5	0.00776397515528
21256_66	52	0.0807453416149
21258_43	45	0.0698757763975
21277_37	54	0.083850931677
21279_68	7	0.0108695652174
21280_65	14	0.0217391304348
21289_41	29	0.0450310559006
21290_80	10	0.0155279503106
21294_31	55	0.0854037267081
21296_44	10	0.0155279503106
21301_65	231	0.358695652174
21302_39	0	0.0
21313_28	14	0.0217391304348
21317_82	6	0.00931677018634
21318_42	16	0.0248447204969
21321_72	31	0.0481366459627
21322_59	19	0.0295031055901
21325_86	10	0.0155279503106
21327_46	23	0.0357142857143
21331_46	28	0.0434782608696
21335_70	81	0.125776397516
21336_39	85	0.13198757764
21339_32	5	0.00776397515528
21348_67	1	0.00155279503106
21353_63	13	0.0201863354037
21360_43	83	0.128881987578
21361_61	10	0.0155279503106
21376_62	41	0.0636645962733
21377_87	40	0.0621118012422
21383_69	101	0.156832298137
21392_73	31	0.0481366459627
21394_79	390	0.605590062112
21402_75	29	0.0450310559006
21403_62	65	0.100931677019
21406_80	21	0.0326086956522
21410_85	293	0.454968944099
21411_34	77	0.119565217391
21419_81	75	0.116459627329
21421_80	14	0.0217391304348
21429_31	15	0.0232919254658
21433_86	23	0.0357142857143
21435_89	118	0.183229813665
21448_31	433	0.672360248447
21449_34	11	0.0170807453416
21450_58	35	0.054347826087
21453_35	15	0.0232919254658
21454_72	12	0.0186335403727
21455_83	57	0.0885093167702
21465_30	57	0.0885093167702
21470_85	38	0.0590062111801
21476_68	168	0.260869565217
21478_84	342	0.531055900621
21482_67	57	0.0885093167702
21488_48	20	0.0310559006211
21489_81	110	0.170807453416
21492_83	4	0.00621118012422
21493_44	375	0.582298136646
21506_80	566	0.878881987578
21509_46	7	0.0108695652174
21512_60	244	0.378881987578
21514_90	3	0.00465838509317
21516_89	153	0.237577639752
21518_52	21	0.0326086956522
21526_35	45	0.0698757763975
21531_55	36	0.055900621118
21536_75	64	0.0993788819876
21537_40	52	0.0807453416149
21539_91	17	0.026397515528
21540_43	21	0.0326086956522
21545_80	6	0.00931677018634
21546_86	10	0.0155279503106
21551_75	206	0.319875776398
21554_85	76	0.11801242236
21558_79	5	0.00776397515528
21559_58	8	0.0124223602484
21560_72	8	0.0124223602484
21561_58	98	0.152173913043
21563_67	32	0.0496894409938
21569_57	386	0.599378881988
21571_48	390	0.605590062112
21572_83	9	0.0139751552795
21573_42	18	0.027950310559
21577_87	28	0.0434782608696
21583_80	31	0.0481366459627
21588_62	164	0.254658385093
21590_69	54	0.083850931677
21592_84	60	0.0931677018634
21594_74	344	0.534161490683
21596_52	78	0.121118012422
21597_83	4	0.00621118012422
21598_91	384	0.596273291925
21600_63	21	0.0326086956522
21611_73	41	0.0636645962733
21613_41	11	0.0170807453416
21614_30	2	0.00310559006211
21622_42	83	0.128881987578
21624_79	136	0.211180124224
21625_80	109	0.169254658385
21627_77	341	0.52950310559
21633_56	33	0.0512422360248
21647_87	83	0.128881987578
21649_39	30	0.0465838509317
21653_35	47	0.0729813664596
21666_51	8	0.0124223602484
21670_59	27	0.0419254658385
21671_32	1	0.00155279503106
21674_28	16	0.0248447204969
21681_83	67	0.104037267081
21683_72	22	0.0341614906832
21686_40	126	0.195652173913
21690_54	369	0.57298136646
21693_45	2	0.00310559006211
21699_82	47	0.0729813664596
21704_83	55	0.0854037267081
21705_34	10	0.0155279503106
21706_50	304	0.472049689441
21708_85	36	0.055900621118
21712_32	59	0.0916149068323
21714_40	40	0.0621118012422
21716_34	342	0.531055900621
21719_55	69	0.107142857143
21720_36	6	0.00931677018634
21721_90	88	0.136645962733
21723_76	8	0.0124223602484
21726_71	9	0.0139751552795
21731_79	136	0.211180124224
21732_56	50	0.0776397515528
21738_43	26	0.0403726708075
21739_50	26	0.0403726708075
21740_80	11	0.0170807453416
21747_86	42	0.0652173913043
21748_28	56	0.0869565217391
21755_44	372	0.577639751553
21762_37	14	0.0217391304348
21768_81	41	0.0636645962733
21769_77	408	0.633540372671
21772_78	29	0.0450310559006
21779_74	17	0.026397515528
21780_91	63	0.0978260869565
21785_51	53	0.082298136646
21786_39	18	0.027950310559
21788_86	8	0.0124223602484
21789_52	12	0.0186335403727
21795_71	4	0.00621118012422
21797_44	326	0.506211180124
21798_30	23	0.0357142857143
21799_79	118	0.183229813665
21800_47	30	0.0465838509317
21801_30	38	0.0590062111801
21802_81	18	0.027950310559
21807_77	14	0.0217391304348
21810_86	48	0.0745341614907
21813_84	5	0.00776397515528
21815_37	55	0.0854037267081
21820_64	10	0.0155279503106
21821_80	51	0.0791925465839
21823_66	344	0.534161490683
21825_65	33	0.0512422360248
21826_86	7	0.0108695652174
21827_62	20	0.0310559006211
21829_90	27	0.0419254658385
21833_28	31	0.0481366459627
21838_83	341	0.52950310559
21844_32	12	0.0186335403727
21845_57	32	0.0496894409938
21850_91	96	0.149068322981
21851_28	3	0.00465838509317
21853_91	349	0.541925465839
21857_71	490	0.760869565217
21859_84	299	0.464285714286
21861_80	294	0.45652173913
21863_80	19	0.0295031055901
21866_72	11	0.0170807453416
21870_62	12	0.0186335403727
21874_61	0	0.0
21882_83	39	0.0605590062112
21884_47	2	0.00310559006211
21893_73	36	0.055900621118
21894_90	26	0.0403726708075
21895_64	59	0.0916149068323
21896_32	12	0.0186335403727
21898_70	112	0.173913043478
21903_81	32	0.0496894409938
21905_34	17	0.026397515528
21907_30	7	0.0108695652174
21910_91	351	0.545031055901
21916_77	7	0.0108695652174
21917_64	75	0.116459627329
21920_67	46	0.0714285714286
21921_33	103	0.159937888199
21922_54	245	0.380434782609
21924_40	8	0.0124223602484
21931_42	11	0.0170807453416
21934_70	5	0.00776397515528
21944_52	45	0.0698757763975
21946_65	126	0.195652173913
21953_34	5	0.00776397515528
21958_86	60	0.0931677018634
21961_33	35	0.054347826087
21966_32	265	0.41149068323
21971_88	44	0.0683229813665
21973_52	12	0.0186335403727
21977_32	77	0.119565217391
21986_62	54	0.083850931677
21989_68	14	0.0217391304348
21991_89	9	0.0139751552795
21992_56	21	0.0326086956522
21993_49	58	0.0900621118012
21994_61	45	0.0698757763975
21996_53	27	0.0419254658385
21999_85	5	0.00776397515528
22001_55	24	0.0372670807453
22003_88	21	0.0326086956522
22007_60	11	0.0170807453416
22009_91	3	0.00465838509317
22011_29	6	0.00931677018634
22013_59	13	0.0201863354037
22014_79	35	0.054347826087
22020_74	20	0.0310559006211
22022_82	19	0.0295031055901
22023_90	17	0.026397515528
22025_80	16	0.0248447204969
22032_58	12	0.0186335403727
22034_44	6	0.00931677018634
22035_63	64	0.0993788819876
22038_84	120	0.186335403727
22045_91	255	0.395962732919
22052_42	258	0.400621118012
22053_87	468	0.726708074534
22060_69	345	0.535714285714
22061_88	32	0.0496894409938
22068_80	71	0.110248447205
22075_88	22	0.0341614906832
22084_52	1	0.00155279503106
22085_78	6	0.00931677018634
22086_91	183	0.284161490683
22087_31	58	0.0900621118012
22092_61	101	0.156832298137
22095_57	49	0.0760869565217
22101_76	355	0.551242236025
22103_85	15	0.0232919254658
22104_48	27	0.0419254658385
22121_36	137	0.212732919255
22122_55	330	0.512422360248
22126_46	12	0.0186335403727
22128_87	340	0.527950310559
22129_40	21	0.0326086956522
22131_85	16	0.0248447204969
22133_53	32	0.0496894409938
22140_46	23	0.0357142857143
22141_88	233	0.361801242236
22145_87	18	0.027950310559
22147_48	357	0.554347826087
22148_66	5	0.00776397515528
22155_54	353	0.548136645963
22158_80	14	0.0217391304348
22164_78	21	0.0326086956522
22166_90	29	0.0450310559006
22169_43	80	0.124223602484
22173_28	142	0.22049689441
22182_89	341	0.52950310559
22184_89	71	0.110248447205
22188_82	35	0.054347826087
22189_90	38	0.0590062111801
22193_90	38	0.0590062111801
22194_37	188	0.291925465839
22197_88	203	0.315217391304
22205_55	22	0.0341614906832
22206_91	10	0.0155279503106
22213_34	14	0.0217391304348
22214_33	345	0.535714285714
22218_48	10	0.0155279503106
22219_60	77	0.119565217391
22224_63	146	0.226708074534
22228_88	397	0.616459627329
22234_90	353	0.548136645963
22235_52	11	0.0170807453416
22236_38	32	0.0496894409938
22240_69	3	0.00465838509317
22242_70	34	0.0527950310559
22246_41	20	0.0310559006211
22249_88	25	0.0388198757764
22261_78	44	0.0683229813665
22265_55	14	0.0217391304348
22267_43	254	0.394409937888
22270_60	6	0.00931677018634
22275_34	12	0.0186335403727
22276_47	29	0.0450310559006
22282_57	11	0.0170807453416
22283_54	6	0.00931677018634
22284_77	10	0.0155279503106
22286_70	8	0.0124223602484
22292_49	8	0.0124223602484
22295_75	6	0.00931677018634
22303_86	13	0.0201863354037
22304_31	58	0.0900621118012
22306_75	18	0.027950310559
22312_28	38	0.0590062111801
22315_88	12	0.0186335403727
22323_70	15	0.0232919254658
22324_80	11	0.0170807453416
22328_91	6	0.00931677018634
22330_69	5	0.00776397515528
22331_72	0	0.0
22332_59	62	0.0962732919255
22336_66	9	0.0139751552795
22338_44	395	0.613354037267
22340_40	9	0.0139751552795
22341_47	112	0.173913043478
22345_83	7	0.0108695652174
22348_49	25	0.0388198757764
22349_91	49	0.0760869565217
22355_76	14	0.0217391304348
22359_65	130	0.201863354037
22364_83	14	0.0217391304348
22365_85	12	0.0186335403727
22367_69	21	0.0326086956522
22373_54	52	0.0807453416149
22376_41	30	0.0465838509317
22381_82	53	0.082298136646
22382_78	65	0.100931677019
22385_47	3	0.00465838509317
22386_80	7	0.0108695652174
22391_50	26	0.0403726708075
22392_86	6	0.00931677018634
22396_88	5	0.00776397515528
22400_32	22	0.0341614906832
22401_70	68	0.105590062112
22406_77	6	0.00931677018634
22407_74	9	0.0139751552795
22408_65	8	0.0124223602484
22409_36	12	0.0186335403727
22410_80	47	0.0729813664596
22412_52	366	0.568322981366
22419_37	9	0.0139751552795
22422_81	81	0.125776397516
22423_72	12	0.0186335403727
22430_73	20	0.0310559006211
22431_57	4	0.00621118012422
22434_70	33	0.0512422360248
22436_85	20	0.0310559006211
22437_51	4	0.00621118012422
22445_88	26	0.0403726708075
22449_55	16	0.0248447204969
22450_39	15	0.0232919254658
22452_37	162	0.251552795031
22454_91	96	0.149068322981
22458_49	8	0.0124223602484
22463_28	17	0.026397515528
22473_56	166	0.257763975155
22474_89	389	0.604037267081
22476_39	19	0.0295031055901
22488_63	13	0.0201863354037
22490_64	37	0.0574534161491
22491_87	159	0.246894409938
22497_87	66	0.10248447205
22498_43	92	0.142857142857
22506_42	11	0.0170807453416
22508_43	24	0.0372670807453
22509_77	242	0.375776397516
22512_56	55	0.0854037267081
22513_54	29	0.0450310559006
22518_55	84	0.130434782609
22523_69	62	0.0962732919255
22526_47	35	0.054347826087
22529_40	20	0.0310559006211
22530_86	64	0.0993788819876
22531_48	88	0.136645962733
22534_46	40	0.0621118012422
22539_33	13	0.0201863354037
22540_90	18	0.027950310559
22541_78	11	0.0170807453416
22544_75	15	0.0232919254658
22557_45	20	0.0310559006211
22563_78	4	0.00621118012422
22572_87	10	0.0155279503106
22576_80	25	0.0388198757764
22577_53	397	0.616459627329
22580_41	4	0.00621118012422
22584_34	8	0.0124223602484
22595_73	20	0.0310559006211
22596_51	4	0.00621118012422
22597_90	47	0.0729813664596
22598_43	26	0.0403726708075
22606_56	235	0.364906832298
22615_30	29	0.0450310559006
22619_52	57	0.0885093167702
22621_48	6	0.00931677018634
22626_83	27	0.0419254658385
22637_61	109	0.169254658385
22640_33	12	0.0186335403727
22643_41	4	0.00621118012422
22645_55	18	0.027950310559
22646_85	403	0.625776397516
22647_44	401	0.622670807453
22648_45	53	0.082298136646
22653_89	11	0.0170807453416
22655_83	8	0.0124223602484
22657_68	7	0.0108695652174
22663_63	1	0.00155279503106
22669_70	3	0.00465838509317
22672_58	322	0.5
22677_56	13	0.0201863354037
22678_51	15	0.0232919254658
22679_43	18	0.027950310559
22685_80	40	0.0621118012422
22687_45	9	0.0139751552795
22688_52	12	0.0186335403727
22689_37	30	0.0465838509317
22690_70	2	0.00310559006211
22694_91	99	0.153726708075
22696_82	51	0.0791925465839
22698_64	3	0.00465838509317
22699_43	25	0.0388198757764
22701_81	24	0.0372670807453
22704_53	69	0.107142857143
22705_68	11	0.0170807453416
22707_65	62	0.0962732919255
22710_76	6	0.00931677018634
22717_35	13	0.0201863354037
22719_90	9	0.0139751552795
22721_59	99	0.153726708075
22723_42	75	0.116459627329
22727_49	18	0.027950310559
22728_43	33	0.0512422360248
22729_74	11	0.0170807453416
22737_32	105	0.163043478261
22739_42	6	0.00931677018634
22750_45	347	0.538819875776
22752_60	25	0.0388198757764
22753_87	126	0.195652173913
22761_86	57	0.0885093167702
22771_46	4	0.00621118012422
22772_63	33	0.0512422360248
22783_55	20	0.0310559006211
22788_50	11	0.0170807453416
22789_74	4	0.00621118012422
22790_75	36	0.055900621118
22791_91	18	0.027950310559
22794_47	63	0.0978260869565
22797_57	4	0.00621118012422
22799_54	62	0.0962732919255
22800_60	4	0.00621118012422
22803_74	6	0.00931677018634
22806_40	5	0.00776397515528
22813_62	26	0.0403726708075
22816_34	350	0.54347826087
22819_77	359	0.557453416149
22823_68	338	0.524844720497
22824_44	3	0.00465838509317
22830_60	8	0.0124223602484
22837_76	79	0.122670807453
22839_63	67	0.104037267081
22842_81	11	0.0170807453416
22843_64	35	0.054347826087
22844_44	24	0.0372670807453
22849_67	50	0.0776397515528
22851_64	10	0.0155279503106
22854_77	6	0.00931677018634
22858_66	3	0.00465838509317
22862_81	35	0.054347826087
22863_82	10	0.0155279503106
22868_52	7	0.0108695652174
22872_43	93	0.144409937888
22873_49	3	0.00465838509317
22877_85	25	0.0388198757764
22878_43	381	0.591614906832
22883_79	35	0.054347826087
22888_36	33	0.0512422360248
22889_86	6	0.00931677018634
22892_70	34	0.0527950310559
22894_61	371	0.576086956522
22895_53	20	0.0310559006211
22896_69	54	0.083850931677
22898_87	32	0.0496894409938
22899_59	10	0.0155279503106
22900_47	9	0.0139751552795
22905_85	18	0.027950310559
22908_57	5	0.00776397515528
22913_52	70	0.108695652174
22914_74	22	0.0341614906832
22918_71	24	0.0372670807453
22919_89	423	0.656832298137
22921_81	16	0.0248447204969
22922_37	15	0.0232919254658
22923_53	38	0.0590062111801
22928_46	46	0.0714285714286
22930_30	13	0.0201863354037
22931_44	42	0.0652173913043
22937_74	49	0.0760869565217
22941_48	31	0.0481366459627
22945_39	8	0.0124223602484
22946_65	15	0.0232919254658
22947_60	12	0.0186335403727
22948_31	21	0.0326086956522
22950_56	26	0.0403726708075
22952_45	406	0.630434782609
22953_60	60	0.0931677018634
22954_87	1	0.00155279503106
22955_36	14	0.0217391304348
22958_29	39	0.0605590062112
22961_84	8	0.0124223602484
22964_28	83	0.128881987578
22970_49	195	0.302795031056
22978_85	32	0.0496894409938
22979_72	52	0.0807453416149
22981_42	282	0.437888198758
22983_49	56	0.0869565217391
22984_33	37	0.0574534161491
22987_80	5	0.00776397515528
22989_50	26	0.0403726708075
22990_82	3	0.00465838509317
22992_62	18	0.027950310559
22998_74	351	0.545031055901
22999_56	8	0.0124223602484
23000_31	51	0.0791925465839
23001_48	84	0.130434782609
23002_82	77	0.119565217391
23006_44	59	0.0916149068323
23009_56	12	0.0186335403727
23014_75	18	0.027950310559
23016_52	183	0.284161490683
23018_68	19	0.0295031055901
23024_42	30	0.0465838509317
23026_49	29	0.0450310559006
23027_61	7	0.0108695652174
23029_65	9	0.0139751552795
23031_87	86	0.133540372671
23045_72	5	0.00776397515528
23052_78	240	0.372670807453
23055_40	7	0.0108695652174
23057_90	12	0.0186335403727
23060_51	3	0.00465838509317
23066_80	36	0.055900621118
23076_57	7	0.0108695652174
23079_44	29	0.0450310559006
23082_30	19	0.0295031055901
23087_43	74	0.114906832298
23093_82	23	0.0357142857143
23094_50	4	0.00621118012422
23095_63	6	0.00931677018634
23099_52	10	0.0155279503106
23100_30	61	0.0947204968944
23111_29	120	0.186335403727
23112_71	40	0.0621118012422
23115_50	114	0.17701863354
23120_74	59	0.0916149068323
23123_49	20	0.0310559006211
23124_34	18	0.027950310559
23127_85	5	0.00776397515528
23128_30	340	0.527950310559
23129_79	6	0.00931677018634
23130_45	40	0.0621118012422
23132_86	9	0.0139751552795
23136_82	8	0.0124223602484
23138_63	8	0.0124223602484
23143_86	28	0.0434782608696
23145_80	30	0.0465838509317
23146_74	20	0.0310559006211
23148_68	14	0.0217391304348
23150_85	17	0.026397515528
23152_80	50	0.0776397515528
23156_84	4	0.00621118012422
23157_54	46	0.0714285714286
23158_60	44	0.0683229813665
23159_72	22	0.0341614906832
23165_41	3	0.00465838509317
23168_55	34	0.0527950310559
23169_66	11	0.0170807453416
23178_35	9	0.0139751552795
23179_74	38	0.0590062111801
23180_87	7	0.0108695652174
23182_64	14	0.0217391304348
23189_45	34	0.0527950310559
23190_41	22	0.0341614906832
23191_74	36	0.055900621118
23192_48	7	0.0108695652174
23193_42	15	0.0232919254658
23198_49	1	0.00155279503106
23199_80	20	0.0310559006211
23201_89	25	0.0388198757764
23203_56	19	0.0295031055901
23208_61	47	0.0729813664596
23211_59	15	0.0232919254658
23214_64	47	0.0729813664596
23215_56	9	0.0139751552795
23219_28	27	0.0419254658385
23223_70	22	0.0341614906832
23232_57	14	0.0217391304348
23233_91	8	0.0124223602484
23234_62	118	0.183229813665
23244_87	38	0.0590062111801
23246_71	363	0.563664596273
23248_29	10	0.0155279503106
23251_28	347	0.538819875776
23252_32	6	0.00931677018634
23258_28	38	0.0590062111801
23265_35	58	0.0900621118012
23266_73	32	0.0496894409938
23270_62	263	0.408385093168
23271_34	3	0.00465838509317
23272_37	17	0.026397515528
23273_87	35	0.054347826087
23278_74	48	0.0745341614907
23279_72	65	0.100931677019
23280_39	107	0.166149068323
23281_35	340	0.527950310559
23290_32	73	0.113354037267
23293_64	10	0.0155279503106
23295_37	16	0.0248447204969
23297_50	38	0.0590062111801
23301_33	33	0.0512422360248
23307_75	14	0.0217391304348
23308_65	24	0.0372670807453
23313_45	70	0.108695652174
23319_89	37	0.0574534161491
23321_72	106	0.164596273292
23322_52	381	0.591614906832
23326_42	55	0.0854037267081
23330_32	18	0.027950310559
23331_49	19	0.0295031055901
23333_31	9	0.0139751552795
23334_68	6	0.00931677018634
23336_77	7	0.0108695652174
23341_60	16	0.0248447204969
