Locus	chromosome	fst	c_pos
8217	PCodG	-0.0039	464606529
6604	PCodG	0.0196	464628681
11072	PCodG	-0.0043	464677962
15571	PCodG	0.0141	464821432
15323	PCodG	0.025	464853294
9247	PCodG	-0.0031	464884846
3120	PCodG	-0.0012	464912262
8183	PCodG	-0.0044	464943126
6500	PCodG	0.0046	464965751
3561	PCodG	0.1785	465133204
21596	PCodG	0.029	465532243
13304	PCodG	0.0591	465923611
12322	PCodG	0.1223	466109281
13521	PCodG	0.0111	466705069
9640	PCodG	-0.0067	466880414
6187	PCodG	-0.0033	467199491
22348	PCodG	0.0175	467492223
24895	PCodG	-0.0059	467687059
6860	PCodG	0.0138	467881661
16011	PCodG	-4.00E-04	467916877
3175	PCodG	-0.0055	467972309
21482	PCodG	0.0189	468031545
12721	PCodG	-0.0055	468341522
14268	PCodG	-0.0021	468410732
18523	PCodG	-0.0066	468883542
9210	PCodG	-0.0033	468883630
24400	PCodG	0.0198	468943027
22530	PCodG	0.0238	469066072
287	PCodG	-0.0018	469169088
20500	PCodG	-0.0031	469247800
3460	PCodG	0.0309	469453083
23727	PCodG	0.0011	469465538
4892	PCodG	0.0276	469514289
17097	PCodG	0.044	469787424
1711	PCodG	0.021	469803874
13505	PCodG	0.023	469965090
2998	PCodG	0.0033	470381958
6230	PCodG	-0.0058	470539043
1660	PCodG	5.00E-04	470608513
3825	PCodG	0.0214	471027685
5398	PCodG	0.0166	471210884
11113	PCodG	-0.002	471230230
19141	PCodG	-0.0058	471663808
22690	PCodG	0.0677	471712683
16933	PCodG	0.046	471753403
21647	PCodG	0.0125	471839257
12705	PCodG	0.0633	472081617
10440	PCodG	0.0317	472372902
512	PCodG	-0.0058	472483661
17497	PCodG	0.1686	472685077
8808	PCodG	0.0225	472776983
10139	PCodG	0.0012	472998029
6886	PCodG	-0.0049	473318176
24089	PCodG	-0.0058	474231418
22788	PCodG	1.00E-04	474420125
19537	PCodG	-8.00E-04	474787828
10151	PCodG	0.0616	474864109
20928	PCodG	0.0112	474980018
13237	PCodG	0.0053	475042131
17624	PCodG	0.0613	475095648
25511	PCodG	-0.0012	475136383
10921	PCodG	-8.00E-04	475245236
22858	PCodG	-0.0039	475318732
18534	PCodG	-0.0041	475418628
16153	PCodG	0.1103	475474126
20424	PCodG	0.0062	475603574
6773	PCodG	0.0177	476017170
3076	PCodG	-0.0029	476054324
18094	PCodG	-0.0045	476147533
24062	PCodG	1.00E-04	476516132
11422	PCodG	-0.0046	476519519
20624	PCodG	0.008	476583837
17837	PCodG	-0.0024	476606221
22085	PCodG	0.0366	476616908
13104	PCodG	0.0168	476676920
6735	PCodG	0.0044	476689296
21907	PCodG	-0.0049	476728009
23082	PCodG	0.0065	476787452
13802	PCodG	-0.0059	476809592
7976	PCodG	0.0035	476919401
4495	PCodG	0.0149	476948458
4508	PCodG	1.00E-04	477230684
15459	PCodG	-0.0054	477791304
18579	PCodG	0.0421	477882012
6637	PCodG	-0.0039	478048549
5539	PCodG	0.0318	478187848
20689	PCodG	0.0475	478410858
6845	PCodG	-0.0054	478492681
1729	PCodG	0.0121	478979484
9987	PCodG	0.0012	479169248
25187	PCodG	0.0501	479843740
23095	PCodG	-6.00E-04	480080365
10761	PCodG	0.0069	480154478
25296	PCodG	-0.0039	480497942
20997	PCodG	0.0163	480500144
19513	PCodG	0.0068	480602003
1020	PCodG	-0.001	480695447
14765	PCodG	-0.0058	480695535
3261	PCodG	0.0346	481045338
15248	PCodG	-0.0046	481262280
7847	PCodG	0.1227	481266096
9097	PCodG	0.045	481418419
15185	PCodG	-0.0054	481656062
13610	PCodG	0.0131	481659469
8606	PCodG	0.0828	481784322
19181	PCodG	0.0097	481787588
12242	PCodG	-0.0037	481799558
24910	PCodG	-0.0052	482022862
10595	PCodG	-0.0057	482116471
14909	PCodG	0.0225	482150629
16931	PCodG	-0.0029	482218151
24478	PCodG	0.0025	482255016
15207	PCodG	-0.0061	482337408
21666	PCodG	0.0184	482455228
10760	PCodG	0.0585	482538699
23494	PCodG	0.0081	482570161
4720	PCodG	-0.003	482570249
20517	PCodG	-0.0024	482848075
15488	PCodG	0.0259	482870975
13338	PCodG	0.0348	483160568
13124	PCodG	-3.00E-04	483299012
4176	PCodG	7.00E-04	483333293
21289	PCodG	-0.006	483632645
7412	PCodG	0.0045	484595139
17875	PCodG	0.032	484633008
17165	PCodG	0.017	484896955
14174	PCodG	0.006	485035764
18149	PCodG	0.0911	485095945
6065	PCodG	0.0749	485114802
5766	PCodG	0.05	485427288
13152	PCodG	-0.0061	485465828
11951	PCodG	-0.0061	485468236
19630	PCodG	0.0233	485559844
17552	PCodG	0.0689	485657287
10620	PCodG	-0.0061	486532206
4062	PCodG	-0.0029	487155840
3834	PCodG	-0.0045	487505269
14371	PCodG	1.00E-04	488128312
2623	PCodG	-0.006	488186916
24891	PCodG	0.0451	488409513
13501	PCodG	0.0289	488409601
7421	PCodG	0.0181	488576553
22830	PCodG	-0.0057	488789666
13857	PCodG	0.0099	488980572
17619	PCodG	-0.0034	489026572
9331	PCodG	-0.0045	489573375
12294	PCodG	0.0167	490032143
7647	PCodG	-0.0046	490244052
6492	PCodG	0.0042	490748745
5617	PCodG	0.0102	490940581
3564	PCodG	-0.006	490984891
6677	PCodG	0.0074	491123758
14550	PCodG	-0.0057	491123846
888	PCodG	0.0134	491333894
23618	PCodG	-0.0041	492610085
15805	PCodG	0.0701	492648501
6563	PCodG	0.015	492722344
11222	PCodG	-0.006	493118570
21721	PCodG	0.0206	493164658
22653	PCodG	-0.0045	493334684
768	PCodG	-0.0058	493372610
25161	PCodG	0.0261	493489260
13856	PCodG	-0.003	493551142
18741	PCodG	0.042	494074690
12068	PCodG	0.0276	494899914
20259	PCodG	0.0282	494914581
9168	PCodG	0.0721	494947435
8150	PCodG	-0.0055	494947523
13908	PCodG	0.0064	495064194
2279	PCodG	0.053	495221470
25065	PCodG	0.0183	495237437
1770	PCodG	0.0136	495261045
3186	PCodG	1.00E-04	495284936
6520	PCodG	-0.0028	495344909
19241	PCodG	-0.0063	495488125
8747	PCodG	-7.00E-04	495798222
17070	PCodG	0.0488	496556795
7731	PCodG	0.0333	496568927
23368	PCodG	0.0103	496577452
22621	PCodG	-0.0054	497085717
11564	PCodG	0.0393	497253738
13982	PCodG	0.0168	497368702
4744	PCodG	-9.00E-04	497396116
14475	PCodG	0.0206	497515787
22126	PCodG	0.1149	497526141
25624	PCodG	0.0185	497554839
19679	PCodG	0.0821	497629349
183	PCodG	0.0082	497636359
19269	PCodG	0.0389	497737943
9326	PCodG	0.0191	497739600
7333	PCodG	-0.0053	498158284
3061	PCodG	0.1208	498207859
23858	PCodG	0.0032	498219580
694	PCodG	-0.0055	498572209
4536	PCodG	-0.0052	498766266
7335	PCodG	0.035	498936743
236	PCodG	0.0759	499159656
15794	PCodG	0.0839	499303152
6408	PCodG	8.00E-04	499677925
17635	PCodG	0.0392	499809732
9054	PCodG	0.0537	500095471
8690	PCodG	-0.0043	500171211
19854	PCodG	-3.00E-04	500255050
3351	PCodG	0.0436	500526264
12184	PCodG	-0.0041	500775511
5995	PCodG	0.1192	501066609
3416	PCodG	0.0403	501134357
6248	PCodG	0.0018	501516122
22913	PCodG	-0.0064	501800655
23432	PCodG	0.0178	501862055
20670	PCodG	0.0047	501971347
15598	PCodG	0.0261	501994082
20444	PCodG	0.0044	502886576
6962	PCodG	0.0046	503379588
13773	PCodG	0.0022	503466601
13693	PCodG	0.2201	503865693
22655	PCodG	0.0757	503933146
24279	PCodG	0.0378	504240677
2709	PCodG	0.0346	504351750
16211	PCodG	0.2051	504389328
21317	PCodG	0.0309	504441653
9002	PCodG	0.1527	504548892
21826	PCodG	0.0198	505054016
12309	PCodG	0.0088	505065992
18804	PCodG	0.0063	505115910
19011	PCodG	0.1781	505225341
14783	PCodG	-0.003	505280664
17128	PCodG	0.0084	505334807
11686	PCodG	0.0218	505482332
6443	PCodG	-6.00E-04	505747185
10199	PCodG	0.0264	505932050
6960	PCodG	0.0072	506131372
8204	PCodG	0.0747	506243083
18222	PCodG	0.1123	506713665
22791	PCodG	3.00E-04	507061885
22284	PCodG	-0.0022	507061973
11609	PCodG	0.1617	507332380
23549	PCodG	-0.0051	507542402
6333	PCodG	-0.0044	507912654
12895	PCodG	0.0158	507952789
514	PCodG	0.0044	508068726
19731	PCodG	0.0092	508497554
14247	PCodG	-0.0048	508498039
24158	PCodG	0.0395	508608334
9131	PCodG	0.003	508986207
23891	PCodG	0.0133	509433205
4499	PCodG	0.0046	509485291
5562	PCodG	0.2971	509929989
25483	PCodG	0.1571	509960195
19066	PCodG	0.2919	510095089
25009	PCodG	-0.0031	510148142
644	PCodG	0.0111	510842565
23920	PCodG	0.0031	510861775
20186	PCodG	0.0016	511022053
12277	PCodG	0.0198	511023721
6279	PCodG	-0.0032	511559136
3900	PCodG	0.0081	511559224
579	PCodG	-0.0063	511687888
23026	PCodG	7.00E-04	511732499
425	PCodG	0.0043	511806539
5116	PCodG	0.0026	511806627
4172	PCodG	-0.0039	511821142
19061	PCodG	0.0551	511916927
20372	PCodG	0.004	512342350
1452	PCodG	0.017	512353146
14049	PCodG	6.00E-04	512405492
15251	PCodG	0.1215	512419004
10530	PCodG	0.0122	512451461
9565	PCodG	0.0478	513015635
18733	PCodG	0.0392	513139046
18641	PCodG	-0.006	513183803
1323	PCodG	-0.0041	513195033
10711	PCodG	-0.0025	513240322
1285	PCodG	-0.0058	513328693
10529	PCodG	0.015	513357036
15808	PCodG	0.0114	513441410
9726	PCodG	0.021	513618894
16812	PCodG	0.0424	514050538
8915	PCodG	0.0034	514611051
12432	PCodG	0.1579	514792429
21762	PCodG	-0.005	514795061
15066	PCodG	-8.00E-04	514964993
9855	PCodG	0.0587	515100898
769	PCodG	0.0187	515110943
2880	PCodG	0.0734	515111031
4066	PCodG	0.0121	515598207
12693	PCodG	0.004	515651085
16458	PCodG	0.1285	515728339
3405	PCodG	0.0878	515851795
12320	PCodG	0.0562	515863363
3019	PCodG	0.0202	515917027
12520	PCodG	0.0192	515964640
24	PCodG	0.2176	516047873
19541	PCodG	0.0018	516249801
5654	PCodG	0.2023	516693378
10732	PCodG	-0.0038	517364103
11146	PCodG	0.0596	517364191
15373	PCodG	0.016	517558064
8534	PCodG	0.0137	517558152
54	PCodG	0.0425	517567213
12479	PCodG	-0.0048	517731729
6576	PCodG	-0.0056	517814632
14803	PCodG	0.0555	517901563
21097	PCodG	0.0111	518402122
20859	PCodG	0.0195	518710366
22336	PCodG	-0.0031	519132753
1469	PCodG	0.0106	519218309
18793	PCodG	0.0271	519250295
15531	PCodG	0.1851	519882068
22001	PCodG	0.0086	519915045
8873	PCodG	-0.0039	520042336
3138	PCodG	0.194	520097881
5155	PCodG	0.0449	520099671
19758	PCodG	0.039	520358756
1229	PCodG	0.0438	520358844
18306	PCodG	0.0866	520737756
23331	PCodG	0.0962	521200151
2417	PCodG	0.2611	521210420
21100	PCodG	0.0504	521790903
14311	PCodG	0.0203	522001132
9008	PCodG	0.012	522378161
10160	PCodG	0.052	522439004
24005	PCodG	0.0593	522920778
6947	PCodG	0.0082	522961375
24646	PCodG	-0.0047	523021734
19304	PCodG	0.0033	523025983
25052	PCodG	0.0809	523501614
7992	PCodG	0.0177	523837245
18770	PCodG	0.0407	523952501
10836	PCodG	-0.0019	523979357
9274	PCodG	0.0013	523994341
13399	PCodG	-0.0071	524778362
9085	PCodG	0.0633	525472045
22423	PCodG	0.0176	525666175
23520	PCodG	0.1391	525765273
19528	PCodG	-0.0056	526149997
18760	PCodG	0.0099	526282918
5148	PCodG	-0.0023	526283006
20239	PCodG	0.099	526324755
18703	PCodG	-0.0067	526367921
18142	PCodG	0.0058	526569647
21748	PCodG	0.0039	526720642
22761	PCodG	0.0109	526722689
1254	PCodG	-0.0026	526754884
15639	PCodG	1.00E-04	527174128
1092	PCodG	-1.00E-04	527356872
14764	PCodG	-4.00E-04	527469251
4766	PCodG	0.1281	527804024
14236	PCodG	-0.0011	528413638
9970	PCodG	0.0569	528455527
594	PCodG	-0.0056	528642757
15293	PCodG	0.0154	528701713
7127	PCodG	0.0843	528767612
13641	PCodG	0.0457	528805090
9355	PCodG	0.0071	529109303
3023	PCodG	0.045	529715295
20612	PCodG	0.0635	529900082
18835	PCodG	0.051	530061558
11889	PCodG	-0.0045	530073979
9218	PCodG	0.0331	530171788
15667	PCodG	0.004	530311993
11580	PCodG	0.0122	530469526
10738	PCodG	0.0334	530731625
4911	PCodG	-0.0073	530747600
20336	PCodG	0.0363	532544081
23364	PCodG	-0.0024	532756337
17149	PCodG	0.1691	533120070
14912	PCodG	0.0187	533403921
17237	PCodG	-0.0029	533801975
4541	PCodG	-0.0061	534055341
20543	PCodG	-0.0065	534055429
3420	PCodG	-0.0014	534117808
1911	PCodG	0.2221	534382499
20795	PCodG	0.069	534393217
19	PCodG	0.017	534836552
8471	PCodG	6.00E-04	535636171
21996	PCodG	0.0063	535694818
9134	PCodG	7.00E-04	535815045
8514	PCodG	-5.00E-04	535916800
18063	PCodG	0.0228	535923836
11443	PCodG	0.0206	535955916
24292	PCodG	0.0093	536085653
15306	PCodG	6.00E-04	536111914
8026	PCodG	-0.0045	536127018
17350	PCodG	0.0846	536127106
7789	PCodG	0.1228	536177582
4570	PCodG	-0.0057	536230780
20532	PCodG	0.0011	536306570
3797	PCodG	0.0389	536527213
3303	PCodG	-4.00E-04	536839723
14213	PCodG	0.0381	536861577
6988	PCodG	0.0403	536930236
14741	PCodG	0.023	536957875
24471	PCodG	0.023	536957963
24454	PCodG	-6.00E-04	537032688
10226	PCodG	0.093	537616453
24510	PCodG	-0.0045	538041986
5765	PCodG	0.1625	538194265
3000	PCodG	0.0102	538263657
10552	PCodG	-0.003	538310714
16963	PCodG	0.0194	538347443
16	PCodG	0.0149	538548171
15039	PCodG	-0.0053	538548259
10576	PCodG	-0.0053	538847787
2694	PCodG	0.0055	539247127
19138	PCodG	0.0507	539390464
12775	PCodG	-0.0041	539469247
700	PCodG	0.0207	539890306
4214	PCodG	0.0112	539926066
2677	PCodG	0.0168	540282310
25205	PCodG	0.0382	540338859
463	PCodG	0.042	540443026
24309	PCodG	-0.0042	540470882
21559	PCodG	0.0362	540500788
4207	PCodG	0.013	540537329
25322	PCodG	-0.0057	540538338
17254	PCodG	0.0587	540644438
805	PCodG	0.0082	540661057
19022	PCodG	0.0246	540764448
6028	PCodG	0.1881	540940131
2135	PCodG	0.0149	540940219
9852	PCodG	-0.0062	540941717
10441	PCodG	-0.0048	541463326
9865	PCodG	0.0776	541739762
3902	PCodG	-0.0067	541993216
7315	PCodG	0.0849	542261025
18476	PCodG	0.0175	542478865
24994	PCodG	-0.0034	542835518
3501	PCodG	0.0327	542916586
8831	PCodG	0.0115	543107223
1933	PCodG	-0.0062	543249047
3298	PCodG	-0.0029	543518453
24433	PCodG	0.0135	543913982
10501	PCodG	0.0628	543952372
3342	PCodG	0.0467	544036775
8979	PCodG	-0.004	544359831
24980	PCodG	0.0116	545138086
10953	PCodG	0.017	545149657
612	PCodG	0.018	545812719
18047	PCodG	0.0312	545966819
4100	PCodG	-0.0051	546022548
1503	PCodG	-0.0015	546083682
4036	PCodG	0.0511	546121366
13552	PCodG	0.0097	546126270
19821	PCodG	6.00E-04	546436087
20688	PCodG	0.0187	546710026
18512	PCodG	0.0178	546717518
6085	PCodG	0.0588	546762365
17523	PCodG	0.0356	547056328
3867	PCodG	-0.0065	547056416
15526	PCodG	0.0293	547081799
93	PCodG	0.0419	547240116
9192	PCodG	9.00E-04	547248385
23626	PCodG	-0.0055	547691183
23252	PCodG	-0.0047	547736230
7688	PCodG	0.1521	548341759
6314	PCodG	-0.0044	548439073
10785	PCodG	0.0343	548579500
12506	PCodG	-0.0049	548777969
3	PCodG	0.0046	548832167
12430	PCodG	0.0064	548960840
9766	PCodG	0.0036	549057422
23590	PCodG	0.1241	549068408
8409	PCodG	0.0406	549135403
4148	PCodG	-0.0059	549185835
3622	PCodG	-0.0041	549186540
19039	PCodG	-0.006	549216450
2601	PCodG	0.0661	550388991
7988	PCodG	0.0512	550406260
7703	PCodG	-0.0025	550429615
2261	PCodG	0.0121	550572996
3855	PCodG	-0.0045	550718421
17578	PCodG	0.0781	550758771
19650	PCodG	0.2167	551172382
16059	PCodG	-0.0042	551204967
21833	PCodG	0.1839	551211010
17860	PCodG	0.0547	551382408
14902	PCodG	0.0471	551479105
19666	PCodG	0.0564	551595079
14221	PCodG	0.1215	551632394
2366	PCodG	0.014	551814472
18581	PCodG	0.0138	551948304
3043	PCodG	0.0174	551966394
12049	PCodG	4.00E-04	552627075
21920	PCodG	0.0127	552761364
16615	PCodG	0.0171	552979416
12255	PCodG	0.0206	553026958
9323	PCodG	0.0176	553064249
21558	PCodG	0.0162	553225262
2762	PCodG	-0.003	553437210
16563	PCodG	0.017	553453717
14698	PCodG	0.0956	553720523
25554	PCodG	0.0603	553859495
18398	PCodG	0.014	554361304
23429	PCodG	0.0112	555093798
11851	PCodG	0.0405	555538455
12449	PCodG	0.0516	555538544
160	PCodG	1.00E-04	555580266
19384	PCodG	0.0138	555788353
15948	PCodG	0.0053	555836619
9184	PCodG	-0.0033	555990228
18704	PCodG	-0.0069	556064387
3780	PCodG	-0.0052	556125318
951	PCodG	-0.0023	556737041
10150	PCodG	0.0572	556840761
23351	PCodG	-0.0068	556952317
24664	PCodG	-3.00E-04	557206248
18318	PCodG	0.0136	557286715
15841	PCodG	0.0709	557352003
23950	PCodG	0.0887	557352092
11469	PCodG	0.0048	557431505
6318	PCodG	0.0185	557469837
18108	PCodG	0.0176	557576585
6617	PCodG	0.0216	557633124
6388	PCodG	-0.0047	557702943
23060	PCodG	-0.005	557739718
17512	PCodG	0.0386	557759213
15098	PCodG	-0.0047	557861885
5016	PCodG	0.0542	557861973
22905	PCodG	-0.0026	557930041
18331	PCodG	0.0389	558109195
16037	PCodG	0.014	558123716
13608	PCodG	0.1146	558297742
1590	PCodG	0.0015	558627168
5516	PCodG	0.0375	558696185
6306	PCodG	-0.003	559131605
23152	PCodG	0.0259	559342552
613	PCodG	-0.0049	559342936
21924	PCodG	0.0465	559517561
1294	PCodG	0.0363	560019988
21084	PCodG	0.0437	560327469
20242	PCodG	-0.0039	560448505
21106	PCodG	0.096	560934881
14466	PCodG	0.001	560996725
2950	PCodG	-0.0061	561059429
6802	PCodG	0.1376	561238999
23922	PCodG	0.0079	561446587
4458	PCodG	0.082	561545881
14269	PCodG	0.0395	561799576
13712	PCodG	0.0013	562078264
22445	PCodG	-0.006	562134513
24742	PCodG	0.0059	562135701
4174	PCodG	0.017	562361844
4081	PCodG	-0.0055	562545007
17004	PCodG	0.1717	562607436
20082	PCodG	7.00E-04	563437870
6983	PCodG	0.1076	563516132
3413	PCodG	0.0459	563984806
25162	PCodG	0.0667	564007824
19286	PCodG	0.0169	564016992
20462	PCodG	0.0061	564063806
22899	PCodG	0.352	564165445
24986	PCodG	-0.0028	564221412
23627	PCodG	-0.0045	564358481
22022	PCodG	-0.0014	564495730
22061	PCodG	0	564537152
21537	PCodG	-0.0043	564759752
1739	PCodG	0.0387	564990716
1253	PCodG	0.0827	565233881
23361	PCodG	-0.0044	565443965
23721	PCodG	-0.004	565620807
13934	PCodG	0.0065	565910225
792	PCodG	0.0099	566894733
6565	PCodG	0.0654	566968758
17600	PCodG	0.0105	567011060
13531	PCodG	-0.005	567405293
14592	PCodG	-0.0065	567660237
9610	PCodG	0.0115	567956603
12762	PCodG	0.0165	568070422
7205	PCodG	0.1361	568283927
5030	PCodG	0.0351	568361567
4440	PCodG	0.0778	568417811
20835	PCodG	0.0158	568545018
8056	PCodG	0.0987	568555755
7206	PCodG	0.0675	569361212
22349	PCodG	-0.0015	569430098
5035	PCodG	0.0171	569485731
21060	PCodG	0.0303	569538770
2554	PCodG	0.0159	569558666
23115	PCodG	0.002	569558666
1349	PCodG	-0.0053	569776267
6989	PCodG	0.0897	569799426
2718	PCodG	0.1735	569841668
9705	PCodG	0.0974	569913094
10316	PCodG	0.0199	569929568
21671	PCodG	0.0015	570098983
1889	PCodG	0.0177	570453526
9347	PCodG	-0.0057	570458703
19502	PCodG	0.0021	570483956
7583	PCodG	0.0236	570526356
11144	PCodG	0.0029	570591926
17615	PCodG	0.0029	570688062
16393	PCodG	0.0092	571031551
10134	PCodG	0.0183	571492358
1629	PCodG	-0.0047	572012679
11611	PCodG	0.0393	572257834
8484	PCodG	3.00E-04	572344095
525	PCodG	0.0031	572438747
3196	PCodG	0.0625	572471242
12937	PCodG	-0.0027	572551315
11537	PCodG	0.0403	572728219
24734	PCodG	0.0017	572810403
6913	PCodG	0.0281	572962747
12711	PCodG	0.0868	573016249
4759	PCodG	0.0125	573124549
647	PCodG	0.0396	573186855
22364	PCodG	0.0258	573264857
20374	PCodG	0.0221	573264945
9275	PCodG	0.0229	573360810
5813	PCodG	-0.0054	573505764
8289	PCodG	0.0965	573774585
14296	PCodG	0.0077	573954137
13379	PCodG	0.0405	574550545
4539	PCodG	0.1043	575243293
24979	PCodG	0.084	575297284
2382	PCodG	0.0147	575620953
22328	PCodG	0.0506	575738954
1939	PCodG	0.034	575997615
20486	PCodG	-5.00E-04	576267050
22386	PCodG	0.0393	576383023
16861	PCodG	-0.0061	576417321
22992	PCodG	0.0222	576532054
17461	PCodG	-0.0055	576613105
5776	PCodG	0.0029	576648612
22242	PCodG	0.0816	576706865
3499	PCodG	0.0374	576781483
14115	PCodG	0.0369	576852211
23608	PCodG	0.024	577107126
2309	PCodG	3.00E-04	577844471
2498	PCodG	0.0268	577881127
14710	PCodG	0.0174	578196166
6816	PCodG	0.0047	578259374
4332	PCodG	-0.006	578571753
12568	PCodG	0.024	578599448
16418	PCodG	0.0175	578956759
14305	PCodG	0.0019	579853259
9492	PCodG	-0.0045	579991923
8554	PCodG	0.024	580015929
5744	PCodG	-0.0055	580099443
5431	PCodG	0.0871	580465661
22842	PCodG	-0.0061	580540173
5859	PCodG	-0.0057	580985443
15780	PCodG	-0.007	581025681
16790	PCodG	0.0073	581372167
24136	PCodG	0.0508	581935528
17917	PCodG	0.0076	581961167
13656	PCodG	-0.0068	581990242
11343	PCodG	0.0376	581990330
11211	PCodG	0.0234	582380339
8936	PCodG	8.00E-04	582499825
13253	PCodG	0.1413	582779592
13756	PCodG	0.0998	582801617
5633	PCodG	0.0207	583047236
17892	PCodG	0.0748	583075690
630	PCodG	0.0964	583075778
24265	PCodG	-0.0051	583177995
12886	PCodG	0.0554	583248465
10928	PCodG	-0.0053	583401671
392	PCodG	0.0143	583401759
14913	PCodG	-0.0029	583403107
6080	PCodG	0.0395	583403195
25016	PCodG	0.0275	583711846
13432	PCodG	-0.0041	583714889
15122	PCodG	-5.00E-04	583758687
15171	PCodG	0.0701	584333679
7627	PCodG	-0.0059	584354061
5538	PCodG	0.027	584666560
16231	PCodG	0.0748	584775190
16517	PCodG	0.0915	584950275
11675	PCodG	0.0104	585031273
5662	PCodG	0.0087	585167404
6846	PCodG	0.0174	585410385
16180	PCodG	-0.0039	585559592
7216	PCodG	0.0012	586332254
16098	PCodG	-0.0083	586479010
13620	PCodG	-0.004	586736281
24232	PCodG	0.0097	586839535
10598	PCodG	0.0324	586963166
899	PCodG	-0.0048	586963254
23426	PCodG	0.0815	587557885
12555	PCodG	0.0627	587652304
1407	PCodG	-0.0044	588026572
15958	PCodG	0.18	588027819
25035	PCodG	-0.005	588079191
16748	PCodG	0.0254	588625818
19768	PCodG	0.0096	589042840
13650	PCodG	0.0102	589187143
2603	PCodG	0.0086	589443432
18938	PCodG	-0.0045	589639858
3238	PCodG	0.0032	589651382
11761	PCodG	0.0996	589826091
21863	PCodG	0.3075	589890562
739	PCodG	0.0189	589931602
13462	PCodG	0.0284	590045845
5310	PCodG	-0.0021	590051302
8907	PCodG	0.0403	590215393
25588	PCodG	0.0258	590520248
2251	PCodG	-0.0044	590648415
3814	PCodG	0.0435	591053812
14491	PCodG	0.0073	591204193
12600	PCodG	0.0263	591721668
941	PCodG	0.1803	591829800
16865	PCodG	0.0174	591915836
10498	PCodG	0.138	591951998
23991	PCodG	0.103	592136120
11336	PCodG	-0.0051	592165110
2985	PCodG	5.00E-04	592217303
671	PCodG	-0.0057	592428415
16902	PCodG	0.0649	592447050
21798	PCodG	0.0064	592449192
12615	PCodG	0.0174	592513599
5201	PCodG	0.0552	592931398
5227	PCodG	-0.0048	593035957
8149	PCodG	0.0796	593261514
16654	PCodG	0.0242	593517774
9941	PCodG	0.039	593557884
7620	PCodG	0.0192	593630204
7283	PCodG	0.0799	593708956
12758	PCodG	-0.0058	593855210
10675	PCodG	0.0075	594122261
23124	PCodG	0.1258	594595274
16157	PCodG	0.0241	594700111
23156	PCodG	0.0185	594769197
20083	PCodG	0.0018	594927416
15560	PCodG	-0.003	594994855
14591	PCodG	0.0023	595572382
4285	PCodG	-7.00E-04	595666008
17971	PCodG	0.1365	595918912
10514	PCodG	-0.003	596258422
6329	PCodG	-0.004	596937430
12559	PCodG	6.00E-04	596997639
10445	PCodG	0.0106	597132413
962	PCodG	-0.0028	597383081
13523	PCodG	0.0363	597429277
17899	PCodG	-0.0048	597686534
10820	PCodG	0.0056	597874266
22923	PCodG	0.0752	597960145
7754	PCodG	0.0572	598016948
