Locus	fst	chromosome	position
Ot012467_Ots09p	-0.0051	Ots09	55.78
Ot013615_Ots09p	0.0128	Ots09	55.78
Ot019800_Ots09p	0.0153	Ots09	55.78
Ot035869_Ots09p	-0.01	Ots09	55.78
Ot041409_Ots09p	-0.0068	Ots09	55.78
Ot041733_Ots09p	0.0016	Ots09	55.78
Ot046071_Ots09p	-0.0087	Ots09	55.78
Ot048969_Ots09p	-0.004	Ots09	55.78
Ot050955_Ots09p	0.011	Ots09	55.78
Ot003688_Ots09p	0.0605	Ots09	57.4
Ot004981_Ots09p	-0.0086	Ots09	62.42
Ot012295_Ots09p	-0.0083	Ots09	62.42
Ot034055_Ots09p	0.0255	Ots09	62.42
Ot035329_Ots09p	-0.007	Ots09	62.42
Ot036748_Ots09p	-0.012	Ots09	62.42
Ot040921_Ots09p	0.0154	Ots09	62.42
Ot046636_Ots09p	-0.0079	Ots09	70.87
Ot053615_Ots09p	0.0076	Ots09	70.87
Ot014049_Ots09p	-0.0049	Ots09	74.38
Ot011072_Ots09p	-0.0115	Ots09	80.06
Ot001366_Ots09p	0.0868	Ots09	83.96
Ot004180_Ots09p	0.0204	Ots09	83.96
Ot016654_Ots09p	0.0479	Ots09	83.96
Ot020350_Ots09p	-0.01	Ots09	83.96
Ot031132_Ots09p	-0.0035	Ots09	86.06
Ot010853_Ots09p	-0.0078	Ots09	88.15
Ot034304_Ots09p	0.0593	Ots09	88.16
Ot019945_Ots09p	-0.0108	Ots09	88.6
Ot028211_Ots09p	0.0006	Ots09	88.6
Ot027412_Ots09p	0.0211	Ots09	90.77
Ot028006_Ots09p	0.0265	Ots09	92.85
Ot014709_Ots09p	-0.0078	Ots09	95.83
Ot020598_Ots09p	0.0082	Ots09	95.83
Ot001559_Ots09c	0.002	Ots09	102.1
Ot007334_Ots09c	0.0331	Ots09	102.1
Ot017253_Ots09c	0.006	Ots09	102.1
Ot032700_Ots09c	0.0459	Ots09	102.1
Ot039608_Ots09c	-0.0035	Ots09	102.1
Ot052632_Ots09c	0.0098	Ots09	102.1
Ot055766_Ots09c	0.0279	Ots09	102.1
Ot037969_Ots09c	0.0246	Ots09	104.28
Ot012526_Ots09c	-0.0063	Ots09	106.45
Ot037446_Ots09c	0.0057	Ots09	106.45
Ot049214_Ots09q	0.0054	Ots09	112.01
Ot034516_Ots09q	0.0198	Ots09	119.59
Ot035741_Ots09q	0.1879	Ots09	121.26
Ot043007_Ots09q	-0.0053	Ots09	121.26
Ot038220_Ots09q	0.0238	Ots09	122.64
Ot040068_Ots09q	-0.0107	Ots09	122.64
Ot037087_Ots09q	-0.014	Ots09	123.46
Ot039028_Ots09q	0.0379	Ots09	123.46
Ot053418_Ots09q	-0.0095	Ots09	123.46
Ot049950_Ots09q	0.0181	Ots09	124.69
Ot051535_Ots09q	0.0612	Ots09	126.79
Ot000398_Ots09q	-0.0012	Ots09	128.88
Ot002797_Ots09q	0.0373	Ots09	128.88
Ot004367_Ots09q	0.068	Ots09	128.88
Ot014170_Ots09q	-0.0098	Ots09	130.6
Ot006180_Ots09q	-0.0037	Ots09	132.22
Ot019519_Ots09q	-0.0088	Ots09	132.22
Ot038085_Ots09q	0.0463	Ots09	132.22
Ot047807_Ots09q	-0.0045	Ots09	134.59
Ot038373_Ots09q	-0.0102	Ots09	138.83
Ot054646_Ots09q	0.0332	Ots09	139.11
Ot006655_Ots09q	0.1229	Ots09	140.87
Ot019616_Ots09q	0.0701	Ots09	140.87
Ot013732_Ots09q	-0.0078	Ots09	146.61
Ot032204_Ots09q	0.0233	Ots09	146.61
Ot037380_Ots09q	0.0009	Ots09	149.38
Ot046266_Ots09q	0.0842	Ots09	149.38
Ot025465_Ots09q	-0.0112	Ots09	149.68
Ot005411_Ots09q	-0.0077	Ots09	151.11
Ot008109_Ots09q	-0.0086	Ots09	151.11
Ot016623_Ots09q	0.0127	Ots09	151.11
Ot026089_Ots09q	-0.0085	Ots09	151.11
Ot029157_Ots09q	0.0412	Ots09	156.36
Ot045149_Ots09q	0.0255	Ots09	156.37
Ot048445_Ots09q	0.0435	Ots09	156.37
Ot055817_Ots09q	-0.0051	Ots09	156.37
Ot014006_Ots09q	0.0989	Ots09	160.51
Ot052750	-0.0075	Ots09	160.510
Ot041707_Ots09q	-0.001	Ots09	162.69
Ot007325_Ots09q	0.0128	Ots09	178.42
Ot008972_Ots10p	-0.0115	Ots10	0
Ot027353_Ots10p	0.0719	Ots10	0
Ot028128_Ots10p	-0.0116	Ots10	0
Ot050034_Ots10p	-0.0052	Ots10	0
Ot005221_Ots10p	0.0455	Ots10	3.43
Ot017769_Ots10p	0.0199	Ots10	3.43
Ot041554_Ots10p	-0.0076	Ots10	3.43
Ot005623_Ots10p	-0.0078	Ots10	4.13
Ot012794_Ots10p	-0.0089	Ots10	4.13
Ot036777_Ots10p	0.0291	Ots10	4.13
Ot037872_Ots10p	-0.0041	Ots10	5.22
Ot000568_Ots10p	0.0188	Ots10	5.55
Ot016350	0.0002	Ots10	5.855
Ot013400_Ots10p	-0.0064	Ots10	12.27
Ot007978_Ots10p	0.0186	Ots10	16.57
Ot028823_Ots10p	-0.0102	Ots10	16.57
Ot038184_Ots10p	-0.0082	Ots10	16.57
Ot043047_Ots10p	0.0211	Ots10	16.57
Ot002811_Ots10p	0.0069	Ots10	18.66
Ot033730_Ots10p	-0.0069	Ots10	18.66
Ot042273_Ots10p	0.0351	Ots10	18.66
Ot030131_Ots10p	0.0126	Ots10	19.74
Ot049131_Ots10p	0.0649	Ots10	19.74
Ot021012_Ots10p	0.0446	Ots10	21.32
Ot013068_Ots10p	0.0348	Ots10	28.81
Ot014405_Ots10p	-0.0102	Ots10	28.81
Ot019488_Ots10p	-0.0113	Ots10	28.81
Ot034488_Ots10p	-0.0078	Ots10	31.04
Ot052954_Ots10p	0	Ots10	31.04
Ot022548_Ots10p	-0.0059	Ots10	41.11
Ot034090_Ots10p	-0.0125	Ots10	47.83
Ot015093_Ots10p	-0.0041	Ots10	56.62
Ot014419_Ots10p	0.0215	Ots10	58.74
Ot019910_Ots10p	0.1226	Ots10	58.74
Ot031888_Ots10p	0.0239	Ots10	58.74
Ot041785_Ots10p	0.1031	Ots10	58.74
Ot049602_Ots10p	-0.005	Ots10	58.74
Ot051859_Ots10p	-0.0057	Ots10	58.74
Ot038819_Ots10p	0.021	Ots10	60.2
Ot044025_Ots10p	-0.0065	Ots10	60.2
Ot003235_Ots10p	-0.0041	Ots10	62.04
Ot039385_Ots10p	0.0113	Ots10	62.04
Ot042549_Ots10p	-0.0077	Ots10	62.04
Ot047340_Ots10p	-0.0076	Ots10	62.04
Ot007134_Ots10c	-0.0022	Ots10	64.95
Ot011094_Ots10c	-0.0004	Ots10	64.95
Ot018057_Ots10c	-0.0088	Ots10	64.95
Ot028840_Ots10c	0.0401	Ots10	64.95
Ot030440_Ots10c	0.0093	Ots10	64.95
Ot044279_Ots10c	-0.0082	Ots10	64.95
Ot050937_Ots10c	-0.0073	Ots10	64.95
Ot004218_Ots10c	-0.0077	Ots10	68.56
Ot006032_Ots10c	0.0175	Ots10	68.56
Ot009598_Ots10c	-0.0138	Ots10	68.56
Ot013907_Ots10q	-0.0114	Ots10	68.56
Ot020785_Ots10c	-0.0033	Ots10	68.56
Ot014511_Ots10q	-0.0103	Ots10	71.87
Ot001737_Ots10q	-0.003	Ots10	74.31
Ot008706_Ots10q	0.0019	Ots10	74.31
Ot009771_Ots10q	0.002	Ots10	74.31
Ot012077_Ots10q	-0.0073	Ots10	74.31
Ot012294_Ots10q	-0.004	Ots10	74.31
Ot016818_Ots10q	0.0048	Ots10	74.31
Ot018678_Ots10q	-0.0022	Ots10	74.31
Ot008990_Ots10q	0.023	Ots10	76.43
Ot027786_Ots10q	-0.0035	Ots10	76.43
Ot033348_Ots10q	-0.0103	Ots10	76.43
Ot042200_Ots10q	0.0017	Ots10	76.43
Ot042311_Ots10q	-0.0068	Ots10	76.43
Ot055545_Ots10q	0.0091	Ots10	76.43
Ot029405_Ots10q	0.0005	Ots10	77.52
Ot047069_Ots10q	-0.0054	Ots10	77.52
Ot047785_Ots10q	0.0172	Ots10	77.52
Ot006379_Ots10q	0.0013	Ots10	79.29
Ot012562_Ots10q	-0.0053	Ots10	79.29
Ot015859_Ots10q	0.0189	Ots10	79.29
Ot022954_Ots10q	0.0727	Ots10	79.29
Ot026289_Ots10q	-0.0063	Ots10	79.29
Ot037062_Ots10q	-0.009	Ots10	79.29
Ot050927_Ots10q	-0.0048	Ots10	81.41
Ot027472_Ots10q	0.0102	Ots10	83.59
Ot036360_Ots10q	-0.002	Ots10	83.59
Ot046452_Ots10q	0.005	Ots10	85.51
Ot017972_Ots10q	-0.0099	Ots10	92.75
Ot026825_Ots10q	-0.0098	Ots10	92.75
Ot054004_Ots10q	0.0063	Ots10	92.75
Ot032113_Ots10q	0.0647	Ots10	94.6
Ot005027_Ots10q	-0.0046	Ots10	95.8
Ot023442_Ots10q	-0.012	Ots10	97.97
Ot034671_Ots10q	-0.0086	Ots10	101.57
Ot004739_Ots10q	0.0027	Ots10	103.25
Ot017665_Ots10q	-0.01	Ots10	103.25
Ot022392_Ots10q	-0.0097	Ots10	103.25
Ot028179_Ots10q	0.0487	Ots10	103.25
Ot037661_Ots10q	0.0061	Ots10	103.25
Ot041650_Ots10q	-0.0044	Ots10	103.25
Ot044886_Ots10q	-0.0082	Ots10	103.25
Ot045389_Ots10q	-0.0094	Ots10	103.25
Ot048422_Ots10q	0.0539	Ots10	103.25
Ot052427_Ots10q	-0.0095	Ots10	103.25
Ot008642_Ots10q	-0.0091	Ots10	106.85
Ot055726_Ots10q	0.0044	Ots10	111.42
Ot023101_Ots10q	0.0172	Ots10	122.14
Ot031484_Ots10q	-0.0114	Ots10	122.14
Ot047482_Ots10q	0.0505	Ots10	122.14
Ot001901	-0.0036	Ots10	125.065
Ot024657_Ots10q	0.001	Ots10	125.8
Ot024660_Ots10q	-0.0044	Ots10	125.8
Ot028592_Ots10q	0.0223	Ots10	125.8
Ot006371_Ots10q	0.0426	Ots10	125.86
Ot002701_Ots10q	-0.0098	Ots10	126.16
Ot005212_Ots10q	0.0206	Ots10	126.16
Ot011177_Ots10q	0.009	Ots10	126.16
Ot026567_Ots10q	-0.0052	Ots10	126.16
Ot032140_Ots10q	-0.0014	Ots10	126.16
Ot054379_Ots10q	0.031	Ots10	126.16
Ot048255_Ots10q	-0.0037	Ots10	128.25
Ot036300_Ots10q	0.0555	Ots10	130.34
Ot011603_Ots10q	0.0492	Ots10	131.09
Ot022577_Ots10q	-0.0056	Ots10	131.09
Ot053047_Ots10q	0.0188	Ots10	131.09
Ot005993_Ots10q	0.0515	Ots10	133.96
Ot025776_Ots10q	0.0348	Ots10	133.96
Ot030321_Ots10q	0.0116	Ots10	133.96
Ot038954_Ots10q	-0.0108	Ots10	133.96
Ot032573_Ots10q	-0.0045	Ots10	135.62
Ot004390_Ots10q	-0.0056	Ots10	135.94
Ot017388_Ots10q	0.0152	Ots10	135.94
Ot022136_Ots10q	-0.0027	Ots10	135.94
Ot026925_Ots10q	-0.0001	Ots10	138.12
Ot040520_Ots10q	0.0429	Ots10	138.12
Ot053262_Ots10q	-0.001	Ots10	138.12
Ot030528_Ots10q	0.0006	Ots10	139.51
Ot033345_Ots10q	-0.003	Ots10	139.51
Ot025316_Ots10q	-0.0079	Ots10	140.9
Ot028204_Ots10q	-0.0025	Ots10	140.9
Ot031033_Ots10q	-0.001	Ots10	140.9
Ot038271_Ots10q	-0.0113	Ots10	140.9
Ot046258_Ots10q	0.0015	Ots10	140.9
Ot055064_Ots10q	0.0246	Ots10	140.9
Ot004103_Ots11p	-0.008	Ots11	26.86
Ot033631_Ots11p	0.0002	Ots11	31.67
Ot000834_Ots11p	0.0168	Ots11	35.08
Ot008140_Ots11p	0.0377	Ots11	35.08
Ot046431_Ots11p	-0.0058	Ots11	35.08
Ot055891_Ots11p	-0.0039	Ots11	35.08
Ot051753_Ots11p	0.0538	Ots11	37.43
Ot010627_Ots11p	-0.0021	Ots11	38.42
Ot030153_Ots11p	-0.0085	Ots11	38.42
Ot039282_Ots11p	0.0075	Ots11	38.42
Ot039447_Ots11p	-0.0066	Ots11	38.42
Ot044266_Ots11p	0.0836	Ots11	38.42
Ot026007_Ots11p	0.0565	Ots11	38.75
Ot012482_Ots11p	0.0046	Ots11	45.28
Ot014294_Ots11p	0.0094	Ots11	54.28
Ot047061_Ots11p	0.0041	Ots11	56.38
Ot047658_Ots11c	-0.0077	Ots11	62.14
Ot015158_Ots11c	0.0782	Ots11	62.44
Ot023968_Ots11c	0.0012	Ots11	62.44
Ot050357_Ots11c	0.1105	Ots11	62.44
Ot016389_Ots11c	-0.009	Ots11	64.06
Ot008247_Ots11c	-0.009	Ots11	66.57
Ot029172_Ots11c	0.0934	Ots11	70.18
Ot005425_Ots11c	0.0044	Ots11	71.09
Ot002194_Ots11c	0.0872	Ots11	71.11
Ot011950_Ots11c	0.0132	Ots11	71.11
Ot026061_Ots11c	0.0482	Ots11	71.11
Ot034349_Ots11c	-0.0062	Ots11	71.11
Ot004872_Ots11q	0.0095	Ots11	73.67
Ot031632_Ots11q	-0.007	Ots11	73.67
Ot035757_Ots11q	0.0196	Ots11	73.67
Ot037442_Ots11q	0.0097	Ots11	73.67
Ot000372_Ots11q	0.0729	Ots11	75.76
Ot002083_Ots11q	0.0193	Ots11	75.76
Ot005108_Ots11q	-0.0099	Ots11	75.76
Ot017311_Ots11q	-0.0147	Ots11	75.76
Ot023119_Ots11q	0.0104	Ots11	75.76
Ot023328_Ots11q	-0.0044	Ots11	75.76
Ot030269_Ots11q	0.0002	Ots11	75.76
Ot051538_Ots11q	-0.0079	Ots11	75.76
Ot014549_Ots11q	0.0217	Ots11	76.77
Ot028090_Ots11q	-0.0046	Ots11	80.03
Ot032893_Ots11q	-0.0081	Ots11	80.03
Ot044265_Ots11q	-0.0122	Ots11	80.03
Ot051951_Ots11q	0.0117	Ots11	80.03
Ot014195_Ots11q	-0.0013	Ots11	84.39
Ot024281_Ots11q	-0.0014	Ots11	84.39
Ot029468_Ots11q	0.0018	Ots11	85.55
Ot030141_Ots11q	0.0763	Ots11	94.46
Ot031641_Ots11q	-0.0092	Ots11	94.46
Ot033962_Ots11q	-0.0068	Ots11	94.46
Ot041816_Ots11q	-0.0121	Ots11	94.46
Ot042033_Ots11q	0.0334	Ots11	94.46
Ot036754	-0.0098	Ots11	96.125
Ot006228_Ots11q	0.0015	Ots11	97.79
Ot031789_Ots11q	-0.0057	Ots11	97.79
Ot054353_Ots11q	0.0166	Ots11	97.79
Ot054386_Ots11q	0.0433	Ots11	97.79
Ot039017_Ots11q	0.06	Ots11	99.89
Ot045357_Ots11q	-0.0101	Ots11	100.6
Ot027132_Ots11q	0.0173	Ots11	100.71
Ot009732_Ots11q	0.0067	Ots11	102.8
Ot001122_Ots11q	0.027	Ots11	104.98
Ot020927_Ots11q	-0.007	Ots11	104.98
Ot009136_Ots11q	0.0511	Ots11	107.92
Ot033486_Ots11q	0.0446	Ots11	107.92
Ot008899_Ots11q	-0.0002	Ots11	109.14
Ot049428_Ots11q	-0.0018	Ots11	109.14
Ot009571_Ots11q	0.0031	Ots11	111.24
Ot030875_Ots11q	0.0017	Ots11	112.57
Ot035062_Ots11q	0.017	Ots11	112.57
Ot024821_Ots11q	0.0179	Ots11	113.96
Ot033501	-0.0079	Ots11	114.700
Ot035742_Ots11q	-0.0113	Ots11	116.89
Ot007355_Ots11q	0.0118	Ots11	121.09
Ot012429_Ots11q	-0.0116	Ots11	121.09
Ot022226_Ots11q	0.0355	Ots11	121.09
Ot022866_Ots11q	-0.0076	Ots11	121.09
Ot025660_Ots11q	-0.0009	Ots11	121.09
Ot033111_Ots11q	0.0164	Ots11	121.09
Ot033385_Ots11q	0.0438	Ots11	121.09
Ot034183_Ots11q	0.0438	Ots11	121.09
Ot036158_Ots11q	0.1387	Ots11	121.09
Ot049913_IOts11	0.0453	Ots11	121.325
Ot007510_Ots11q	0.028	Ots11	123.74
Ot023821_Ots11q	0.0886	Ots11	123.74
Ot005930_Ots11q	0.0023	Ots11	125.92
Ot008139_Ots11q	0.0192	Ots11	125.92
Ot013497_Ots11q	0.0111	Ots11	125.92
Ot013949_Ots11q	0.0008	Ots11	125.92
Ot037992_Ots11q	0.0005	Ots11	125.92
Ot007845_Ots11q	0.0225	Ots11	128.4
Ot023840_Ots11q	0.0139	Ots11	128.44
Ot026137_Ots11q	-0.006	Ots11	128.44
Ot032882_Ots11q	-0.0078	Ots11	128.44
Ot044126_Ots11q	-0.0076	Ots11	128.44
Ot048570_Ots11q	-0.0141	Ots11	128.44
Ot012644_Ots11q	-0.0107	Ots11	130.62
Ot013024_Ots11q	-0.0067	Ots11	130.62
Ot034264_Ots11q	-0.0009	Ots11	130.62
Ot044268_Ots11q	-0.0092	Ots11	130.62
Ot047963_Ots11q	-0.0072	Ots11	130.62
Ot030144	-0.0107	Ots11	130.620
Ot001675_Ots11q	-0.0062	Ots11	135.16
Ot008889_Ots11q	-0.009	Ots11	135.16
Ot010541_Ots11q	-0.009	Ots11	135.16
Ot012332_Ots11q	0.017	Ots11	135.16
Ot019995_Ots11q	-0.0102	Ots11	135.16
Ot020670_Ots11q	-0.0015	Ots11	135.16
Ot021655_Ots11q	0.0002	Ots11	135.16
Ot026412_Ots11q	0.0161	Ots11	135.16
Ot035025_Ots11q	0.0006	Ots11	135.16
Ot043380_Ots11q	0.0102	Ots11	135.16
Ot048498_Ots11q	-0.0092	Ots11	135.16
Ot055051_Ots11q	-0.0011	Ots11	135.16
Ot030106_Ots11q	-0.0116	Ots11	135.17
Ot000934_Ots11q	-0.0107	Ots11	135.24
Ot004608_Ots11q	-0.0132	Ots11	135.24
Ot008536_Ots11q	-0.0072	Ots11	135.24
Ot008744_Ots11q	-0.0108	Ots11	135.24
Ot009662_Ots11q	-0.0071	Ots11	135.24
Ot019444_Ots11q	-0.0107	Ots11	135.24
Ot025906_Ots11q	0.0369	Ots11	135.24
Ot031750_Ots11q	-0.0094	Ots11	135.24
Ot034663_Ots11q	0.2505	Ots11	135.24
Ot036509_Ots11q	-0.0076	Ots11	135.24
Ot046759_Ots11q	-0.0041	Ots11	135.24
Ot049201_Ots11q	-0.012	Ots11	135.24
Ot007166_Ots12p	-0.0054	Ots12	0.15
Ot007814_Ots12p	0.0151	Ots12	0.15
Ot013522_Ots12p	-0.0005	Ots12	0.15
Ot013877_Ots12p	0.0216	Ots12	0.15
Ot017477_Ots12p	0.0286	Ots12	0.15
Ot019994_Ots12p	0.0275	Ots12	0.15
Ot021136_Ots12p	-0.0115	Ots12	0.15
Ot021665_Ots12p	-0.008	Ots12	0.15
Ot023202_Ots12p	-0.0025	Ots12	0.15
Ot035973_Ots12p	-0.0034	Ots12	0.15
Ot041089_Ots12p	0.0005	Ots12	0.15
Ot047712_Ots12p	0.0193	Ots12	0.15
Ot049236_Ots12p	0.0292	Ots12	0.15
Ot051867_Ots12p	-0.0085	Ots12	0.15
Ot002362_Ots12p	-0.0099	Ots12	0.16
Ot003465_Ots12p	0.0187	Ots12	0.16
Ot005204_Ots12p	-0.0082	Ots12	0.16
Ot011652_Ots12p	-0.0113	Ots12	0.16
Ot016557_Ots12p	-0.0051	Ots12	0.16
Ot019148_Ots12p	0.125	Ots12	0.16
Ot033365_Ots12p	-0.0037	Ots12	0.16
Ot038632_Ots12p	-0.0072	Ots12	0.16
Ot045720_Ots12p	-0.0018	Ots12	0.16
Ot051004_Ots12p	0.0073	Ots12	0.16
Ot051031_Ots12p	-0.0095	Ots12	0.16
Ot049258_Ots12p	0.0472	Ots12	1.61
Ot027351_Ots12p	-0.007	Ots12	2.03
Ot004174_Ots12p	0.0161	Ots12	4.12
Ot012847_Ots12p	-0.0011	Ots12	4.12
Ot029713_Ots12p	-0.0123	Ots12	4.12
Ot033169_Ots12p	-0.0099	Ots12	4.12
Ot034928_Ots12p	0.0145	Ots12	4.12
Ot045539_Ots12p	0.0018	Ots12	4.12
Ot047352_Ots12p	-0.0119	Ots12	4.12
Ot048599_Ots12p	-0.0024	Ots12	4.12
Ot055463_Ots12p	-0.0075	Ots12	4.12
Ot002630_Ots12p	0.0009	Ots12	5.55
Ot006917_Ots12p	-0.0137	Ots12	5.55
Ot018316_Ots12p	-0.0071	Ots12	5.55
Ot026972_Ots12p	0.015	Ots12	5.55
Ot033047_Ots12p	0.0057	Ots12	5.55
Ot044077_Ots12p	-0.0029	Ots12	5.55
Ot044486_Ots12p	0.0417	Ots12	5.55
Ot045528_Ots12p	0.0182	Ots12	5.55
Ot049086_Ots12p	-0.0098	Ots12	5.55
Ot019270_Ots12p	-0.0074	Ots12	6.99
Ot027211_Ots12p	-0.0085	Ots12	7.24
Ot039242_Ots12p	-0.0066	Ots12	7.24
Ot004371_Ots12p	-0.0063	Ots12	13.8
Ot017910_Ots12p	0.0331	Ots12	13.8
Ot039390_Ots12p	-0.0102	Ots12	13.8
Ot039724_Ots12p	0.0058	Ots12	13.8
Ot018052_Ots12p	-0.0099	Ots12	15.58
Ot024175_Ots12p	-0.0068	Ots12	15.58
Ot033756_Ots12p	0.0035	Ots12	15.58
Ot034199_Ots12p	0.0199	Ots12	17.76
Ot044350_Ots12p	0.0188	Ots12	17.76
Ot044583_Ots12p	0.0103	Ots12	17.76
Ot045724_Ots12p	-0.0015	Ots12	17.76
Ot014218_Ots12p	0.0129	Ots12	18.3
Ot028962_Ots12p	0.0197	Ots12	18.3
Ot029648_Ots12p	-0.0094	Ots12	18.3
Ot000246_Ots12p	0.0094	Ots12	20.67
Ot002506_Ots12p	0.0089	Ots12	20.67
Ot007445_Ots12p	-0.0104	Ots12	20.67
Ot013367_Ots12p	-0.0079	Ots12	20.67
Ot032496_Ots12p	0.0777	Ots12	20.67
Ot033105_Ots12p	-0.0099	Ots12	20.67
Ot043923_Ots12p	0.0009	Ots12	20.67
Ot053082_Ots12p	-0.0047	Ots12	20.67
Ot023799_Ots12p	-0.0078	Ots12	22.44
Ot004803_Ots12p	-0.0094	Ots12	28.31
Ot014869_Ots12p	-0.0158	Ots12	28.31
Ot015563_Ots12p	-0.0136	Ots12	28.31
Ot005185_Ots12p	0.1734	Ots12	28.68
Ot027062_Ots12p	0.0269	Ots12	29.17
Ot016783_Ots12p	0.1428	Ots12	30.56
Ot002064_Ots12p	0.0307	Ots12	40.07
Ot014882_Ots12p	0.0044	Ots12	40.07
Ot015633_Ots12p	0.0164	Ots12	40.07
Ot054822_Ots12p	-0.0064	Ots12	40.07
Ot006724_Ots12p	0.0323	Ots12	42.15
Ot009724_Ots12p	-0.0073	Ots12	42.15
Ot038072_Ots12p	-0.0069	Ots12	42.15
Ot040829_Ots12p	-0.0077	Ots12	42.15
Ot003541_Ots12p	-0.004	Ots12	47.78
Ot030458_Ots12p	0.0076	Ots12	52.17
Ot038667_Ots12p	-0.0084	Ots12	52.17
Ot022367_Ots12p	-0.0086	Ots12	57.78
Ot043439_Ots12p	-0.0016	Ots12	57.78
Ot049023_Ots12p	-0.0065	Ots12	57.78
Ot054818_Ots12p	0.0229	Ots12	57.78
Ot029400_Ots12p	0.1155	Ots12	59.37
Ot030081_Ots12p	0	Ots12	64.95
Ot001319_Ots12p	0.0058	Ots12	69.32
Ot007479_Ots12c	-0.0066	Ots12	73.88
Ot045798_Ots12c	-0.002	Ots12	75.23
Ot045627_Ots12c	0.0129	Ots12	76.2
Ot003433_Ots12c	-0.0058	Ots12	78.9
Ot041013_Ots12c	0.0116	Ots12	78.9
Ot008305_Ots12c	-0.0053	Ots12	78.91
Ot024682_Ots12c	-0.0081	Ots12	78.91
Ot017806_Ots12c	-0.0052	Ots12	82.92
Ot030272_Ots12c	-0.0086	Ots12	82.92
Ot047942_Ots12c	0.0009	Ots12	82.92
Ot038037_Ots12q	-0.0087	Ots12	84.36
Ot000557_Ots12q	-0.0104	Ots12	86.59
Ot033265_Ots12q	-0.0072	Ots12	88.08
Ot044497_Ots12q	-0.0029	Ots12	90.14
Ot023557_Ots12q	-0.0063	Ots12	91.19
Ot007251_Ots12q	0.0157	Ots12	96.82
Ot019446_Ots12q	-0.0087	Ots12	96.82
Ot020538_Ots12q	-0.0081	Ots12	96.82
Ot020060_Ots12q	0.0007	Ots12	99
Ot022599_Ots12q	-0.0105	Ots12	101.85
Ot022683_Ots12q	0.027	Ots12	101.85
Ot035359_Ots12q	0.0751	Ots12	101.85
Ot030760_Ots12q	-0.0097	Ots12	103.65
Ot005681_Ots12q	-0.012	Ots12	106.37
Ot001058_Ots12q	0.0572	Ots12	107.51
Ot014688_Ots12q	0.002	Ots12	107.51
Ot033686_Ots12q	-0.0054	Ots12	107.51
Ot054538_Ots12q	0.0019	Ots12	107.51
Ot009593_Ots12q	0.0005	Ots12	108.85
Ot040469_Ots12q	-0.0038	Ots12	110.82
Ot051238_Ots12q	0.0089	Ots12	110.82
Ot004321_Ots12q	-0.0065	Ots12	113
Ot000857_Ots12q	0.0004	Ots12	113.24
Ot009950_Ots12q	0.0025	Ots12	117.02
Ot019754_Ots12q	0.0303	Ots12	117.02
Ot051641_Ots12q	0.0301	Ots12	117.02
Ot004622_Ots12q	0.0061	Ots12	118.68
Ot025890_Ots12q	0.0254	Ots12	118.68
Ot038649_Ots12q	-0.002	Ots12	118.68
Ot051399_Ots12q	-0.0057	Ots12	118.68
Ot051905_Ots12q	0.0373	Ots12	120.38
Ot017097_Ots12q	-0.0014	Ots12	121.43
Ot019323_Ots12q	0.0035	Ots12	121.43
Ot020844_Ots12q	-0.0094	Ots12	121.43
Ot028298_Ots12q	-0.0026	Ots12	121.43
Ot028892_Ots12q	-0.0073	Ots12	121.43
Ot014527_Ots12q	-0.0113	Ots12	122.87
Ot001486_Ots12q	-0.0028	Ots12	125.61
Ot010717_Ots12q	0.0172	Ots12	125.61
Ot017664_Ots12q	-0.0076	Ots12	125.61
Ot020813_Ots12q	0.0039	Ots12	125.61
Ot052386_Ots12q	0.0197	Ots12	130.62
Ot008238_Ots12q	0.0596	Ots12	132.42
Ot045061_Ots12q	-0.0121	Ots12	132.42
Ot003394_Ots12q	-0.0148	Ots12	133.86
Ot045859_Ots12q	0.0339	Ots12	136.02
Ot046053_Ots12q	0.0465	Ots12	136.02
Ot048269_Ots12q	-0.0078	Ots12	143.09
Ot027791_Ots12q	-0.0072	Ots12	144.02
Ot047904_Ots12q	-0.0031	Ots12	144.02
Ot009808_Ots12q	0.005	Ots12	147.55
Ot015076_Ots13p	0.0045	Ots13	0
Ot002905_Ots13p	-0.0004	Ots13	1.42
Ot001998_Ots13p	-0.0123	Ots13	1.43
Ot012323_Ots13p	-0.0136	Ots13	1.43
Ot016863_Ots13p	0.0089	Ots13	1.43
Ot019958_Ots13p	0.0171	Ots13	1.43
Ot022025_Ots13p	0.0146	Ots13	1.43
Ot025323_Ots13p	-0.0071	Ots13	1.43
Ot041677_Ots13p	0.0256	Ots13	1.43
Ot044823_Ots13p	-0.0053	Ots13	1.43
Ot050831_Ots13p	-0.0047	Ots13	1.43
Ot051208_Ots13p	0.0392	Ots13	1.43
Ot013682_Ots13p	-0.0118	Ots13	2.7
Ot020763_Ots13p	0.0565	Ots13	2.7
Ot024612_Ots13p	-0.0029	Ots13	2.7
Ot036895_Ots13p	-0.0081	Ots13	2.7
Ot040910_Ots13p	0.0119	Ots13	2.7
Ot044345_Ots13p	0.0388	Ots13	2.7
Ot010482_Ots13p	0.0059	Ots13	2.71
Ot052336_Ots13p	-0.0071	Ots13	2.71
Ot011358_Ots13p	-0.0078	Ots13	2.75
Ot025436_Ots13p	-0.0071	Ots13	5.61
Ot000485_Ots13p	0.0819	Ots13	5.77
Ot004156_Ots13p	0.0127	Ots13	5.77
