Locus	fst	chromosome	c_pos
7768	0.0361	PCodG	356160505
16766	0.0732	PCodG	356164675
734	0.0228	PCodG	356370151
12401	0.0597	PCodG	356713750
2587	0.0311	PCodG	356990303
22950	0.2496	PCodG	357030050
13384	0.6895	PCodG	357232937
9378	0.0484	PCodG	357674243
8847	0.1898	PCodG	357817937
13418	0.0744	PCodG	358088341
11003	0.1364	PCodG	358121597
490	0.7175	PCodG	358311462
616	0.5151	PCodG	358326190
18528	0.3265	PCodG	358475449
1078	0.0225	PCodG	358526123
23334	0.0514	PCodG	358638322
17625	0.7586	PCodG	358742787
9770	0.0668	PCodG	358783553
25478	0.0014	PCodG	358829018
21704	0.4109	PCodG	358925276
18659	-0.0063	PCodG	358951636
23776	-0.003	PCodG	359077294
618	0.1263	PCodG	359112644
6540	0.0149	PCodG	359212040
24167	0.0504	PCodG	359277554
12158	0.0537	PCodG	359307029
12622	0.2566	PCodG	359315004
940	0.0351	PCodG	359354888
13525	0.0345	PCodG	359380591
22282	0.0434	PCodG	359475108
16814	0.1215	PCodG	359714382
23723	0.1104	PCodG	359780578
6353	0.0564	PCodG	360143412
16325	0.023	PCodG	360213441
20625	0.0301	PCodG	360497065
13411	0.2505	PCodG	360497151
25091	0.3399	PCodG	360618328
5711	0.0563	PCodG	360766018
16233	0.1819	PCodG	360901397
24451	0.9885	PCodG	360976087
8330	0.2521	PCodG	361029832
2550	0.1426	PCodG	361121793
25561	0.2685	PCodG	361121886
5892	0.1205	PCodG	361186360
14127	0.0161	PCodG	361372776
13188	0.0185	PCodG	361426521
6608	0.0068	PCodG	361443112
1975	0.5769	PCodG	361838567
91	0.0357	PCodG	361844629
19651	0.0341	PCodG	361968207
1970	0.0319	PCodG	362238760
9717	0.9005	PCodG	362329385
21726	0.0639	PCodG	362391221
6399	0.002	PCodG	362470576
3594	0.032	PCodG	362691061
5781	0.1677	PCodG	362786197
14517	0.0896	PCodG	362803426
10410	0.0915	PCodG	362803514
22304	0.0142	PCodG	362896781
10662	0.0742	PCodG	362896869
7910	0.0346	PCodG	363360735
21403	0.4035	PCodG	363578046
815	0.3389	PCodG	363902412
554	0.017	PCodG	363996661
2204	0.0147	PCodG	364021230
20732	0.2938	PCodG	364021318
15774	0.0508	PCodG	364056412
24090	0.0483	PCodG	364397881
17597	0.5542	PCodG	364453361
14620	0.0157	PCodG	364565322
19720	0.0365	PCodG	364628321
9102	0.0382	PCodG	364628409
20215	0.0056	PCodG	364717038
20609	0.1106	PCodG	364878992
5699	0.0502	PCodG	364925289
22892	0.0884	PCodG	364963710
2425	0.6876	PCodG	365073689
5580	0.6009	PCodG	365073777
691	0.0077	PCodG	365287923
15239	0.1992	PCodG	365301829
11447	0.0217	PCodG	365301917
14839	0.3021	PCodG	365350235
9119	0.3218	PCodG	365518680
14702	0.3151	PCodG	365518768
20364	0.033	PCodG	365592521
2843	0.1153	PCodG	365868895
15997	0.0641	PCodG	366004450
7089	0.3082	PCodG	366152252
24342	0.2818	PCodG	366255229
2974	0.7683	PCodG	366506833
8389	0.5224	PCodG	366595603
388	0.0541	PCodG	366595691
13422	0.0571	PCodG	366596552
16215	0.05	PCodG	366601149
14804	0.0178	PCodG	366720316
4492	0.084	PCodG	366720862
13909	0.0383	PCodG	366720862
23487	0.0976	PCodG	366740747
3129	0.0358	PCodG	366817700
21492	0.2314	PCodG	366873815
21779	0.0189	PCodG	366885294
1441	0.0279	PCodG	367110338
3308	0.012	PCodG	367387396
7690	0.9962	PCodG	367968121
445	0.0723	PCodG	368028179
11313	0.2794	PCodG	368307293
3417	0.3144	PCodG	368463831
7203	0.0222	PCodG	368491388
24098	0.0353	PCodG	368542475
10462	0.2105	PCodG	368609718
13563	0.0569	PCodG	368609806
19928	0.1321	PCodG	368890731
15327	0.0991	PCodG	368930376
8461	0.2307	PCodG	368953114
4989	0.0056	PCodG	369040099
14864	0.0005	PCodG	369164888
8388	-0.0062	PCodG	369249079
5945	0.1235	PCodG	369656548
721	0.3012	PCodG	369656636
10245	0.0318	PCodG	369680974
5151	0.0296	PCodG	369715817
9943	0.068	PCodG	369929840
7890	0.0679	PCodG	370071952
10954	0.085	PCodG	370103820
10715	-0.0048	PCodG	370608171
21989	0.0755	PCodG	370915928
21302	0.0806	PCodG	371422812
15316	0.14	PCodG	371668107
17654	0.0249	PCodG	371706172
2861	0.0278	PCodG	372185095
10306	0.19	PCodG	372250373
4185	0.3119	PCodG	372566056
6631	0.7649	PCodG	372566877
1463	0.0298	PCodG	372886209
10092	0.0265	PCodG	372886297
13911	0.0883	PCodG	373104389
75	0.158	PCodG	373752118
25130	0.2167	PCodG	373752206
8726	0.0681	PCodG	373802705
5333	0.6684	PCodG	373977505
1339	0.0581	PCodG	373991577
4402	0.8594	PCodG	374339482
6597	0.3399	PCodG	374503391
7498	0.0335	PCodG	374559551
25649	0.0758	PCodG	374623881
3832	0.059	PCodG	374744831
12884	0.3496	PCodG	374744921
18830	0.0221	PCodG	374879639
10218	0.001	PCodG	374882549
19918	0.3525	PCodG	375022981
24824	0.0693	PCodG	375028748
11354	0.0111	PCodG	375702414
17245	0.0115	PCodG	376015975
22407	0.0492	PCodG	376025309
12948	0.0839	PCodG	376119832
17106	0.0307	PCodG	376527190
9675	0.0001	PCodG	376946235
22476	0.0266	PCodG	376957906
22688	0.2139	PCodG	377196640
4088	0.0415	PCodG	377672647
1372	0.0561	PCodG	377694171
331	0.0109	PCodG	378001677
14492	-0.0008	PCodG	378123769
8046	0.247	PCodG	378651774
12707	0.0506	PCodG	379076083
3102	0.0889	PCodG	379081547
11749	0.0624	PCodG	379085474
663	0.0012	PCodG	379111715
13468	0.0692	PCodG	379330246
19219	0.0645	PCodG	379336356
1002	0.277	PCodG	379642741
1159	0.0169	PCodG	379664728
20664	0.023	PCodG	379760397
13322	0.0277	PCodG	379864417
8885	0.103	PCodG	379864505
14266	0.0767	PCodG	379898311
148	0.0278	PCodG	380004428
24483	0.0128	PCodG	380019210
20714	0.038	PCodG	380250787
16934	0.0162	PCodG	380522281
6270	0.0424	PCodG	380533500
9731	0.7523	PCodG	380544717
2794	0.0159	PCodG	380634422
19098	0.0245	PCodG	380883554
14208	0.015	PCodG	381050087
12869	0.0093	PCodG	381074645
1936	0.027	PCodG	381292625
3524	0.0408	PCodG	381292713
2917	0.0412	PCodG	381491045
3379	0.0348	PCodG	381510340
17977	0.0501	PCodG	381693703
12155	0.2402	PCodG	381693791
9506	0.0026	PCodG	381801884
18687	0.039	PCodG	381808441
13430	0.4782	PCodG	381946415
4754	0.0089	PCodG	382001218
22355	0.0783	PCodG	382110024
844	0.0118	PCodG	382319576
10079	0.5386	PCodG	382348258
4330	0.0426	PCodG	382351813
12747	0.2047	PCodG	382522829
17947	0.0278	PCodG	382522917
3228	0.1061	PCodG	382612379
10821	0.1569	PCodG	382670641
19231	-0.004	PCodG	382763678
6360	0.0392	PCodG	382944315
17320	0.2555	PCodG	382989178
10086	0.0919	PCodG	383038127
7952	0.0731	PCodG	383078950
7682	0.0154	PCodG	383175978
548	0.0503	PCodG	383360514
2429	0.133	PCodG	383677508
18808	0.0161	PCodG	383833573
23694	0.5555	PCodG	383874354
20070	0.0051	PCodG	383888423
15623	0.0107	PCodG	383891990
14992	0.0194	PCodG	383892078
7698	0.0594	PCodG	383917191
24801	0.0262	PCodG	384086231
17490	0.1927	PCodG	384207688
22595	0.1892	PCodG	384239057
7953	0.0102	PCodG	384258482
4760	0.0139	PCodG	384776896
1712	0.0099	PCodG	384822570
21383	0.0408	PCodG	384858607
22898	0.2079	PCodG	384935047
12606	0.0152	PCodG	385264818
12866	0.0632	PCodG	385472320
5697	0.1814	PCodG	385665896
3341	0.6061	PCodG	385680625
2752	0.1382	PCodG	385859028
14341	0.0219	PCodG	385949897
18404	0.2446	PCodG	386116068
4715	0.123	PCodG	387338164
8727	0.0564	PCodG	387367274
7559	0.0607	PCodG	388004334
12233	0.1448	PCodG	388252814
12099	0.0312	PCodG	388483960
16457	0.0663	PCodG	390031308
4413	0.0596	PCodG	390184838
15401	0.0453	PCodG	390379387
10539	0.038	PCodG	390436057
14473	0.0376	PCodG	390445011
23740	0.0319	PCodG	390505161
7271	0.3215	PCodG	390505249
7370	0.0968	PCodG	390661070
12738	0.1125	PCodG	390861006
6031	0.5297	PCodG	391009105
11505	0.0811	PCodG	391041377
12664	0.0031	PCodG	391123899
2175	0.2603	PCodG	391443052
15274	0.0608	PCodG	391972725
3523	0.9562	PCodG	392039434
18075	0.9923	PCodG	392302616
11947	0.0928	PCodG	393390566
1722	0.0137	PCodG	393488878
6244	0.0836	PCodG	393489936
20400	0.0764	PCodG	393492978
18583	0.023	PCodG	393686379
8527	0.0081	PCodG	393841370
10045	0.0507	PCodG	393877034
14502	0.0822	PCodG	393895009
9579	0.1243	PCodG	393928794
20691	0.1992	PCodG	393985876
4004	0.0225	PCodG	393997328
23412	0.0156	PCodG	394135785
12921	0.0249	PCodG	394210495
860	0.0373	PCodG	394246781
6938	0.0192	PCodG	394377574
20908	0.0187	PCodG	394413776
18934	0.138	PCodG	394417156
6926	0.3672	PCodG	394441257
20588	0.0609	PCodG	394457324
13597	0.9962	PCodG	394472057
20017	0.3357	PCodG	394481972
192	0.0318	PCodG	394485391
16613	0.0374	PCodG	394516335
832	0.0726	PCodG	394518373
15850	0.0343	PCodG	394614211
5636	0.0498	PCodG	394617293
20546	0.0495	PCodG	394809123
10691	0.0097	PCodG	394876837
1589	0.0074	PCodG	394966924
10475	0.042	PCodG	395275122
16354	0.053	PCodG	395368636
23903	0.098	PCodG	395495371
19158	0.1466	PCodG	395529419
20125	0.0732	PCodG	395628414
10292	0.0168	PCodG	395628502
8743	0.083	PCodG	396383660
1031	0.0864	PCodG	396687583
4729	0.026	PCodG	396790565
20781	0.0176	PCodG	396850093
16063	0.0258	PCodG	396872172
23685	0.5141	PCodG	396902714
17217	0.0427	PCodG	396924041
11486	0.0433	PCodG	396924129
8955	0.2221	PCodG	396952864
15508	0.0334	PCodG	396987876
10076	0.028	PCodG	396993368
8601	0.5301	PCodG	396995581
4000	0.0331	PCodG	397158999
13316	0.0761	PCodG	397182242
18858	0.0319	PCodG	397656635
23929	0.1052	PCodG	397682085
22410	0.0826	PCodG	398102595
2607	0.0363	PCodG	398321255
22087	0.006	PCodG	398321341
18662	0.019	PCodG	398350120
23827	0.0249	PCodG	398354726
7730	0.0224	PCodG	398376653
9187	0.0207	PCodG	398383824
23451	0.0269	PCodG	398408388
7138	0.0161	PCodG	398487853
13209	0.038	PCodG	398737719
6969	0.2278	PCodG	398749468
9449	0.1439	PCodG	399103241
10017	0.0114	PCodG	399383581
17708	0.0682	PCodG	399992117
13242	0.0477	PCodG	400040720
16480	0.1399	PCodG	400171591
16520	0.0926	PCodG	400418887
19965	0.0359	PCodG	400472172
19393	0.1705	PCodG	400531881
5264	0.0174	PCodG	400566177
8301	0.0202	PCodG	400580236
9228	0.0191	PCodG	400628314
11552	0.0667	PCodG	401071907
2967	0.1815	PCodG	401233546
24036	0.0104	PCodG	401513052
1560	0.2448	PCodG	401545581
16535	0.0392	PCodG	401822030
2813	0.0494	PCodG	402088995
16599	0.0244	PCodG	402359663
22615	0.0277	PCodG	402412427
10742	0.0356	PCodG	402465956
18621	0.0103	PCodG	402524331
7526	0.0683	PCodG	402533785
22954	0.0347	PCodG	402547164
13860	0.0314	PCodG	402727919
5590	0.049	PCodG	403033607
21411	0.0332	PCodG	403097791
12206	0.2052	PCodG	403133743
4849	0.1895	PCodG	403167424
22596	0.1677	PCodG	403217951
88	0.0185	PCodG	403226675
15507	0.0128	PCodG	403237131
11841	0.0082	PCodG	403357093
1567	0.1322	PCodG	403423871
7096	0.2674	PCodG	403423959
8023	0.0298	PCodG	403526604
1160	0.2736	PCodG	403561935
15474	0.2142	PCodG	403567902
2820	0.0937	PCodG	403580743
1126	0.0196	PCodG	403584170
14510	0.0671	PCodG	403603421
19193	0.1043	PCodG	403664562
22839	0.0209	PCodG	404031392
1844	0.0536	PCodG	404066124
13082	0.0116	PCodG	404087082
974	0.0095	PCodG	404087170
15398	0.0566	PCodG	404146611
2127	0.0395	PCodG	404273555
4578	-0.0026	PCodG	404574589
19971	-0.0039	PCodG	404594687
12709	0.016	PCodG	404639530
4894	0.0337	PCodG	404672080
12425	0.0386	PCodG	404698054
22129	0.0341	PCodG	404762608
13314	0.0859	PCodG	404777388
16384	0.0142	PCodG	404882269
18089	0.0061	PCodG	404995226
22889	0.2557	PCodG	405256298
23886	0.0104	PCodG	405303775
20061	0.107	PCodG	405448137
6319	0.0444	PCodG	405505318
25087	0.0054	PCodG	405590891
11789	0.0221	PCodG	405617312
4824	0.0104	PCodG	405643667
11386	0.0337	PCodG	405675414
8246	0.1738	PCodG	405739463
8427	0.019	PCodG	405796186
20964	0.0454	PCodG	405836369
5679	0.7438	PCodG	405931788
23550	0.0504	PCodG	406026503
19543	0.0071	PCodG	406053708
20895	0.015	PCodG	406077657
6878	0.1721	PCodG	406466192
9789	0.5389	PCodG	406527800
10839	0.0805	PCodG	406653924
24029	0.0247	PCodG	406654012
597	0.0302	PCodG	406656098
6417	0.0315	PCodG	406659190
12295	0.0456	PCodG	406895821
19194	0.077	PCodG	407050795
8788	0.109	PCodG	407083965
15869	0.036	PCodG	407214367
15326	0.0988	PCodG	407337521
11433	0.0148	PCodG	407337609
4079	0.0335	PCodG	407430623
20672	0.7237	PCodG	407458583
10756	0.1193	PCodG	407546065
14166	0.2083	PCodG	407981940
20023	0.0225	PCodG	408024003
15652	0.0898	PCodG	408096542
20568	0.0463	PCodG	408105645
20649	0.0164	PCodG	408282732
3849	0.2176	PCodG	408326710
6658	0.4005	PCodG	408478885
7223	0.062	PCodG	408605197
240	0.2691	PCodG	408761057
7193	0.0295	PCodG	408769097
10284	0.0403	PCodG	409079869
3484	0.0354	PCodG	409142132
22789	0.2457	PCodG	409145485
9354	0.1542	PCodG	409221336
14730	0.0561	PCodG	409320043
18191	0.1355	PCodG	409801728
12070	0.0167	PCodG	409842185
11133	0.2707	PCodG	410349151
13607	0.1193	PCodG	410555872
20473	0.8795	PCodG	410845800
4852	0.0183	PCodG	410866035
2850	0.0401	PCodG	410893465
22794	0.3011	PCodG	410894288
8759	0.0018	PCodG	410992944
16966	-0.0032	PCodG	411091437
25025	0.0077	PCodG	411101760
6996	0.0256	PCodG	411103983
2539	0.0095	PCodG	411214376
6526	0.9165	PCodG	411227640
12956	0.092	PCodG	411249454
17335	0.1444	PCodG	411268756
12025	0.0532	PCodG	411330919
24485	0.1295	PCodG	411370941
11990	0.1638	PCodG	411454893
25199	0.0307	PCodG	411572050
21071	0.0476	PCodG	411628859
24517	0.0091	PCodG	411648362
1066	0.0206	PCodG	411691329
17258	0.0251	PCodG	412238293
19391	0.1146	PCodG	412380090
142	0.0029	PCodG	413030538
19554	0.1555	PCodG	413097782
117	0.962	PCodG	413352643
13221	0.9658	PCodG	413352731
9724	0.0376	PCodG	413916985
2029	0.4461	PCodG	414090589
6454	0.0245	PCodG	414224496
7227	0.0522	PCodG	414781999
24841	0.0341	PCodG	414955502
13352	0.0245	PCodG	415001721
15411	0.0818	PCodG	416165157
11646	0.0846	PCodG	416402008
21633	0.3717	PCodG	416568111
22331	0.4369	PCodG	416666420
6315	0.0882	PCodG	416700413
19559	0.0394	PCodG	416714358
18297	0.0403	PCodG	416934349
22295	0.1109	PCodG	416971083
25037	0.0127	PCodG	417096015
19853	0.1374	PCodG	417096103
23511	0.0137	PCodG	417376831
3066	0.1878	PCodG	417767718
5730	0.4588	PCodG	417792896
2844	0.0036	PCodG	418299992
3086	0.1576	PCodG	418421181
20706	0.0088	PCodG	418505488
4841	0.0654	PCodG	418723360
19890	0.0302	PCodG	418726086
14380	0.0086	PCodG	419175899
13600	0.0171	PCodG	419304635
20604	0.0255	PCodG	419420725
11871	0.0187	PCodG	420313706
15752	0.1288	PCodG	420332825
22999	0.2023	PCodG	420365920
8209	0.1191	PCodG	420720703
11872	0.0658	PCodG	420796335
23279	0.0611	PCodG	420824554
1201	0.0673	PCodG	421206188
24219	0.1764	PCodG	421428039
11843	0.0072	PCodG	421589905
20525	0.0299	PCodG	421604063
13083	0.0007	PCodG	421625380
6403	0.22	PCodG	421625468
14327	0.0569	PCodG	421667402
17973	0.0613	PCodG	421676403
13818	0.1315	PCodG	421762605
2349	0.1326	PCodG	421993145
13485	0.0241	PCodG	422024493
23099	0.2363	PCodG	422346164
17941	0.1318	PCodG	422579015
7134	0.0114	PCodG	422610912
19864	0.1113	PCodG	422766180
17046	0.029	PCodG	422786889
6925	0.0433	PCodG	422791921
13533	0.0119	PCodG	422792009
22286	0.0303	PCodG	422867518
6487	0.1194	PCodG	423393693
24284	0.0331	PCodG	423620813
14405	0.0959	PCodG	423706816
11234	0.0446	PCodG	424308117
23633	0.0238	PCodG	424460737
605	0.0408	PCodG	424537405
20742	0.0973	PCodG	424572536
19910	0.0708	PCodG	424900852
6970	0.0611	PCodG	424963020
9393	0.0079	PCodG	425092017
9100	0.0458	PCodG	425124636
23724	0.0281	PCodG	425221850
3338	0.0588	PCodG	425353816
15528	0.3258	PCodG	425707781
19146	0.1902	PCodG	425798298
9740	0.0302	PCodG	425930600
18553	0.0881	PCodG	426116356
9162	0.0006	PCodG	426305957
13626	0.0385	PCodG	426324664
2149	0.0641	PCodG	426610567
735	0.9812	PCodG	426833438
8671	0.4055	PCodG	427095639
14199	0.0897	PCodG	427103213
17255	0.0473	PCodG	427127041
20078	0.1201	PCodG	427449078
1007	0.0099	PCodG	427664178
952	0.0214	PCodG	427776408
21999	-0.0027	PCodG	427880560
2997	0.5607	PCodG	427880648
19712	0.0395	PCodG	427890672
11129	0.0436	PCodG	427975588
16208	0.0062	PCodG	428297407
19899	0.0229	PCodG	428433504
19735	0.6551	PCodG	428488573
23974	0.0294	PCodG	428528561
11899	0.6169	PCodG	428860195
10471	0.0228	PCodG	429411844
24886	0.2362	PCodG	429427922
3331	0.4801	PCodG	429839505
19739	0.0405	PCodG	429961947
19438	0.0762	PCodG	430003926
5722	0.0822	PCodG	430004014
23870	0.0123	PCodG	430107692
212	0.0107	PCodG	430138156
10414	0.044	PCodG	430138244
557	0.0768	PCodG	430235062
12925	0.0195	PCodG	430420629
12972	0.0106	PCodG	430661947
7571	0.0351	PCodG	430776859
25252	0.0169	PCodG	430789775
12534	0.0256	PCodG	430923573
20681	0.0345	PCodG	431213631
21376	0.0792	PCodG	431351768
22689	0.0348	PCodG	431351856
3827	0.3665	PCodG	431425226
9144	0.0065	PCodG	431694696
14924	0.0219	PCodG	431694784
16874	0.0316	PCodG	431820057
3348	0.0263	PCodG	432516786
348	0.8839	PCodG	432559120
17355	0.0219	PCodG	432601343
21107	0.0534	PCodG	433146309
24935	0.2964	PCodG	433387641
20230	0.4979	PCodG	433542407
23758	0.1657	PCodG	433816179
22657	0.182	PCodG	433999588
391	0.0643	PCodG	434206234
23321	0.0667	PCodG	434421399
9682	0.5496	PCodG	434618982
17104	0.0428	PCodG	434656884
1596	0.0248	PCodG	434828218
6498	0.1752	PCodG	434963187
15165	0.0666	PCodG	434975757
9872	0.0147	PCodG	434976782
12824	0.0326	PCodG	435539787
21554	0.0209	PCodG	435539874
6877	-0.002	PCodG	435874557
11476	0.0096	PCodG	435874645
7450	0.3757	PCodG	436004131
10342	0.0311	PCodG	436017209
3659	0.032	PCodG	436017297
9289	0.2336	PCodG	436427330
15235	0.0134	PCodG	436427418
24858	0.0445	PCodG	436474751
14852	0.9023	PCodG	436474838
4192	0.0343	PCodG	436567408
5836	0.0056	PCodG	436618446
7537	0.0075	PCodG	436747300
13774	0.0105	PCodG	436768282
20399	0.2088	PCodG	436818447
20719	0.7977	PCodG	436875808
3406	0.0275	PCodG	436911476
7299	0.0137	PCodG	437017567
4242	0.0437	PCodG	437209165
13725	0.1769	PCodG	437215983
2329	0.0739	PCodG	437232250
11651	0.0102	PCodG	437311166
14006	0.1047	PCodG	437425116
13297	-0.002	PCodG	437430524
15168	0.021	PCodG	437478520
8019	0.2452	PCodG	437674544
14719	0.0635	PCodG	437675409
12723	0.0335	PCodG	437741099
7490	0.0062	PCodG	437948454
18651	0.1055	PCodG	438186323
2118	0.0154	PCodG	438577143
18678	0.1091	PCodG	438717294
10232	0.028	PCodG	438733695
16352	0.1799	PCodG	438940104
22719	0.0199	PCodG	439245943
18990	0.1267	PCodG	439423392
8206	0.0486	PCodG	439464926
23413	0.1013	PCodG	439672566
20085	0.0515	PCodG	439810116
5176	0.0353	PCodG	439830703
5288	0.0644	PCodG	439899310
8260	0.0144	PCodG	439986656
12218	0.0509	PCodG	440066277
5637	0.0319	PCodG	440110990
20551	0.0317	PCodG	440300611
6602	0.0377	PCodG	440322301
1738	0.1	PCodG	440438050
24115	0.0295	PCodG	440458785
4108	0.0456	PCodG	440478334
6835	0.0067	PCodG	440537229
4352	0.003	PCodG	440537317
19994	0.0588	PCodG	440661885
3865	0.0589	PCodG	440776982
19076	0.0017	PCodG	440782633
3488	0.0509	PCodG	440782721
17368	0.0955	PCodG	440811752
4032	0.3091	PCodG	441164681
19940	0.0635	PCodG	441187919
21905	-0.0041	PCodG	441268942
24025	-0.0021	PCodG	441367362
16891	0.0098	PCodG	441536987
20748	0.0256	PCodG	442090096
4016	0.0316	PCodG	442241822
4782	0.2833	PCodG	442584610
23482	0.0566	PCodG	442584698
24586	0.0313	PCodG	442739854
6525	0.0707	PCodG	442850592
2786	0.0543	PCodG	442999226
17480	0.0272	PCodG	443078423
19884	0.058	PCodG	443469584
8746	0.7956	PCodG	443570573
13406	0.1527	PCodG	443583642
19458	0.8765	PCodG	443610135
376	0.0351	PCodG	444266664
25129	0.0083	PCodG	444363923
6593	0.0905	PCodG	444625493
22813	0.1967	PCodG	444720656
2327	0.0028	PCodG	444778097
9922	0.0318	PCodG	444918177
10840	0.7654	PCodG	445843096
25139	0.0117	PCodG	446021464
13333	0.198	PCodG	446482731
18698	0.0855	PCodG	446524120
16549	0.0106	PCodG	446878007
3547	0.0754	PCodG	447902194
8827	0.0208	PCodG	447905731
19772	0.9629	PCodG	447937556
2353	0.0363	PCodG	447980916
2100	0.1857	PCodG	448058751
377	0.1376	PCodG	448164114
12054	0.0021	PCodG	448169224
18312	0.028	PCodG	448192541
22687	0.2897	PCodG	448192629
22068	0.3257	PCodG	448268038
25297	0.0633	PCodG	448495743
23917	0.0594	PCodG	448526410
5897	0.0591	PCodG	449032470
2058	0.0108	PCodG	449156569
2648	0.0317	PCodG	449281708
14559	0.0062	PCodG	449284205
11859	0.0342	PCodG	449288240
21336	0.0299	PCodG	449331762
25366	0.0183	PCodG	449747385
17325	0.7781	PCodG	449970959
8816	0.0044	PCodG	450094152
5973	0.198	PCodG	450237141
21772	0.0783	PCodG	450244024
14930	0.0282	PCodG	450245458
6467	0.5587	PCodG	450313936
9190	0.4275	PCodG	450415998
11090	0.0329	PCodG	450528479
15887	0.0085	PCodG	450528567
13369	0.001	PCodG	450658225
22868	0.0137	PCodG	450798535
4549	0.0338	PCodG	451066058
4893	0.586	PCodG	451085652
17436	0.5228	PCodG	451085740
1817	0.0029	PCodG	451362899
11462	0.0102	PCodG	451389749
24774	0.0935	PCodG	451401180
3639	0.2271	PCodG	451409187
14979	0.2216	PCodG	451931754
3601	0.0142	PCodG	452094973
3680	0.7588	PCodG	452381413
6426	0.7344	PCodG	452526928
14130	0.0202	PCodG	452630121
2082	0.0371	PCodG	452630209
8769	0.007	PCodG	452960638
25103	0.0298	PCodG	453086698
13196	0.2944	PCodG	453123753
15351	0.1207	PCodG	453214943
6533	0.002	PCodG	453241522
9833	0.0865	PCodG	453906395
730	0.0075	PCodG	453906483
11926	0.0103	PCodG	454184033
22084	0.0277	PCodG	454241665
23180	0.0654	PCodG	454251466
419	0.3547	PCodG	454293011
11574	0.0159	PCodG	454354804
16585	0.1861	PCodG	454354892
11027	0.0773	PCodG	454450453
7869	-0.0044	PCodG	454464350
17643	0.0312	PCodG	454606175
15229	0.1255	PCodG	454606263
14740	0.0324	PCodG	454640950
12120	0.2573	PCodG	454978342
19725	0.1933	PCodG	454979953
19885	0.1452	PCodG	454990878
4885	0.0907	PCodG	455082463
10560	0.045	PCodG	455116434
21851	0.0447	PCodG	455473288
420	0.0377	PCodG	455666856
8320	0.0156	PCodG	455721995
12979	0.0013	PCodG	455745367
2491	0.0237	PCodG	455879021
23848	0.0136	PCodG	455958021
3939	0.0721	PCodG	456225717
7230	0.0086	PCodG	457612326
14143	0.1248	PCodG	457723937
228	0.0358	PCodG	457782832
17282	0.0229	PCodG	457868793
21788	-0.0032	PCodG	457905248
9590	0.0092	PCodG	458170397
14714	0.0316	PCodG	458279574
12636	0.0535	PCodG	458992787
11337	0.1108	PCodG	459101790
6100	0.0307	PCodG	459305497
24840	0.0042	PCodG	459390816
3822	0.2107	PCodG	459446870
11964	0.0823	PCodG	459699931
3378	0.0402	PCodG	459720033
23493	0.015	PCodG	459910913
7367	0.5382	PCodG	460153818
1734	0.0249	PCodG	460208983
22323	0.1507	PCodG	460274580
4734	0.3036	PCodG	460286249
4097	0.0097	PCodG	460726349
3328	0.0183	PCodG	460726437
18594	0.1656	PCodG	460800005
5189	0.0311	PCodG	461249498
16880	0.042	PCodG	461825228
14045	0.004	PCodG	462142831
23645	-0.0035	PCodG	462714322
14727	0.0033	PCodG	462762313
6870	0.302	PCodG	462765522
15378	0.0335	PCodG	463078573
24077	0.0197	PCodG	463078573
13980	0.0062	PCodG	463078661
20837	0.5998	PCodG	463524152
6368	0.6133	PCodG	463524240
20419	0.0138	PCodG	463590611
9443	0.103	PCodG	463728004
23272	0.0629	PCodG	464000195
9812	0.0171	PCodG	464021032
8217	0.6953	PCodG	464606529
6604	0.0043	PCodG	464628681
11072	0.0258	PCodG	464677962
15571	0.4925	PCodG	464821432
15323	0.0925	PCodG	464853294
9247	0.0154	PCodG	464884846
3120	0.0261	PCodG	464912262
8183	0.0698	PCodG	464943126
6500	0.1135	PCodG	464965751
1205	0.0327	PCodG	465048295
3561	0.1511	PCodG	465133204
21596	0.3716	PCodG	465532243
13304	0.0355	PCodG	465923611
12322	0.0062	PCodG	466109281
13521	0.0144	PCodG	466705069
9640	0.4208	PCodG	466880414
6187	0.0362	PCodG	467199491
22348	0.0463	PCodG	467492223
24895	0.0583	PCodG	467687059
6860	0.1402	PCodG	467881661
16011	0.0139	PCodG	467916877
3175	-0.0045	PCodG	467972309
21482	0.1281	PCodG	468031545
12721	0.0329	PCodG	468341522
14268	0.1489	PCodG	468410732
18523	0.0336	PCodG	468883542
9210	-0.0029	PCodG	468883630
24400	0.0882	PCodG	468943027
22530	0.4938	PCodG	469066072
287	0.3418	PCodG	469169088
20500	0.0194	PCodG	469247800
3460	0.7707	PCodG	469453083
23727	0.7439	PCodG	469465538
4892	0.0515	PCodG	469514289
17097	0.493	PCodG	469787424
1711	0.0056	PCodG	469803874
20385	0.0132	PCodG	469965002
13505	0.1431	PCodG	469965090
14997	0.008	PCodG	470194175
11454	0.1061	PCodG	470202489
2998	0.0445	PCodG	470381958
7209	0.0159	PCodG	470403774
15754	0.0466	PCodG	470456626
6230	0.2134	PCodG	470539043
1660	0.0165	PCodG	470608513
5452	0.0796	PCodG	470719834
25046	0.081	PCodG	470721570
3825	0.0376	PCodG	471027685
5606	0.0303	PCodG	471093674
5398	0.0232	PCodG	471210884
11113	0.0257	PCodG	471230230
19141	0.0265	PCodG	471663808
22690	0.0789	PCodG	471712683
16933	0.0867	PCodG	471753403
21647	0.0236	PCodG	471839257
20321	0.0723	PCodG	471910410
12705	0.3394	PCodG	472081617
10440	0.9124	PCodG	472372902
512	-0.0015	PCodG	472483661
17497	0.4545	PCodG	472685077
8808	0.0258	PCodG	472776983
