Locus	fst	chromosome	c_pos
1228	0.0217	PCodG	351127601
7027	0.3678	PCodG	351131613
11154	0.2458	PCodG	351524448
18514	0.4263	PCodG	351665263
18586	0.0063	PCodG	351666184
23389	0.0204	PCodG	351678599
3339	0.0103	PCodG	351747868
11170	0.2302	PCodG	351774533
11225	0.0271	PCodG	351810061
20770	0.1367	PCodG	351853695
15104	0.2401	PCodG	351919340
23009	0.0879	PCodG	351979778
1048	0.2893	PCodG	352125522
14505	0.1501	PCodG	352131809
1689	0.0049	PCodG	352154206
315	0.3033	PCodG	352391205
14011	0.6611	PCodG	353027120
6693	0.1332	PCodG	353268111
4140	-0.0003	PCodG	353313453
5441	0.0005	PCodG	353502743
21827	0.02	PCodG	354258608
10933	0.0052	PCodG	354512547
11116	0.0625	PCodG	354618940
20699	0.0444	PCodG	354619028
2682	0.0515	PCodG	354639724
20257	0.0208	PCodG	354740424
23883	0.0127	PCodG	354812243
22436	0.0436	PCodG	355025524
4156	0.0186	PCodG	355124404
19509	0.0339	PCodG	355284659
10960	0.168	PCodG	355686191
3541	0.1702	PCodG	355686279
25323	0.3266	PCodG	355819951
8295	0.4271	PCodG	356010698
18633	0.0371	PCodG	356116971
7768	0.07	PCodG	356160505
16766	0.0961	PCodG	356164675
734	0.0185	PCodG	356370151
12401	0.0346	PCodG	356713750
2587	0.0576	PCodG	356990303
22950	0.3397	PCodG	357030050
13384	0.7878	PCodG	357232937
9378	0.0499	PCodG	357674243
8847	0.2143	PCodG	357817937
13418	0.1185	PCodG	358088341
11003	0.2113	PCodG	358121597
490	0.8417	PCodG	358311462
616	0.6846	PCodG	358326190
18528	0.4669	PCodG	358475449
1078	0.0254	PCodG	358526123
23334	0.0756	PCodG	358638322
17625	0.8615	PCodG	358742787
9770	0.0685	PCodG	358783553
25478	0.0123	PCodG	358829018
21704	0.546	PCodG	358925276
18659	0.0074	PCodG	358951636
23776	-0.0018	PCodG	359077294
618	0.2256	PCodG	359112644
6540	0.0235	PCodG	359212040
24167	0.0319	PCodG	359277554
12158	0.0422	PCodG	359307029
12622	0.4065	PCodG	359315004
940	0.0104	PCodG	359354888
13525	0.0593	PCodG	359380591
22282	0.0463	PCodG	359475108
16814	0.0321	PCodG	359714382
23723	0.1686	PCodG	359780578
6353	0.008	PCodG	360143412
16325	0.046	PCodG	360213441
20625	0.0224	PCodG	360497065
13411	0.1353	PCodG	360497151
25091	0.5255	PCodG	360618328
5711	0.0192	PCodG	360766018
16233	0.2532	PCodG	360901397
24451	0.9876	PCodG	360976087
8330	0.3964	PCodG	361029832
2550	0.2269	PCodG	361121793
25561	0.3238	PCodG	361121886
5892	0.2187	PCodG	361186360
14127	0.017	PCodG	361372776
13188	0.016	PCodG	361426521
6608	0.0105	PCodG	361443112
1975	0.7061	PCodG	361838567
91	0.0284	PCodG	361844629
19651	0.0496	PCodG	361968207
1970	0.0097	PCodG	362238760
9717	0.9438	PCodG	362329385
21726	0.145	PCodG	362391221
6399	0.0095	PCodG	362470576
3594	0.0528	PCodG	362691061
5781	0.2756	PCodG	362786197
14517	0.1487	PCodG	362803426
10410	0.0184	PCodG	362803514
22304	0.0343	PCodG	362896781
10662	0.1159	PCodG	362896869
7910	0.0149	PCodG	363360735
21403	0.5621	PCodG	363578046
815	0.4866	PCodG	363902412
554	0.0239	PCodG	363996661
2204	0.0026	PCodG	364021230
20732	0.362	PCodG	364021318
15774	0.0757	PCodG	364056412
24090	0.0667	PCodG	364397881
17597	0.6918	PCodG	364453361
14620	0.0353	PCodG	364565322
19720	0.039	PCodG	364628321
9102	0.0432	PCodG	364628409
20215	0.025	PCodG	364717038
20609	0.1735	PCodG	364878992
5699	0.0637	PCodG	364925289
22892	0.1412	PCodG	364963710
2425	0.8052	PCodG	365073689
5580	0.7156	PCodG	365073777
691	0.0395	PCodG	365287923
15239	0.2558	PCodG	365301829
11447	0.0289	PCodG	365301917
14839	0.3828	PCodG	365350235
9119	0.4582	PCodG	365518680
14702	0.4543	PCodG	365518768
20364	0.0259	PCodG	365592521
2843	0.2059	PCodG	365868895
15997	0.0967	PCodG	366004450
7089	0.4268	PCodG	366152252
24342	0.3973	PCodG	366255229
2974	0.8683	PCodG	366506833
8389	0.6642	PCodG	366595603
388	0.07	PCodG	366595691
13422	0.0641	PCodG	366596552
16215	0.0608	PCodG	366601149
14804	0.0441	PCodG	366720316
13909	0.0404	PCodG	366720862
4492	0.1041	PCodG	366720862
23487	0.1132	PCodG	366740747
3129	0.0075	PCodG	366817700
21492	0.2693	PCodG	366873815
21779	0.0322	PCodG	366885294
1441	0.0109	PCodG	367110338
3308	0.0334	PCodG	367387396
23333	0.0074	PCodG	367410076
7690	0.9965	PCodG	367968121
445	0.1258	PCodG	368028179
11313	0.3487	PCodG	368307293
3417	0.4512	PCodG	368463831
7203	0.0359	PCodG	368491388
24098	0.0077	PCodG	368542475
10462	0.3132	PCodG	368609718
13563	0.0346	PCodG	368609806
25240	0.0049	PCodG	368805796
19928	0.2158	PCodG	368890731
15327	0.1576	PCodG	368930376
8461	0.3488	PCodG	368953114
4989	0.0005	PCodG	369040099
14864	0.0072	PCodG	369164888
8388	0.0073	PCodG	369249079
5945	0.1761	PCodG	369656548
721	0.4446	PCodG	369656636
10245	0.0119	PCodG	369680974
5151	0.0545	PCodG	369715817
9943	0.1267	PCodG	369929840
7890	0.1149	PCodG	370071952
10954	0.107	PCodG	370103820
10715	0.0117	PCodG	370608171
21989	0.0935	PCodG	370915928
21302	0.0411	PCodG	371422812
15316	0.2414	PCodG	371668107
17654	0.0386	PCodG	371706172
2861	0.0324	PCodG	372185095
10306	0.2715	PCodG	372250373
4185	0.4008	PCodG	372566056
6631	0.8576	PCodG	372566877
1463	0.0256	PCodG	372886209
10092	0.0291	PCodG	372886297
13911	0.0354	PCodG	373104389
7366	0.0036	PCodG	373243947
75	0.0905	PCodG	373752118
25130	0.258	PCodG	373752206
8726	0.0773	PCodG	373802705
5333	0.784	PCodG	373977505
1339	0.0965	PCodG	373991577
4402	0.9069	PCodG	374339482
6597	0.4595	PCodG	374503391
7498	0.0571	PCodG	374559551
25649	0.0841	PCodG	374623881
3832	0.1003	PCodG	374744831
12884	0.5077	PCodG	374744921
18830	0.0481	PCodG	374879639
10218	0.0236	PCodG	374882549
20384	0.0067	PCodG	374970941
19918	0.4449	PCodG	375022981
24824	0.1072	PCodG	375028748
11354	0.0305	PCodG	375702414
17245	0.0182	PCodG	376015975
22407	0.055	PCodG	376025309
12948	0.0862	PCodG	376119832
17106	0.0487	PCodG	376527190
9675	0.0005	PCodG	376946235
22476	0.0193	PCodG	376957906
3636	0.0041	PCodG	377173299
22688	0.3339	PCodG	377196640
4088	0.0514	PCodG	377672647
1372	0.0411	PCodG	377694171
331	0.0066	PCodG	378001677
14492	0.0058	PCodG	378123769
8046	0.362	PCodG	378651774
12707	0.0972	PCodG	379076083
3102	0.069	PCodG	379081547
11749	0.0805	PCodG	379085474
663	0.0077	PCodG	379111715
13468	0.1336	PCodG	379330246
19219	0.0974	PCodG	379336356
1002	0.3486	PCodG	379642741
1159	0.0099	PCodG	379664728
20664	0.0186	PCodG	379760397
13322	0.034	PCodG	379864417
8885	0.1614	PCodG	379864505
14266	0.0965	PCodG	379898311
148	0.0273	PCodG	380004428
24483	0.0005	PCodG	380019210
20714	0.0452	PCodG	380250787
16934	0.0251	PCodG	380522281
6270	0.0927	PCodG	380533500
9731	0.8251	PCodG	380544717
2794	0.0375	PCodG	380634422
19098	0.0353	PCodG	380883554
14208	0.0354	PCodG	381050087
12869	0.0244	PCodG	381074645
1936	0.0522	PCodG	381292625
3524	0.0747	PCodG	381292713
2917	0.0982	PCodG	381491045
3379	0.0663	PCodG	381510340
17977	0.0907	PCodG	381693703
12155	0.3026	PCodG	381693791
9506	0.0141	PCodG	381801884
18687	0.0612	PCodG	381808441
13430	0.5678	PCodG	381946415
4754	0.0052	PCodG	382001218
22355	0.1373	PCodG	382110024
844	0.0095	PCodG	382319576
10079	0.669	PCodG	382348258
4330	0.018	PCodG	382351813
12747	0.2707	PCodG	382522829
17947	0.064	PCodG	382522917
3228	0.1168	PCodG	382612379
10821	0.2394	PCodG	382670641
19231	0.0069	PCodG	382763678
6360	0.0083	PCodG	382944315
17320	0.3677	PCodG	382989178
10086	0.1137	PCodG	383038127
7952	0.1464	PCodG	383078950
7682	0.0206	PCodG	383175978
548	0.106	PCodG	383360514
2429	0.2189	PCodG	383677508
18808	-0.0018	PCodG	383833573
23694	0.7047	PCodG	383874354
20070	0.002	PCodG	383888423
15623	0.0308	PCodG	383891990
14992	0.0526	PCodG	383892078
7698	0.1062	PCodG	383917191
24801	0.0503	PCodG	384086231
17490	0.2911	PCodG	384207688
22595	0.2731	PCodG	384239057
7953	0.0206	PCodG	384258482
4760	0.0339	PCodG	384776896
1712	0.0217	PCodG	384822570
21383	0.0582	PCodG	384858607
22898	0.2154	PCodG	384935047
12606	0.0429	PCodG	385264818
12866	0.0889	PCodG	385472320
5697	0.2705	PCodG	385665896
3341	0.7395	PCodG	385680625
2752	0.2013	PCodG	385859028
14341	-0.0018	PCodG	385949897
18404	0.3236	PCodG	386116068
4715	0.0537	PCodG	387338164
8727	0.0142	PCodG	387367274
7559	0.1111	PCodG	388004334
12233	0.061	PCodG	388252814
12099	0.0418	PCodG	388483960
16457	0.0866	PCodG	390031308
4413	0.097	PCodG	390184838
15401	0.061	PCodG	390379387
10539	0.0119	PCodG	390436057
14473	0.012	PCodG	390445011
23740	0.0186	PCodG	390505161
7271	0.4365	PCodG	390505249
7370	0.1672	PCodG	390661070
12738	0.0902	PCodG	390861006
6031	0.6115	PCodG	391009105
11505	0.103	PCodG	391041377
12664	0.002	PCodG	391123899
2175	0.3807	PCodG	391443052
15274	0.0399	PCodG	391972725
3523	0.9462	PCodG	392039434
18075	0.9873	PCodG	392302616
11947	0.1425	PCodG	393390566
1722	0.032	PCodG	393488878
6244	0.1299	PCodG	393489936
20400	0.1086	PCodG	393492978
18583	0.0276	PCodG	393686379
8527	-0.0015	PCodG	393841370
10045	0.0832	PCodG	393877034
14502	0.1018	PCodG	393895009
9579	0.1917	PCodG	393928794
20691	0.2732	PCodG	393985876
4004	0.0165	PCodG	393997328
23412	0.0249	PCodG	394135785
12921	0.0092	PCodG	394210495
860	0.093	PCodG	394246781
6938	0.0141	PCodG	394377574
20908	-0.0001	PCodG	394413776
18934	0.2253	PCodG	394417156
6926	0.5141	PCodG	394441257
20588	0.0902	PCodG	394457324
13597	0.984	PCodG	394472057
20017	0.4966	PCodG	394481972
192	0.0357	PCodG	394485391
16613	0.0762	PCodG	394516335
832	0.1393	PCodG	394518373
15850	0.0514	PCodG	394614211
5636	0.0165	PCodG	394617293
20546	0.0184	PCodG	394809123
10691	-0.0002	PCodG	394876837
1589	0.0229	PCodG	394966924
10475	0.0587	PCodG	395275122
16354	0.0533	PCodG	395368636
23903	0.1559	PCodG	395495371
19158	0.2203	PCodG	395529419
20125	0.1343	PCodG	395628414
10292	0.0151	PCodG	395628502
8743	0.1242	PCodG	396383660
1031	0.1465	PCodG	396687583
4729	0.0633	PCodG	396790565
20781	0.0088	PCodG	396850093
16063	0.039	PCodG	396872172
23685	0.6783	PCodG	396902714
17217	0.0473	PCodG	396924041
11486	0.0688	PCodG	396924129
8955	0.3131	PCodG	396952864
15508	0.0202	PCodG	396987876
10076	0.0433	PCodG	396993368
8601	0.6655	PCodG	396995581
4000	0.0368	PCodG	397158999
13316	0.1237	PCodG	397182242
18858	0.0072	PCodG	397656635
23929	0.1089	PCodG	397682085
22410	0.0503	PCodG	398102595
2607	0.0585	PCodG	398321255
22087	0.0174	PCodG	398321341
18662	0.0382	PCodG	398350120
23827	0.0389	PCodG	398354726
7730	0.0165	PCodG	398376653
9187	0.0537	PCodG	398383824
23451	0.0087	PCodG	398408388
7138	0.0235	PCodG	398487853
13209	0.0329	PCodG	398737719
6969	0.3379	PCodG	398749468
9449	0.0641	PCodG	399103241
10017	0.03	PCodG	399383581
17708	0.1169	PCodG	399992117
13242	0.0543	PCodG	400040720
16480	0.2158	PCodG	400171591
16520	0.1459	PCodG	400418887
19965	0.0678	PCodG	400472172
19393	0.2448	PCodG	400531881
5264	0.0352	PCodG	400566177
8301	0.0408	PCodG	400580236
9228	0.0302	PCodG	400628314
11552	0.0738	PCodG	401071907
2967	0.3079	PCodG	401233546
24036	0.0359	PCodG	401513052
1560	0.3088	PCodG	401545581
16535	0.0435	PCodG	401822030
2813	0.0837	PCodG	402088995
16599	0.0555	PCodG	402359663
22615	0.0325	PCodG	402412427
10742	0.0744	PCodG	402465956
18621	-0.0016	PCodG	402524331
7526	0.1136	PCodG	402533785
22954	0.0374	PCodG	402547164
13860	0.0183	PCodG	402727919
5590	0.0515	PCodG	403033607
21411	0.0345	PCodG	403097791
12206	0.3252	PCodG	403133743
4849	0.2861	PCodG	403167424
22596	0.2547	PCodG	403217951
88	0.0369	PCodG	403226675
15507	0.0223	PCodG	403237131
11841	0.0262	PCodG	403357093
1567	0.1555	PCodG	403423871
7096	0.3357	PCodG	403423959
8023	0.0244	PCodG	403526604
1160	0.3772	PCodG	403561935
15474	0.3109	PCodG	403567902
2820	0.1468	PCodG	403580743
1126	0.0181	PCodG	403584170
14510	0.1013	PCodG	403603421
19193	0.1826	PCodG	403664562
22839	0.0381	PCodG	404031392
1844	0.1059	PCodG	404066124
13082	-0.0005	PCodG	404087082
974	-0.0008	PCodG	404087170
15398	0.0711	PCodG	404146611
2127	0.0648	PCodG	404273555
4578	0.0016	PCodG	404574589
19971	0.002	PCodG	404594687
12709	0.0227	PCodG	404639530
4894	0.0564	PCodG	404672080
12425	0.0095	PCodG	404698054
22129	0.023	PCodG	404762608
13314	0.1488	PCodG	404777388
16384	0.0323	PCodG	404882269
18089	0.0289	PCodG	404995226
22889	0.3524	PCodG	405256298
23886	0.0165	PCodG	405303775
20061	0.1535	PCodG	405448137
6319	0.0746	PCodG	405505318
7083	0.0111	PCodG	405524986
25087	0.013	PCodG	405590891
11789	0.0375	PCodG	405617312
4824	0.0194	PCodG	405643667
11386	0.0318	PCodG	405675414
8246	0.2712	PCodG	405739463
8427	0.0252	PCodG	405796186
20964	0.0753	PCodG	405836369
5679	0.8041	PCodG	405931788
23550	0.0044	PCodG	406026503
19543	0.0131	PCodG	406053708
20895	0.0394	PCodG	406077657
6878	0.228	PCodG	406466192
9789	0.6836	PCodG	406527800
10839	0.1267	PCodG	406653924
24029	0.0133	PCodG	406654012
597	0.048	PCodG	406656098
6417	-0.0016	PCodG	406659190
12295	0.0544	PCodG	406895821
19194	0.0999	PCodG	407050795
8788	0.1351	PCodG	407083965
15869	0.0549	PCodG	407214367
15326	0.1498	PCodG	407337521
11433	0.0174	PCodG	407337609
4079	0.059	PCodG	407430623
20672	0.8366	PCodG	407458583
10756	0.2063	PCodG	407546065
14166	0.2818	PCodG	407981940
20023	0.0372	PCodG	408024003
15652	0.0934	PCodG	408096542
20568	0.0687	PCodG	408105645
20649	0.0302	PCodG	408282732
3849	0.3346	PCodG	408326710
6658	0.5406	PCodG	408478885
7223	0.1119	PCodG	408605197
240	0.3937	PCodG	408761057
7193	0.0364	PCodG	408769097
10284	0.0603	PCodG	409079869
3484	0.0265	PCodG	409142132
22789	0.2949	PCodG	409145485
9354	0.2571	PCodG	409221336
14730	0.1087	PCodG	409320043
18191	0.177	PCodG	409801728
12070	0.0312	PCodG	409842185
11133	0.3936	PCodG	410349151
13607	0.083	PCodG	410555872
20473	0.9312	PCodG	410845800
4852	0.0337	PCodG	410866035
2850	0.0705	PCodG	410893465
22794	0.4258	PCodG	410894288
8759	0.0081	PCodG	410992944
16966	0.0077	PCodG	411091437
25025	0.0057	PCodG	411101760
6996	0.0224	PCodG	411103983
2539	0.0036	PCodG	411214376
6526	0.9455	PCodG	411227640
12956	0.1456	PCodG	411249454
17335	0.2531	PCodG	411268756
12025	0.0542	PCodG	411330919
24485	0.1946	PCodG	411370941
11990	0.0775	PCodG	411454893
25199	0.0559	PCodG	411572050
21071	0.0765	PCodG	411628859
24517	0.031	PCodG	411648362
1066	0.0243	PCodG	411691329
17258	0.0205	PCodG	412238293
19391	0.1599	PCodG	412380090
142	0.024	PCodG	413030538
19554	0.2063	PCodG	413097782
117	0.9767	PCodG	413352643
13221	0.9787	PCodG	413352731
9724	0.0259	PCodG	413916985
2029	0.5661	PCodG	414090589
6454	0.0576	PCodG	414224496
7227	0.0984	PCodG	414781999
17330	0.0073	PCodG	414948124
24841	0.0262	PCodG	414955502
13352	0.0232	PCodG	415001721
15411	0.1031	PCodG	416165157
11646	0.0161	PCodG	416402008
21633	0.5068	PCodG	416568111
22331	0.57	PCodG	416666420
6315	0.1414	PCodG	416700413
19559	0.0529	PCodG	416714358
18297	-0.001	PCodG	416934349
22295	0.0819	PCodG	416971083
25037	0.0111	PCodG	417096015
19853	0.1719	PCodG	417096103
23511	0.0297	PCodG	417376831
3066	0.304	PCodG	417767718
5730	0.6116	PCodG	417792896
2844	0.0029	PCodG	418299992
3086	0.2408	PCodG	418421181
20706	0.0146	PCodG	418505488
4841	0.0137	PCodG	418723360
19890	0.0525	PCodG	418726086
14380	0.0079	PCodG	419175899
13600	-0.0012	PCodG	419304635
20604	0.0291	PCodG	419420725
11871	0.0335	PCodG	420313706
15752	0.1373	PCodG	420332825
22999	0.2533	PCodG	420365920
8209	0.2018	PCodG	420720703
11872	0.1013	PCodG	420796335
25102	0.0053	PCodG	420824466
23279	0.0768	PCodG	420824554
1201	0.1223	PCodG	421206188
24219	0.2831	PCodG	421428039
11843	0.0238	PCodG	421589905
20525	0.0465	PCodG	421604063
13083	-0.0018	PCodG	421625380
6403	0.356	PCodG	421625468
14327	0.0734	PCodG	421667402
17973	0.0916	PCodG	421676403
13818	0.205	PCodG	421762605
2349	0.0143	PCodG	421993145
13485	0.0334	PCodG	422024493
23099	0.2653	PCodG	422346164
17941	0.2077	PCodG	422579015
7134	0.0186	PCodG	422610912
19864	0.0358	PCodG	422766180
17046	0.0569	PCodG	422786889
6925	0.085	PCodG	422791921
13533	0.0189	PCodG	422792009
22286	0.0092	PCodG	422867518
6487	0.1772	PCodG	423393693
24284	0.068	PCodG	423620813
14405	0.21	PCodG	423706816
11234	0.0092	PCodG	424308117
23633	0.0464	PCodG	424460737
605	0.0843	PCodG	424537405
20742	0.0985	PCodG	424572536
19910	0.1263	PCodG	424900852
6970	0.0141	PCodG	424963020
9393	0.0337	PCodG	425092017
9100	0.0117	PCodG	425124636
23724	0.0082	PCodG	425221850
3338	0.1031	PCodG	425353816
15528	0.4252	PCodG	425707781
19146	0.1978	PCodG	425798298
9740	0.033	PCodG	425930600
18553	0.0889	PCodG	426116356
9162	0.0036	PCodG	426305957
13626	0.0089	PCodG	426324664
2149	0.0859	PCodG	426610567
735	0.9913	PCodG	426833438
8671	0.503	PCodG	427095639
14199	0.078	PCodG	427103213
17255	0.0862	PCodG	427127041
7146	0.0051	PCodG	427127129
20078	0.0569	PCodG	427449078
1007	0.0109	PCodG	427664178
952	0.039	PCodG	427776408
21999	0.0094	PCodG	427880560
2997	0.6522	PCodG	427880648
19712	0.0173	PCodG	427890672
11129	0.0095	PCodG	427975588
16208	0.0116	PCodG	428297407
19899	0.0286	PCodG	428433504
19735	0.6884	PCodG	428488573
23974	0.0223	PCodG	428528561
11899	0.7345	PCodG	428860195
10471	0.0268	PCodG	429411844
24886	0.2535	PCodG	429427922
3331	0.6061	PCodG	429839505
19739	0.0702	PCodG	429961947
19438	0.0911	PCodG	430003926
5722	0.1288	PCodG	430004014
23870	0.0123	PCodG	430107692
212	0.0302	PCodG	430138156
10414	0.0755	PCodG	430138244
557	0.1169	PCodG	430235062
12925	0.0177	PCodG	430420629
12972	0.0078	PCodG	430661947
7571	0.0444	PCodG	430776859
25252	0.0535	PCodG	430789775
12534	0.0281	PCodG	430923573
20681	0.0247	PCodG	431213631
21376	0.1502	PCodG	431351768
22689	0.0441	PCodG	431351856
3827	0.5633	PCodG	431425226
9144	0.0073	PCodG	431694696
14924	0.0473	PCodG	431694784
16874	0.0123	PCodG	431820057
3348	0.0561	PCodG	432516786
348	0.9327	PCodG	432559120
17355	0.0168	PCodG	432601343
21107	0.0891	PCodG	433146309
24935	0.4056	PCodG	433387641
20230	0.6427	PCodG	433542407
23758	0.2373	PCodG	433816179
22657	0.1154	PCodG	433999588
391	0.0987	PCodG	434206234
23321	0.0511	PCodG	434421399
9682	0.7016	PCodG	434618982
17104	0.0488	PCodG	434656884
1596	0.0326	PCodG	434828218
6498	0.2635	PCodG	434963187
15165	0.0469	PCodG	434975757
9872	0.0245	PCodG	434976782
12824	0.0692	PCodG	435539787
21554	0.0286	PCodG	435539874
6877	0.0121	PCodG	435874557
11476	0.0366	PCodG	435874645
7450	0.5273	PCodG	436004131
10342	0.049	PCodG	436017209
3659	0.0441	PCodG	436017297
9289	0.3341	PCodG	436427330
15235	0.019	PCodG	436427418
24858	0.0856	PCodG	436474751
14852	0.9459	PCodG	436474838
4192	0.0445	PCodG	436567408
5836	0.0236	PCodG	436618446
7537	0.0166	PCodG	436747300
13774	0.0033	PCodG	436768282
20399	0.3184	PCodG	436818447
20719	0.8878	PCodG	436875808
3406	0.0275	PCodG	436911476
10425	0.0049	PCodG	436956991
7299	0.0198	PCodG	437017567
4242	0.0806	PCodG	437209165
13725	0.2856	PCodG	437215983
2329	0.1289	PCodG	437232250
11651	0.0029	PCodG	437311166
14006	0.128	PCodG	437425116
13297	0.0036	PCodG	437430524
15168	0.0416	PCodG	437478520
8019	0.3136	PCodG	437674544
14719	0.0062	PCodG	437675409
12723	0.0524	PCodG	437741099
7490	0.0269	PCodG	437948454
18651	0.1239	PCodG	438186323
2118	0.0266	PCodG	438577143
18678	0.1418	PCodG	438717294
10232	0.022	PCodG	438733695
16352	0.2696	PCodG	438940104
22719	0.0564	PCodG	439245943
18990	0.1646	PCodG	439423392
8206	0.0272	PCodG	439464926
23413	0.1616	PCodG	439672566
20085	0.0874	PCodG	439810116
5176	0.0501	PCodG	439830703
5288	0.1161	PCodG	439899310
8260	0.0281	PCodG	439986656
12218	0.0798	PCodG	440066277
5637	0.0322	PCodG	440110990
20551	0.0028	PCodG	440300611
6602	0.0361	PCodG	440322301
1738	0.1613	PCodG	440438050
24115	0.008	PCodG	440458785
4108	0.0704	PCodG	440478334
6835	0.0274	PCodG	440537229
4352	0.0334	PCodG	440537317
19994	0.0979	PCodG	440661885
3865	0.1032	PCodG	440776982
19076	0.0145	PCodG	440782633
3488	0.0231	PCodG	440782721
17368	0.1169	PCodG	440811752
4032	0.4772	PCodG	441164681
19940	0.1129	PCodG	441187919
21905	-0.0012	PCodG	441268942
24025	0.0026	PCodG	441367362
16891	0.0157	PCodG	441536987
20748	0.0109	PCodG	442090096
4016	0.0376	PCodG	442241822
4782	0.4193	PCodG	442584610
23482	0.0752	PCodG	442584698
24586	0.0326	PCodG	442739854
6525	0.01	PCodG	442850592
2786	0.0961	PCodG	442999226
17480	0.0343	PCodG	443078423
19884	0.0987	PCodG	443469584
8746	0.8351	PCodG	443570573
13406	0.2223	PCodG	443583642
19458	0.9358	PCodG	443610135
376	0.0341	PCodG	444266664
25129	0.016	PCodG	444363923
6593	0.103	PCodG	444625493
22813	0.3228	PCodG	444720656
2327	0.0042	PCodG	444778097
9922	0.0094	PCodG	444918177
10840	0.8487	PCodG	445843096
25139	0.0022	PCodG	446021464
13333	0.0566	PCodG	446482731
18698	0.1415	PCodG	446524120
16549	0.0292	PCodG	446878007
3547	0.1077	PCodG	447902194
8827	0.038	PCodG	447905731
19772	0.9579	PCodG	447937556
2353	0.0561	PCodG	447980916
2100	0.2742	PCodG	448058751
377	0.2259	PCodG	448164114
12054	-0.0011	PCodG	448169224
18312	0.0442	PCodG	448192541
22687	0.4073	PCodG	448192629
22068	0.2186	PCodG	448268038
25297	0.0672	PCodG	448495743
23917	0.0048	PCodG	448526410
5897	0.1055	PCodG	449032470
2058	0.0351	PCodG	449156569
2648	0.0028	PCodG	449281708
14559	0.0163	PCodG	449284205
11859	0.0195	PCodG	449288240
21336	0.0022	PCodG	449331762
25366	0.0375	PCodG	449747385
17325	0.8582	PCodG	449970959
8816	0.0095	PCodG	450094152
5973	0.3335	PCodG	450237141
21772	0.1236	PCodG	450244024
14930	0.0692	PCodG	450245458
6467	0.6407	PCodG	450313936
9190	0.5604	PCodG	450415998
11090	0.0459	PCodG	450528479
15887	0.0088	PCodG	450528567
13369	-0.0017	PCodG	450658225
22868	0.033	PCodG	450798535
4549	0.0573	PCodG	451066058
4893	0.7297	PCodG	451085652
17436	0.6744	PCodG	451085740
1817	0.0214	PCodG	451362899
11462	0.0142	PCodG	451389749
24774	0.1279	PCodG	451401180
3639	0.3142	PCodG	451409187
14979	0.3388	PCodG	451931754
3601	0.0333	PCodG	452094973
3680	0.8559	PCodG	452381413
6426	0.8139	PCodG	452526928
14130	0.0363	PCodG	452630121
2082	0.0098	PCodG	452630209
8769	0.0258	PCodG	452960638
25103	0.0468	PCodG	453086698
13196	0.4314	PCodG	453123753
15351	0.1953	PCodG	453214943
6533	0.0262	PCodG	453241522
9833	0.1338	PCodG	453906395
730	0.0202	PCodG	453906483
11926	0.0094	PCodG	454184033
22084	0.0366	PCodG	454241665
23180	0.0714	PCodG	454251466
419	0.4751	PCodG	454293011
11574	0.0247	PCodG	454354804
16585	0.2572	PCodG	454354892
11027	0.0977	PCodG	454450453
7869	0.0014	PCodG	454464350
17643	0.0347	PCodG	454606175
15229	0.1941	PCodG	454606263
14740	0.0736	PCodG	454640950
12120	0.3867	PCodG	454978342
19725	0.3292	PCodG	454979953
19885	0.2247	PCodG	454990878
4885	0.0723	PCodG	455082463
10560	0.0393	PCodG	455116434
21851	0.0247	PCodG	455473288
420	0.0594	PCodG	455666856
8320	0.0363	PCodG	455721995
12979	0.0068	PCodG	455745367
2491	0.0216	PCodG	455879021
23848	0.0344	PCodG	455958021
3939	0.1183	PCodG	456225717
7230	0.0219	PCodG	457612326
14143	0.1768	PCodG	457723937
228	0.021	PCodG	457782832
17282	0.0445	PCodG	457868793
21788	0.0157	PCodG	457905248
9590	-0.002	PCodG	458170397
14714	0.0354	PCodG	458279574
12636	0.0757	PCodG	458992787
11337	0.1864	PCodG	459101790
6100	0.0395	PCodG	459305497
24840	0.0088	PCodG	459390816
3822	0.3415	PCodG	459446870
11964	0.1162	PCodG	459699931
3378	0.0517	PCodG	459720033
23493	0.0075	PCodG	459910913
7367	0.687	PCodG	460153818
1734	0.0385	PCodG	460208983
22323	0.0944	PCodG	460274580
4734	0.3134	PCodG	460286249
4097	0.0242	PCodG	460726349
3328	0.03	PCodG	460726437
18594	0.2568	PCodG	460800005
5189	0.0164	PCodG	461249498
16880	0.0341	PCodG	461825228
14045	0.0031	PCodG	462142831
23645	-0.0013	PCodG	462714322
14727	0.0001	PCodG	462762313
6870	0.3799	PCodG	462765522
24077	0.0265	PCodG	463078573
15378	0.0663	PCodG	463078573
13980	0.0171	PCodG	463078661
20837	0.7214	PCodG	463524152
6368	0.7349	PCodG	463524240
20419	0.0265	PCodG	463590611
9443	0.1199	PCodG	463728004
23272	0.0961	PCodG	464000195
9812	0.0164	PCodG	464021032
8217	0.7846	PCodG	464606529
6604	0.0058	PCodG	464628681
11072	0.0506	PCodG	464677962
15571	0.6195	PCodG	464821432
15323	0.123	PCodG	464853294
9247	0.025	PCodG	464884846
3120	0.042	PCodG	464912262
8183	0.0958	PCodG	464943126
6500	0.1729	PCodG	464965751
1205	0.0235	PCodG	465048295
3561	0.1307	PCodG	465133204
21596	0.5439	PCodG	465532243
13304	0.0142	PCodG	465923611
12322	0.0036	PCodG	466109281
13521	0.0305	PCodG	466705069
9640	0.5546	PCodG	466880414
