chromosome	position	Fst/Fct	Mean_boostrap	lower_95	upper_95	pvalue	positive	negative	selection
LG20	21224991.5167785	0.0338914406224043	0.134959770106389	0.0413054489045301	0.403202976190363	0.154197962583024	0	1	Yes
LG20	21376225.9798658	0.0550078081072133	0.146501213006837	0.0440836671179182	0.372511079135906	0.14648352230625	0	0	No
LG20	21527460.442953	0.0815497873925761	0.151632929310248	0.0473068695589773	0.346379921529792	0.190260634714853	0	0	No
LG20	21678694.9060403	0.108753545235636	0.150980281759859	0.0499087705863367	0.341139531093229	0.292481705974215	0	0	No
LG20	21829929.3691275	0.143943664493761	0.154283951715221	0.0528064168847975	0.323792801351762	0.442467874739856	0	0	No
LG20	21981163.8322148	0.185733476281577	0.154466486346573	0.0547522735220061	0.319245477928897	0.67422812987581	0	0	No
LG20	22132398.295302	0.228916541323372	0.152908507036877	0.0544813241666223	0.32686981891499	0.855366187110705	0	0	No
LG20	22283632.7583893	0.261596647791517	0.152433308364459	0.0533780833814536	0.329799724888627	0.93180542172402	0	0	No
LG20	22434867.2214765	0.260485416945676	0.150090341459916	0.0497735677832664	0.340023313800663	0.925535207092288	0	0	No
LG20	22586101.6845638	0.212172401095311	0.147670560476596	0.0454516020754435	0.357723100936355	0.779186153582063	0	0	No
LG20	22737336.147651	0.149963856872684	0.144606358192109	0.0416786487923569	0.377522483655941	0.523648695845712	0	0	No
LG20	22888570.6107383	0.115185697239871	0.144059391673547	0.0420384650995813	0.374848271011099	0.373144435118868	0	0	No
LG20	23039805.0738255	0.129793955952299	0.146368939044237	0.0439267438748792	0.365100626709343	0.423321765565091	0	0	No
LG20	23191039.5369128	0.16917514393617	0.145648971944094	0.0431336264192163	0.368963994653279	0.606551748342456	0	0	No
LG20	23342274	0.201116803318351	0.146811108830862	0.0417587733745252	0.367560722252274	0.732651965444584	0	0	No
LG21	1080607	0.0110274461795605	0.0938707658331563	0.00915794720938664	0.685561483406153	0.319556845636255	0	0	No
LG21	1218796.23489933	0.0951165174404689	0.080985093948215	0.00638849945491952	0.795813833667184	0.527627785690976	0	0	No
LG21	1356985.46979866	0.143884298167503	0.087255754767036	0.00786598194234174	0.750111226594763	0.615685845953544	0	0	No
LG21	1495174.70469799	0.210789729398889	0.0913629837624267	0.00874391242188303	0.700928276404423	0.745094264626364	0	0	No
LG21	1633363.93959732	0.294882282620326	0.0983764712463516	0.0118374944114734	0.631235545187581	0.882071720142273	0	0	No
LG21	1771553.17449664	0.38733836306256	0.103015456015383	0.0141812742941582	0.545123801509624	0.969465139509778	0	0	No
LG21	1909742.40939597	0.459687700177905	0.11552048455601	0.017497396629535	0.508608913889467	0.993073218610879	0	0	No
LG21	2047931.6442953	0.469573334896734	0.121712729627842	0.0202773844798661	0.494658650911174	0.996098712244213	0	0	No
LG21	2186120.87919463	0.389125426534659	0.122266963763818	0.0212923850052316	0.485296634634045	0.980907770554828	0	0	No
LG21	2324310.11409396	0.260393651200322	0.118248766091996	0.0208695627816124	0.52179473893279	0.85294727174123	0	0	No
LG21	2462499.34899329	0.152745515728453	0.110331829007849	0.0193608156035937	0.503436560926885	0.618204349012933	0	0	No
LG21	2600688.58389262	0.0940900933358808	0.118902748707194	0.0248722864742186	0.525599550401904	0.426704594011855	0	0	No
LG21	2738877.81879195	0.0843588253930011	0.127603623196658	0.0309341244942799	0.456756428940255	0.354112707801271	0	0	No
LG21	2877067.05369127	0.125815751991201	0.140000638890886	0.0375623710177374	0.40500192689685	0.442240011912339	0	0	No
LG21	3015256.2885906	0.169457649245344	0.144691080479353	0.0395152070789084	0.380594206116073	0.606911182364565	0	0	No
LG21	3153445.52348993	0.195917645528067	0.147323859778673	0.0413797548699525	0.365852003809581	0.711506330945727	0	0	No
LG21	3291634.75838926	0.205779395413786	0.150081214832184	0.0437026332096983	0.351307899000259	0.751918425779352	0	0	No
LG21	3429823.99328859	0.202418581259404	0.153654176386869	0.0467606687789732	0.342196463002274	0.732806153910329	0	0	No
LG21	3568013.22818792	0.184105031549506	0.150122859642317	0.0482167342106683	0.345411415594409	0.667124749101101	0	0	No
LG21	3706202.46308725	0.149218751766992	0.149331962809695	0.0461983532865716	0.348810566025236	0.499440957243086	0	0	No
LG21	3844391.69798658	0.104990674783391	0.147383333604517	0.0405755926272852	0.368609317262923	0.315089080020695	0	0	No
LG21	3982580.93288591	0.0662069259729359	0.136538264073622	0.0348592068563442	0.407905350471375	0.244602870985921	0	0	No
LG21	4120770.16778523	0.0442495008916101	0.129383236761092	0.0308131375602769	0.435886596920873	0.22347831319063	0	0	No
LG21	4258959.40268456	0.048109166283738	0.136058643495033	0.0324945997859917	0.419157138447483	0.204429403383762	0	0	No
LG21	4397148.63758389	0.0875653506304429	0.137312599103359	0.0392715604508989	0.428415730099118	0.312323093657381	0	0	No
LG21	4535337.87248322	0.131563810928168	0.136629976861276	0.0439838250743913	0.420764490894211	0.479508564083957	0	0	No
LG21	4673527.10738255	0.136589686862303	0.146850551937694	0.0489932512383265	0.357097421276516	0.450106630068342	0	0	No
LG21	4811716.34228188	0.116207672506237	0.153401047364053	0.0568109550743527	0.321683810131229	0.296548708587555	0	0	No
LG21	4949905.57718121	0.0879625900620771	0.155805347672929	0.0635211001079662	0.302608536731384	0.138555207683779	0	0	No
LG21	5088094.81208054	0.0659548768527989	0.156855823150875	0.0669096366840101	0.289982878062237	0.0583872044505642	0	1	Yes
LG21	5226284.04697987	0.0561017497018073	0.157492942396546	0.0674615963488941	0.288383597952321	0.038597355426258	0	1	Yes
LG21	5364473.28187919	0.0575077901133653	0.157195215008273	0.0656813709805969	0.295514770469595	0.0479208117337148	0	1	Yes
LG21	5502662.51677852	0.0666629067121311	0.155863791917968	0.0638760493999389	0.303602113236655	0.0769356408819863	0	0	No
LG21	5640851.75167785	0.0767104770030588	0.153674250982466	0.0649529053056447	0.30590447442844	0.111963062205428	0	0	No
LG21	5779040.98657718	0.0830409725390112	0.153451879827777	0.0639028208484776	0.311831589852566	0.137501769666828	0	0	No
LG21	5917230.22147651	0.08414817705237	0.153619552830355	0.0542849931624453	0.328439339876635	0.168702890412722	0	0	No
LG21	6055419.45637584	0.0850899162044627	0.15300577869661	0.0457948476035315	0.343617498659269	0.194542692925581	0	0	No
LG21	6193608.69127517	0.0880666226315835	0.152017048816884	0.0423371417036381	0.349632087827992	0.218058848079415	0	0	No
LG21	6331797.9261745	0.0943058082774691	0.150357572795702	0.0432731213384791	0.354013013261967	0.24983153159996	0	0	No
LG21	6469987.16107383	0.116797792231343	0.15051426294249	0.0448662956375138	0.348741540806392	0.337738825385334	0	0	No
LG21	6608176.39597315	0.16877523241068	0.144393261994254	0.0443537185937849	0.378459372062535	0.608761396518134	0	0	No
LG21	6746365.63087248	0.208331704997684	0.1244085174911	0.0378414223350896	0.447519064638172	0.769417781896081	0	0	No
LG21	6884554.86577181	0.199322986264997	0.130211795253739	0.0350926391680062	0.42874197818056	0.736127485604131	0	0	No
LG21	7022744.10067114	0.170390352445233	0.144348571801352	0.0405838795535754	0.378163171280963	0.61283879052329	0	0	No
LG21	7160933.33557047	0.150231044096994	0.150031163390844	0.0475787960538813	0.348565754234238	0.500998262631253	0	0	No
LG21	7299122.5704698	0.146601104055841	0.152078683745669	0.0500046154983993	0.335960120904723	0.471144214451273	0	0	No
LG21	7437311.80536913	0.149281683331664	0.153564752631143	0.0513456311063568	0.327123914085191	0.476521145414078	0	0	No
LG21	7575501.04026846	0.146025874374678	0.153954310311625	0.0521382519915045	0.324415345049487	0.456022310476037	0	0	No
LG21	7713690.27516778	0.130475846293715	0.153144083647324	0.0515827134181895	0.327955481904435	0.378055249334664	0	0	No
LG21	7851879.51006711	0.102452889841306	0.149892679588618	0.0503578178187098	0.339139108231145	0.267971791793043	0	0	No
LG21	7990068.74496644	0.0713436273494934	0.1480111525969	0.0479035874655253	0.355833034384537	0.174940323551405	0	0	No
LG21	8128257.97986577	0.0532175907094854	0.144425580945648	0.0447764198018481	0.370512637476829	0.147839435113069	0	0	No
LG21	8266447.2147651	0.0581259561337837	0.141436567687048	0.0389323881511811	0.385451964495419	0.187050351450286	0	0	No
LG21	8404636.44966443	0.078015272638861	0.140514066051009	0.0358680756923008	0.397475708831929	0.261994910969528	0	0	No
LG21	8542825.68456376	0.0981110251932507	0.137595288424316	0.0363142423998095	0.403624955480137	0.347172044202396	0	0	No
LG21	8681014.91946309	0.105058246272241	0.14040503077876	0.0397805059299499	0.387472309446931	0.353301823988235	0	0	No
LG21	8819204.15436242	0.0975126926801173	0.14968380180904	0.0420132974301966	0.359649016160547	0.269084845818512	0	0	No
LG21	8957393.38926174	0.0856286782523236	0.146062554101546	0.0422090026596088	0.368336835267816	0.245239143953921	0	0	No
LG21	9095582.62416107	0.079591403438712	0.144456501943254	0.046122884262679	0.368750392812553	0.227444731554209	0	0	No
LG21	9233771.8590604	0.0810669568440135	0.151429555186652	0.0542577714324786	0.332255962692754	0.170589415125354	0	0	No
LG21	9371961.09395973	0.0877296123514923	0.155526349466065	0.0606699098325279	0.306505244634376	0.145025935013051	0	0	No
LG21	9510150.32885906	0.101249021696356	0.155281311421946	0.0620558613973641	0.30744318494283	0.199537214448373	0	0	No
LG21	9648339.56375839	0.117251339525851	0.155725472104121	0.0603450091272721	0.305812792916646	0.274282141582014	0	0	No
LG21	9786528.79865772	0.143260922085254	0.156175976242692	0.0617777602026627	0.301359765753877	0.417760995424845	0	0	No
LG21	9924718.03355705	0.18691345405031	0.155633360899707	0.0609556183168276	0.302689179985935	0.690612721512704	0	0	No
LG21	10062907.2684564	0.247146310299761	0.153785869183902	0.0561489530060563	0.322332222151088	0.908976048253701	0	0	No
LG21	10201096.5033557	0.309101603372768	0.146582775707573	0.0497674337024894	0.353077061534879	0.977025539528314	0	0	No
LG21	10339285.738255	0.344451444325996	0.143575071585168	0.0443291393989035	0.372605556168823	0.988541908567326	0	0	No
LG21	10477474.9731544	0.311652169398162	0.140716364443705	0.0415724461945874	0.394290651329449	0.965150156901837	0	0	No
LG21	10615664.2080537	0.215726556192527	0.133515021140946	0.0369375545680858	0.450879851266149	0.77797433405847	0	0	No
LG21	10753853.442953	0.14149560318291	0.136392240435516	0.0338474265845768	0.416147584134438	0.51946649700945	0	0	No
LG21	10892042.6778523	0.110663285152352	0.141859382485273	0.0309267953820677	0.403991759885835	0.379038275049347	0	0	No
LG21	11030231.9127517	0.122684875216821	0.140114490279986	0.0328131197834257	0.398267279767786	0.430267117710864	0	0	No
LG21	11168421.147651	0.160735577480615	0.142677570042787	0.0341273531189571	0.394849445870744	0.573448173981431	0	0	No
LG21	11306610.3825503	0.235628064152337	0.141686268071667	0.0340197562879571	0.39169474290899	0.83413122354572	0	0	No
LG21	11444799.6174497	0.348133143977787	0.137579468368753	0.0348102420151206	0.414318423797088	0.979943063764604	0	0	No
LG21	11582988.852349	0.451302552375215	0.129857865814711	0.0353492374316193	0.427380256493817	0.998414389629935	1	0	Yes
LG21	11721178.0872483	0.456868387579871	0.137422851998055	0.0359977771762974	0.422675302760138	0.999024812230047	1	0	Yes
LG21	11859367.3221477	0.359089545906569	0.141920289051959	0.0367980463428491	0.392231986346641	0.988277589550773	0	0	No
LG21	11997556.557047	0.270359193407168	0.142153909246604	0.0366030445731996	0.392303320381421	0.908844013444734	0	0	No
LG21	12135745.7919463	0.242024812929303	0.144539989142279	0.0376865739841966	0.38309021449145	0.852113461015278	0	0	No
LG21	12273935.0268456	0.26123732802296	0.148332748575605	0.0387818655797237	0.367057446232768	0.899749416147439	0	0	No
LG21	12412124.261745	0.295760008968395	0.145941588619369	0.0416050700888127	0.365884285891523	0.958162415316107	0	0	No
LG21	12550313.4966443	0.326661598662583	0.144339217676995	0.0459535685398895	0.368959233662871	0.982190685696563	0	0	No
LG21	12688502.7315436	0.339684839449692	0.147343425016742	0.0490765979039727	0.353998466910403	0.991242956827708	0	0	No
LG21	12826691.966443	0.326755897206904	0.15154882245993	0.0479924438809283	0.339354557384942	0.98845348671133	0	0	No
LG21	12964881.2013423	0.29736078968308	0.151510747709908	0.0449175949142958	0.348513636198061	0.964437804701056	0	0	No
LG21	13103070.4362416	0.267652318006301	0.150140825729009	0.0425802968834837	0.357308421452611	0.919120815697882	0	0	No
LG21	13241259.6711409	0.243769788423083	0.149580772936484	0.0403706718372595	0.362640368512886	0.863498959791832	0	0	No
LG21	13379448.9060403	0.221788839910168	0.147883979436022	0.038459169653629	0.368538503865994	0.797826531010784	0	0	No
LG21	13517638.1409396	0.189944693417322	0.135313744627713	0.0329247274705819	0.437848710316894	0.696726006217122	0	0	No
LG21	13655827.3758389	0.145183534893005	0.116103567005099	0.0298493591042589	0.571734025898777	0.583695937914592	0	0	No
LG21	13794016.6107383	0.0915525007785039	0.110460582671114	0.0266783249920793	0.611664069023701	0.449115575648183	0	0	No
LG21	13932205.8456376	0.0487434757560094	0.122641372642442	0.0200790747973406	0.475149543837062	0.281463712672639	0	0	No
LG21	14070395.0805369	0.0293257632325943	0.110400678917273	0.0153868958624898	0.518379778321304	0.289488091828034	0	0	No
LG21	14208584.3154362	0.0275687097587504	0.102583157552179	0.0157699343883054	0.52782057113343	0.3095123209952	0	0	No
LG21	14346773.5503356	0.0283077923013888	0.109223192782761	0.018910729474965	0.507262691905264	0.284689822557321	0	0	No
LG21	14484962.7852349	0.0310487993389576	0.127357646050986	0.0267513069601018	0.454051084757599	0.209499628566722	0	0	No
LG21	14623152.0201342	0.0421933131716786	0.142948978117352	0.0369452131592457	0.389505434762141	0.145319313129893	0	0	No
LG21	14761341.2550336	0.0585895616374215	0.140444481400176	0.0422926910565137	0.385440470471323	0.186683347628479	0	0	No
LG21	14899530.4899329	0.0774383130813951	0.145844833256704	0.0430569090576671	0.368214719008839	0.215840584161069	0	0	No
LG21	15037719.7248322	0.0964438140774564	0.152054901113158	0.0439893080320663	0.346186665459865	0.244466430287429	0	0	No
LG21	15175908.9597315	0.113159419303489	0.151945614052211	0.044941346412724	0.342038874625923	0.311698909675488	0	0	No
LG21	15314098.1946309	0.127204660848642	0.149999422056272	0.0463004251726912	0.347769975431986	0.388579230118127	0	0	No
LG21	15452287.4295302	0.137366076704307	0.150211932523172	0.0479008908858129	0.343864912355495	0.435487797799576	0	0	No
LG21	15590476.6644295	0.150326898782929	0.150016768044446	0.0498688727982563	0.346179029000575	0.501588695357187	0	0	No
LG21	15728665.8993289	0.172413305184353	0.145586558774235	0.0477434109429273	0.361831515840175	0.62535746451234	0	0	No
LG21	15866855.1342282	0.194449694417229	0.144549896454341	0.0455332230154162	0.368775810968287	0.71747696847027	0	0	No
LG21	16005044.3691275	0.205090917398089	0.149193024178291	0.0447247887881609	0.352280627862866	0.752950242032385	0	0	No
LG21	16143233.6040268	0.2017989938928	0.151586698576842	0.0445821582541822	0.344377630808259	0.735470642930713	0	0	No
LG21	16281422.8389262	0.191029846905931	0.149289585303527	0.0435157425171147	0.356901299578931	0.691149939901723	0	0	No
LG21	16419612.0738255	0.176780753823564	0.147391351641907	0.0422928259282448	0.369088739378271	0.6306363424944	0	0	No
LG21	16557801.3087248	0.152235944126606	0.146783572262481	0.0408320831128699	0.369189067364967	0.524712835848473	0	0	No
LG21	16695990.5436242	0.110048285270931	0.143524145543996	0.0365128952749134	0.382355123491701	0.359593746529526	0	0	No
LG21	16834179.7785235	0.0643085248237507	0.126772133523612	0.0300205404787456	0.448037986412565	0.296827649075592	0	0	No
LG21	16972369.0134228	0.0454292097398867	0.112832601067131	0.0249905513798916	0.487589110153288	0.308103441884212	0	0	No
LG21	17110558.2483221	0.0835542733210887	0.121848688335441	0.025374849846768	0.476611409942261	0.382288074074997	0	0	No
LG21	17248747.4832215	0.192425406366296	0.136703334630328	0.030907965464349	0.417598912577598	0.702274556726743	0	0	No
LG21	17386936.7181208	0.294679321099015	0.133394590325299	0.0357380106496451	0.426281752785923	0.935474343454649	0	0	No
LG21	17525125.9530201	0.322910353489017	0.137647625241102	0.0400522908117645	0.398526374111785	0.970775570893466	0	0	No
LG21	17663315.1879195	0.300532656947279	0.147715256706977	0.0479027201672286	0.354047255408535	0.969067881044339	0	0	No
LG21	17801504.4228188	0.248423312656498	0.153607390800613	0.0574121438933956	0.321614772281408	0.913594192575295	0	0	No
LG21	17939693.6577181	0.186063538821916	0.155796726570281	0.0640115608062897	0.30171041446473	0.687380201153601	0	0	No
LG21	18077882.8926174	0.133757240340902	0.156998676960146	0.0666320425513006	0.292929723612501	0.346574901175944	0	0	No
LG21	18216072.1275168	0.0992779847527516	0.156808964992317	0.0643719050634958	0.292638545546696	0.165458026844546	0	0	No
LG21	18354261.3624161	0.0799833266909376	0.155462051718164	0.0609379631689889	0.303135201001484	0.116420026121968	0	0	No
LG21	18492450.5973154	0.0707354822232442	0.154014272635069	0.0580915358652928	0.312698702010107	0.106753957542062	0	0	No
LG21	18630639.8322148	0.0667116254626074	0.154429158860224	0.0572174076066519	0.318413541497099	0.10010151552166	0	0	No
LG21	18768829.0671141	0.0688403139027236	0.148594389698181	0.05166939677251	0.35379364498676	0.156672381685934	0	0	No
LG21	18907018.3020134	0.0811671037172966	0.126026239431286	0.0412072525752079	0.433081619734969	0.340471172226638	0	0	No
LG21	19045207.5369128	0.101271160194852	0.127224072926414	0.0355229036999977	0.436723468022615	0.408654511509958	0	0	No
LG21	19183396.7718121	0.126406970755643	0.141380605243737	0.0381439919885752	0.389916059950303	0.437288388080412	0	0	No
LG21	19321586.0067114	0.1513631512074	0.148838222351605	0.0433139544204006	0.360664800516024	0.51197899872289	0	0	No
LG21	19459775.2416107	0.167498042553447	0.149682861303857	0.0446108792989211	0.354274019873208	0.585403578065432	0	0	No
LG21	19597964.4765101	0.168325075347535	0.150757367804732	0.043689646424491	0.352530554079829	0.585099007955316	0	0	No
LG21	19736153.7114094	0.15310258772456	0.152435934903069	0.0447875907017697	0.344750242823213	0.503336926033143	0	0	No
LG21	19874342.9463087	0.125155608029018	0.149401627825319	0.0489004311331162	0.348748586478071	0.380478426391116	0	0	No
LG21	20012532.1812081	0.0995988652354161	0.147914871684582	0.0547198528673862	0.342549071027326	0.263029215698747	0	0	No
LG21	20150721.4161074	0.090960907511338	0.152821049094389	0.0564966345827905	0.322227511206005	0.189077894217915	0	0	No
LG21	20288910.6510067	0.089965221642077	0.152667596575603	0.0550388654746717	0.327568474465927	0.19202121647742	0	0	No
LG21	20427099.885906	0.0837799226584134	0.154039104101002	0.0551533633917591	0.324413006851078	0.160933416125926	0	0	No
LG21	20565289.1208054	0.0744509223539856	0.15509614252234	0.0586059918123507	0.311062110916675	0.110690727221576	0	0	No
LG21	20703478.3557047	0.0706703201199393	0.155644696562478	0.0640144553737012	0.301392004526002	0.0859072062629736	0	0	No
LG21	20841667.590604	0.0818867710044769	0.15572096658217	0.0666347948697221	0.298254938110779	0.111008146882944	0	0	No
LG21	20979856.8255034	0.108729899590064	0.156541070068233	0.0633569006967546	0.301105499469626	0.219838485609006	0	0	No
LG21	21118046.0604027	0.138745244139247	0.154733886516239	0.0568434318520974	0.315322851485192	0.407104027524126	0	0	No
LG21	21256235.295302	0.160100591807592	0.153695745326551	0.0522422582246841	0.330063953850929	0.53457881806641	0	0	No
LG21	21394424.5302013	0.16528117613895	0.151742221516807	0.0519832056252389	0.335189297889451	0.571464963085491	0	0	No
LG21	21532613.7651007	0.139083292190365	0.152598826496837	0.055567754437275	0.321915723140702	0.42366986711863	0	0	No
LG21	21670803	0.0885063136368077	0.147836669822944	0.0520828090684251	0.350412247013887	0.226228662522415	0	0	No
LG22	872447	0.202445477759513	0.133350905669019	0.0309833762213512	0.427861747995007	0.737209467212636	0	0	No
LG22	1004080.12080537	0.33634815095403	0.112739086118057	0.023150537255094	0.583493126447571	0.939159052132573	0	0	No
LG22	1135713.24161074	0.443380561800406	0.0922961028128873	0.0166408404451058	0.708681923589615	0.976125942040281	0	0	No
LG22	1267346.36241611	0.474030592008379	0.0940021186480055	0.0156016944574053	0.704738697272904	0.984033584770887	0	0	No
LG22	1398979.48322148	0.414284762935637	0.109294132771946	0.0149784315153066	0.521344485057785	0.981355659249591	0	0	No
LG22	1530612.60402685	0.297476570824547	0.113617352827652	0.0212456461594025	0.583939426416041	0.896698954594965	0	0	No
LG22	1662245.72483221	0.222345099927187	0.112046439169572	0.0256734737710747	0.547312253877652	0.788249223803543	0	0	No
LG22	1793878.84563758	0.168071698268467	0.127026967977815	0.0309991243660729	0.450452365273015	0.639503382368404	0	0	No
LG22	1925511.96644295	0.124010440329708	0.142684475450412	0.0368889921974983	0.391083664163724	0.422083436420542	0	0	No
LG22	2057145.08724832	0.0962475031931957	0.149320123007366	0.0417991081324366	0.359169445086646	0.266015081489338	0	0	No
LG22	2188778.20805369	0.0891100288382575	0.149586406713476	0.0453963330607667	0.35104341928421	0.228662864497317	0	0	No
LG22	2320411.32885906	0.103120213439751	0.151719719679766	0.0478042801145124	0.341150361691299	0.266052542700741	0	0	No
LG22	2452044.44966443	0.143745996451225	0.152814463885985	0.0484431631985648	0.33502282173553	0.452286266748321	0	0	No
LG22	2583677.5704698	0.209078256529683	0.151773779617742	0.0469663368939579	0.343941652430311	0.76661416945315	0	0	No
LG22	2715310.69127517	0.282457425089794	0.146765835072224	0.0437793592485989	0.36501371822614	0.942492325804415	0	0	No
LG22	2846943.81208054	0.331446297328969	0.141652376190802	0.0408435616387384	0.385372596564648	0.979079513249776	0	0	No
LG22	2978576.93288591	0.322354946776989	0.142901859967	0.0403970039212354	0.384381547104362	0.973226125203784	0	0	No
LG22	3110210.05369128	0.247030680689417	0.141490753483533	0.038774937522229	0.395847286954846	0.866852629393461	0	0	No
LG22	3241843.17449664	0.190248233739667	0.1346706212091	0.0350691075123377	0.415512939401319	0.704618935190092	0	0	No
LG22	3373476.29530201	0.192845621587246	0.137440169328697	0.0357374148425032	0.403596555325518	0.707674395774027	0	0	No
LG22	3505109.41610738	0.218626288100225	0.14138639493586	0.041102262228881	0.38510666532458	0.796796429716571	0	0	No
LG22	3636742.53691275	0.222210559603383	0.147792318909598	0.0505562799693332	0.346575132555497	0.829896202318878	0	0	No
LG22	3768375.65771812	0.192165755194079	0.154310464614167	0.0578659666551685	0.319695767375199	0.709278531515996	0	0	No
LG22	3900008.77852349	0.153690845575117	0.154696863895951	0.0618933512645362	0.30781917222904	0.493782276821381	0	0	No
LG22	4031641.89932886	0.129378009399906	0.15584665847285	0.065190046509578	0.299336772779374	0.332055152084194	0	0	No
LG22	4163275.02013423	0.115600135872988	0.157108158055981	0.0693944222059587	0.287077586092825	0.231125400243389	0	0	No
LG22	4294908.1409396	0.104283593618864	0.157748559388255	0.0716845679261011	0.280947306321751	0.161309617255927	0	0	No
LG22	4426541.26174497	0.0897947224497156	0.157401123571641	0.0707679372308116	0.284459141142162	0.111084780140289	0	0	No
LG22	4558174.38255034	0.0734040421726023	0.156747705290487	0.06705865421585	0.291916298137668	0.0768835893336584	0	0	No
LG22	4689807.50335571	0.0569874894781793	0.155879796612398	0.0630025304428762	0.300107036719173	0.0554408841202611	0	1	Yes
LG22	4821440.62416107	0.0451124652145551	0.153612001558702	0.0582744642224737	0.317207558771074	0.0552803978746983	0	1	Yes
LG22	4953073.74496644	0.0463459787549303	0.148398285993421	0.0550017492288062	0.337529995238168	0.0866539232263091	0	1	Yes
LG22	5084706.86577181	0.0738538076139035	0.147360785293075	0.0501478452184692	0.356435880159704	0.183946780200592	0	0	No
LG22	5216339.98657718	0.115621505876859	0.142167854906834	0.044269125934783	0.376687330005584	0.383451901703104	0	0	No
LG22	5347973.10738255	0.136574414403315	0.141070618558298	0.043473541870952	0.380382845175982	0.480389640203261	0	0	No
LG22	5479606.22818792	0.127792557344602	0.147120711706714	0.0477462240264236	0.355837801678072	0.407468619775771	0	0	No
LG22	5611239.34899329	0.106763367895453	0.151300149560582	0.0524884332039942	0.333152755012741	0.274055649381174	0	0	No
LG22	5742872.46979866	0.0888967308369508	0.153617421227613	0.0556714452572093	0.321106992079028	0.175963698913533	0	0	No
LG22	5874505.59060403	0.0795559082660975	0.15419982277244	0.0559891652487987	0.316397722218653	0.136831045000912	0	0	No
LG22	6006138.7114094	0.0764230731607356	0.155290294862219	0.0554508977840236	0.316163190387689	0.123907209323875	0	0	No
LG22	6137771.83221477	0.0752616529598038	0.153991919395159	0.0537444516339286	0.319453139807332	0.130903049209268	0	0	No
LG22	6269404.95302013	0.0750753264044472	0.152579703582349	0.0514209789111845	0.332086944173848	0.148951117533637	0	0	No
LG22	6401038.0738255	0.0763775904966969	0.1483291316512	0.0481491918496767	0.351370382705479	0.185902660163618	0	0	No
LG22	6532671.19463087	0.0886518205219164	0.142080277000866	0.0444107068609597	0.377865041815486	0.276354068137707	0	0	No
LG22	6664304.31543624	0.125497997248495	0.13455335130666	0.0379361456968119	0.429177387634727	0.465287005363147	0	0	No
LG22	6795937.43624161	0.180140736921547	0.130211974350154	0.0296941479371091	0.449221400950796	0.667759830890264	0	0	No
LG22	6927570.55704698	0.214926403495671	0.125567125847976	0.0268186433998947	0.458531514211744	0.772052401571112	0	0	No
LG22	7059203.67785235	0.208150240144958	0.125505704083788	0.0320596508171235	0.446292290962516	0.761688782523271	0	0	No
LG22	7190836.79865772	0.160735343725985	0.137152698069567	0.0396438246202124	0.402382475828052	0.59500513396581	0	0	No
LG22	7322469.91946309	0.100249870784048	0.150244482896642	0.0445404286352948	0.352452465273941	0.27067166393998	0	0	No
LG22	7454103.04026846	0.0704545192679348	0.15057335361225	0.0443510450761612	0.349247315444987	0.161238674279734	0	0	No
LG22	7585736.16107383	0.0757925105243112	0.150810824421413	0.0439751573796454	0.351044283636007	0.180911425227248	0	0	No
LG22	7717369.2818792	0.105891715322703	0.152338221936054	0.0448169480191975	0.348046937887709	0.281908581577318	0	0	No
LG22	7849002.40268456	0.150083241138631	0.152397080460925	0.0466851229770493	0.339948148000636	0.488151180915868	0	0	No
LG22	7980635.52348993	0.18942584045037	0.150285150456311	0.0468791806942839	0.347251813905295	0.688851064976561	0	0	No
LG22	8112268.6442953	0.19221720582408	0.14220083835558	0.0446517400742887	0.374162828709713	0.713942011505667	0	0	No
LG22	8243901.76510067	0.152659244381925	0.138097887781509	0.0411904755488316	0.399909471965744	0.559409085311987	0	0	No
LG22	8375534.88590604	0.102360580653898	0.138589882381595	0.0382398467030306	0.397305018866915	0.354543377993844	0	0	No
LG22	8507168.00671141	0.0739546328555871	0.144188417645436	0.0382417506022483	0.387912887902083	0.225917359849662	0	0	No
LG22	8638801.12751678	0.0718300495861992	0.143431325111168	0.040669254611766	0.380497622443594	0.216959945024526	0	0	No
LG22	8770434.24832215	0.0816932586472473	0.143924709742145	0.0434155840021083	0.373396249930786	0.241717827739472	0	0	No
LG22	8902067.36912752	0.0982006961819689	0.14873101355147	0.046929653944947	0.350949475144956	0.26583237519664	0	0	No
LG22	9033700.48993289	0.118323690231835	0.153022347888444	0.0477115424682996	0.337197952882972	0.32412265412749	0	0	No
LG22	9165333.61073826	0.136603598594966	0.15173588240754	0.0456409291109085	0.344264049420705	0.424465939022365	0	0	No
LG22	9296966.73154362	0.148977590496674	0.149112218309236	0.0419377976495171	0.360943992298204	0.499372995893158	0	0	No
LG22	9428599.85234899	0.15314134804492	0.146954082150786	0.0398812525045844	0.370708753314629	0.527631558823453	0	0	No
LG22	9560232.97315436	0.147952705614933	0.148885301060861	0.040939611381952	0.366963763910615	0.495761139095542	0	0	No
LG22	9691866.09395973	0.13070921145864	0.144139326707784	0.0414146563266974	0.385069302534661	0.44093530885501	0	0	No
LG22	9823499.2147651	0.116374012118986	0.129646514899446	0.0336580506401332	0.459850466110169	0.45291034495442	0	0	No
LG22	9955132.33557047	0.117785894147656	0.125572354636385	0.0270962055937082	0.458818602948879	0.474385034742622	0	0	No
