locus	p_missing_KOR	p_missing_AK
15079_56	0.0828220858896	0.0339943342776
15081_50	0.371165644172	1.0
15091_37	0.0429447852761	0.456090651558
15098_61	0.0828220858896	0.764872521246
15104_35	0.223926380368	0.623229461756
15112_61	0.0245398773006	0.042492917847
15115_53	0.0858895705521	1.0
15123_37	0.0613496932515	0.600566572238
15132_43	0.374233128834	1.0
15134_61	0.0306748466258	1.0
15136_29	0.0674846625767	0.028328611898
15137_45	0.374233128834	0.487252124646
15139_70	0.0245398773006	0.0481586402266
15145_88	0.0460122699387	0.056657223796
15146_89	0.69018404908	0.056657223796
15151_81	0.0429447852761	0.0169971671388
15168_53	0.0460122699387	0.0594900849858
15197_66	0.0490797546012	0.371104815864
15202_83	0.671779141104	0.827195467422
15207_32	0.349693251534	0.597733711048
15217_73	0.346625766871	0.881019830028
15234_82	0.0644171779141	0.770538243626
15239_34	0.0705521472393	0.484419263456
15240_48	0.079754601227	0.770538243626
15265_38	0.0521472392638	0.0623229461756
15266_44	0.0736196319018	1.0
15269_57	0.199386503067	0.235127478754
15274_32	0.0460122699387	0.376770538244
15300_43	0.168711656442	0.0169971671388
15311_57	0.401840490798	0.71671388102
15323_43	0.0766871165644	0.373937677054
15327_55	0.355828220859	0.0396600566572
15337_73	0.205521472393	0.878186968839
15343_68	0.604294478528	1.0
15352_34	0.377300613497	0.133144475921
15353_43	0.60736196319	1.0
15356_34	0.0552147239264	0.056657223796
15358_79	0.365030674847	1.0
15359_35	0.377300613497	1.0
15360_56	0.58282208589	1.0
15364_52	0.346625766871	0.762039660057
15373_43	0.358895705521	1.0
15392_87	0.840490797546	0.0736543909348
15393_58	0.39263803681	0.889518413598
15398_91	0.20245398773	1.0
15409_62	0.843558282209	0.886685552408
15412_28	0.0276073619632	0.0538243626062
15416_33	0.358895705521	0.881019830028
15452_66	1.0	0.042492917847
15456_82	0.058282208589	0.274787535411
15462_77	0.625766871166	0.348441926346
15466_76	0.0521472392638	0.042492917847
15467_55	0.708588957055	1.0
15468_59	0.463190184049	0.507082152975
15477_69	0.358895705521	1.0
15482_42	0.429447852761	0.473087818697
15487_32	0.352760736196	0.889518413598
15489_30	0.0490797546012	0.056657223796
15492_58	0.0521472392638	1.0
15495_84	0.352760736196	1.0
15498_84	0.0889570552147	0.600566572238
15526_64	0.352760736196	1.0
15547_56	0.754601226994	0.824362606232
15552_73	0.0429447852761	0.0453257790368
15571_35	0.0460122699387	0.215297450425
15577_86	0.365030674847	1.0
15585_52	0.0368098159509	0.764872521246
15598_71	0.346625766871	0.57507082153
15600_75	0.383435582822	1.0
15607_50	0.0429447852761	0.0623229461756
15625_77	0.0398773006135	0.229461756374
15641_73	0.69018404908	1.0
15646_86	0.0490797546012	1.0
15652_51	0.230061349693	0.881019830028
15656_39	0.558282208589	0.753541076487
15659_32	0.754601226994	0.818696883853
15661_38	0.0705521472393	0.589235127479
15666_60	0.365030674847	1.0
15667_33	0.0705521472393	0.0679886685552
15677_86	0.0613496932515	0.0934844192635
15681_91	0.205521472393	0.229461756374
15682_75	0.230061349693	0.107648725212
15686_37	0.579754601227	0.478753541076
15698_81	0.0368098159509	1.0
15701_62	0.184049079755	0.337110481586
15752_61	0.361963190184	0.835694050992
15755_58	0.389570552147	0.821529745042
15756_58	0.0521472392638	0.226628895184
15760_47	0.0429447852761	0.056657223796
15771_91	0.079754601227	1.0
15773_63	0.631901840491	0.354107648725
15775_51	0.021472392638	0.0226628895184
15778_59	0.211656441718	1.0
15779_74	0.377300613497	1.0
15786_51	0.374233128834	0.0623229461756
15788_61	0.358895705521	0.331444759207
15789_62	0.769938650307	0.583569405099
15791_77	0.506134969325	0.0764872521246
15794_72	0.0245398773006	0.0538243626062
15805_56	0.0398773006135	0.0906515580737
15808_61	0.0398773006135	0.042492917847
15811_71	0.352760736196	1.0
15833_36	0.668711656442	1.0
15834_36	0.358895705521	1.0
15841_58	0.211656441718	0.759206798867
15850_54	0.352760736196	0.878186968839
15855_47	0.0460122699387	0.354107648725
15861_43	0.423312883436	1.0
15889_30	0.610429447853	1.0
15892_48	0.450920245399	1.0
15893_31	0.0766871165644	0.320113314448
15903_63	0.0521472392638	0.0736543909348
15907_61	0.374233128834	0.320113314448
15909_81	0.377300613497	1.0
15910_40	0.0368098159509	0.113314447592
15926_86	0.481595092025	1.0
15927_30	0.0521472392638	0.0538243626062
15930_28	0.0521472392638	1.0
15934_88	0.193251533742	0.0538243626062
15945_49	0.230061349693	1.0
15954_33	0.0674846625767	0.875354107649
15961_65	0.355828220859	0.691218130312
15965_32	0.0276073619632	0.0509915014164
15982_30	0.349693251534	0.660056657224
15986_48	0.0398773006135	0.872521246459
15990_69	0.0521472392638	0.0368271954674
15995_40	0.0306748466258	0.0396600566572
15997_57	0.0521472392638	0.0793201133144
16001_88	0.450920245399	1.0
16011_36	0.361963190184	0.943342776204
16034_72	0.401840490798	1.0
16044_38	0.230061349693	0.668555240793
16055_30	0.0889570552147	0.770538243626
16074_37	0.361963190184	0.070821529745
16079_65	0.361963190184	1.0
16099_35	0.674846625767	0.226628895184
16106_67	0.457055214724	1.0
16134_61	0.0766871165644	0.773371104816
16135_54	0.355828220859	0.589235127479
16150_79	0.634969325153	0.453257790368
16151_58	0.346625766871	0.348441926346
16164_55	0.0460122699387	0.070821529745
16165_77	0.355828220859	1.0
16166_91	0.0460122699387	0.229461756374
16168_70	0.0245398773006	0.458923512748
16169_49	0.38036809816	1.0
16175_84	0.803680981595	1.0
16179_64	0.0368098159509	0.0198300283286
16182_34	0.677914110429	1.0
16183_38	0.0644171779141	0.889518413598
16184_61	0.0674846625767	0.0878186968839
16187_89	0.61963190184	0.220963172805
16190_60	0.352760736196	1.0
16216_48	0.365030674847	0.764872521246
16219_52	0.079754601227	0.0509915014164
16223_88	0.374233128834	1.0
16225_82	0.926380368098	0.0311614730878
16231_67	0.0368098159509	0.878186968839
16232_79	0.079754601227	0.830028328612
16234_59	0.0429447852761	1.0
16255_71	0.0460122699387	0.0453257790368
16261_77	0.226993865031	0.764872521246
16270_89	0.058282208589	0.0651558073654
16277_69	0.0521472392638	0.198300283286
16280_87	0.20245398773	0.756373937677
16286_86	0.389570552147	0.498583569405
16291_49	0.205521472393	0.458923512748
16292_89	0.0674846625767	0.0198300283286
16303_33	0.21472392638	0.133144475921
16313_79	0.196319018405	0.0878186968839
16320_63	0.058282208589	0.883852691218
16321_50	0.852760736196	0.201133144476
16323_59	0.631901840491	1.0
16325_45	0.196319018405	0.0651558073654
16330_31	0.58282208589	0.881019830028
16343_35	0.0429447852761	0.0878186968839
16349_50	0.377300613497	1.0
16358_31	0.0306748466258	0.232294617564
16359_29	0.389570552147	0.779036827195
16360_34	0.346625766871	0.827195467422
16378_89	0.352760736196	0.597733711048
16389_81	0.0368098159509	0.237960339943
16400_33	0.585889570552	1.0
16406_40	0.38036809816	1.0
16419_86	0.383435582822	0.878186968839
16422_62	0.0398773006135	0.0736543909348
16424_59	0.239263803681	1.0
16430_53	0.0674846625767	0.456090651558
16440_91	0.773006134969	1.0
16441_59	0.0306748466258	0.0991501416431
16454_36	0.361963190184	1.0
16456_85	0.349693251534	0.881019830028
16457_82	0.0460122699387	0.359773371105
16470_89	0.377300613497	1.0
16474_52	0.21472392638	0.487252124646
16475_50	0.48773006135	0.776203966006
16490_54	0.358895705521	0.356940509915
16493_75	0.355828220859	1.0
16502_41	0.0613496932515	0.257790368272
16504_64	0.0245398773006	0.042492917847
16505_79	0.457055214724	1.0
16520_58	0.0644171779141	0.889518413598
16524_83	0.365030674847	0.889518413598
16528_91	0.104294478528	1.0
16530_87	0.536809815951	1.0
16567_70	0.0828220858896	0.0849858356941
16568_88	0.386503067485	1.0
16594_78	0.236196319018	1.0
16599_54	0.0368098159509	0.648725212465
16600_89	0.0705521472393	0.0481586402266
16613_57	0.358895705521	0.654390934844
16614_91	0.374233128834	1.0
16616_66	0.0276073619632	0.900849858357
16625_77	0.769938650307	1.0
16629_81	0.0429447852761	0.0339943342776
16633_32	0.0337423312883	0.878186968839
16636_85	0.644171779141	0.603399433428
16650_83	0.0766871165644	0.232294617564
16659_70	0.346625766871	0.337110481586
16665_63	0.079754601227	0.821529745042
16697_40	0.48773006135	1.0
16706_69	0.346625766871	0.0793201133144
16709_66	0.650306748466	0.127478753541
16712_65	0.0644171779141	0.0793201133144
16718_55	0.0337423312883	0.348441926346
16729_83	0.48773006135	0.0594900849858
16735_32	0.177914110429	1.0
16742_38	0.079754601227	1.0
16743_68	0.19018404908	0.0651558073654
16746_48	0.0674846625767	0.042492917847
16748_47	0.0337423312883	0.0906515580737
16750_70	0.0368098159509	0.056657223796
16786_73	0.760736196319	0.770538243626
16792_44	0.346625766871	0.762039660057
16823_81	0.0276073619632	0.101983002833
16826_85	0.358895705521	0.881019830028
16832_73	0.748466257669	0.881019830028
16846_36	0.223926380368	0.237960339943
16847_30	0.0552147239264	0.470254957507
16851_47	0.20245398773	0.0254957507082
16861_65	0.223926380368	0.342776203966
16865_85	0.325153374233	0.0254957507082
16870_86	0.708588957055	0.101983002833
16892_81	0.441717791411	1.0
16898_63	0.0429447852761	0.0509915014164
16899_65	0.0122699386503	0.0198300283286
16900_35	0.840490797546	0.218130311615
16902_67	0.196319018405	0.657223796034
16905_40	0.0490797546012	0.220963172805
16906_81	0.48773006135	0.0878186968839
16911_73	0.0674846625767	0.351274787535
16925_53	0.849693251534	0.00849858356941
16933_80	0.374233128834	1.0
16942_89	0.377300613497	0.583569405099
16944_81	0.21472392638	1.0
16947_78	0.217791411043	0.0736543909348
16949_82	0.211656441718	0.0396600566572
16950_55	0.331288343558	0.0651558073654
16955_86	0.0552147239264	0.0821529745042
16958_36	0.0490797546012	0.773371104816
16965_75	0.0245398773006	0.0481586402266
16968_31	0.205521472393	0.883852691218
16971_34	0.0521472392638	0.252124645892
16987_61	0.205521472393	0.260623229462
16997_43	0.079754601227	1.0
16999_79	0.0368098159509	0.070821529745
17001_56	0.368098159509	1.0
17014_74	0.0490797546012	0.260623229462
17018_77	0.564417177914	1.0
17035_34	0.40490797546	0.235127478754
17038_31	0.371165644172	0.42776203966
17057_61	0.69018404908	0.498583569405
17064_37	0.20245398773	1.0
17066_86	0.211656441718	0.345609065156
17085_28	0.0736196319018	0.382436260623
17087_78	0.0490797546012	0.0254957507082
17089_69	0.950920245399	0.657223796034
17097_62	0.355828220859	1.0
17099_31	0.352760736196	0.0934844192635
17101_28	0.0552147239264	1.0
17102_75	0.567484662577	0.113314447592
17105_64	0.687116564417	0.0736543909348
17117_50	0.490797546012	0.104815864023
17119_60	0.101226993865	1.0
17128_83	0.0889570552147	0.0396600566572
17134_30	0.0705521472393	0.0368271954674
17145_91	0.0276073619632	0.0396600566572
17147_28	0.794478527607	1.0
17151_30	0.0337423312883	0.487252124646
17211_44	0.757668711656	1.0
17213_91	0.0736196319018	1.0
17218_56	0.665644171779	1.0
17221_84	0.0552147239264	0.042492917847
17222_41	0.401840490798	1.0
17224_74	0.748466257669	0.215297450425
17228_67	0.358895705521	0.439093484419
17230_65	0.220858895706	0.223796033994
17231_81	0.0306748466258	0.028328611898
17238_51	0.0828220858896	0.71954674221
17240_71	0.38036809816	0.515580736544
17243_58	0.0337423312883	0.121813031161
17249_39	0.48773006135	0.484419263456
17252_39	0.0521472392638	0.056657223796
17255_61	0.0613496932515	0.345609065156
17259_43	0.0613496932515	0.348441926346
17283_63	0.411042944785	1.0
17293_35	0.634969325153	0.883852691218
17311_28	0.343558282209	0.475920679887
17312_72	0.349693251534	1.0
17320_49	0.377300613497	0.889518413598
17325_91	0.349693251534	0.351274787535
17332_71	0.0705521472393	0.0254957507082
17335_86	0.0490797546012	0.0849858356941
17342_48	0.0490797546012	0.0226628895184
17346_64	0.463190184049	0.889518413598
17357_41	0.220858895706	0.662889518414
17359_38	0.0490797546012	0.492917847025
17362_53	0.0613496932515	0.014164305949
17367_61	0.346625766871	0.320113314448
17385_45	0.343558282209	0.881019830028
17391_85	0.346625766871	0.535410764873
17405_55	0.371165644172	1.0
17406_47	0.733128834356	1.0
17413_33	0.0981595092025	1.0
17415_70	0.0429447852761	0.042492917847
17436_63	0.0398773006135	0.779036827195
17442_72	0.196319018405	0.764872521246
17446_83	0.0306748466258	0.203966005666
17450_62	0.585889570552	0.368271954674
17456_75	0.883435582822	0.889518413598
17461_62	0.377300613497	0.946175637394
17479_86	0.0552147239264	0.246458923513
17483_66	0.763803680982	0.116147308782
17486_91	0.592024539877	1.0
17490_81	0.0306748466258	0.158640226629
17497_86	0.058282208589	0.368271954674
17499_47	0.668711656442	0.883852691218
17501_61	0.257668711656	0.014164305949
17507_31	0.763803680982	1.0
17516_82	0.0460122699387	0.0849858356941
17523_54	0.0429447852761	0.0169971671388
17526_54	0.0429447852761	0.889518413598
17533_47	0.377300613497	1.0
17539_47	0.61963190184	0.756373937677
17547_28	0.0429447852761	1.0
17550_41	0.0337423312883	0.254957507082
17552_48	0.0552147239264	0.0651558073654
17558_54	0.0644171779141	1.0
17561_41	0.0613496932515	0.0254957507082
17573_46	0.616564417178	1.0
17575_89	0.361963190184	0.362606232295
17582_87	0.0552147239264	0.484419263456
17584_68	0.558282208589	1.0
17593_81	0.769938650307	1.0
17594_31	0.0490797546012	0.405099150142
17597_57	0.0398773006135	0.0226628895184
17600_60	0.365030674847	1.0
17606_71	0.0368098159509	0.028328611898
17622_57	0.641104294479	0.878186968839
17625_52	0.490797546012	1.0
17628_73	0.849693251534	0.830028328612
17629_40	0.631901840491	0.260623229462
17641_84	0.352760736196	1.0
17643_56	0.223926380368	0.0793201133144
17648_55	0.340490797546	1.0
17666_29	0.355828220859	0.345609065156
17670_29	0.20245398773	0.881019830028
17675_81	0.0368098159509	0.0679886685552
17685_40	0.365030674847	0.881019830028
17701_34	0.558282208589	0.0339943342776
17702_77	0.0337423312883	0.0509915014164
17703_68	0.0766871165644	0.779036827195
17716_59	0.217791411043	0.0679886685552
17731_84	0.0306748466258	0.0963172804533
17743_43	0.69018404908	1.0
17746_64	0.840490797546	0.169971671388
17758_34	0.0674846625767	0.382436260623
17760_39	0.0398773006135	0.0679886685552
17761_50	0.481595092025	0.0849858356941
17772_56	0.757668711656	1.0
17777_63	0.220858895706	0.57507082153
17779_73	0.174846625767	0.883852691218
17783_42	0.0184049079755	0.014164305949
17808_36	0.699386503067	1.0
17824_68	0.355828220859	0.883852691218
17827_72	0.0460122699387	1.0
17833_76	0.220858895706	1.0
17837_29	0.230061349693	0.756373937677
17865_29	0.29754601227	0.212464589235
17875_70	0.0490797546012	0.694050991501
17876_86	0.365030674847	0.943342776204
17878_32	0.59509202454	1.0
17879_62	0.0705521472393	0.056657223796
17885_34	0.0337423312883	0.331444759207
17891_57	0.641104294479	0.235127478754
17892_47	0.355828220859	1.0
17904_71	0.754601226994	0.886685552408
17909_49	0.0521472392638	0.371104815864
17910_28	0.680981595092	1.0
17912_85	0.365030674847	0.759206798867
17922_53	0.0736196319018	0.0198300283286
17927_49	0.0521472392638	0.71388101983
17941_72	0.0306748466258	0.0963172804533
17942_38	0.355828220859	1.0
17943_81	0.0828220858896	1.0
17946_33	0.349693251534	1.0
17947_40	0.208588957055	0.0481586402266
17955_67	0.19018404908	0.0594900849858
17968_53	0.352760736196	0.830028328612
17977_31	0.352760736196	0.0906515580737
17985_44	0.0644171779141	0.195467422096
18007_68	0.236196319018	0.648725212465
18012_48	0.0674846625767	0.487252124646
18015_72	0.058282208589	0.0169971671388
18030_66	1.0	0.410764872521
18062_66	1.0	0.371104815864
18070_64	0.0950920245399	0.0226628895184
18072_46	0.0337423312883	0.0113314447592
18073_62	0.211656441718	0.198300283286
18092_38	0.0552147239264	0.0198300283286
18095_39	0.684049079755	0.028328611898
18099_48	0.0398773006135	0.0339943342776
18101_44	0.0398773006135	0.490084985836
18108_69	0.579754601227	0.359773371105
18116_91	0.0674846625767	0.762039660057
18141_54	0.205521472393	1.0
18143_58	0.0674846625767	0.223796033994
18151_33	0.733128834356	1.0
18159_35	0.0644171779141	0.881019830028
18166_40	0.0736196319018	0.886685552408
18188_90	0.0398773006135	0.0594900849858
18194_34	0.312883435583	0.0396600566572
18201_80	0.217791411043	0.0311614730878
18211_59	0.668711656442	1.0
18223_79	0.0460122699387	0.189801699717
18234_71	0.411042944785	0.835694050992
18243_78	0.579754601227	0.762039660057
18249_58	0.371165644172	1.0
18250_77	0.0429447852761	0.317280453258
18260_83	0.371165644172	0.889518413598
18264_85	0.0429447852761	0.223796033994
18276_36	0.0276073619632	0.467422096317
18277_85	0.19018404908	0.070821529745
18281_49	0.0552147239264	0.0736543909348
18290_65	0.343558282209	1.0
18293_60	0.48773006135	0.900849858357
18297_29	0.911042944785	0.29178470255
18299_57	0.0398773006135	0.0594900849858
18310_69	0.386503067485	1.0
18316_29	0.78527607362	0.0453257790368
18319_47	0.0460122699387	0.223796033994
18321_60	0.358895705521	1.0
18325_31	0.361963190184	0.886685552408
18329_49	0.0552147239264	0.0339943342776
18330_49	0.668711656442	1.0
18333_60	0.0950920245399	1.0
18336_73	0.760736196319	0.42776203966
18352_32	0.346625766871	0.0793201133144
18354_91	0.248466257669	1.0
18355_52	0.365030674847	1.0
18358_67	0.0490797546012	0.195467422096
18380_39	0.389570552147	1.0
18395_58	0.420245398773	0.660056657224
18400_58	0.0613496932515	0.0509915014164
18401_43	0.0306748466258	1.0
18415_67	0.0429447852761	0.0481586402266
18419_35	0.236196319018	0.184135977337
18427_47	0.665644171779	0.473087818697
18448_66	0.352760736196	0.764872521246
18452_83	0.0306748466258	0.116147308782
18466_74	0.907975460123	0.220963172805
18468_66	0.598159509202	0.886685552408
18470_53	0.355828220859	1.0
18471_86	0.211656441718	0.597733711048
18478_77	0.0368098159509	0.186968838527
18480_53	0.0337423312883	0.458923512748
18497_32	0.429447852761	1.0
18499_50	0.389570552147	1.0
18504_78	0.588957055215	1.0
18509_53	0.0460122699387	0.235127478754
18517_64	0.0398773006135	0.883852691218
18523_73	0.371165644172	0.770538243626
18524_75	0.349693251534	0.169971671388
18529_38	0.61963190184	0.883852691218
18547_56	0.374233128834	0.793201133144
18566_90	0.365030674847	0.583569405099
18570_32	0.0398773006135	0.354107648725
18571_81	0.168711656442	0.0538243626062
18575_45	0.38036809816	1.0
18579_35	0.236196319018	0.0594900849858
18586_88	0.355828220859	1.0
18592_63	0.058282208589	0.028328611898
18594_77	0.0460122699387	0.339943342776
18604_79	0.21472392638	0.218130311615
18607_41	0.349693251534	0.0764872521246
18612_67	1.0	0.042492917847
18613_46	0.346625766871	0.0623229461756
18629_81	0.220858895706	0.189801699717
18635_54	0.0306748466258	0.0113314447592
18643_59	0.450920245399	0.345609065156
18644_54	0.478527607362	0.705382436261
18656_34	0.469325153374	0.0311614730878
18660_71	0.205521472393	0.600566572238
18698_68	0.226993865031	0.0793201133144
18699_81	0.739263803681	0.376770538244
18703_73	0.346625766871	0.348441926346
18713_42	0.0674846625767	0.220963172805
18727_50	0.613496932515	0.232294617564
18730_29	0.549079754601	1.0
18743_35	0.365030674847	0.195467422096
18747_42	0.51226993865	1.0
18757_91	0.371165644172	0.71104815864
18760_37	0.0368098159509	0.0934844192635
18768_60	0.0368098159509	0.594900849858
18770_91	0.368098159509	0.042492917847
18776_31	1.0	0.070821529745
18777_39	0.0460122699387	0.773371104816
18781_83	0.576687116564	1.0
18782_39	0.245398773006	0.0453257790368
18787_74	0.193251533742	0.886685552408
18788_58	0.598159509202	1.0
18796_47	0.205521472393	0.883852691218
18806_85	0.021472392638	0.0623229461756
18844_75	0.601226993865	1.0
18851_90	0.0736196319018	1.0
18862_35	0.668711656442	0.821529745042
18866_33	0.0889570552147	1.0
18870_79	0.0705521472393	1.0
18871_62	0.021472392638	0.0311614730878
18879_84	0.368098159509	0.881019830028
18883_91	0.506134969325	0.764872521246
18885_83	0.0122699386503	0.0396600566572
18887_41	0.371165644172	0.767705382436
18888_62	0.211656441718	1.0
18892_52	0.205521472393	0.0453257790368
18906_73	0.39263803681	1.0
18908_65	0.0460122699387	0.0113314447592
18914_33	0.588957055215	1.0
18925_91	0.0736196319018	0.070821529745
18931_48	0.058282208589	0.101983002833
18934_81	0.0398773006135	0.0254957507082
18937_53	0.0429447852761	0.0368271954674
18938_79	0.521472392638	0.0849858356941
18953_78	0.742331288344	0.886685552408
18954_35	0.0644171779141	0.0538243626062
18955_88	0.40490797546	0.821529745042
18959_90	0.21472392638	0.461756373938
18973_88	0.0398773006135	1.0
18975_29	0.0613496932515	0.634560906516
18981_59	0.00920245398773	0.0481586402266
18982_43	0.355828220859	1.0
18989_59	0.355828220859	1.0
19016_86	0.389570552147	1.0
19022_38	0.0490797546012	0.645892351275
19023_64	0.058282208589	0.821529745042
19037_28	0.205521472393	0.875354107649
19045_78	0.352760736196	0.365439093484
19049_56	0.28527607362	0.201133144476
19056_35	0.0398773006135	0.563739376771
19059_56	0.711656441718	1.0
19068_85	0.20245398773	0.0509915014164
19074_43	0.377300613497	1.0
19085_81	0.374233128834	1.0
19092_34	0.760736196319	1.0
19094_49	0.0429447852761	0.889518413598
19099_63	0.0613496932515	1.0
19118_81	0.58282208589	0.453257790368
19126_80	0.0552147239264	0.028328611898
19128_37	0.0674846625767	0.263456090652
19138_91	0.058282208589	0.878186968839
19146_67	0.355828220859	1.0
19160_76	0.493865030675	0.209631728045
19165_89	0.766871165644	1.0
19175_34	0.365030674847	1.0
19181_79	0.058282208589	0.869688385269
19183_90	0.0460122699387	0.886685552408
19188_69	0.656441717791	0.626062322946
19189_55	0.760736196319	1.0
19225_83	0.0429447852761	0.373937677054
19245_30	0.0460122699387	0.0849858356941
19253_29	0.226993865031	1.0
19255_72	0.0276073619632	0.0226628895184
19283_66	0.736196319018	1.0
19290_29	0.855828220859	0.382436260623
19291_33	0.110429447853	0.212464589235
19294_40	0.0613496932515	0.0453257790368
19309_32	0.371165644172	0.583569405099
19316_50	0.585889570552	0.592067988669
19326_60	0.0644171779141	0.0368271954674
19329_53	0.386503067485	0.484419263456
19333_41	0.653374233129	1.0
19340_51	0.0460122699387	0.0793201133144
19342_49	0.0276073619632	0.705382436261
19351_68	0.0521472392638	0.872521246459
19353_43	0.0245398773006	0.0623229461756
19355_80	0.48773006135	1.0
19360_67	0.0705521472393	0.201133144476
19361_43	0.475460122699	0.597733711048
19371_44	0.368098159509	0.0679886685552
19373_66	0.0766871165644	1.0
19377_78	0.199386503067	0.237960339943
19380_86	0.0490797546012	0.300283286119
19381_69	0.662576687117	1.0
19386_41	0.733128834356	1.0
19387_72	0.662576687117	0.28328611898
19391_75	0.386503067485	1.0
19411_47	0.0460122699387	0.0934844192635
19418_84	0.153374233129	0.762039660057
19421_69	0.90490797546	0.351274787535
19425_39	0.0398773006135	0.0226628895184
19429_72	0.0460122699387	0.0623229461756
19436_49	0.0828220858896	0.881019830028
19447_84	0.546012269939	1.0
19450_47	0.374233128834	1.0
19458_30	0.0460122699387	0.461756373938
19475_84	0.0521472392638	0.881019830028
19493_35	0.079754601227	0.257790368272
19497_42	0.0521472392638	0.0651558073654
19501_72	0.0460122699387	0.223796033994
19504_31	0.0858895705521	0.388101983003
19508_71	0.739263803681	1.0
19517_46	0.0337423312883	0.0538243626062
19524_54	0.71472392638	0.0764872521246
19536_91	0.217791411043	1.0
19541_71	0.361963190184	0.322946175637
19548_49	0.205521472393	0.0623229461756
19551_34	0.0613496932515	0.881019830028
19557_86	0.0429447852761	0.0821529745042
19559_68	0.0429447852761	0.0339943342776
19581_61	0.374233128834	0.351274787535
19587_85	0.0490797546012	0.660056657224
19591_45	0.481595092025	0.71104815864
19593_73	0.39263803681	1.0
19598_28	0.0644171779141	0.478753541076
19608_30	0.346625766871	0.0509915014164
19613_43	0.779141104294	0.645892351275
19628_65	0.840490797546	0.0906515580737
19630_47	0.901840490798	0.0849858356941
19632_40	0.0521472392638	0.314447592068
19638_87	0.217791411043	0.881019830028
19643_52	0.0552147239264	0.0198300283286
19650_65	0.0920245398773	0.0396600566572
19654_79	0.220858895706	0.351274787535
19659_43	0.20245398773	1.0
19663_79	0.19018404908	1.0
19677_91	0.352760736196	1.0
19685_46	0.058282208589	0.0254957507082
19687_58	0.745398773006	1.0
19699_60	0.506134969325	0.0226628895184
19720_40	0.0490797546012	0.0736543909348
19725_45	0.355828220859	0.589235127479
19727_41	1.0	0.0651558073654
19734_46	0.570552147239	0.467422096317
19735_57	0.0460122699387	0.0254957507082
19737_75	0.5	1.0
19748_28	0.343558282209	0.325779036827
19751_36	0.585889570552	1.0
19761_37	0.0245398773006	0.0963172804533
19784_71	0.346625766871	1.0
19800_80	0.739263803681	1.0
19807_67	0.0122699386503	0.0169971671388
19847_46	0.515337423313	0.0906515580737
19853_90	0.343558282209	0.501416430595
19856_88	0.368098159509	0.883852691218
19864_63	0.0674846625767	0.028328611898
19868_88	0.628834355828	1.0
19876_46	0.898773006135	0.657223796034
19884_90	0.208588957055	0.597733711048
19897_68	0.352760736196	0.0849858356941
19910_79	0.0398773006135	0.359773371105
19926_89	0.29754601227	0.0396600566572
19929_69	0.230061349693	1.0
19947_77	0.223926380368	1.0
19951_82	0.742331288344	1.0
19952_84	0.276073619632	0.0169971671388
19955_54	0.736196319018	1.0
19956_81	0.0460122699387	0.0169971671388
19960_75	0.0705521472393	0.0481586402266
19965_46	0.0276073619632	0.042492917847
19967_86	0.0306748466258	0.0991501416431
19971_69	0.0521472392638	0.0594900849858
19975_77	0.0889570552147	0.875354107649
19984_40	0.0245398773006	0.362606232295
19990_74	0.0398773006135	0.014164305949
19993_34	0.0245398773006	0.0
19994_89	0.0337423312883	0.0849858356941
20000_70	0.251533742331	0.0368271954674
20008_50	0.0398773006135	1.0
20017_89	0.0398773006135	0.0198300283286
20028_85	0.0460122699387	0.0339943342776
20032_40	0.69018404908	1.0
20037_38	0.365030674847	1.0
20051_54	0.0644171779141	0.821529745042
20057_72	0.0552147239264	0.351274787535
20058_78	0.0736196319018	0.0254957507082
20061_62	0.0245398773006	0.240793201133
20068_52	0.352760736196	0.529745042493
20075_45	0.407975460123	1.0
20081_32	0.371165644172	1.0
20082_54	0.0674846625767	0.0198300283286
20083_40	0.496932515337	0.0623229461756
20091_66	0.337423312883	0.339943342776
20096_85	0.352760736196	0.365439093484
20100_68	0.496932515337	0.889518413598
20101_58	0.0429447852761	0.101983002833
20105_82	0.196319018405	1.0
20107_72	0.496932515337	0.0339943342776
20115_36	0.0460122699387	0.0821529745042
20139_66	0.0368098159509	0.028328611898
20144_38	0.0736196319018	0.872521246459
20154_72	0.0429447852761	0.0169971671388
20164_75	0.0398773006135	0.0736543909348
20173_36	0.745398773006	1.0
20184_54	0.211656441718	1.0
20194_67	0.365030674847	1.0
20203_82	0.340490797546	0.886685552408
20205_57	0.601226993865	0.946175637394
20208_33	0.361963190184	0.643059490085
20213_58	0.0306748466258	0.237960339943
20222_82	0.0398773006135	0.0878186968839
20225_33	0.371165644172	0.878186968839
20227_34	0.653374233129	1.0
20229_47	0.5	0.0679886685552
20230_82	0.386503067485	0.359773371105
20237_32	0.0889570552147	0.756373937677
20242_58	0.0613496932515	1.0
20248_54	0.205521472393	1.0
20249_50	0.358895705521	0.320113314448
20256_36	0.0950920245399	0.167138810198
20259_52	0.0705521472393	0.042492917847
20265_35	0.806748466258	1.0
20273_81	0.398773006135	0.371104815864
20284_85	0.355828220859	1.0
20296_77	0.0276073619632	0.0113314447592
20309_59	0.0429447852761	0.104815864023
20317_87	0.524539877301	1.0
20328_54	0.0306748466258	0.0311614730878
20351_28	0.0736196319018	0.0793201133144
20363_90	0.748466257669	0.886685552408
20364_58	0.193251533742	0.827195467422
20374_72	0.205521472393	1.0
20378_66	0.395705521472	0.0849858356941
20379_70	0.754601226994	1.0
20383_89	0.196319018405	0.869688385269
